,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,76.25,60.34,46.01,33.91,23.67,16.32,5.127450980392157
1,Duke,FinalFour,1,100.0,81.33,60.2,45.61,32.79,20.61,12.88,6.763975155279503
2,Illinois,EliteEight,13,100.0,79.13,60.28,43.11,29.84,19.28,11.01,8.08265213442325
3,Houston,SweetSixteen,3,100.0,85.6,61.86,39.16,26.01,13.52,6.95,13.388489208633093
4,Arizona,FinalFour,9,100.0,83.2,55.7,34.27,20.5,12.7,6.57,14.220700152207002
5,Florida,EliteEight,16,100.0,78.16,53.3,36.46,19.58,11.44,6.01,15.638935108153078
6,Purdue,EliteEight,12,100.0,69.1,47.72,30.2,19.0,10.64,5.61,16.825311942959
7,Connecticut,FinalFour,8,100.0,77.5,52.06,35.78,17.34,7.75,3.7,26.027027027027025
8,Iowa St.,EliteEight,9,100.0,77.96,51.23,32.37,14.64,6.52,3.52,27.40909090909091
9,Gonzaga,SweetSixteen,13,100.0,68.08,36.96,18.64,11.35,5.56,2.75,35.36363636363637
10,Alabama,SweetSixteen,15,100.0,64.47,39.17,21.85,9.95,5.38,2.61,37.31417624521073
11,Vanderbilt,east,5,100.0,56.79,33.81,15.76,8.83,4.54,2.08,47.07692307692307
12,Louisville,south,6,100.0,61.78,39.4,17.16,9.25,4.9,1.98,49.505050505050505
13,Texas Tech,SweetSixteen,9,100.0,65.88,37.05,19.35,9.81,4.75,1.97,49.76142131979696
14,Michigan St.,SweetSixteen,14,100.0,62.16,42.94,22.92,10.82,4.7,1.59,61.893081761006286
15,Kansas,SweetSixteen,2,100.0,66.76,34.54,17.17,8.61,4.11,1.55,63.516129032258064
16,Virginia,SweetSixteen,4,100.0,65.97,35.15,18.82,8.34,3.11,1.37,71.992700729927
17,Arkansas,south,5,100.0,57.01,28.62,13.64,5.57,2.75,1.14,86.71929824561404
18,Tennessee,west,5,100.0,63.76,36.9,15.76,7.93,2.74,1.08,91.5925925925926
19,Nebraska,SweetSixteen,8,100.0,66.15,35.26,17.41,7.25,2.55,1.05,94.23809523809524
20,Iowa,west,7,100.0,58.43,28.59,15.91,7.24,2.96,1.03,96.08737864077669
21,St. John's,west,6,100.0,54.55,34.0,13.96,5.37,2.09,0.71,139.84507042253523
22,Indiana,east,11,100.0,56.7,33.08,15.61,5.59,1.96,0.67,148.25373134328356
23,BYU,east,6,100.0,43.3,24.47,10.92,4.02,1.43,0.62,160.29032258064515
24,North Carolina,midwest,5,100.0,51.83,25.56,11.98,5.47,1.72,0.59,168.4915254237288
25,N.C. State,south,7,100.0,55.87,19.27,8.79,3.27,1.31,0.4,248.99999999999997
26,Kentucky,midwest,6,100.0,53.46,22.32,7.59,3.33,1.31,0.39,255.4102564102564
27,Saint Louis,midwest,7,100.0,51.88,22.2,7.88,3.17,0.99,0.39,255.4102564102564
28,Saint Mary's,midwest,10,100.0,48.12,19.69,9.01,3.76,1.2,0.38,262.15789473684214
29,Utah St.,south,8,100.0,43.94,20.05,10.52,3.68,1.43,0.36,276.77777777777777
30,Georgia,midwest,9,100.0,43.6,22.59,9.73,3.99,1.45,0.34,293.1176470588235
31,Wisconsin,east,7,100.0,59.31,28.16,13.23,3.61,1.27,0.32,311.5
32,Ohio St.,west,11,100.0,45.45,22.74,6.68,2.6,0.71,0.25,399.0
33,SMU,east,9,100.0,53.48,18.3,9.66,3.57,1.06,0.24,415.6666666666667
34,Miami FL,midwest,8,100.0,56.4,21.12,9.04,2.68,0.99,0.22,453.54545454545456
35,Clemson,south,10,100.0,44.13,14.58,6.71,2.81,0.9,0.22,453.54545454545456
36,UCLA,west,9,100.0,46.28,16.28,6.97,1.72,0.67,0.19,525.3157894736842
37,Villanova,south,9,100.0,56.06,20.9,9.72,2.52,0.98,0.15,665.6666666666666
38,Texas,east,10,100.0,40.69,16.59,6.55,2.47,0.55,0.13,768.2307692307693
39,Texas A&M,west,8,100.0,53.72,18.51,6.76,2.49,0.52,0.1,999.0
40,UCF,east,8,100.0,46.52,12.15,3.78,1.64,0.32,0.1,999.0
41,South Florida,south,12,100.0,42.99,19.06,5.84,2.29,0.57,0.07,1427.5714285714284
42,Miami OH,south,11,100.0,38.22,16.46,4.16,0.94,0.17,0.07,1427.5714285714284
43,High Point,midwest,13,100.0,37.84,16.69,6.28,1.85,0.5,0.06,1665.6666666666667
44,Missouri,west,10,100.0,41.57,12.14,5.83,1.57,0.38,0.05,1999.0
45,UNC Wilmington,south,13,100.0,35.53,13.15,3.04,0.42,0.13,0.04,2499.0
46,California,midwest,11,100.0,46.54,10.18,2.89,1.12,0.27,0.03,3332.3333333333335
47,Liberty,midwest,12,100.0,48.17,14.81,3.18,0.59,0.2,0.03,3332.3333333333335
48,Navy,west,14,100.0,33.85,8.0,2.15,0.25,0.13,0.03,3332.3333333333335
49,Belmont,west,12,100.0,36.24,12.99,2.77,0.47,0.05,0.02,4999.0
50,Robert Morris,west,16,100.0,18.67,5.01,0.58,0.18,0.03,0.02,4999.0
51,Stephen F. Austin,east,13,100.0,31.92,12.26,1.86,0.46,0.05,0.01,9999.0
52,Southeast Missouri St.,east,16,100.0,23.75,9.21,1.55,0.37,0.04,0.01,9999.0
53,North Dakota St.,east,14,100.0,34.03,7.3,1.21,0.24,0.02,0.01,9999.0
54,South Alabama,south,15,100.0,20.87,5.87,1.42,0.01,0.01,0.01,9999.0
55,Yale,east,12,100.0,43.21,16.97,2.74,0.85,0.13,0.0,0.0
56,Utah Valley,west,13,100.0,34.12,13.06,2.2,0.29,0.09,0.0,0.0
57,East Tennessee St.,midwest,15,100.0,30.9,10.39,1.83,0.29,0.07,0.0,0.0
