,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,90.55,65.17,48.86,35.64,22.13,14.38,5.954102920723226
1,Duke,FinalFour,1,100.0,78.81,55.44,41.2,26.18,16.0,10.81,8.250693802035151
2,Florida,FinalFour,8,100.0,85.73,64.39,47.47,28.11,17.41,9.57,9.449320794148381
3,Arizona,FinalFour,9,100.0,66.3,45.15,33.78,23.06,14.29,8.02,11.468827930174564
4,Houston,EliteEight,9,100.0,75.89,57.87,36.69,20.26,12.17,6.94,13.40922190201729
5,Illinois,SweetSixteen,3,100.0,69.32,47.3,31.5,18.7,10.87,5.99,15.69449081803005
6,Iowa St.,EliteEight,12,100.0,76.25,52.89,29.98,17.43,10.71,5.43,17.41620626151013
7,Purdue,EliteEight,16,100.0,77.91,48.69,32.14,18.33,9.51,5.26,18.011406844106464
8,Connecticut,EliteEight,13,100.0,70.01,47.74,26.0,14.05,6.92,2.9,33.48275862068965
9,Gonzaga,SweetSixteen,8,100.0,74.64,41.75,23.52,11.55,5.82,2.86,33.96503496503497
10,Vanderbilt,SweetSixteen,2,100.0,65.33,36.67,22.75,12.86,5.8,2.83,34.3356890459364
11,Michigan St.,SweetSixteen,4,100.0,77.3,43.46,24.38,11.94,5.48,2.38,41.01680672268908
12,Texas Tech,west,5,100.0,66.37,40.4,19.6,9.68,4.84,2.22,44.04504504504504
13,Louisville,south,6,100.0,51.19,30.95,20.84,11.13,5.13,2.03,48.26108374384237
14,St. John's,midwest,5,100.0,66.09,41.78,19.37,9.43,4.76,1.99,49.25125628140704
15,Virginia,SweetSixteen,13,100.0,64.23,37.69,15.9,8.74,3.98,1.82,53.94505494505495
16,Arkansas,SweetSixteen,15,100.0,61.7,40.06,19.95,10.8,4.98,1.71,57.4795321637427
17,Alabama,SweetSixteen,9,100.0,64.89,37.36,16.86,8.39,3.22,1.53,64.359477124183
18,Tennessee,west,6,100.0,59.16,34.45,16.87,7.67,3.08,1.35,73.07407407407408
19,Nebraska,SweetSixteen,14,100.0,63.97,34.32,15.95,7.69,3.16,0.94,105.38297872340426
20,Kansas,south,5,100.0,63.81,31.78,14.35,7.15,2.72,0.8,124.0
21,Ohio St.,west,8,100.0,55.57,20.92,10.44,4.32,1.7,0.78,127.2051282051282
22,UCLA,west,7,100.0,55.22,27.66,14.89,6.03,2.18,0.77,128.87012987012986
23,Saint Mary's,midwest,7,100.0,57.2,25.93,12.83,4.94,1.77,0.74,134.13513513513513
24,North Carolina,midwest,6,100.0,57.94,27.26,13.56,4.65,2.07,0.67,148.25373134328356
25,Wisconsin,east,5,100.0,65.74,32.35,12.16,4.64,1.47,0.65,152.84615384615384
26,BYU,east,6,100.0,53.73,28.28,11.48,4.07,1.42,0.51,195.078431372549
27,Georgia,midwest,8,100.0,52.73,19.49,10.26,3.93,1.46,0.39,255.4102564102564
28,Iowa,west,9,100.0,44.43,16.52,7.3,3.51,1.22,0.39,255.4102564102564
29,Kentucky,east,7,100.0,50.36,21.5,10.53,2.7,0.85,0.37,269.27027027027026
30,Utah St.,south,9,100.0,45.98,21.29,9.56,3.56,1.32,0.36,276.77777777777777
31,Miami FL,south,7,100.0,52.65,23.71,9.1,3.73,1.29,0.36,276.77777777777777
32,Villanova,south,8,100.0,54.02,27.05,11.88,4.7,1.24,0.33,302.030303030303
33,SMU,south,11,100.0,48.81,24.17,11.12,4.29,1.36,0.29,343.82758620689657
34,N.C. State,east,9,100.0,57.38,18.73,8.93,3.45,0.93,0.28,356.1428571428571
35,Clemson,east,8,100.0,42.62,14.81,6.79,2.3,0.88,0.26,383.6153846153846
36,Texas,east,11,100.0,46.27,20.16,7.68,2.37,0.79,0.17,587.235294117647
37,Texas A&M,west,10,100.0,44.78,17.36,5.72,1.93,0.53,0.14,713.2857142857142
38,Saint Louis,east,10,100.0,49.64,14.6,6.21,1.81,0.5,0.12,832.3333333333334
39,VCU,midwest,10,100.0,42.8,15.87,4.87,2.23,0.55,0.11,908.0909090909091
40,UCF,midwest,11,100.0,42.06,13.95,4.51,1.04,0.49,0.08,1249.0
41,Hofstra,east,13,100.0,35.77,12.8,3.04,0.88,0.35,0.07,1427.5714285714284
42,TCU,midwest,9,100.0,47.27,12.17,3.51,0.78,0.22,0.07,1427.5714285714284
43,Akron,east,12,100.0,34.26,17.16,4.16,0.82,0.29,0.06,1665.6666666666667
44,Miami OH,south,10,100.0,47.35,16.2,4.54,1.64,0.48,0.05,1999.0
45,Idaho,west,15,100.0,22.09,6.29,0.79,0.28,0.09,0.05,1999.0
46,Furman,south,16,100.0,33.7,6.51,2.3,0.38,0.16,0.04,2499.0
47,Missouri,west,11,100.0,40.84,15.44,4.8,1.2,0.3,0.03,3332.3333333333335
48,Northern Iowa,south,12,100.0,36.19,13.18,3.87,0.98,0.18,0.03,3332.3333333333335
49,Cal Baptist,south,13,100.0,38.3,14.98,4.31,0.97,0.25,0.02,4999.0
50,High Point,west,12,100.0,33.63,13.91,2.19,0.47,0.18,0.01,9999.0
51,Wright St.,midwest,14,100.0,30.68,11.49,2.08,0.31,0.14,0.01,9999.0
52,McNeese St.,midwest,12,100.0,33.91,10.7,0.58,0.13,0.03,0.01,9999.0
53,Tennessee St.,east,15,100.0,24.11,6.03,1.31,0.15,0.02,0.01,9999.0
54,Queens,midwest,16,100.0,14.27,3.95,0.97,0.19,0.01,0.01,9999.0
55,Kennesaw St.,south,14,100.0,34.67,8.21,3.33,0.5,0.14,0.0,0.0
56,North Dakota St.,midwest,13,100.0,36.03,13.2,1.89,0.22,0.06,0.0,0.0
57,Hawaii,west,13,100.0,35.11,8.33,1.55,0.17,0.06,0.0,0.0
58,UMBC,midwest,15,100.0,23.75,5.31,0.67,0.22,0.02,0.0,0.0
59,Troy,west,14,100.0,25.36,8.36,1.27,0.24,0.01,0.0,0.0
60,Siena,south,15,100.0,29.99,12.35,2.32,0.2,0.01,0.0,0.0
61,Penn,east,14,100.0,22.7,8.1,1.72,0.23,0.0,0.0,0.0
62,Lehigh,west,16,100.0,21.19,7.12,0.86,0.05,0.0,0.0,0.0
63,Prairie View A&M,east,16,100.0,9.45,1.29,0.16,0.0,0.0,0.0,0.0
