,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,80.63,61.88,44.74,33.49,22.93,14.17,6.057163020465772
1,Illinois,EliteEight,13,100.0,81.41,61.13,45.33,30.36,19.92,12.36,7.090614886731392
2,Duke,FinalFour,1,100.0,76.24,51.34,35.17,24.14,15.06,9.44,9.593220338983052
3,Florida,EliteEight,16,100.0,84.44,59.85,41.6,25.33,13.89,7.74,11.919896640826874
4,Houston,SweetSixteen,3,100.0,76.34,54.21,34.06,22.92,13.59,7.51,12.315579227696405
5,Purdue,EliteEight,12,100.0,75.61,55.06,36.02,23.58,13.14,7.05,13.184397163120568
6,Arizona,FinalFour,9,100.0,83.5,55.78,38.92,22.05,12.43,7.01,13.26533523537803
7,Connecticut,FinalFour,8,100.0,78.01,48.33,32.35,17.33,9.75,4.77,19.964360587002098
8,Iowa St.,EliteEight,9,100.0,80.23,49.99,33.96,16.45,8.66,3.93,24.445292620865136
9,Texas Tech,SweetSixteen,9,100.0,68.42,41.49,22.63,12.39,6.71,3.09,31.362459546925567
10,Gonzaga,SweetSixteen,13,100.0,65.72,41.33,21.72,11.05,5.02,2.3,42.47826086956522
11,Vanderbilt,east,5,100.0,68.73,35.25,17.03,10.13,4.79,2.18,44.871559633027516
12,Kansas,SweetSixteen,2,100.0,66.44,40.15,19.54,9.66,4.37,1.78,55.17977528089887
13,Michigan St.,SweetSixteen,14,100.0,68.49,43.11,21.74,9.5,4.35,1.64,59.97560975609756
14,Arkansas,south,5,100.0,62.94,37.07,17.8,7.54,3.87,1.54,63.93506493506493
15,Alabama,SweetSixteen,15,100.0,64.46,37.33,17.61,8.64,3.14,1.49,66.11409395973155
16,Nebraska,SweetSixteen,8,100.0,64.63,37.36,19.23,9.04,3.44,1.45,67.96551724137932
17,Virginia,SweetSixteen,4,100.0,60.21,36.46,15.66,7.15,3.48,1.28,77.125
18,Tennessee,west,5,100.0,62.24,34.45,15.98,6.6,2.7,1.19,83.03361344537815
19,Louisville,south,6,100.0,58.83,31.13,10.34,5.87,2.47,1.07,92.45794392523365
20,St. John's,west,6,100.0,49.41,27.59,11.91,5.13,2.04,0.75,132.33333333333334
21,Utah St.,south,8,100.0,47.79,21.51,10.71,4.16,1.59,0.56,177.57142857142856
22,North Carolina,midwest,5,100.0,54.88,29.12,14.94,5.82,1.84,0.52,191.30769230769232
23,Iowa,west,7,100.0,47.83,24.6,11.85,4.66,1.83,0.5,199.0
24,Saint Mary's,midwest,10,100.0,56.12,22.81,9.98,5.08,1.58,0.45,221.2222222222222
25,N.C. State,south,7,100.0,53.07,18.43,10.22,3.61,1.37,0.41,242.90243902439028
26,Indiana,east,11,100.0,50.1,27.43,13.16,4.3,1.33,0.38,262.15789473684214
27,Wisconsin,east,7,100.0,47.92,23.67,13.21,4.38,1.18,0.37,269.27027027027026
28,Saint Louis,midwest,7,100.0,43.88,17.52,6.17,2.56,1.18,0.34,293.1176470588235
29,Texas,east,10,100.0,52.08,21.64,9.02,2.8,0.99,0.31,321.5806451612903
30,BYU,east,6,100.0,49.9,23.2,10.1,3.81,1.02,0.28,356.1428571428571
31,Ohio St.,west,11,100.0,50.59,25.34,8.52,3.02,0.97,0.24,415.6666666666667
32,Kentucky,midwest,6,100.0,51.23,24.59,7.85,2.63,0.78,0.23,433.78260869565213
33,Villanova,south,9,100.0,52.21,19.03,7.36,2.25,0.88,0.2,498.99999999999994
34,Georgia,midwest,9,100.0,51.83,21.87,10.48,3.33,1.04,0.19,525.3157894736842
35,UCLA,west,9,100.0,44.02,18.06,7.92,3.15,0.76,0.19,525.3157894736842
36,SMU,east,9,100.0,45.63,14.99,6.59,2.31,0.79,0.18,554.5555555555555
37,Miami FL,midwest,8,100.0,48.17,22.72,12.74,3.68,0.71,0.17,587.235294117647
38,Clemson,south,10,100.0,46.93,14.75,7.14,2.61,0.74,0.15,665.6666666666666
39,Texas A&M,west,8,100.0,55.98,21.41,8.64,2.78,0.62,0.11,908.0909090909091
40,South Florida,south,12,100.0,37.06,13.16,4.98,1.55,0.45,0.11,908.0909090909091
41,UCF,east,8,100.0,54.37,19.95,5.6,2.38,0.62,0.09,1110.111111111111
42,Missouri,west,10,100.0,52.17,12.27,4.37,1.2,0.26,0.05,1999.0
43,Miami OH,south,11,100.0,41.17,15.59,3.99,1.02,0.26,0.04,2499.0
44,Belmont,west,12,100.0,37.76,14.13,4.96,1.47,0.36,0.03,3332.3333333333335
45,California,midwest,11,100.0,48.77,14.66,3.3,1.34,0.28,0.03,3332.3333333333335
46,Utah Valley,west,13,100.0,31.58,9.93,3.14,0.68,0.16,0.02,4999.0
47,Liberty,midwest,12,100.0,45.12,15.52,3.21,0.52,0.14,0.02,4999.0
48,Yale,east,12,100.0,31.27,10.87,1.85,0.58,0.07,0.02,4999.0
49,UMBC,south,16,100.0,16.5,3.68,0.45,0.04,0.02,0.02,4999.0
50,Stephen F. Austin,east,13,100.0,34.28,12.55,1.88,0.43,0.08,0.01,9999.0
51,Robert Morris,west,16,100.0,23.76,9.19,1.56,0.26,0.08,0.01,9999.0
52,North Dakota St.,east,14,100.0,39.79,12.91,2.8,0.38,0.07,0.01,9999.0
53,High Point,midwest,13,100.0,31.51,12.25,3.07,0.83,0.05,0.01,9999.0
54,Austin Peay,south,14,100.0,33.56,13.13,2.31,0.22,0.02,0.01,9999.0
55,Merrimack,east,15,100.0,19.77,4.7,2.09,0.36,0.09,0.0,0.0
56,UNC Wilmington,south,13,100.0,35.54,12.44,2.17,0.18,0.02,0.0,0.0
57,South Alabama,south,15,100.0,18.59,5.69,1.13,0.24,0.01,0.0,0.0
58,Portland St.,midwest,14,100.0,23.66,6.54,1.51,0.18,0.01,0.0,0.0
59,Bethune Cookman,midwest,16,100.0,21.99,7.08,1.47,0.46,0.0,0.0,0.0
60,East Tennessee St.,midwest,15,100.0,24.39,4.61,1.11,0.24,0.0,0.0,0.0
61,Navy,west,14,100.0,35.37,9.71,1.88,0.15,0.0,0.0,0.0
62,Cal St. Northridge,west,15,100.0,15.56,3.28,0.64,0.0,0.0,0.0,0.0
63,Southeast Missouri St.,east,16,100.0,19.37,3.18,0.59,0.0,0.0,0.0,0.0
