,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,92.15,76.01,61.15,46.53,35.06,24.61,3.0633888663145066
1,Vanderbilt,EliteEight,13,100.0,69.21,48.05,29.87,19.24,11.12,6.23,15.051364365971105
2,Purdue,EliteEight,12,100.0,72.21,51.3,34.77,21.39,12.22,6.21,15.103059581320451
3,Iowa St.,FinalFour,8,100.0,84.21,60.34,35.23,21.14,12.24,5.75,16.391304347826086
4,Duke,FinalFour,1,100.0,77.12,50.63,35.56,21.44,10.11,5.37,17.621973929236496
5,Arizona,FinalFour,9,100.0,72.17,48.89,29.86,15.7,9.65,5.12,18.53125
6,Connecticut,EliteEight,9,100.0,71.89,50.74,31.7,14.75,9.19,5.11,18.569471624266143
7,Gonzaga,EliteEight,16,100.0,75.72,44.83,32.86,18.83,8.78,5.11,18.569471624266143
8,Houston,SweetSixteen,2,100.0,72.18,47.46,29.53,18.29,10.15,5.03,18.880715705765407
9,Illinois,SweetSixteen,14,100.0,70.72,41.88,25.56,14.73,7.72,3.65,26.397260273972602
10,Alabama,SweetSixteen,13,100.0,61.26,38.92,17.31,9.87,5.26,2.57,37.91050583657588
11,Kansas,SweetSixteen,15,100.0,63.91,38.26,22.44,11.25,5.77,2.54,38.370078740157474
12,BYU,SweetSixteen,4,100.0,68.22,41.3,23.34,9.42,5.3,2.26,43.24778761061947
13,Louisville,south,5,100.0,66.62,39.19,21.28,10.61,5.0,2.09,46.84688995215311
14,Michigan St.,SweetSixteen,8,100.0,60.08,38.52,16.72,9.64,3.77,1.95,50.282051282051285
15,St. John's,west,10,100.0,63.9,32.6,20.66,10.0,4.42,1.78,55.17977528089887
16,Tennessee,midwest,5,100.0,61.27,34.83,19.91,9.61,4.21,1.75,56.142857142857146
17,Virginia,midwest,6,100.0,68.73,47.23,22.13,9.71,4.25,1.54,63.93506493506493
18,Iowa,south,7,100.0,54.84,26.66,13.31,7.3,3.54,1.42,69.42253521126761
19,Florida,midwest,7,100.0,60.68,30.52,18.86,9.0,3.82,1.41,69.92198581560284
20,North Carolina,SweetSixteen,9,100.0,60.23,37.47,16.16,8.17,2.84,0.96,103.16666666666667
21,Nebraska,SweetSixteen,3,100.0,62.19,28.66,11.76,5.6,2.55,0.79,125.58227848101265
22,Kentucky,west,7,100.0,36.1,18.01,9.71,5.26,1.76,0.55,180.8181818181818
23,Texas Tech,west,5,100.0,61.42,34.25,13.16,6.46,1.82,0.53,187.67924528301884
24,Arkansas,east,5,100.0,55.43,22.59,6.2,2.2,1.07,0.46,216.3913043478261
25,UCLA,west,9,100.0,59.06,24.23,14.71,5.53,1.45,0.44,226.27272727272728
26,Saint Louis,east,11,100.0,54.97,23.66,11.43,4.41,1.44,0.43,231.5581395348837
27,Baylor,east,10,100.0,58.99,22.42,11.22,2.74,1.15,0.39,255.4102564102564
28,Georgia,south,11,100.0,42.02,17.92,6.92,2.96,1.16,0.37,269.27027027027026
29,Villanova,south,9,100.0,52.21,23.51,9.89,3.88,1.15,0.37,269.27027027027026
30,N.C. State,east,9,100.0,56.03,11.02,4.82,2.26,0.99,0.37,269.27027027027026
31,Saint Mary's,west,8,100.0,40.94,17.73,11.14,5.38,1.64,0.36,276.77777777777777
32,USC,south,6,100.0,57.98,24.9,10.82,4.47,1.59,0.36,276.77777777777777
33,Utah St.,east,6,100.0,45.03,25.07,10.56,2.75,0.95,0.31,321.5806451612903
34,LSU,midwest,8,100.0,55.95,23.17,9.44,2.9,0.87,0.26,383.6153846153846
35,Clemson,east,8,100.0,43.97,9.79,3.59,1.69,0.71,0.22,453.54545454545456
36,Seton Hall,west,6,100.0,54.53,25.01,9.11,3.65,0.69,0.21,475.19047619047626
37,SMU,south,8,100.0,47.79,20.56,8.55,2.13,0.72,0.17,587.235294117647
