,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.77,70.39,57.0,45.66,36.52,25.76,2.881987577639751
1,Arizona,FinalFour,9,100.0,85.05,66.09,45.29,28.39,17.65,10.06,8.940357852882704
2,Vanderbilt,EliteEight,13,100.0,79.23,58.66,40.87,24.72,14.15,8.12,11.315270935960593
3,Purdue,EliteEight,12,100.0,75.17,51.92,28.78,19.6,12.03,6.37,14.698587127158556
4,Illinois,SweetSixteen,3,100.0,75.5,55.66,35.48,22.61,12.69,6.35,14.748031496062994
5,Iowa St.,FinalFour,8,100.0,76.17,51.81,36.16,19.51,10.2,5.36,17.656716417910445
6,Connecticut,EliteEight,9,100.0,63.0,41.34,26.37,13.23,8.1,4.15,23.096385542168672
7,Houston,SweetSixteen,2,100.0,65.68,43.42,21.82,11.89,6.26,3.02,32.11258278145696
8,Alabama,SweetSixteen,15,100.0,57.59,38.58,22.36,11.12,5.97,2.77,35.101083032490976
9,Gonzaga,SweetSixteen,8,100.0,63.7,38.66,23.06,13.35,5.65,2.41,40.49377593360996
10,Duke,FinalFour,1,100.0,76.85,39.05,24.54,13.7,5.1,2.22,44.04504504504504
11,Virginia,SweetSixteen,13,100.0,61.51,36.18,13.85,7.73,4.28,2.02,48.504950495049506
12,Louisville,midwest,6,100.0,65.61,26.9,15.3,9.2,4.38,1.84,53.347826086956516
13,Florida,east,5,100.0,56.75,35.18,12.99,7.73,4.17,1.69,58.171597633136095
14,Nebraska,EliteEight,16,100.0,70.99,36.1,19.24,10.73,3.92,1.56,63.1025641025641
15,BYU,SweetSixteen,4,100.0,64.61,35.55,17.87,6.34,3.54,1.54,63.93506493506493
16,St. John's,west,8,100.0,69.62,40.91,22.11,11.19,3.55,1.37,71.992700729927
17,Kansas,west,6,100.0,65.14,34.42,18.16,9.3,3.35,1.27,77.74015748031496
18,Tennessee,west,7,100.0,52.25,30.89,16.53,9.18,2.93,1.25,79.0
19,Michigan St.,SweetSixteen,9,100.0,58.99,31.8,16.9,9.17,3.2,1.24,79.64516129032259
20,Texas Tech,west,5,100.0,63.2,35.71,17.12,8.59,3.19,1.14,86.71929824561404
21,North Carolina,SweetSixteen,14,100.0,66.64,34.33,14.53,5.61,2.42,0.86,115.27906976744187
22,Utah St.,east,6,100.0,59.77,37.37,18.0,6.08,2.3,0.8,124.0
23,Iowa,midwest,9,100.0,58.79,28.71,15.11,5.04,1.78,0.76,130.57894736842104
24,Indiana,south,11,100.0,54.98,24.26,12.24,6.29,2.31,0.75,132.33333333333334
25,N.C. State,east,10,100.0,57.56,26.07,15.33,4.38,2.29,0.72,137.88888888888889
26,Clemson,midwest,5,100.0,63.87,37.22,17.0,7.14,2.39,0.71,139.84507042253523
27,Auburn,west,10,100.0,47.75,28.65,13.85,5.85,2.2,0.58,171.41379310344828
28,Arkansas,south,5,100.0,56.29,29.51,11.41,4.32,1.62,0.51,195.078431372549
29,SMU,south,7,100.0,55.42,19.06,8.75,3.49,1.18,0.42,237.0952380952381
30,Saint Mary's,midwest,10,100.0,53.78,19.59,8.27,3.2,0.87,0.33,302.030303030303
31,Saint Louis,midwest,7,100.0,46.22,20.25,6.44,2.58,0.71,0.31,321.5806451612903
32,Texas A&M,west,9,100.0,30.38,15.79,7.94,3.11,1.25,0.29,343.82758620689657
33,Wisconsin,east,9,100.0,51.45,13.0,5.62,2.56,1.23,0.28,356.1428571428571
34,Georgia,east,7,100.0,42.44,20.43,9.88,2.03,0.81,0.15,665.6666666666666
35,Seton Hall,midwest,8,100.0,41.21,16.96,7.54,1.75,0.52,0.14,713.2857142857142
36,UCF,south,8,100.0,44.99,14.14,5.76,1.48,0.54,0.13,768.2307692307693
37,Villanova,south,6,100.0,45.02,18.18,6.22,1.96,0.64,0.09,1110.111111111111
38,Miami FL,east,8,100.0,48.55,13.84,5.69,1.72,0.53,0.09,1110.111111111111
39,Yale,west,13,100.0,41.01,16.42,5.45,1.53,0.48,0.09,1110.111111111111
40,Hofstra,west,12,100.0,36.8,16.07,5.63,1.34,0.31,0.08,1249.0
41,USC,south,9,100.0,55.01,11.65,5.12,1.61,0.37,0.07,1427.5714285714284
42,Tulsa,south,12,100.0,43.71,19.65,6.33,1.24,0.21,0.06,1665.6666666666667
43,New Mexico,south,10,100.0,44.58,15.01,5.22,1.93,0.4,0.05,1999.0
44,Oklahoma St.,midwest,11,100.0,34.39,9.61,2.63,1.34,0.18,0.05,1999.0
45,Virginia Tech,west,11,100.0,34.86,13.25,3.13,1.45,0.31,0.03,3332.3333333333335
46,High Point,west,14,100.0,36.3,13.67,5.43,1.41,0.24,0.03,3332.3333333333335
47,Murray St.,east,12,100.0,43.25,14.0,2.25,0.38,0.19,0.03,3332.3333333333335
48,TCU,east,11,100.0,40.23,17.19,7.07,0.81,0.11,0.03,3332.3333333333335
49,Wright St.,east,15,100.0,37.0,12.16,3.52,0.67,0.13,0.02,4999.0
50,McNeese St.,midwest,12,100.0,36.13,16.43,6.11,1.14,0.15,0.01,9999.0
51,Furman,south,15,100.0,20.77,7.27,1.97,0.61,0.09,0.01,9999.0
52,Utah Valley,east,13,100.0,38.49,14.64,1.55,0.13,0.04,0.01,9999.0
53,Liberty,midwest,13,100.0,33.36,12.02,2.27,0.77,0.17,0.0,0.0
54,Howard,east,16,100.0,13.23,2.77,1.05,0.36,0.08,0.0,0.0
55,Quinnipiac,midwest,14,100.0,24.5,7.83,2.47,0.42,0.05,0.0,0.0
56,Portland St.,south,16,100.0,14.95,8.12,1.12,0.12,0.04,0.0,0.0
57,St. Thomas,south,14,100.0,34.32,14.14,2.91,0.36,0.02,0.0,0.0
58,Hawaii,south,13,100.0,42.41,12.26,2.61,0.47,0.01,0.0,0.0
59,Arkansas St.,east,14,100.0,35.39,9.89,1.96,0.19,0.0,0.0,0.0
60,Tennessee Martin,west,15,100.0,29.01,4.36,0.6,0.1,0.0,0.0,0.0
61,Austin Peay,midwest,15,100.0,24.83,8.24,0.63,0.09,0.0,0.0,0.0
62,Navy,midwest,16,100.0,23.83,2.52,1.28,0.0,0.0,0.0,0.0
63,Grambling St.,west,16,100.0,23.15,4.25,0.31,0.0,0.0,0.0,0.0
