,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,85.99,69.92,55.36,41.0,26.87,18.66,4.359056806002144
1,Duke,FinalFour,1,100.0,75.7,55.37,40.02,29.42,19.43,13.58,6.363770250368189
2,Arizona,FinalFour,9,100.0,81.81,58.59,42.95,28.3,19.04,10.27,8.737098344693282
3,Illinois,EliteEight,13,100.0,77.17,53.02,33.64,21.63,14.76,7.84,11.755102040816327
4,Houston,EliteEight,9,100.0,75.37,55.53,36.12,19.65,11.7,6.66,14.015015015015015
5,Florida,EliteEight,16,100.0,74.13,49.68,32.31,18.66,10.22,5.75,16.391304347826086
6,Connecticut,FinalFour,8,100.0,80.95,52.5,32.2,20.64,9.81,4.24,22.58490566037736
7,Iowa St.,SweetSixteen,3,100.0,78.27,50.31,31.96,16.96,8.19,3.44,28.069767441860467
8,Purdue,EliteEight,12,100.0,62.42,39.77,23.4,13.77,6.37,3.14,30.84713375796178
9,Louisville,south,6,100.0,60.98,37.52,21.77,10.88,6.15,2.45,39.816326530612244
10,Alabama,SweetSixteen,14,100.0,68.4,47.41,25.66,14.63,6.36,2.24,43.64285714285714
11,Michigan St.,SweetSixteen,2,100.0,65.65,39.6,21.02,9.83,5.27,2.07,47.30917874396136
12,Texas Tech,SweetSixteen,9,100.0,62.94,37.66,17.77,10.57,4.23,2.02,48.504950495049506
13,Gonzaga,SweetSixteen,8,100.0,72.2,38.14,19.82,9.21,3.87,1.81,54.248618784530386
14,Tennessee,west,5,100.0,60.53,35.66,14.95,7.99,3.5,1.61,61.11180124223602
15,Virginia,SweetSixteen,4,100.0,63.24,32.73,17.02,6.57,2.46,1.19,83.03361344537815
16,Vanderbilt,east,5,100.0,62.22,34.15,13.91,6.61,2.64,1.15,85.95652173913044
17,Kansas,SweetSixteen,15,100.0,72.9,34.54,14.93,7.04,4.01,1.07,92.45794392523365
