,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,85.57,67.24,54.3,45.68,36.14,26.89,2.718854592785422
1,Vanderbilt,FinalFour,8,100.0,75.19,56.55,34.92,22.58,13.41,6.47,14.45595054095827
2,Connecticut,EliteEight,13,100.0,73.64,50.27,33.33,19.52,11.56,5.88,16.006802721088437
3,Iowa St.,FinalFour,1,100.0,83.85,53.74,34.61,21.24,10.11,5.81,16.21170395869191
4,Purdue,EliteEight,9,100.0,75.97,47.43,32.96,15.72,8.99,5.09,18.646365422396855
5,Gonzaga,EliteEight,16,100.0,68.37,46.13,30.24,17.56,8.52,4.94,19.242914979757085
6,Louisville,SweetSixteen,2,100.0,63.82,45.74,27.97,17.3,10.2,4.85,19.61855670103093
7,Illinois,SweetSixteen,15,100.0,70.2,45.31,29.46,17.0,9.37,4.73,20.14164904862579
8,Alabama,SweetSixteen,14,100.0,67.19,39.36,24.83,15.98,10.0,4.61,20.691973969631235
9,Arizona,FinalFour,9,100.0,73.23,50.05,30.37,17.08,9.54,4.55,20.978021978021978
10,Duke,EliteEight,12,100.0,72.52,48.65,33.27,16.85,8.37,3.85,24.974025974025974
11,Tennessee,midwest,5,100.0,67.88,37.12,18.22,11.34,5.18,2.0,49.0
12,Houston,SweetSixteen,13,100.0,67.45,40.7,13.86,8.01,4.1,1.85,53.054054054054056
13,Florida,west,6,100.0,67.77,37.7,19.93,9.56,3.71,1.58,62.291139240506325
14,Michigan St.,SweetSixteen,8,100.0,63.84,36.92,20.39,10.25,3.54,1.45,67.96551724137932
15,Kansas,east,5,100.0,68.66,33.44,10.33,6.21,3.15,1.37,71.992700729927
16,St. John's,west,8,100.0,57.49,24.1,14.33,7.98,2.9,1.25,79.0
17,BYU,SweetSixteen,4,100.0,66.18,39.63,20.44,5.26,2.22,0.89,111.35955056179775
18,North Carolina,SweetSixteen,9,100.0,62.9,30.32,17.06,7.45,2.44,0.88,112.63636363636364
19,Virginia,west,7,100.0,54.97,30.28,15.92,7.42,2.42,0.87,113.94252873563218
20,Texas Tech,west,5,100.0,49.79,27.27,13.56,7.42,2.12,0.82,120.95121951219514
21,Iowa,east,8,100.0,58.99,18.67,10.06,4.23,1.8,0.81,122.45679012345678
22,N.C. State,south,10,100.0,55.37,22.43,11.86,5.21,1.96,0.72,137.88888888888889
23,Saint Louis,east,11,100.0,57.77,31.67,17.14,4.4,1.84,0.71,139.84507042253523
24,Clemson,south,8,100.0,56.85,25.11,11.99,5.48,2.03,0.65,152.84615384615384
25,Nebraska,SweetSixteen,3,100.0,61.29,31.34,14.19,6.07,2.25,0.64,155.25
26,Saint Mary's,midwest,7,100.0,52.75,25.4,13.27,5.53,2.27,0.52,191.30769230769232
27,UCLA,midwest,11,100.0,53.64,30.42,13.48,4.69,1.46,0.51,195.078431372549
28,Arkansas,south,5,100.0,56.01,27.87,11.53,4.64,1.83,0.5,199.0
29,Kentucky,midwest,9,100.0,50.66,21.51,8.86,4.05,1.69,0.5,199.0
30,Utah St.,midwest,6,100.0,46.36,24.93,12.27,4.61,1.67,0.49,203.08163265306123
31,LSU,south,9,100.0,43.15,18.29,8.24,2.87,1.16,0.39,255.4102564102564
32,Georgia,east,9,100.0,41.01,12.06,4.8,2.25,1.03,0.36,276.77777777777777
33,Ohio St.,east,10,100.0,61.21,29.75,13.29,2.25,0.94,0.32,311.5
34,SMU,south,7,100.0,44.63,17.7,6.96,2.35,1.15,0.31,321.5806451612903
