,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,75.57,56.28,40.23,30.71,22.34,14.48,5.906077348066298
1,Arizona,FinalFour,9,100.0,72.82,51.15,39.2,26.42,17.24,11.24,7.896797153024911
2,Houston,SweetSixteen,3,100.0,80.46,59.25,35.4,23.92,14.28,8.07,11.391573729863692
3,Illinois,EliteEight,12,100.0,74.21,52.07,32.5,20.62,12.42,6.55,14.267175572519085
4,Duke,FinalFour,1,100.0,73.03,51.91,33.23,20.7,10.69,5.53,17.083182640144663
5,Florida,east,5,100.0,78.35,48.87,27.62,16.69,9.56,5.11,18.569471624266143
6,Vanderbilt,SweetSixteen,2,100.0,77.19,46.41,28.94,16.53,9.37,5.02,18.920318725099605
7,Nebraska,FinalFour,8,100.0,80.55,54.85,35.99,16.92,8.76,4.35,21.98850574712644
8,Iowa St.,EliteEight,9,100.0,75.86,54.35,32.4,15.44,7.88,3.92,24.510204081632654
9,Purdue,SweetSixteen,8,100.0,75.41,50.57,30.86,16.62,8.1,3.84,25.041666666666668
10,Connecticut,EliteEight,13,100.0,77.01,48.45,26.37,14.17,7.02,3.64,26.47252747252747
11,Gonzaga,EliteEight,16,100.0,65.09,35.63,20.59,10.82,5.62,2.76,35.231884057971016
12,Michigan St.,SweetSixteen,4,100.0,71.38,46.1,24.72,11.03,5.43,2.43,40.15226337448559
13,Texas Tech,SweetSixteen,9,100.0,69.21,38.22,23.29,11.92,5.24,2.38,41.01680672268908
14,Alabama,midwest,5,100.0,58.31,32.68,17.29,9.04,4.45,2.09,46.84688995215311
15,Tennessee,west,5,100.0,61.5,36.58,18.02,8.59,3.73,1.66,59.24096385542169
16,Kansas,SweetSixteen,15,100.0,60.9,33.38,17.17,8.34,3.4,1.66,59.24096385542169
17,Virginia,SweetSixteen,13,100.0,63.38,35.04,14.98,7.82,3.53,1.62,60.728395061728385
18,BYU,SweetSixteen,14,100.0,64.62,39.18,20.05,9.69,4.42,1.59,61.893081761006286
19,Louisville,south,6,100.0,64.76,37.25,20.12,9.52,3.72,1.58,62.291139240506325
20,St. John's,west,6,100.0,60.91,31.46,16.92,8.51,3.55,1.47,67.02721088435375
21,Iowa,east,7,100.0,56.79,23.85,14.89,5.52,2.84,1.12,88.28571428571428
22,Saint Louis,west,7,100.0,60.56,34.37,15.85,7.87,2.86,1.03,96.08737864077669
23,Arkansas,south,5,100.0,58.19,30.34,13.28,5.68,2.1,0.71,139.84507042253523
24,Indiana,south,10,100.0,42.48,18.77,8.63,3.58,1.57,0.71,139.84507042253523
25,Clemson,south,7,100.0,57.52,27.34,11.88,5.17,1.79,0.61,162.9344262295082
26,North Carolina,east,6,100.0,57.23,31.35,13.15,4.0,1.68,0.57,174.4385964912281
27,Texas A&M,west,8,100.0,49.71,19.7,9.17,3.91,1.44,0.57,174.4385964912281
28,Auburn,midwest,6,100.0,53.51,22.26,9.71,3.98,1.47,0.45,221.2222222222222
29,Utah St.,south,8,100.0,51.3,22.31,10.1,3.75,1.33,0.41,242.90243902439028
30,Villanova,south,9,100.0,48.7,21.56,9.77,3.56,1.3,0.36,276.77777777777777
31,N.C. State,east,9,100.0,56.71,22.91,8.56,3.18,1.36,0.35,284.7142857142857
32,Georgia,midwest,8,100.0,53.46,23.21,11.38,3.5,1.04,0.3,332.33333333333337
33,Wisconsin,west,9,100.0,50.29,19.51,8.33,3.12,0.77,0.26,383.6153846153846
34,Kentucky,midwest,7,100.0,55.85,21.52,6.43,2.39,0.78,0.23,433.78260869565213
35,Saint Mary's,midwest,10,100.0,44.15,18.26,7.39,2.76,0.8,0.22,453.54545454545456
36,Ohio St.,midwest,11,100.0,46.49,13.16,5.88,2.73,0.82,0.2,498.99999999999994
37,UCLA,west,10,100.0,39.44,19.51,8.97,3.33,1.02,0.17,587.235294117647
38,SMU,east,8,100.0,43.29,15.21,4.86,1.76,0.58,0.16,624.0
39,UCF,midwest,9,100.0,46.54,20.3,7.01,1.58,0.59,0.12,832.3333333333334
40,Yale,midwest,12,100.0,41.69,17.31,5.38,1.67,0.48,0.11,908.0909090909091
41,Miami FL,east,10,100.0,43.21,15.72,6.71,1.52,0.43,0.08,1249.0
42,Liberty,east,12,100.0,21.65,7.43,1.35,0.56,0.22,0.05,1999.0
43,Virginia Tech,west,11,100.0,39.09,9.78,2.9,0.98,0.27,0.04,2499.0
44,Tulsa,south,12,100.0,41.81,17.14,5.59,1.61,0.3,0.03,3332.3333333333335
45,Belmont,west,12,100.0,38.5,15.55,5.3,1.99,0.2,0.03,3332.3333333333335
46,High Point,midwest,13,100.0,35.38,10.83,2.69,0.45,0.15,0.03,3332.3333333333335
47,Utah Valley,west,14,100.0,24.59,8.19,2.26,0.54,0.18,0.02,4999.0
48,East Tennessee St.,midwest,15,100.0,25.79,8.15,1.12,0.22,0.09,0.02,4999.0
49,Stephen F. Austin,south,13,100.0,39.1,19.14,3.2,0.91,0.08,0.02,4999.0
50,TCU,east,11,100.0,42.77,15.09,4.57,1.11,0.17,0.01,9999.0
51,California,south,11,100.0,35.24,7.44,1.71,0.39,0.07,0.01,9999.0
52,Merrimack,south,16,100.0,27.18,4.98,1.69,0.14,0.03,0.01,9999.0
53,Oakland,west,15,100.0,34.91,10.49,1.65,0.45,0.11,0.0,0.0
54,Troy,west,13,100.0,30.79,9.65,1.71,0.5,0.08,0.0,0.0
55,UNC Wilmington,midwest,14,100.0,19.54,5.33,1.57,0.32,0.07,0.0,0.0
56,Hawaii,east,13,100.0,36.62,8.66,1.83,0.17,0.07,0.0,0.0
57,North Dakota St.,south,14,100.0,22.81,8.9,1.76,0.23,0.06,0.0,0.0
58,Navy,east,15,100.0,24.14,6.08,0.91,0.2,0.05,0.0,0.0
59,Portland St.,east,14,100.0,28.62,7.46,2.65,0.29,0.0,0.0,0.0
60,Tennessee Martin,midwest,16,100.0,19.45,1.64,0.21,0.21,0.0,0.0,0.0
61,Bethune Cookman,west,16,100.0,26.97,8.88,0.95,0.15,0.0,0.0,0.0
62,Austin Peay,south,15,100.0,22.99,5.44,0.59,0.0,0.0,0.0,0.0
63,Vermont,east,16,100.0,24.43,5.6,0.57,0.0,0.0,0.0,0.0
