,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,9,100.0,84.8,69.01,57.75,45.46,35.77,25.83,2.8714672861014328
1,Duke,FinalFour,1,100.0,78.62,59.71,41.97,30.39,20.08,11.0,8.090909090909092
2,Connecticut,SweetSixteen,4,100.0,78.24,53.9,37.37,24.28,14.29,7.08,13.124293785310735
3,Illinois,SweetSixteen,2,100.0,78.91,47.14,29.7,13.62,8.25,4.74,20.09704641350211
4,Iowa St.,FinalFour,16,100.0,77.57,56.73,36.1,18.92,9.71,4.32,22.14814814814815
5,Arizona,EliteEight,9,100.0,66.74,43.26,23.46,14.16,7.87,3.95,24.31645569620253
6,Alabama,SweetSixteen,14,100.0,68.49,45.9,29.98,17.9,7.8,3.91,24.575447570332482
7,Louisville,EliteEight,13,100.0,69.05,42.86,23.66,10.62,6.23,3.55,27.169014084507044
8,Purdue,FinalFour,8,100.0,68.6,41.13,25.2,14.11,6.68,3.51,27.49002849002849
9,Florida,west,5,100.0,64.83,39.29,23.2,14.48,8.03,3.49,27.653295128939828
10,Tennessee,SweetSixteen,3,100.0,66.39,41.07,26.17,13.79,6.45,3.23,29.959752321981423
11,Gonzaga,EliteEight,16,100.0,67.91,45.04,29.13,15.15,7.53,3.06,31.6797385620915
12,Houston,EliteEight,12,100.0,68.91,41.65,26.09,13.66,4.95,2.56,38.0625
13,Kentucky,east,11,100.0,52.04,23.81,14.15,8.44,4.46,2.1,46.61904761904762
14,St. John's,south,8,100.0,51.42,17.98,11.29,5.16,3.02,1.62,60.728395061728385
15,Indiana,south,6,100.0,60.57,26.28,14.28,6.07,2.83,1.46,67.4931506849315
16,Vanderbilt,east,5,100.0,50.27,31.08,15.21,7.14,3.41,1.32,74.75757575757576
17,BYU,midwest,5,100.0,61.15,32.45,17.21,9.28,2.58,1.14,86.71929824561404
18,Kansas,SweetSixteen,13,100.0,58.33,29.17,14.92,7.06,3.07,1.08,91.5925925925926
19,Iowa,SweetSixteen,15,100.0,56.57,27.82,10.45,5.01,2.29,1.06,93.33962264150942
20,Saint Mary's,midwest,9,100.0,53.9,26.76,10.94,6.53,2.27,0.94,105.38297872340426
21,Michigan St.,SweetSixteen,8,100.0,54.82,31.54,17.5,6.04,2.55,0.85,116.64705882352942
22,Auburn,west,6,100.0,49.71,27.17,15.62,6.21,2.81,0.71,139.84507042253523
23,North Carolina,SweetSixteen,9,100.0,58.29,28.2,11.45,6.32,2.58,0.68,146.05882352941174
24,Utah St.,south,7,100.0,55.59,26.76,10.96,3.4,1.54,0.55,180.8181818181818
25,Georgia,midwest,7,100.0,56.8,25.47,12.59,6.24,1.43,0.53,187.67924528301884
26,Clemson,east,7,100.0,56.42,27.2,10.33,3.92,1.47,0.52,191.30769230769232
27,N.C. State,east,8,100.0,54.35,21.71,8.61,2.88,1.39,0.38,262.15789473684214
28,UCLA,midwest,11,100.0,49.34,23.37,9.81,4.4,1.2,0.37,269.27027027027026
29,George Mason,east,12,100.0,49.73,24.06,11.46,3.54,0.97,0.35,284.7142857142857
30,Northwestern,east,10,100.0,43.58,21.49,6.75,3.03,1.13,0.34,293.1176470588235
31,Arkansas,west,11,100.0,50.29,24.01,10.71,4.25,1.35,0.31,321.5806451612903
32,UC San Diego,west,13,100.0,41.71,19.4,6.42,2.67,1.27,0.31,321.5806451612903
33,Baylor,west,7,100.0,51.72,24.37,10.84,3.53,1.16,0.29,343.82758620689657
34,Akron,south,12,100.0,54.98,29.43,6.99,2.28,0.93,0.28,356.1428571428571
35,USC,south,5,100.0,45.02,21.3,4.81,2.07,0.86,0.26,383.6153846153846
36,Virginia,west,8,100.0,51.42,15.79,6.26,2.57,1.05,0.25,399.0
37,Villanova,south,10,100.0,44.41,23.94,9.72,1.99,0.86,0.25,399.0
38,Nebraska,east,6,100.0,47.96,15.77,5.12,2.31,0.7,0.25,399.0
39,Ohio St.,midwest,6,100.0,50.66,25.38,10.35,4.13,0.88,0.24,415.6666666666667
40,High Point,west,12,100.0,35.17,13.11,4.37,2.15,0.94,0.2,498.99999999999994
41,Oklahoma St.,midwest,8,100.0,46.1,18.9,7.15,2.78,0.65,0.16,624.0
42,Virginia Tech,west,10,100.0,48.28,17.45,7.54,2.49,0.55,0.13,768.2307692307693
43,SMU,south,9,100.0,48.58,10.01,4.22,1.23,0.37,0.13,768.2307692307693
44,Texas,east,9,100.0,45.65,15.52,6.1,1.66,0.48,0.12,832.3333333333334
45,Texas Tech,midwest,10,100.0,43.2,20.26,7.77,3.21,0.65,0.1,999.0
46,Missouri,west,9,100.0,48.58,18.14,5.27,2.02,0.44,0.08,1249.0
47,Tulsa,east,13,100.0,41.67,15.69,6.22,1.99,0.35,0.07,1427.5714285714284
48,Northern Iowa,south,11,100.0,39.43,16.48,7.59,1.4,0.31,0.07,1427.5714285714284
49,Cal Baptist,south,13,100.0,43.43,21.45,3.9,1.12,0.27,0.05,1999.0
50,New Mexico St.,midwest,13,100.0,31.51,11.78,4.32,1.4,0.37,0.04,2499.0
51,Troy,west,14,100.0,45.18,17.28,4.31,1.06,0.26,0.04,2499.0
52,Northern Colorado,south,14,100.0,21.09,10.1,2.96,0.45,0.16,0.04,2499.0
53,William & Mary,midwest,14,100.0,33.61,10.18,3.22,0.62,0.11,0.03,3332.3333333333335
54,East Tennessee St.,midwest,15,100.0,31.09,12.62,4.0,0.89,0.1,0.03,3332.3333333333335
55,Oakland,midwest,16,100.0,31.4,13.21,2.89,0.6,0.1,0.01,9999.0
56,McNeese St.,midwest,12,100.0,38.85,9.87,2.31,0.46,0.07,0.01,9999.0
57,Norfolk St.,west,16,100.0,21.38,6.36,1.06,0.16,0.03,0.01,9999.0
58,Austin Peay,west,15,100.0,32.09,13.14,4.35,0.51,0.01,0.01,9999.0
59,Navy,east,14,100.0,21.76,6.52,1.12,0.42,0.06,0.0,0.0
60,SIU Edwardsville,south,16,100.0,15.2,3.0,0.59,0.12,0.02,0.0,0.0
61,St. Thomas,east,15,100.0,33.26,8.05,1.7,0.18,0.0,0.0,0.0
62,Southern,east,16,100.0,22.43,6.04,1.38,0.07,0.0,0.0,0.0
63,Iona,south,15,100.0,30.95,6.44,1.13,0.0,0.0,0.0,0.0
