,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,89.47,74.39,56.39,37.46,25.67,17.25,4.797101449275362
1,Illinois,EliteEight,13,100.0,78.44,57.9,43.75,28.77,20.67,11.64,7.59106529209622
2,Arizona,FinalFour,9,100.0,78.54,58.61,40.24,27.29,18.29,9.86,9.141987829614605
3,Houston,EliteEight,16,100.0,76.63,53.82,36.35,23.19,12.88,8.1,11.34567901234568
4,Duke,FinalFour,1,100.0,79.73,57.77,40.67,23.63,12.49,7.56,12.227513227513228
5,Purdue,EliteEight,9,100.0,79.0,54.27,33.69,18.88,10.81,6.19,15.15508885298869
6,Florida,SweetSixteen,4,100.0,71.06,45.43,27.37,15.45,8.54,4.79,19.876826722338205
7,Iowa St.,EliteEight,12,100.0,81.64,52.23,30.9,17.5,8.07,3.96,24.252525252525253
8,Connecticut,FinalFour,8,100.0,59.09,37.17,20.68,12.11,6.69,3.09,31.362459546925567
9,Vanderbilt,midwest,5,100.0,67.75,42.09,24.54,13.92,6.01,2.4,40.666666666666664
10,Texas Tech,SweetSixteen,9,100.0,63.89,38.05,18.62,9.42,4.33,2.19,44.662100456621005
11,Nebraska,SweetSixteen,3,100.0,72.71,46.84,28.6,16.05,6.31,2.17,45.08294930875576
12,Kansas,SweetSixteen,15,100.0,67.36,38.75,18.97,7.53,4.06,1.68,58.52380952380952
13,Louisville,south,5,100.0,53.43,30.75,16.04,7.05,3.74,1.68,58.52380952380952
14,Alabama,west,5,100.0,63.89,36.64,20.12,10.67,4.14,1.65,59.60606060606061
15,Tennessee,SweetSixteen,13,100.0,59.24,35.12,13.64,6.47,3.29,1.61,61.11180124223602
16,Michigan St.,SweetSixteen,14,100.0,66.03,40.26,23.41,12.46,5.06,1.54,63.93506493506493
17,Arkansas,east,5,100.0,61.21,35.92,14.42,7.01,3.23,1.4,70.42857142857143
18,Virginia,SweetSixteen,2,100.0,67.26,37.79,15.51,7.71,3.67,1.36,72.52941176470588
19,Gonzaga,SweetSixteen,8,100.0,72.45,39.76,18.25,7.69,2.82,1.21,81.64462809917356
20,Saint Louis,west,7,100.0,52.29,20.76,10.62,4.81,1.78,0.79,125.58227848101265
21,Indiana,south,10,100.0,48.31,19.32,11.75,4.52,2.04,0.65,152.84615384615384
22,St. John's,west,6,100.0,38.62,23.15,9.77,5.23,1.59,0.61,162.9344262295082
23,Iowa,midwest,8,100.0,51.54,27.73,13.72,5.96,2.29,0.59,168.4915254237288
24,Wisconsin,south,6,100.0,62.11,31.37,10.33,3.95,1.7,0.59,168.4915254237288
25,Utah St.,south,7,100.0,51.69,17.63,10.85,4.62,2.05,0.55,180.8181818181818
26,North Carolina,midwest,6,100.0,44.41,19.78,10.93,4.77,1.61,0.52,191.30769230769232
27,Ohio St.,midwest,11,100.0,55.59,27.5,13.21,6.2,1.85,0.49,203.08163265306123
28,BYU,east,6,100.0,60.98,28.84,13.11,3.72,1.58,0.48,207.33333333333334
29,SMU,south,8,100.0,52.35,18.42,9.19,2.84,1.2,0.46,216.3913043478261
30,Texas A&M,west,8,100.0,47.97,17.42,6.11,2.94,0.94,0.32,311.5
31,Villanova,south,9,100.0,47.65,17.91,7.34,2.5,0.96,0.29,343.82758620689657
