,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,78.74,62.05,53.37,42.9,31.69,22.58,3.4286979627989376
1,Duke,FinalFour,1,100.0,82.68,60.62,44.48,26.37,16.06,8.42,10.876484560570072
2,Vanderbilt,FinalFour,9,100.0,76.37,56.86,34.05,20.02,10.19,6.0,15.666666666666666
3,Connecticut,EliteEight,13,100.0,71.1,47.36,30.72,17.79,9.33,5.18,18.305019305019304
4,Arizona,FinalFour,16,100.0,69.38,45.78,28.4,17.07,9.4,4.87,19.533880903490758
5,Gonzaga,EliteEight,16,100.0,65.13,37.98,25.29,16.49,10.08,4.8,19.833333333333336
6,Houston,SweetSixteen,15,100.0,75.47,49.72,31.1,16.83,7.6,4.24,22.58490566037736
7,Iowa St.,EliteEight,9,100.0,67.14,43.59,25.25,15.19,8.18,4.23,22.640661938534276
8,Alabama,SweetSixteen,3,100.0,68.63,49.21,29.84,14.08,7.81,4.03,23.813895781637715
9,Illinois,SweetSixteen,13,100.0,66.32,39.61,23.59,13.9,8.0,3.86,24.906735751295336
10,Louisville,SweetSixteen,2,100.0,71.07,47.58,26.04,14.21,6.45,3.57,27.01120448179272
11,Purdue,SweetSixteen,4,100.0,61.53,37.14,22.82,12.15,6.72,3.2,30.249999999999996
12,Michigan St.,SweetSixteen,8,100.0,74.27,44.76,25.83,13.28,6.47,2.62,37.167938931297705
13,St. John's,midwest,9,100.0,57.51,23.8,14.23,7.84,4.25,2.25,43.44444444444444
14,BYU,EliteEight,12,100.0,71.18,44.9,26.54,10.65,4.77,2.23,43.84304932735426
15,Tennessee,west,8,100.0,59.14,25.64,17.66,9.78,4.83,1.69,58.171597633136095
16,Arkansas,south,5,100.0,58.82,30.7,17.47,8.54,3.49,1.56,63.1025641025641
17,Kansas,east,5,100.0,57.59,30.43,15.55,7.38,3.61,1.5,65.66666666666667
18,Virginia,east,6,100.0,60.42,34.16,16.31,9.18,4.06,1.3,75.92307692307692
19,Florida,east,10,100.0,61.76,33.05,18.64,8.08,3.6,1.3,75.92307692307692
20,Georgia,west,7,100.0,47.03,23.2,11.93,5.68,2.53,0.91,108.89010989010988
21,Clemson,midwest,7,100.0,60.71,30.38,14.95,4.32,2.12,0.88,112.63636363636364
22,UCLA,west,10,100.0,52.97,29.11,13.09,5.65,2.51,0.87,113.94252873563218
23,Iowa,south,10,100.0,44.82,22.09,11.87,6.41,2.23,0.86,115.27906976744187
24,Saint Mary's,midwest,5,100.0,62.92,34.77,9.27,4.72,1.81,0.78,127.2051282051282
25,Auburn,west,6,100.0,54.25,26.21,10.16,4.93,2.07,0.71,139.84507042253523
26,Texas Tech,SweetSixteen,9,100.0,58.85,33.07,12.15,5.13,2.2,0.7,141.85714285714286
27,Nebraska,west,5,100.0,58.01,33.68,11.84,5.66,1.94,0.55,180.8181818181818
28,Miami FL,east,8,100.0,52.94,24.97,12.36,5.27,1.96,0.54,184.18518518518516
29,USC,south,6,100.0,56.35,23.11,8.54,3.75,1.2,0.44,226.27272727272728
30,North Carolina,SweetSixteen,14,100.0,51.72,28.2,9.41,4.2,1.1,0.42,237.0952380952381
31,Wisconsin,midwest,11,100.0,57.15,27.14,11.78,2.95,0.98,0.32,311.5
32,Boise St.,west,11,100.0,45.75,23.5,9.62,3.32,1.15,0.31,321.5806451612903
33,LSU,east,12,100.0,42.41,16.26,7.02,2.78,0.86,0.27,369.3703703703704
34,SMU,east,7,100.0,38.24,13.61,5.67,2.46,1.0,0.26,383.6153846153846
35,Saint Louis,south,11,100.0,43.65,16.12,6.92,2.34,0.68,0.23,433.78260869565213
36,Oklahoma St.,midwest,8,100.0,42.49,9.5,3.96,1.65,0.5,0.18,554.5555555555555
37,Virginia Tech,west,9,100.0,40.86,10.18,4.36,1.28,0.46,0.15,665.6666666666666
38,Akron,midwest,12,100.0,37.08,16.26,4.63,1.18,0.31,0.14,713.2857142857142
39,Yale,east,9,100.0,47.06,21.76,7.43,2.25,0.75,0.13,768.2307692307693
40,Butler,south,8,100.0,51.06,18.1,5.03,1.45,0.63,0.13,768.2307692307693
41,Arizona St.,east,11,100.0,39.58,16.71,5.35,1.36,0.4,0.12,832.3333333333334
42,Utah St.,south,7,100.0,55.18,23.6,8.22,3.32,0.58,0.11,908.0909090909091
43,Colorado,midwest,10,100.0,39.29,17.31,5.96,1.87,0.62,0.1,999.0
44,Seton Hall,midwest,6,100.0,42.85,13.65,4.7,1.04,0.36,0.09,1110.111111111111
45,UCF,south,9,100.0,48.94,19.71,6.61,1.98,0.47,0.07,1427.5714285714284
46,UC San Diego,west,13,100.0,41.15,16.15,4.28,0.91,0.41,0.07,1427.5714285714284
47,Liberty,south,14,100.0,28.93,13.19,5.36,1.58,0.17,0.07,1427.5714285714284
48,High Point,midwest,13,100.0,48.28,20.77,3.84,1.34,0.22,0.04,2499.0
49,Siena,east,14,100.0,38.47,11.99,2.95,0.63,0.19,0.04,2499.0
50,Belmont,west,12,100.0,41.99,17.1,4.53,0.82,0.19,0.02,4999.0
51,UNC Wilmington,south,13,100.0,24.53,6.51,1.24,0.63,0.18,0.01,9999.0
52,Utah Valley,east,13,100.0,33.68,13.7,4.47,1.07,0.16,0.01,9999.0
53,East Tennessee St.,east,15,100.0,32.86,9.75,3.01,0.68,0.15,0.01,9999.0
54,Southern,east,16,100.0,30.62,7.49,1.18,0.55,0.05,0.01,9999.0
55,St. Thomas,midwest,15,100.0,28.82,7.41,2.88,0.41,0.04,0.01,9999.0
56,Northern Colorado,midwest,14,100.0,31.37,10.0,3.35,0.59,0.03,0.01,9999.0
57,Tulsa,south,12,100.0,41.18,13.07,3.49,0.98,0.14,0.0,0.0
58,Youngstown St.,midwest,16,100.0,21.26,4.65,1.29,0.26,0.05,0.0,0.0
59,Norfolk St.,west,16,100.0,17.32,3.56,0.7,0.03,0.01,0.0,0.0
60,Arkansas St.,west,15,100.0,34.87,9.71,3.22,0.55,0.0,0.0,0.0
61,Colgate,south,15,100.0,28.9,6.95,2.33,0.12,0.0,0.0,0.0
62,Lipscomb,west,14,100.0,25.73,5.53,0.86,0.12,0.0,0.0,0.0
63,LIU,south,16,100.0,23.63,5.33,1.01,0.05,0.0,0.0,0.0
