,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,80.87,63.0,51.58,38.88,30.27,22.76,3.3936731107205618
1,Connecticut,EliteEight,9,100.0,75.97,57.44,38.19,19.08,12.47,7.85,11.738853503184714
2,Duke,FinalFour,1,100.0,82.62,55.41,38.51,24.7,12.78,7.83,11.77139208173691
3,Vanderbilt,EliteEight,13,100.0,68.71,45.22,29.9,18.58,11.92,5.93,15.863406408094434
4,Purdue,FinalFour,8,100.0,83.62,59.36,35.09,21.3,11.69,5.11,18.569471624266143
5,Arizona,FinalFour,9,100.0,64.54,36.54,24.53,15.41,9.28,4.18,22.923444976076556
6,Michigan St.,EliteEight,16,100.0,66.7,43.63,23.25,14.91,6.72,4.01,23.93765586034913
7,Alabama,SweetSixteen,4,100.0,69.63,44.95,24.02,12.78,7.09,3.76,25.595744680851062
8,Iowa St.,EliteEight,12,100.0,70.21,36.34,23.09,13.56,7.68,3.35,28.850746268656717
9,Gonzaga,SweetSixteen,8,100.0,61.18,39.18,25.01,13.01,5.17,2.78,34.97122302158274
10,Houston,SweetSixteen,14,100.0,62.01,41.5,24.12,12.46,6.38,2.6,37.46153846153846
11,BYU,SweetSixteen,2,100.0,75.97,41.69,19.28,10.32,5.45,2.31,42.290043290043286
12,St. John's,west,11,100.0,60.23,34.06,21.48,11.46,4.29,2.25,43.44444444444444
13,Santa Clara,south,8,100.0,51.73,29.64,20.09,10.74,5.87,2.24,43.64285714285714
14,Florida,midwest,10,100.0,52.61,30.62,19.04,10.16,5.7,2.16,45.2962962962963
15,Indiana,south,10,100.0,65.12,31.3,17.9,9.05,4.75,1.94,50.54639175257732
16,Tennessee,SweetSixteen,9,100.0,65.49,39.87,19.25,10.29,3.56,1.82,53.94505494505495
17,Virginia,midwest,5,100.0,67.28,36.14,17.03,8.79,4.21,1.69,58.171597633136095
18,Louisville,SweetSixteen,13,100.0,68.6,38.54,12.37,6.66,3.09,1.54,63.93506493506493
19,Illinois,east,8,100.0,54.96,19.75,12.63,6.44,2.93,1.47,67.02721088435375
20,North Carolina,SweetSixteen,3,100.0,55.81,33.87,15.26,7.87,3.87,1.4,70.42857142857143
21,Georgia,midwest,7,100.0,47.39,26.39,16.83,8.48,4.27,1.37,71.992700729927
22,Arkansas,south,9,100.0,48.27,26.39,15.65,7.46,3.51,1.34,73.62686567164178
23,Kansas,south,6,100.0,49.33,26.49,13.37,7.15,3.29,1.24,79.64516129032259
24,Auburn,west,5,100.0,54.34,30.47,15.95,5.78,1.32,0.62,160.29032258064515
25,LSU,east,9,100.0,45.04,12.71,6.67,2.81,1.31,0.57,174.4385964912281
26,Clemson,east,5,100.0,45.74,23.22,6.24,2.82,1.06,0.57,174.4385964912281
27,Utah St.,south,5,100.0,59.18,38.69,16.23,5.93,1.83,0.51,195.078431372549
28,Miami FL,east,10,100.0,55.15,21.51,11.09,2.91,1.13,0.48,207.33333333333334
29,Saint Louis,west,10,100.0,58.69,25.98,10.66,4.28,1.4,0.45,221.2222222222222
30,USC,SweetSixteen,15,100.0,59.48,27.2,10.62,4.03,1.79,0.44,226.27272727272728
31,Saint Mary's,west,7,100.0,41.31,20.26,8.62,3.87,1.04,0.41,242.90243902439028
32,TCU,south,11,100.0,50.67,24.5,9.32,3.81,1.28,0.33,302.030303030303
33,Butler,east,6,100.0,53.61,24.67,9.92,2.36,0.81,0.33,302.030303030303
34,Baylor,midwest,11,100.0,47.47,21.71,7.71,2.5,0.79,0.29,343.82758620689657
35,Colorado,midwest,8,100.0,59.06,22.42,9.51,4.31,1.28,0.26,383.6153846153846
36,Akron,south,12,100.0,40.82,23.4,9.62,3.63,1.15,0.2,498.99999999999994
37,Nebraska,midwest,6,100.0,52.53,22.22,8.46,3.25,1.05,0.17,587.235294117647
38,High Point,midwest,14,100.0,44.19,22.2,7.17,2.06,0.61,0.16,624.0
39,Oklahoma St.,west,6,100.0,39.77,16.32,5.74,1.78,0.32,0.16,624.0
40,SMU,south,7,100.0,34.88,14.79,6.04,2.19,0.73,0.15,665.6666666666666
41,Oklahoma,east,11,100.0,46.39,19.06,6.82,1.46,0.59,0.15,665.6666666666666
42,George Mason,east,12,100.0,54.26,22.43,5.23,1.12,0.44,0.15,665.6666666666666
43,UC San Diego,midwest,13,100.0,37.99,15.93,7.43,2.72,0.67,0.13,768.2307692307693
44,Texas Tech,west,9,100.0,49.06,22.22,9.28,3.93,0.49,0.13,768.2307692307693
45,Northern Iowa,east,13,100.0,31.4,15.81,4.45,0.86,0.35,0.09,1110.111111111111
46,Cal Baptist,west,13,100.0,34.51,10.97,3.12,0.79,0.19,0.07,1427.5714285714284
47,Seton Hall,west,8,100.0,50.94,17.02,7.04,2.39,0.53,0.06,1665.6666666666667
48,Yale,midwest,9,100.0,40.94,13.24,4.66,1.4,0.45,0.06,1665.6666666666667
49,William & Mary,west,12,100.0,45.66,18.69,6.04,1.74,0.34,0.04,2499.0
50,UCF,east,7,100.0,44.85,13.16,5.31,0.97,0.18,0.03,3332.3333333333335
51,McNeese St.,midwest,12,100.0,32.72,6.43,1.71,0.5,0.14,0.02,4999.0
52,East Tennessee St.,midwest,15,100.0,29.79,6.65,2.44,0.47,0.08,0.02,4999.0
53,Colgate,south,15,100.0,31.29,8.69,3.06,0.96,0.13,0.01,9999.0
54,SIU Edwardsville,east,16,100.0,19.13,4.54,0.83,0.34,0.04,0.01,9999.0
55,Lipscomb,south,14,100.0,24.03,7.32,1.13,0.35,0.05,0.0,0.0
56,Siena,east,15,100.0,24.03,7.89,2.17,0.29,0.05,0.0,0.0
57,South Alabama,south,13,100.0,40.52,10.71,1.97,0.24,0.05,0.0,0.0
58,Northern Colorado,east,14,100.0,30.37,11.32,2.48,0.22,0.04,0.0,0.0
59,LIU,midwest,16,100.0,16.38,4.98,0.45,0.17,0.03,0.0,0.0
60,Vermont,south,16,100.0,35.46,7.43,1.29,0.15,0.02,0.0,0.0
61,New Mexico St.,west,14,100.0,38.82,10.44,3.33,0.75,0.0,0.0,0.0
62,Oakland,west,15,100.0,33.3,10.13,1.91,0.19,0.0,0.0,0.0
63,Southern,west,16,100.0,17.38,5.35,0.81,0.13,0.0,0.0,0.0
