,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
33,Butler,east,10,100.0,53.47,20.99,9.46,3.73,1.3,0.37,269.27027027027026
34,N.C. State,east,7,100.0,46.53,13.88,7.32,3.47,1.1,0.37,269.27027027027026
35,LSU,south,11,100.0,37.18,17.36,8.31,3.29,1.03,0.31,321.5806451612903
36,South Florida,south,13,100.0,36.43,22.35,6.87,2.88,0.93,0.28,356.1428571428571
37,Northern Iowa,east,11,100.0,52.04,22.47,6.17,2.36,0.97,0.27,369.3703703703704
38,Texas Tech,west,11,100.0,46.72,19.47,8.22,2.08,0.94,0.26,383.6153846153846
39,Oklahoma St.,midwest,8,100.0,40.89,14.95,6.02,2.53,0.74,0.24,415.6666666666667
40,Baylor,east,8,100.0,47.07,21.73,7.6,2.63,1.16,0.23,433.78260869565213
41,Villanova,south,10,100.0,43.43,18.63,5.95,1.95,0.54,0.23,433.78260869565213
42,William & Mary,west,14,100.0,35.49,17.55,6.8,2.11,0.81,0.21,475.19047619047626
43,Liberty,east,13,100.0,49.13,18.66,8.44,3.07,0.77,0.2,498.99999999999994
44,SMU,east,9,100.0,52.93,23.09,8.53,3.16,0.9,0.18,554.5555555555555
45,Missouri,west,9,100.0,44.72,15.43,7.8,2.02,0.56,0.17,587.235294117647
46,Akron,south,12,100.0,42.07,16.86,5.43,1.41,0.34,0.17,587.235294117647
47,UCLA,midwest,10,100.0,34.7,16.84,5.62,1.59,0.46,0.16,624.0
48,USC,south,5,100.0,57.93,22.96,5.72,1.78,0.37,0.13,768.2307692307693
49,High Point,west,12,100.0,39.81,18.5,4.26,1.84,0.25,0.1,999.0
50,Navy,east,15,100.0,24.87,10.49,4.14,1.46,0.36,0.07,1427.5714285714284
51,Cal Baptist,midwest,13,100.0,38.6,17.74,4.63,1.27,0.26,0.07,1427.5714285714284
52,UC San Diego,west,13,100.0,44.44,20.89,6.67,2.3,0.47,0.06,1665.6666666666667
53,St. Thomas,midwest,15,100.0,35.23,9.48,1.29,0.45,0.17,0.03,3332.3333333333335
54,Norfolk St.,west,16,100.0,19.83,4.89,0.74,0.41,0.17,0.02,4999.0
55,Portland St.,south,14,100.0,38.48,6.39,1.85,0.17,0.07,0.01,9999.0
56,Iona,east,14,100.0,37.1,11.79,3.2,0.71,0.08,0.0,0.0
57,Florida Gulf Coast,south,15,100.0,40.02,12.06,1.87,0.48,0.06,0.0,0.0
58,East Tennessee St.,west,15,100.0,31.53,6.66,1.22,0.21,0.03,0.0,0.0
59,Marshall,midwest,14,100.0,32.04,4.65,1.24,0.39,0.02,0.0,0.0
60,McNeese St.,midwest,12,100.0,24.07,4.65,0.79,0.04,0.01,0.0,0.0
61,Southern,east,16,100.0,21.47,5.22,1.01,0.16,0.0,0.0,0.0
62,LIU,south,16,100.0,16.13,3.35,0.99,0.15,0.0,0.0,0.0
63,Oakland,midwest,16,100.0,27.7,4.23,0.61,0.06,0.0,0.0,0.0
