,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,9,100.0,89.03,71.36,60.2,46.41,37.46,27.63,2.6192544335866814
1,Connecticut,FinalFour,16,100.0,80.99,56.12,38.0,26.9,17.33,9.08,10.013215859030836
2,Duke,FinalFour,1,100.0,80.5,50.45,32.95,22.54,13.4,7.33,12.642564802182811
3,Vanderbilt,EliteEight,9,100.0,67.8,46.13,29.67,16.23,10.09,4.99,19.04008016032064
4,Louisville,SweetSixteen,2,100.0,73.07,42.5,26.34,12.77,8.08,4.6,20.739130434782613
5,Purdue,FinalFour,8,100.0,68.99,45.22,27.09,16.99,7.16,3.79,25.38522427440633
6,Arizona,EliteEight,13,100.0,73.81,49.85,28.44,12.07,6.57,3.5,27.571428571428573
7,Iowa St.,EliteEight,12,100.0,77.07,51.55,30.27,17.91,6.61,3.46,27.901734104046245
8,Houston,EliteEight,16,100.0,64.91,40.57,25.94,14.16,6.96,2.95,32.89830508474576
9,Alabama,SweetSixteen,9,100.0,59.52,37.37,21.5,11.66,6.46,2.68,36.31343283582089
10,Gonzaga,SweetSixteen,3,100.0,63.36,39.71,22.58,13.19,5.23,2.55,38.21568627450981
11,Tennessee,SweetSixteen,4,100.0,71.0,42.03,21.4,10.6,5.76,2.53,38.52569169960474
12,Michigan St.,SweetSixteen,8,100.0,72.74,43.62,25.76,12.93,6.35,2.5,39.0
13,Illinois,south,6,100.0,59.11,32.03,16.96,8.0,4.38,2.29,42.66812227074235
14,Florida,midwest,5,100.0,75.3,42.86,21.83,11.56,4.73,2.22,44.04504504504504
15,St. John's,east,8,100.0,61.06,29.07,16.68,9.22,4.4,1.8,54.55555555555556
16,BYU,SweetSixteen,14,100.0,64.83,34.59,20.72,10.98,4.03,1.75,56.142857142857146
17,Indiana,east,5,100.0,64.53,40.08,18.66,8.75,4.73,1.62,60.728395061728385
18,Santa Clara,south,9,100.0,52.95,13.5,8.37,4.71,2.36,1.16,85.20689655172414
19,Kansas,SweetSixteen,13,100.0,64.8,32.49,13.78,6.49,3.04,1.01,98.009900990099
20,Georgia,midwest,8,100.0,57.66,28.97,14.72,8.13,2.48,0.99,100.01010101010101
21,Iowa,SweetSixteen,15,100.0,59.19,37.06,9.92,3.94,2.16,0.88,112.63636363636364
22,Clemson,east,6,100.0,57.32,30.33,15.81,5.82,2.53,0.73,135.986301369863
23,Miami FL,east,10,100.0,50.0,25.44,13.79,5.68,2.41,0.71,139.84507042253523
24,Virginia,west,7,100.0,54.61,28.53,13.09,5.75,2.25,0.68,146.05882352941174
25,N.C. State,west,9,100.0,54.61,24.3,13.99,6.84,2.21,0.65,152.84615384615384
26,North Carolina,west,5,100.0,59.73,29.64,11.64,5.2,2.01,0.65,152.84615384615384
