,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,78.01,57.5,46.15,34.72,24.71,16.39,5.1012812690665035
1,Houston,FinalFour,8,100.0,72.25,50.32,38.14,24.46,14.27,8.5,10.764705882352942
2,Illinois,EliteEight,13,100.0,74.07,48.66,33.16,20.83,12.22,7.52,12.297872340425533
3,Arizona,FinalFour,9,100.0,76.56,51.67,29.92,18.66,11.25,6.69,13.947683109118087
4,Duke,FinalFour,1,100.0,75.66,47.61,30.68,19.87,11.64,6.67,13.992503748125937
5,Florida,SweetSixteen,3,100.0,72.06,56.09,34.13,18.23,10.25,5.82,16.18213058419244
6,Purdue,EliteEight,9,100.0,70.4,43.79,28.85,13.79,8.38,4.45,21.47191011235955
7,Connecticut,EliteEight,12,100.0,80.47,44.91,27.35,15.22,8.12,4.05,23.69135802469136
8,Louisville,south,5,100.0,60.32,39.41,25.35,15.36,7.43,3.62,26.624309392265193
9,Vanderbilt,SweetSixteen,15,100.0,66.16,38.62,20.5,12.52,6.91,3.46,27.901734104046245
10,Iowa St.,SweetSixteen,4,100.0,61.55,37.11,20.64,9.87,5.62,2.93,33.1296928327645
11,Kansas,SweetSixteen,2,100.0,75.6,47.62,25.25,11.81,5.76,2.86,33.96503496503497
12,Gonzaga,SweetSixteen,8,100.0,69.22,42.36,24.26,12.98,5.49,2.44,39.98360655737705
13,Texas Tech,west,5,100.0,62.27,39.48,22.86,12.73,5.39,2.02,48.504950495049506
14,Alabama,SweetSixteen,14,100.0,61.91,36.06,17.84,8.87,3.98,1.8,54.55555555555556
15,Arkansas,east,5,100.0,65.46,38.88,14.11,7.92,4.1,1.79,54.865921787709496
16,Tennessee,midwest,5,100.0,66.7,39.93,16.56,8.85,3.86,1.69,58.171597633136095
17,St. John's,west,6,100.0,58.32,29.82,17.23,10.2,4.06,1.66,59.24096385542169
18,Michigan St.,SweetSixteen,9,100.0,59.29,33.48,18.06,9.28,4.03,1.63,60.34969325153375
19,Indiana,east,9,100.0,55.79,22.77,14.09,7.18,3.58,1.19,83.03361344537815
20,Virginia,SweetSixteen,13,100.0,63.84,31.55,12.25,5.9,2.75,1.14,86.71929824561404
21,Saint Louis,west,7,100.0,55.4,32.27,16.36,7.16,2.73,1.14,86.71929824561404
22,Iowa,midwest,8,100.0,58.26,27.13,14.32,6.62,2.99,1.09,90.74311926605503
23,Nebraska,EliteEight,16,100.0,65.15,35.15,17.27,8.24,3.02,1.06,93.33962264150942
24,BYU,south,6,100.0,53.6,26.54,12.82,4.76,2.12,0.86,115.27906976744187
25,Clemson,east,7,100.0,65.26,31.57,18.49,6.79,2.9,0.79,125.58227848101265
26,SMU,south,9,100.0,53.14,26.63,12.53,4.47,1.64,0.72,137.88888888888889
27,Utah St.,south,7,100.0,51.46,27.37,13.16,4.53,1.79,0.67,148.25373134328356
28,Auburn,west,8,100.0,53.87,27.21,11.57,5.81,2.05,0.63,157.73015873015873
29,North Carolina,midwest,6,100.0,55.91,23.95,10.23,3.82,1.39,0.58,171.41379310344828
30,N.C. State,east,8,100.0,44.21,16.54,7.4,3.63,1.68,0.56,177.57142857142856
31,Wisconsin,midwest,7,100.0,56.37,29.41,11.86,5.05,1.77,0.49,203.08163265306123
32,Texas A&M,west,9,100.0,46.13,21.02,9.62,3.94,1.51,0.43,231.5581395348837
33,UCLA,west,10,100.0,44.6,23.1,12.44,4.27,1.46,0.39,255.4102564102564
34,Saint Mary's,east,11,100.0,50.52,23.92,10.55,2.87,1.37,0.39,255.4102564102564
35,Kentucky,east,6,100.0,49.48,26.87,9.31,3.28,1.25,0.38,262.15789473684214
36,Georgia,midwest,10,100.0,43.63,19.92,8.99,2.93,0.9,0.22,453.54545454545456
37,Miami FL,east,10,100.0,34.74,14.41,7.4,2.35,0.79,0.2,498.99999999999994
38,Villanova,south,8,100.0,46.86,17.02,5.11,1.76,0.53,0.18,554.5555555555555
39,Texas,midwest,9,100.0,41.74,14.7,6.84,2.52,1.06,0.17,587.235294117647
40,TCU,south,11,100.0,46.4,18.56,4.76,1.22,0.38,0.11,908.0909090909091
41,Virginia Tech,west,11,100.0,41.68,15.67,7.14,2.19,0.66,0.09,1110.111111111111
42,UCF,south,10,100.0,48.54,17.02,6.01,1.29,0.29,0.08,1249.0
43,Missouri,midwest,11,100.0,44.09,11.63,4.22,1.15,0.32,0.06,1665.6666666666667
44,Hawaii,midwest,13,100.0,38.09,12.29,2.79,0.71,0.21,0.06,1665.6666666666667
45,Liberty,midwest,12,100.0,33.3,11.72,1.99,0.7,0.09,0.06,1665.6666666666667
46,High Point,west,13,100.0,40.71,13.94,3.93,1.18,0.19,0.05,1999.0
47,Yale,south,12,100.0,39.68,13.61,4.12,0.91,0.17,0.05,1999.0
48,Cal Baptist,south,14,100.0,24.4,7.28,1.95,0.49,0.08,0.04,2499.0
49,Tulsa,east,12,100.0,34.54,17.8,3.11,0.57,0.11,0.03,3332.3333333333335
50,UMBC,east,16,100.0,21.99,3.19,0.44,0.07,0.07,0.03,3332.3333333333335
51,Belmont,west,12,100.0,37.73,13.1,2.61,0.98,0.24,0.02,4999.0
52,Wright St.,east,15,100.0,29.6,10.23,2.42,0.46,0.09,0.02,4999.0
53,Navy,midwest,15,100.0,19.53,5.76,1.12,0.19,0.03,0.02,4999.0
54,Tennessee Martin,midwest,16,100.0,27.75,7.85,1.52,0.36,0.01,0.01,9999.0
55,North Dakota St.,south,15,100.0,25.93,6.95,2.89,0.67,0.11,0.0,0.0
56,Austin Peay,midwest,14,100.0,27.94,8.33,2.1,0.32,0.06,0.0,0.0
57,Bethune Cookman,west,16,100.0,24.34,4.16,0.67,0.09,0.05,0.0,0.0
58,Troy,west,14,100.0,30.78,12.15,3.76,0.65,0.03,0.0,0.0
59,Portland St.,east,14,100.0,38.45,12.1,2.34,0.29,0.03,0.0,0.0
60,East Tennessee St.,west,15,100.0,34.85,9.48,1.54,0.43,0.02,0.0,0.0
61,UNC Wilmington,south,13,100.0,33.84,8.36,2.04,0.63,0.01,0.0,0.0
62,Stephen F. Austin,east,13,100.0,36.16,11.77,2.45,0.31,0.0,0.0,0.0
63,Merrimack,south,16,100.0,23.44,4.68,0.43,0.09,0.0,0.0,0.0
