,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.11,70.38,57.18,46.47,37.16,27.52,2.6337209302325584
1,Connecticut,EliteEight,13,100.0,75.84,51.07,35.8,22.51,12.34,6.22,15.077170418006432
2,Iowa St.,FinalFour,1,100.0,78.77,55.03,36.38,23.23,10.86,5.89,15.977928692699491
3,Purdue,EliteEight,9,100.0,61.89,42.17,31.43,15.54,9.72,5.74,16.421602787456447
4,Illinois,SweetSixteen,15,100.0,73.56,52.12,33.78,19.79,11.74,5.61,16.825311942959
5,Gonzaga,EliteEight,16,100.0,71.25,54.4,35.54,22.2,9.63,5.48,17.24817518248175
6,Vanderbilt,FinalFour,8,100.0,75.01,50.17,30.12,17.12,9.1,4.54,21.026431718061673
7,Alabama,SweetSixteen,3,100.0,74.92,45.21,27.69,17.23,9.85,4.45,21.47191011235955
8,Arizona,FinalFour,9,100.0,68.6,39.27,24.24,14.35,7.93,4.13,23.213075060532688
9,Duke,EliteEight,12,100.0,77.05,51.3,30.43,16.95,9.57,3.95,24.31645569620253
10,Houston,SweetSixteen,14,100.0,72.57,42.5,25.25,13.78,7.06,3.01,32.222591362126245
11,Louisville,SweetSixteen,13,100.0,60.82,43.73,15.88,9.09,5.33,2.6,37.46153846153846
12,Iowa,south,8,100.0,56.7,34.98,16.28,8.74,4.61,1.9,51.63157894736842
13,BYU,SweetSixteen,2,100.0,66.17,39.7,20.12,9.4,4.22,1.77,55.49717514124294
14,Tennessee,midwest,5,100.0,61.11,33.23,16.58,7.82,4.25,1.65,59.60606060606061
15,Michigan St.,SweetSixteen,8,100.0,56.16,34.44,18.25,8.89,3.34,1.36,72.52941176470588
16,Florida,midwest,6,100.0,61.41,31.53,16.57,8.32,3.89,1.31,75.33587786259541
17,Kansas,east,5,100.0,68.29,34.59,10.39,5.6,2.87,1.26,78.36507936507937
18,Virginia,west,6,100.0,65.19,34.25,17.31,7.83,2.41,0.92,107.69565217391303
19,N.C. State,south,10,100.0,53.73,26.06,14.78,6.0,2.99,0.82,120.95121951219514
20,Texas Tech,west,5,100.0,61.36,39.06,15.27,7.09,1.99,0.78,127.2051282051282
21,Utah St.,east,6,100.0,63.73,40.45,18.34,5.02,2.15,0.7,141.85714285714286
22,St. John's,west,8,100.0,57.28,24.09,14.86,6.86,1.71,0.69,143.92753623188406
23,Nebraska,SweetSixteen,4,100.0,65.51,26.34,14.2,4.52,1.88,0.68,146.05882352941174
24,Arkansas,south,5,100.0,57.7,23.37,10.54,5.36,1.88,0.63,157.73015873015873
25,Clemson,midwest,7,100.0,52.29,25.11,10.12,4.52,1.74,0.62,160.29032258064515
26,North Carolina,SweetSixteen,9,100.0,60.64,30.82,13.96,6.36,1.96,0.59,168.4915254237288
27,Georgia,east,9,100.0,57.64,16.62,8.55,3.43,1.39,0.58,171.41379310344828
28,Kentucky,midwest,9,100.0,54.93,26.09,12.07,4.32,1.66,0.54,184.18518518518516
29,Saint Mary's,west,7,100.0,51.75,16.78,9.48,4.51,1.22,0.47,211.76595744680853
30,Saint Louis,east,11,100.0,36.27,22.0,9.45,2.49,1.09,0.42,237.0952380952381
31,SMU,east,7,100.0,47.97,26.01,10.18,2.68,1.03,0.39,255.4102564102564
32,Miami FL,south,11,100.0,47.78,20.65,8.56,3.42,1.11,0.36,276.77777777777777
33,Boise St.,west,10,100.0,48.25,17.53,7.41,2.64,0.81,0.31,321.5806451612903
34,Villanova,south,6,100.0,52.22,25.6,8.23,2.69,1.13,0.29,343.82758620689657
35,Auburn,midwest,8,100.0,45.07,16.55,7.06,2.6,1.09,0.28,356.1428571428571
36,LSU,south,9,100.0,43.3,19.61,7.27,2.49,0.75,0.26,383.6153846153846
37,UCLA,midwest,11,100.0,38.59,15.6,6.72,2.75,0.94,0.22,453.54545454545456
38,Baylor,east,10,100.0,52.03,21.12,9.58,2.28,0.8,0.16,624.0
39,Illinois St.,west,12,100.0,38.64,16.78,6.97,2.48,0.74,0.15,665.6666666666666
40,UCF,east,8,100.0,42.36,9.82,3.44,1.17,0.45,0.13,768.2307692307693
41,Ohio St.,midwest,10,100.0,47.71,18.94,5.2,1.55,0.56,0.11,908.0909090909091
42,Seton Hall,west,9,100.0,42.72,15.32,7.07,2.56,0.42,0.11,908.0909090909091
43,USC,south,7,100.0,46.27,17.24,7.62,2.25,0.57,0.09,1110.111111111111
44,Virginia Tech,west,11,100.0,34.81,12.94,4.64,1.91,0.23,0.07,1427.5714285714284
45,Yale,midwest,12,100.0,38.89,13.75,3.8,1.22,0.28,0.04,2499.0
46,Utah Valley,east,13,100.0,39.18,14.59,2.16,0.94,0.25,0.04,2499.0
47,UC San Diego,midwest,13,100.0,27.43,10.52,2.91,0.86,0.25,0.04,2499.0
48,William & Mary,west,13,100.0,39.36,13.34,4.52,1.5,0.17,0.03,3332.3333333333335
49,High Point,west,14,100.0,43.84,18.37,4.4,1.15,0.19,0.02,4999.0
50,Quinnipiac,midwest,14,100.0,25.08,7.66,2.54,0.47,0.13,0.01,9999.0
51,Miami OH,south,12,100.0,42.3,13.84,3.79,1.22,0.12,0.01,9999.0
52,Oakland,west,15,100.0,28.75,11.29,2.97,0.78,0.1,0.01,9999.0
53,Arkansas St.,east,14,100.0,34.49,11.21,3.25,0.19,0.06,0.01,9999.0
54,Liberty,south,13,100.0,26.44,10.67,2.3,0.71,0.05,0.01,9999.0
55,Northern Colorado,east,15,100.0,38.11,10.7,3.57,0.22,0.04,0.01,9999.0
56,Furman,midwest,15,100.0,22.95,4.65,0.73,0.27,0.03,0.01,9999.0
57,St. Thomas,south,14,100.0,33.83,14.05,4.0,0.39,0.06,0.0,0.0
58,Lipscomb,south,15,100.0,24.16,5.63,0.89,0.22,0.05,0.0,0.0
59,Lindenwood,south,16,100.0,31.4,6.14,1.8,0.46,0.03,0.0,0.0
60,Grambling St.,midwest,16,100.0,24.99,7.19,2.21,0.22,0.02,0.0,0.0
61,McNeese St.,east,12,100.0,31.71,7.09,1.58,0.28,0.0,0.0,0.0
62,Howard,east,16,100.0,13.89,3.18,0.82,0.08,0.0,0.0,0.0
63,LIU,west,16,100.0,21.23,5.56,0.97,0.01,0.0,0.0,0.0
