,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,84.44,69.1,55.09,41.75,31.29,22.96,3.3554006968641112
1,Arizona,FinalFour,9,100.0,78.64,51.17,37.35,23.89,15.54,8.13,11.300123001230011
2,Connecticut,FinalFour,8,100.0,79.9,57.87,37.55,24.96,14.25,7.18,12.927576601671309
3,Purdue,EliteEight,9,100.0,77.23,54.67,33.44,16.9,10.76,6.41,14.600624024960998
4,Vanderbilt,SweetSixteen,2,100.0,64.35,48.76,33.17,20.53,12.46,6.39,14.64945226917058
5,Illinois,SweetSixteen,8,100.0,67.13,48.89,32.07,21.73,10.1,6.28,14.92356687898089
6,Virginia,SweetSixteen,14,100.0,69.72,44.74,25.76,15.91,8.82,4.31,22.20185614849188
7,Houston,SweetSixteen,4,100.0,70.42,46.66,24.49,10.82,6.67,4.0,24.0
8,Alabama,SweetSixteen,15,100.0,67.39,43.52,26.07,13.67,7.84,3.62,26.624309392265193
9,Iowa St.,EliteEight,13,100.0,72.14,42.66,23.47,12.76,6.91,3.01,32.222591362126245
10,Gonzaga,EliteEight,16,100.0,70.83,38.03,20.52,12.27,4.97,2.58,37.75968992248062
11,Duke,FinalFour,1,100.0,70.58,40.48,25.04,12.59,6.02,2.44,39.98360655737705
12,Nebraska,EliteEight,12,100.0,58.97,34.56,21.78,11.74,5.79,2.23,43.84304932735426
13,Kansas,SweetSixteen,13,100.0,56.85,35.52,14.16,7.11,3.6,1.67,58.880239520958085
14,Louisville,south,7,100.0,59.55,34.04,17.85,7.89,4.0,1.55,63.516129032258064
15,Michigan St.,SweetSixteen,9,100.0,62.62,36.99,18.05,7.81,3.49,1.39,70.94244604316548
16,Florida,east,5,100.0,64.46,35.74,12.58,5.81,3.35,1.37,71.992700729927
17,St. John's,west,8,100.0,63.05,36.87,21.08,9.04,3.13,1.34,73.62686567164178
18,BYU,SweetSixteen,3,100.0,61.16,31.83,17.18,8.47,3.39,1.25,79.0
19,Texas Tech,west,5,100.0,57.1,35.19,18.7,8.91,2.94,1.14,86.71929824561404
