,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,87.27,67.29,51.27,38.31,26.03,16.85,4.9347181008902075
1,Arizona,FinalFour,9,100.0,80.99,63.54,46.09,30.68,19.31,11.11,8.000900090009
2,Duke,FinalFour,1,100.0,83.33,56.91,39.35,26.52,16.24,10.29,8.718172983479107
3,Florida,FinalFour,8,100.0,82.26,57.3,40.71,25.59,16.38,9.11,9.976948408342482
4,Illinois,SweetSixteen,3,100.0,81.14,59.72,38.71,22.75,13.26,6.88,13.534883720930234
5,Houston,EliteEight,9,100.0,77.5,45.53,33.63,18.6,11.04,6.85,13.598540145985403
6,Purdue,EliteEight,16,100.0,69.79,44.3,31.4,16.65,8.81,4.79,19.876826722338205
7,Iowa St.,EliteEight,12,100.0,72.58,45.31,25.62,14.82,7.79,3.61,26.70083102493075
8,Vanderbilt,SweetSixteen,2,100.0,76.06,38.99,23.5,13.74,6.54,2.89,33.602076124567475
9,Connecticut,EliteEight,13,100.0,74.86,50.5,29.4,13.7,6.39,2.84,34.2112676056338
10,Alabama,SweetSixteen,9,100.0,69.81,45.43,23.25,12.61,5.69,2.67,36.453183520599254
11,Michigan St.,SweetSixteen,4,100.0,65.97,39.73,21.38,9.97,4.97,2.24,43.64285714285714
12,St. John's,midwest,5,100.0,64.95,42.18,21.45,10.19,4.95,2.1,46.61904761904762
13,Louisville,south,6,100.0,59.82,37.94,21.16,9.82,4.77,1.84,53.347826086956516
14,Tennessee,west,6,100.0,65.96,40.59,21.65,9.71,3.88,1.71,57.4795321637427
15,Gonzaga,SweetSixteen,8,100.0,66.85,35.57,17.44,8.46,3.23,1.31,75.33587786259541
16,Virginia,SweetSixteen,13,100.0,64.87,36.68,14.87,7.09,3.26,1.29,76.51937984496124
17,Arkansas,SweetSixteen,15,100.0,59.03,33.85,13.39,6.52,3.1,1.27,77.74015748031496
18,Nebraska,SweetSixteen,14,100.0,64.77,36.98,16.84,7.33,3.2,1.1,89.9090909090909
19,Iowa,west,9,100.0,54.92,26.38,13.04,6.42,2.81,1.01,98.009900990099
20,Texas Tech,west,5,100.0,59.02,32.7,14.23,6.25,2.48,0.99,100.01010101010101
21,Kansas,south,5,100.0,60.9,34.2,15.0,7.02,3.1,0.97,102.09278350515464
22,BYU,east,6,100.0,51.18,30.04,14.13,6.13,2.29,0.83,119.48192771084338
23,Utah St.,south,9,100.0,57.17,19.03,11.0,5.91,2.12,0.57,174.4385964912281
24,Kentucky,east,7,100.0,50.92,21.87,10.74,3.89,1.36,0.52,191.30769230769232
25,North Carolina,midwest,6,100.0,57.4,20.14,9.84,4.84,1.76,0.48,207.33333333333334
26,UCLA,west,7,100.0,52.48,27.44,11.82,5.52,1.52,0.44,226.27272727272728
27,Ohio St.,west,8,100.0,45.08,14.41,5.36,2.51,0.91,0.38,262.15789473684214
28,Georgia,midwest,8,100.0,54.86,21.56,10.84,4.52,1.66,0.35,284.7142857142857
29,Wisconsin,east,5,100.0,57.5,32.1,9.03,3.35,1.06,0.32,311.5
30,Villanova,south,8,100.0,42.83,13.47,6.95,3.0,0.97,0.24,415.6666666666667
31,Miami FL,south,7,100.0,56.29,26.59,9.49,3.33,0.91,0.24,415.6666666666667
32,SMU,south,11,100.0,40.18,17.84,9.65,2.79,0.86,0.24,415.6666666666667
33,N.C. State,east,9,100.0,49.98,17.52,9.43,3.28,0.76,0.23,433.78260869565213
34,Saint Louis,east,10,100.0,49.08,23.8,10.98,2.52,0.65,0.23,433.78260869565213
35,Saint Mary's,midwest,7,100.0,51.9,26.17,10.63,3.55,1.14,0.19,525.3157894736842
36,Clemson,east,8,100.0,50.02,13.03,7.0,2.49,0.69,0.17,587.235294117647
37,Texas,east,11,100.0,48.82,21.2,7.04,2.01,0.64,0.15,665.6666666666666
38,Missouri,west,11,100.0,34.04,14.31,5.43,1.18,0.46,0.1,999.0
39,Northern Iowa,south,12,100.0,39.1,18.29,3.89,1.31,0.25,0.1,999.0
40,Texas A&M,west,10,100.0,47.52,20.86,8.28,2.69,0.43,0.09,1110.111111111111
41,UCF,midwest,11,100.0,42.6,12.82,6.02,1.85,0.5,0.07,1427.5714285714284
42,Miami OH,south,10,100.0,43.71,15.81,4.15,1.21,0.24,0.07,1427.5714285714284
43,VCU,midwest,10,100.0,48.1,19.35,6.52,1.4,0.26,0.05,1999.0
44,Akron,east,12,100.0,42.5,16.1,4.17,1.2,0.25,0.04,2499.0
45,Hofstra,east,13,100.0,35.13,15.12,4.15,0.81,0.14,0.04,2499.0
46,TCU,midwest,9,100.0,45.14,15.34,4.41,1.25,0.15,0.03,3332.3333333333335
47,Tennessee St.,east,15,100.0,22.5,8.8,1.17,0.2,0.1,0.03,3332.3333333333335
48,Troy,west,14,100.0,33.15,9.53,1.77,0.33,0.03,0.03,3332.3333333333335
49,North Dakota St.,midwest,13,100.0,35.23,13.1,2.78,0.76,0.1,0.01,9999.0
50,Cal Baptist,south,13,100.0,40.97,13.66,2.69,0.55,0.09,0.01,9999.0
51,McNeese St.,midwest,12,100.0,35.05,7.74,2.01,0.5,0.08,0.01,9999.0
52,Kennesaw St.,south,14,100.0,23.94,5.23,1.39,0.29,0.07,0.01,9999.0
53,Idaho,west,15,100.0,30.21,7.4,2.21,0.3,0.05,0.01,9999.0
54,High Point,west,12,100.0,40.98,9.84,2.16,0.44,0.2,0.0,0.0
55,Hawaii,west,13,100.0,30.19,12.03,2.27,0.41,0.02,0.0,0.0
56,Queens,midwest,16,100.0,17.74,5.8,0.96,0.21,0.02,0.0,0.0
57,Furman,south,16,100.0,19.01,3.96,0.99,0.09,0.02,0.0,0.0
58,Wright St.,midwest,14,100.0,18.86,7.32,1.23,0.38,0.01,0.0,0.0
