,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,84.14,66.18,54.63,42.97,32.38,21.42,3.668534080298786
1,Illinois,EliteEight,13,100.0,78.94,59.54,46.36,29.65,18.72,10.81,8.250693802035151
2,Houston,EliteEight,12,100.0,77.66,54.46,35.0,24.09,15.25,8.77,10.402508551881414
3,Duke,FinalFour,1,100.0,83.48,54.73,36.32,24.06,13.48,7.53,12.280212483399733
4,Florida,SweetSixteen,3,100.0,72.21,50.22,30.93,20.67,12.69,6.68,13.970059880239521
5,Arizona,FinalFour,9,100.0,80.92,52.07,32.93,20.36,10.82,5.89,15.977928692699491
6,Iowa St.,FinalFour,8,100.0,84.03,58.3,37.92,20.12,10.38,5.42,17.45018450184502
7,Purdue,SweetSixteen,4,100.0,68.46,48.95,33.15,14.88,8.58,4.38,21.831050228310502
8,Connecticut,EliteEight,9,100.0,70.17,39.15,21.56,10.27,5.27,2.59,37.61003861003861
9,Louisville,south,5,100.0,63.34,42.25,23.07,9.21,4.58,2.2,44.454545454545446
10,Kansas,SweetSixteen,2,100.0,72.02,44.52,17.98,9.96,4.31,2.08,47.07692307692307
11,Nebraska,SweetSixteen,8,100.0,66.47,44.31,26.52,12.5,5.08,2.04,48.01960784313725
12,Vanderbilt,SweetSixteen,15,100.0,69.75,34.16,19.36,9.44,4.19,1.89,51.91005291005291
13,Texas Tech,SweetSixteen,9,100.0,57.86,31.98,17.59,10.32,4.02,1.65,59.60606060606061
14,Gonzaga,EliteEight,16,100.0,61.26,35.16,20.42,9.6,4.18,1.6,61.5
15,Tennessee,west,5,100.0,69.06,42.52,20.07,10.55,4.01,1.53,64.359477124183
16,Virginia,SweetSixteen,13,100.0,64.51,37.44,15.61,7.98,3.28,1.5,65.66666666666667
17,Michigan St.,SweetSixteen,14,100.0,74.65,42.1,20.85,7.15,3.12,1.22,80.9672131147541
18,Alabama,midwest,5,100.0,66.49,39.86,18.93,8.24,3.36,1.06,93.33962264150942
19,Arkansas,east,5,100.0,54.67,27.25,10.21,4.98,2.69,0.93,106.5268817204301
20,St. John's,west,6,100.0,56.72,28.1,16.21,6.84,2.72,0.91,108.89010989010988
21,N.C. State,east,7,100.0,57.05,29.64,14.44,5.55,2.12,0.72,137.88888888888889
22,Saint Louis,west,8,100.0,50.77,22.57,10.12,5.27,2.02,0.69,143.92753623188406
23,Iowa,west,7,100.0,49.19,25.88,12.45,6.03,1.93,0.66,150.5151515151515
24,BYU,south,6,100.0,60.72,31.49,9.62,5.1,1.79,0.54,184.18518518518516
25,SMU,south,9,100.0,47.23,21.1,9.85,3.94,1.58,0.54,184.18518518518516
26,Ohio St.,midwest,11,100.0,52.59,20.61,9.94,3.58,1.0,0.47,211.76595744680853
27,North Carolina,midwest,6,100.0,47.41,20.46,7.84,3.71,1.35,0.46,216.3913043478261
28,Utah St.,south,7,100.0,54.31,20.43,10.75,3.4,1.34,0.39,255.4102564102564
29,Wisconsin,midwest,7,100.0,53.0,20.41,6.76,3.13,0.94,0.38,262.15789473684214
30,Texas A&M,west,9,100.0,49.23,18.83,8.34,4.04,1.48,0.35,284.7142857142857
31,Kentucky,east,6,100.0,59.15,26.04,11.99,3.67,1.29,0.3,332.33333333333337
32,Auburn,west,11,100.0,43.28,17.86,8.11,3.48,1.03,0.3,332.33333333333337
33,Indiana,south,10,100.0,45.69,16.05,8.93,3.04,0.88,0.26,383.6153846153846
34,UCLA,west,10,100.0,50.81,26.27,10.04,3.46,1.03,0.24,415.6666666666667
35,Villanova,south,8,100.0,52.77,22.69,9.15,3.03,0.85,0.23,433.78260869565213
36,Saint Mary's,midwest,10,100.0,47.0,18.39,4.95,2.15,0.79,0.22,453.54545454545456
37,Clemson,east,8,100.0,46.95,15.19,7.44,2.88,0.81,0.19,525.3157894736842
38,Miami FL,east,9,100.0,53.05,14.65,5.55,1.95,0.69,0.19,525.3157894736842
39,Georgia,midwest,9,100.0,47.71,21.76,9.84,2.88,0.64,0.18,554.5555555555555
40,Texas,midwest,8,100.0,52.29,15.29,6.65,2.35,0.51,0.13,768.2307692307693
41,Missouri,east,11,100.0,40.85,14.31,6.83,1.13,0.49,0.1,999.0
42,UCF,east,10,100.0,42.95,21.21,7.32,1.3,0.26,0.06,1665.6666666666667
43,Hawaii,midwest,14,100.0,27.79,8.71,3.41,0.89,0.22,0.05,1999.0
44,Stephen F. Austin,east,12,100.0,45.33,18.97,3.73,1.08,0.32,0.04,2499.0
45,High Point,west,13,100.0,42.14,13.93,3.31,1.29,0.17,0.03,3332.3333333333335
46,South Florida,south,12,100.0,36.66,15.26,3.4,0.82,0.17,0.03,3332.3333333333335
47,Yale,east,13,100.0,35.49,16.34,1.82,0.52,0.16,0.03,3332.3333333333335
48,Liberty,midwest,12,100.0,33.51,11.53,2.85,0.43,0.1,0.03,3332.3333333333335
49,Belmont,west,12,100.0,30.94,11.57,3.31,1.17,0.18,0.02,4999.0
50,South Alabama,south,15,100.0,21.06,3.98,0.82,0.15,0.1,0.02,4999.0
51,TCU,south,11,100.0,39.28,15.28,4.48,1.46,0.21,0.01,9999.0
52,Austin Peay,west,14,100.0,33.53,9.73,2.75,0.8,0.15,0.01,9999.0
53,Navy,midwest,15,100.0,22.34,6.74,1.17,0.31,0.1,0.01,9999.0
54,Portland St.,east,14,100.0,31.54,10.7,2.65,0.5,0.07,0.01,9999.0
55,UMBC,east,16,100.0,15.86,3.98,1.01,0.12,0.06,0.01,9999.0
56,Wright St.,east,15,100.0,29.83,10.0,2.06,0.22,0.03,0.0,0.0
57,East Tennessee St.,west,15,100.0,38.74,12.69,3.5,0.55,0.01,0.0,0.0
58,Cal Baptist,south,13,100.0,30.25,8.33,1.75,0.2,0.01,0.0,0.0
59,Bethune Cookman,west,16,100.0,16.52,3.87,0.94,0.04,0.01,0.0,0.0
60,North Dakota St.,south,14,100.0,27.98,8.71,1.06,0.24,0.0,0.0,0.0
61,UNC Wilmington,midwest,13,100.0,25.35,6.51,2.04,0.21,0.0,0.0,0.0
62,Tennessee Martin,midwest,16,100.0,15.97,4.65,0.92,0.09,0.0,0.0,0.0
63,Merrimack,south,16,100.0,19.08,4.14,0.49,0.0,0.0,0.0,0.0
