,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,84.44,66.0,54.04,39.22,26.7,18.01,4.5524708495280395
1,Duke,FinalFour,1,100.0,81.64,61.75,45.44,32.08,19.86,13.7,6.299270072992701
2,Arizona,FinalFour,9,100.0,84.79,68.87,48.21,31.43,19.61,10.82,8.242144177449168
3,Florida,FinalFour,8,100.0,77.13,54.33,36.28,25.54,15.39,8.73,10.454753722794958
4,Illinois,EliteEight,13,100.0,68.45,48.7,32.82,18.32,11.4,5.71,16.513134851138354
5,Houston,EliteEight,16,100.0,77.3,50.03,31.71,17.66,9.19,5.29,17.90359168241966
6,Purdue,SweetSixteen,4,100.0,70.29,49.61,28.63,14.04,7.58,3.73,25.80965147453083
7,Connecticut,EliteEight,12,100.0,70.12,42.5,29.1,13.26,6.87,3.28,29.48780487804878
8,Michigan St.,EliteEight,9,100.0,73.1,43.47,24.49,10.92,5.1,2.69,36.17472118959108
9,Iowa St.,SweetSixteen,2,100.0,66.13,42.2,21.71,11.63,5.8,2.5,39.0
10,Alabama,SweetSixteen,14,100.0,68.91,35.67,19.04,11.42,5.25,2.35,41.5531914893617
11,Vanderbilt,midwest,5,100.0,75.78,45.66,21.85,12.14,5.8,2.34,41.73504273504274
12,Texas Tech,SweetSixteen,9,100.0,71.75,45.55,18.8,9.84,4.56,2.07,47.30917874396136
13,Gonzaga,SweetSixteen,8,100.0,74.41,44.64,23.15,9.89,3.93,1.84,53.347826086956516
14,Tennessee,west,5,100.0,68.11,34.53,16.31,7.46,3.64,1.71,57.4795321637427
15,Louisville,south,5,100.0,63.66,34.92,17.31,8.68,4.3,1.68,58.52380952380952
16,Nebraska,SweetSixteen,3,100.0,69.86,42.83,22.35,9.88,4.8,1.5,65.66666666666667
17,Kansas,SweetSixteen,15,100.0,66.72,36.74,17.18,8.22,3.21,1.13,87.49557522123895
18,St. John's,west,6,100.0,55.56,28.92,14.88,5.66,2.27,0.99,100.01010101010101
19,Virginia,SweetSixteen,13,100.0,61.78,35.74,11.31,6.15,2.5,0.9,110.1111111111111
20,Arkansas,east,5,100.0,64.34,33.64,12.15,6.89,1.99,0.84,118.04761904761905
21,Wisconsin,south,6,100.0,53.16,26.77,13.93,5.16,2.29,0.82,120.95121951219514
22,Iowa,midwest,8,100.0,53.33,20.87,9.73,5.33,1.88,0.73,135.986301369863
23,North Carolina,midwest,6,100.0,61.92,29.76,13.82,6.01,2.68,0.67,148.25373134328356
24,Santa Clara,south,10,100.0,44.11,23.71,11.71,4.74,2.21,0.62,160.29032258064515
25,Villanova,east,9,100.0,53.42,16.05,7.58,3.4,1.46,0.47,211.76595744680853
26,Ohio St.,west,8,100.0,54.3,18.05,8.98,4.04,1.55,0.44,226.27272727272728
27,UCLA,west,7,100.0,51.55,22.03,12.06,4.97,1.37,0.43,231.5581395348837
28,Georgia,east,7,100.0,48.48,23.21,11.8,3.24,1.33,0.43,231.5581395348837
29,Saint Mary's,east,8,100.0,46.58,12.32,6.56,3.37,1.3,0.4,248.99999999999997
30,Kentucky,midwest,7,100.0,54.01,28.13,13.14,5.01,1.46,0.37,269.27027027027026
31,Utah St.,east,10,100.0,51.52,25.69,13.5,4.27,1.18,0.36,276.77777777777777
32,BYU,east,6,100.0,59.27,25.16,13.1,4.35,1.16,0.35,284.7142857142857
33,Miami FL,south,7,100.0,55.89,20.71,7.89,3.15,1.22,0.34,293.1176470588235
34,N.C. State,midwest,10,100.0,45.99,20.15,10.76,3.84,1.22,0.29,343.82758620689657
35,Clemson,midwest,9,100.0,46.67,17.02,7.0,3.05,0.83,0.22,453.54545454545456
36,Texas,south,11,100.0,46.84,18.9,6.8,2.38,0.62,0.2,498.99999999999994
37,Texas A&M,west,9,100.0,45.7,13.17,5.75,2.37,0.61,0.18,554.5555555555555
38,Saint Louis,west,10,100.0,48.45,20.26,8.88,2.85,0.65,0.13,768.2307692307693
39,TCU,south,8,100.0,52.0,15.99,5.07,1.86,0.72,0.12,832.3333333333334
40,Missouri,midwest,11,100.0,38.08,17.88,6.54,2.1,0.71,0.12,832.3333333333334
41,VCU,west,11,100.0,44.44,20.92,7.08,1.47,0.54,0.11,908.0909090909091
42,South Florida,south,12,100.0,36.34,17.3,5.1,1.66,0.46,0.07,1427.5714285714284
43,Yale,east,12,100.0,35.66,17.18,3.3,0.81,0.33,0.04,2499.0
44,UCF,east,11,100.0,40.73,13.46,4.41,0.78,0.23,0.04,2499.0
45,High Point,west,12,100.0,31.89,10.85,2.05,0.76,0.12,0.04,2499.0
46,Northern Iowa,east,13,100.0,38.22,13.44,3.07,1.28,0.28,0.03,3332.3333333333335
47,Miami OH,south,9,100.0,48.0,10.88,3.42,1.11,0.25,0.03,3332.3333333333335
48,North Dakota St.,south,14,100.0,33.87,12.13,2.64,0.54,0.25,0.03,3332.3333333333335
49,Queens,east,15,100.0,26.9,7.63,1.37,0.29,0.12,0.03,3332.3333333333335
50,Hofstra,south,13,100.0,33.28,11.04,2.83,0.67,0.25,0.02,4999.0
51,Utah Valley,midwest,13,100.0,31.09,12.05,3.65,1.05,0.16,0.02,4999.0
52,Idaho,east,16,100.0,15.56,5.63,1.99,0.62,0.23,0.01,9999.0
53,McNeese St.,midwest,12,100.0,24.22,6.62,1.54,0.48,0.08,0.01,9999.0
54,Liberty,west,13,100.0,28.25,9.07,1.5,0.39,0.07,0.01,9999.0
55,UC Irvine,east,14,100.0,29.71,11.77,2.7,0.37,0.04,0.01,9999.0
56,Wright St.,midwest,14,100.0,30.14,9.53,3.08,0.38,0.14,0.0,0.0
57,Boston University,midwest,16,100.0,22.87,7.78,0.91,0.48,0.09,0.0,0.0
58,Troy,west,14,100.0,25.59,5.52,1.26,0.33,0.08,0.0,0.0
59,Siena,south,16,100.0,15.21,4.26,0.88,0.1,0.05,0.0,0.0
60,Bethune Cookman,west,16,100.0,18.36,7.03,1.17,0.18,0.03,0.0,0.0
61,Furman,south,15,100.0,31.55,6.88,2.5,0.35,0.0,0.0,0.0
62,UMBC,west,15,100.0,22.7,7.68,0.98,0.05,0.0,0.0,0.0
63,Tennessee St.,midwest,15,100.0,29.88,9.22,1.21,0.03,0.0,0.0,0.0
