,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,87.13,71.58,54.21,39.42,26.89,18.61,4.373455131649651
1,Duke,FinalFour,1,100.0,86.43,63.99,46.44,32.38,21.35,14.08,6.1022727272727275
2,Arizona,FinalFour,9,100.0,78.74,56.74,39.13,26.65,16.12,8.95,10.1731843575419
3,Illinois,EliteEight,13,100.0,74.15,56.15,36.71,23.28,15.62,8.92,10.210762331838565
4,Florida,EliteEight,12,100.0,71.8,50.44,36.73,24.03,14.21,7.44,12.440860215053764
5,Houston,EliteEight,16,100.0,73.72,50.18,34.24,19.12,9.92,5.58,16.921146953405017
6,Purdue,SweetSixteen,4,100.0,72.26,45.94,31.3,15.24,7.86,3.96,24.252525252525253
7,Connecticut,FinalFour,8,100.0,76.65,50.97,31.28,17.53,8.86,3.76,25.595744680851062
8,Gonzaga,SweetSixteen,8,100.0,71.3,48.18,24.73,10.94,5.18,2.53,38.52569169960474
9,Alabama,SweetSixteen,14,100.0,75.97,47.73,26.79,12.76,5.73,2.48,39.32258064516129
10,Iowa St.,SweetSixteen,2,100.0,66.98,37.61,19.89,8.66,5.31,2.44,39.98360655737705
11,Kansas,SweetSixteen,15,100.0,65.36,36.15,18.94,9.53,4.71,1.75,56.142857142857146
12,Texas Tech,SweetSixteen,9,100.0,60.24,34.95,17.0,9.75,4.02,1.72,57.139534883720934
13,Vanderbilt,east,5,100.0,59.94,34.32,15.32,8.54,3.56,1.62,60.728395061728385
14,Tennessee,west,5,100.0,55.94,33.34,14.22,7.88,3.03,1.39,70.94244604316548
15,Louisville,south,6,100.0,56.67,35.17,17.68,7.84,3.98,1.37,71.992700729927
16,Nebraska,SweetSixteen,3,100.0,66.94,38.16,19.17,10.88,4.17,1.3,75.92307692307692
17,Michigan St.,EliteEight,9,100.0,59.54,31.77,15.85,7.19,2.62,1.24,79.64516129032259
18,Arkansas,south,5,100.0,56.96,35.11,16.02,7.08,3.25,1.05,94.23809523809524
19,Virginia,SweetSixteen,13,100.0,56.7,33.48,13.19,6.59,2.3,0.91,108.89010989010988
20,North Carolina,midwest,5,100.0,65.83,30.13,16.75,8.04,3.0,0.79,125.58227848101265
21,Saint Louis,east,7,100.0,49.24,30.25,15.19,4.57,1.93,0.77,128.87012987012986
22,Saint Mary's,midwest,7,100.0,55.27,22.86,13.45,6.27,2.37,0.64,155.25
23,Kentucky,midwest,6,100.0,60.92,33.88,12.89,6.22,2.17,0.64,155.25
24,Indiana,east,11,100.0,57.32,23.32,12.11,4.9,1.36,0.53,187.67924528301884
25,Iowa,west,7,100.0,51.0,21.42,10.24,4.04,1.5,0.47,211.76595744680853
26,Clemson,south,8,100.0,44.3,20.88,9.14,4.11,1.71,0.43,231.5581395348837
27,Utah St.,south,9,100.0,55.7,17.2,8.27,3.36,1.52,0.41,242.90243902439028
28,Wisconsin,south,7,100.0,53.42,23.72,9.5,3.75,1.58,0.37,269.27027027027026
29,Ohio St.,east,10,100.0,50.76,27.5,11.16,3.42,1.16,0.37,269.27027027027026
30,N.C. State,east,8,100.0,44.59,10.81,5.47,2.37,1.18,0.36,276.77777777777777
31,St. John's,west,6,100.0,47.09,21.84,10.57,2.96,0.98,0.36,276.77777777777777
32,Texas A&M,west,10,100.0,49.0,20.25,9.87,3.78,1.1,0.33,302.030303030303
33,BYU,east,6,100.0,42.68,20.57,10.0,2.91,0.93,0.31,321.5806451612903
34,Miami FL,midwest,8,100.0,53.91,25.66,11.2,4.24,1.24,0.29,343.82758620689657
35,Georgia,west,8,100.0,49.55,17.18,7.46,2.69,0.7,0.26,383.6153846153846
36,Villanova,east,9,100.0,55.41,14.78,5.64,2.56,0.63,0.24,415.6666666666667
37,UCLA,midwest,10,100.0,44.73,16.02,7.51,3.01,0.76,0.22,453.54545454545456
38,New Mexico,west,11,100.0,52.91,23.16,7.25,2.11,0.65,0.2,498.99999999999994
39,UCF,midwest,9,100.0,46.09,16.0,7.5,2.93,0.91,0.19,525.3157894736842
40,Missouri,south,10,100.0,46.58,11.91,6.1,1.8,0.67,0.17,587.235294117647
41,TCU,midwest,11,100.0,39.08,18.56,5.68,2.18,0.83,0.16,624.0
42,Texas,west,9,100.0,50.45,14.51,7.29,1.93,0.37,0.07,1427.5714285714284
43,South Florida,south,12,100.0,43.04,19.13,5.18,1.53,0.46,0.06,1665.6666666666667
44,Yale,east,12,100.0,40.06,14.7,2.19,0.62,0.17,0.06,1665.6666666666667
45,Utah Valley,west,13,100.0,39.76,12.92,2.33,0.65,0.22,0.05,1999.0
46,Miami OH,south,11,100.0,43.33,15.61,5.78,1.14,0.25,0.04,2499.0
47,High Point,east,13,100.0,43.3,17.5,3.47,1.01,0.12,0.03,3332.3333333333335
48,UMBC,midwest,16,100.0,23.35,7.37,1.3,0.08,0.02,0.02,4999.0
49,Belmont,west,12,100.0,44.06,18.79,3.89,1.12,0.15,0.01,9999.0
50,Navy,midwest,14,100.0,33.06,9.4,1.88,0.4,0.14,0.01,9999.0
51,East Tennessee St.,midwest,15,100.0,28.2,10.68,2.69,0.53,0.13,0.01,9999.0
52,Liberty,midwest,13,100.0,24.03,12.07,3.3,0.65,0.11,0.01,9999.0
53,Austin Peay,south,15,100.0,25.85,8.22,2.23,0.42,0.1,0.01,9999.0
54,Hawaii,east,14,100.0,27.74,10.17,2.71,0.19,0.02,0.01,9999.0
55,Northern Colorado,east,15,100.0,40.46,10.48,1.68,0.36,0.05,0.0,0.0
56,Merrimack,south,16,100.0,21.26,5.18,1.62,0.47,0.03,0.0,0.0
57,McNeese St.,midwest,12,100.0,34.17,10.07,1.88,0.25,0.03,0.0,0.0
58,Robert Morris,west,15,100.0,26.28,8.15,1.86,0.25,0.02,0.0,0.0
59,Bethune Cookman,west,16,100.0,13.57,4.32,1.37,0.25,0.02,0.0,0.0
60,UNC Wilmington,south,13,100.0,34.64,9.61,1.7,0.14,0.01,0.0,0.0
61,Tennessee St.,east,16,100.0,12.87,2.83,0.51,0.11,0.01,0.0,0.0
62,North Dakota St.,south,14,100.0,33.02,11.61,2.11,0.24,0.0,0.0,0.0
63,Troy,west,14,100.0,28.7,6.82,1.24,0.15,0.0,0.0,0.0
