,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,87.91,60.96,45.28,32.19,20.22,13.53,6.390983000739099
1,Arizona,FinalFour,9,100.0,84.7,62.41,45.49,32.01,20.79,12.1,7.264462809917356
2,Duke,FinalFour,1,100.0,86.83,66.4,45.6,29.7,19.45,11.77,7.496176720475787
3,Florida,FinalFour,8,100.0,78.34,59.26,39.81,25.56,15.14,7.97,11.547051442910917
4,Houston,EliteEight,9,100.0,74.23,55.06,37.92,22.56,12.33,6.88,13.534883720930234
5,Purdue,EliteEight,16,100.0,81.7,57.1,39.83,23.8,12.8,6.75,13.814814814814815
6,Illinois,SweetSixteen,3,100.0,75.24,51.99,34.58,21.33,11.63,5.91,15.920473773265652
7,Iowa St.,EliteEight,12,100.0,76.57,50.19,31.75,18.15,9.92,4.94,19.242914979757085
8,Vanderbilt,SweetSixteen,2,100.0,62.18,36.97,23.8,12.36,6.46,2.98,32.557046979865774
9,Connecticut,EliteEight,13,100.0,79.67,55.28,28.73,13.63,6.53,2.92,33.24657534246575
10,Louisville,south,6,100.0,65.4,35.79,20.93,11.01,5.7,2.37,41.19409282700421
11,Michigan St.,SweetSixteen,4,100.0,70.82,42.07,22.44,11.12,4.78,2.24,43.64285714285714
12,Texas Tech,west,5,100.0,66.09,40.81,17.1,8.98,3.96,1.82,53.94505494505495
13,Gonzaga,SweetSixteen,8,100.0,59.95,37.18,18.07,8.23,3.26,1.66,59.24096385542169
14,St. John's,midwest,5,100.0,62.71,39.16,19.55,9.13,4.54,1.64,59.97560975609756
15,Alabama,SweetSixteen,9,100.0,61.08,36.28,17.01,8.35,3.3,1.55,63.516129032258064
16,Virginia,SweetSixteen,13,100.0,56.99,35.95,15.63,7.49,3.51,1.38,71.46376811594203
17,Nebraska,SweetSixteen,14,100.0,73.06,40.39,19.55,8.77,3.36,1.25,79.0
18,Arkansas,SweetSixteen,15,100.0,57.09,29.83,16.06,7.86,3.15,1.2,82.33333333333333
19,Tennessee,west,6,100.0,53.43,29.35,12.06,5.42,2.52,1.05,94.23809523809524
20,Wisconsin,east,5,100.0,53.89,30.28,10.47,5.23,2.27,0.88,112.63636363636364
21,Kansas,south,5,100.0,64.53,38.55,12.62,4.51,2.19,0.84,118.04761904761905
22,Iowa,west,9,100.0,53.92,15.18,7.65,3.24,1.25,0.64,155.25
23,North Carolina,midwest,6,100.0,52.52,22.16,9.5,4.71,2.03,0.59,168.4915254237288
24,Utah St.,south,9,100.0,54.15,17.34,9.4,4.42,1.5,0.53,187.67924528301884
25,BYU,east,6,100.0,51.29,27.4,11.56,3.83,1.31,0.41,242.90243902439028
26,Miami FL,south,7,100.0,51.0,22.28,10.59,4.33,1.29,0.41,242.90243902439028
27,UCLA,west,7,100.0,53.7,22.61,11.78,3.72,1.27,0.38,262.15789473684214
28,Saint Louis,east,10,100.0,55.99,20.78,10.31,4.21,1.46,0.37,269.27027027027026
29,N.C. State,east,9,100.0,53.69,22.47,12.58,4.14,1.17,0.36,276.77777777777777
30,Villanova,south,8,100.0,45.85,16.84,7.92,3.03,1.07,0.32,311.5
31,Clemson,east,8,100.0,46.31,14.57,8.61,2.9,0.91,0.32,311.5
32,Georgia,midwest,8,100.0,55.97,17.85,8.09,2.82,0.82,0.3,332.33333333333337
33,Saint Mary's,midwest,7,100.0,55.77,25.76,9.25,2.67,0.96,0.27,369.3703703703704
34,Ohio St.,west,8,100.0,46.08,14.34,5.94,2.85,1.09,0.26,383.6153846153846
35,Texas A&M,west,10,100.0,46.3,14.88,6.6,2.12,0.5,0.19,525.3157894736842
36,Kentucky,east,7,100.0,44.01,17.27,6.83,2.26,0.83,0.16,624.0
37,Missouri,west,11,100.0,46.57,20.69,7.89,1.34,0.5,0.15,665.6666666666666
38,UCF,midwest,11,100.0,47.48,16.26,5.04,1.48,0.46,0.1,999.0
39,Texas,east,11,100.0,48.71,22.5,6.73,1.69,0.35,0.08,1249.0
40,Hofstra,east,13,100.0,43.01,15.79,2.56,0.89,0.3,0.08,1249.0
41,TCU,midwest,9,100.0,44.03,14.98,5.5,1.78,0.33,0.07,1427.5714285714284
42,SMU,south,11,100.0,34.6,15.79,6.97,2.05,0.64,0.06,1665.6666666666667
43,Northern Iowa,south,12,100.0,35.47,16.07,4.48,1.5,0.27,0.06,1665.6666666666667
44,Hawaii,west,13,100.0,38.92,11.97,3.35,0.95,0.22,0.06,1665.6666666666667
45,VCU,midwest,10,100.0,44.23,17.68,6.56,1.64,0.35,0.05,1999.0
46,High Point,west,12,100.0,33.91,10.94,2.81,0.78,0.21,0.04,2499.0
47,Miami OH,south,10,100.0,49.0,14.4,5.02,1.51,0.38,0.03,3332.3333333333335
48,Furman,south,16,100.0,15.3,3.41,0.87,0.2,0.11,0.02,4999.0
