muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Tm_TeamID,Opp_TeamID,TeamID,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,Team_Opp,TeamID_Opp,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,TeamID_y,Team_Standardized_Tm,Tm_y,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Team_Standardized_Opp,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team,home_team,date,teams,commence_time,DraftKings,BetMGM spreads,FanDuel,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
Wright St.Northern Kentucky2-28,2026-02-28,Horz at Horz,130 Wright St. at 192 Northern Kentucky,"Northern Kentucky -0.0, 76-75 (50%)",62.64220471225417,1,H,Wright St.,02/28/2026,111.25015099708249,110.59874612011691,0.5168770993048756,0.4994426748793824,75.39057132108137,Northern Kentucky,108.09727002310144,107.44349607569276,0.5174337684951971,0.5005573251206176,75.40518737307191,68.96558292311524,,0,,,,,,,,,,,,,,,,,0.8615883616120742,0.9190137370193766,739675,,,,130,192,,,,Wright St.,Northern Kentucky,-0.01461605199054361,150.79575869415328,1.6,-5.6,-4.3,-5.9,71.2,101.4,20260228,0.9000000000000057,111.4,110.5,67.0,-1.0999999999999943,107.5,108.6,69.9,,,,,,998,591,998,3.5360000000000014,112.715,109.179,66.7644,Northern Kentucky,591,-2.149000000000001,106.71,108.859,69.6888,Wright St.,68.21435038913995,5.291588578674015,3.8074912384901567,110.45999773631164,106.65250649782138,998,Wright St.,Wright St.,71.0618514629004,-2.3601577926661523,-2.0808250537946495,105.06931235360508,107.15013740739964,Northern Kentucky,76.2961943280692,79.2283628837781,155.5245572118473,-2.9321685557088983,65.77668539325843,76.87583992934738,77.19872544142257,154.07456537076996,-0.3228855120751888,65.34734436404493,77.25843556862613,77.36012876930286,154.618564337929,-0.10169320067673482,68.08199487347339,3.27522484400545,68.08199487347339,-0.7197628498023363,68.08199487347339,Wright St.,Northern Kentucky,02/28/2026,Wright St. vs Northern Kentucky,2026-02-28 18:00:00-06:00,,,-2.5,59.409638599828355,37.75483145108534,-21.654807148743018,5.77522484400545,0.17522484400545046,Northern Kentucky,Wright St.,0
ValparaisoEvansville2-28,2026-02-28,MVC at MVC,146 Valparaiso at 314 Evansville,"Valparaiso -5.3, 71-66 (71%)",37.23959259686235,1,H,Valparaiso,02/28/2026,107.12033546956232,108.469964277572,0.4640656959445428,0.7099278565393833,70.89602736434374,Evansville,102.29307691572392,111.9655783208604,0.26133929392293,0.2900721434606167,65.58751670824485,64.63407917173224,,0,,,,,,,,,,,,,,,,,0.9496611451465264,0.9334255933837936,739675,,,,146,314,,,,Valparaiso,Evansville,5.308510656098889,136.4835440725886,4.1,7.0,-0.7,-4.8,71.2,101.4,20260228,1.5999999999999943,108.8,107.2,65.1,-13.200000000000003,101.1,114.3,67.1,,,,,,944,224,944,1.453000000000003,108.531,107.078,65.0728,Evansville,224,-12.459999999999994,100.98,113.44,67.0097,Valparaiso,66.67986367415263,5.2245218582418165,0.8565828799542554,106.09237561912028,105.23579273916594,944,Valparaiso,Valparaiso,68.4729711660511,-14.277769656568129,-11.744159210755782,99.17231399813464,110.9164732088903,Evansville,73.150031207737,67.4228972900629,140.57292849779992,5.727133917674095,61.351264044943804,72.29247135556,67.14763893233346,139.44011028789345,5.144832423226532,61.24310121011236,72.34857537215947,67.8618603992424,140.21043577140188,4.4867149729170706,64.1259604314111,10.791781597338733,64.1259604314111,0.8830144751405271,64.1259604314111,Valparaiso,Evansville,02/28/2026,Valparaiso vs Evansville,2026-02-28 15:00:00-06:00,4.5,4.5,4.5,33.41175708976246,15.2024610891211,-18.20929600064136,6.291781597338733,13.291781597338733,Valparaiso,Valparaiso,1
MaineBinghamton2-28,2026-02-28,AE at AE,348 Maine at 359 Binghamton,"Binghamton -0.3, 65-64 (51%)",27.409653629930176,1,H,Maine,02/28/2026,92.30207523511822,113.47722157485526,0.0850867240492661,0.4865478191997692,64.49905582341958,Binghamton,99.39333632001,121.62474263946454,0.0893712258843664,0.5134521808002308,64.80162849631535,62.82262437280284,,0,,,,,,,,,,,,,,,,,0.9855092127537683,0.9923980073253544,739675,,,,348,359,,,,Maine,Binghamton,-0.3025726728957636,129.30068431973493,-0.1,5.5,5.2,5.3,71.2,101.4,20260228,-19.299999999999997,92.8,112.1,64.8,-25.799999999999997,97.4,123.2,65.3,,,,,,425,70,425,-18.503200000000007,93.5178,112.021,64.8,Binghamton,70,-25.1092,98.1178,123.227,65.4059,Maine,66.34279621076941,-20.366941834383276,-18.181674895009238,91.77020227805917,109.95187717306833,425,Maine,Maine,66.88881319075283,-27.680238389366227,-24.70479148219351,96.47278623681404,121.17757771900745,Binghamton,65.1452496071408,65.79770077832359,130.94295038546437,-0.6524511711827898,59.430337078651675,65.77001944319261,66.34331074110356,132.11333018429616,-0.5732912979109557,59.52671797752809,66.4518536042029,67.03671027297071,133.4885638771736,-0.584856668767813,62.32571491986432,3.2321848243727445,62.32571491986432,-1.8990645336082679,62.32571491986432,Maine,Binghamton,02/28/2026,Maine vs Binghamton,2026-02-28 13:00:00-06:00,,-1.5,-1.5,55.67984968164682,37.91069397556441,-17.769155706082408,4.7321848243727445,10.232184824372744,Maine,Maine,1
SMUStanford2-28,2026-02-28,ACC at ACC,35 SMU at 74 Stanford,"SMU -2.2, 80-78 (58%)",77.86950159527754,1,H,SMU,02/28/2026,124.01575951055732,106.41055143125185,0.8532966794130342,0.5778193962782113,80.23753696161052,Stanford,115.894332620109,102.19311882218668,0.8095157646928962,0.4221806037217886,78.07750926302545,69.22694637289558,,0,,,,,,,,,,,,,,,,,0.6109820346984661,0.6760900214622027,739675,,,,35,74,,,,SMU,Stanford,2.1600276985850684,158.31504622463598,3.4,1.2,0.9,-2.5,71.2,101.4,20260228,20.299999999999997,125.1,104.8,69.2,11.300000000000011,114.9,103.6,67.4,,,,,,775,799,775,20.604,125.649,105.045,69.2004,Stanford,799,10.867999999999995,114.407,103.539,67.4905,SMU,70.70346151426004,22.36523842464222,19.925028980071616,122.59863024033753,102.67360126026588,775,SMU,SMU,68.89273579429936,10.805552459968947,11.093242523127735,113.0219677069718,101.92872518384398,Stanford,81.39897522192656,79.98439491295281,161.38337013487939,1.414580308973754,65.50674157303371,81.8182402368119,79.93503966416579,161.7532799009777,1.8832005726461176,65.5950785983146,81.96570896674233,80.49960112696526,162.4653100937076,1.4661078397770666,68.41228783489227,5.675001018465679,68.41228783489227,0.4257980794843803,68.41228783489227,SMU,Stanford,02/28/2026,SMU vs Stanford,2026-02-28 17:00:06-06:00,1.5,1.5,1.5,44.32015031835318,29.44343048454797,-14.876719833805208,4.175001018465679,5.375001018465679,Stanford,SMU,0
Southeastern LouisianaNicholls St.2-28,2026-02-28,Slnd at Slnd,298 Southeastern Louisiana at 245 Nicholls St.,"Nicholls St. -6.9, 73-66 (76%)",30.54501336595642,1,H,Southeastern Louisiana,02/28/2026,98.05079644809676,112.0800473398144,0.1768454240551976,0.2429253885975369,66.30628733429035,Nicholls St.,107.74919413474508,111.57419238079258,0.4010335479561968,0.7570746114024631,73.19512724005546,66.27289632091848,,0,,,,,,,,,,,,,,,,,0.9088330809025108,0.982611820929936,739675,,,,298,245,,,,Southeastern Louisiana,Nicholls St.,-6.88883990576511,139.5014145743458,-4.5,-12.0,-8.9,-4.4,71.2,101.4,20260228,-11.0,99.8,110.8,65.3,-6.400000000000006,106.8,113.2,68.6,,,,,,765,553,765,-11.29979999999999,99.3422,110.642,65.1894,Nicholls St.,553,-6.677999999999997,106.366,113.044,68.5859,Southeastern Louisiana,66.72425514450579,-10.558592357078416,-10.543331699326131,98.31627247453387,108.8596041738599,765,Southeastern Louisiana,Southeastern Louisiana,69.0,0.0,0.0,100.0,100.0,Nicholls St.,68.14753421650782,75.49292827439999,143.6404624909078,-7.345394057892165,62.91544943820224,67.61281174904241,74.93636665903482,142.54917840807724,-7.32355490999241,62.79597850365169,60.952863184924674,71.37687621962463,132.32973940454931,-10.42401303469996,64.66255063161375,-8.542422174762372,64.66255063161375,-4.599964526831741,64.66255063161375,Southeastern Louisiana,Nicholls St.,02/28/2026,Southeastern Louisiana vs Nicholls St.,2026-02-28 15:00:00-06:00,-4.5,-4.5,-4.5,66.58824291023754,79.2052620578601,12.617019147622557,-4.042422174762372,-16.042422174762372,Nicholls St.,Nicholls St.,1
UtahArizona St.2-28,2026-02-28,B12 at B12,97 Utah at 67 Arizona St.,"Arizona St. -7.1, 81-74 (74%)",58.66181115637521,1,H,Utah,02/28/2026,113.20671193911852,108.51496906482322,0.6193438860705993,0.2578182769028865,74.08977021258355,Arizona St.,118.73353326943152,103.8151488408584,0.8240604515380408,0.7421817230971135,81.22474992992741,68.93209177956975,Utah,0,,,,,,,,,,,,,,,,,0.5876370073166095,0.8818212732943624,739675,,,,97,67,,,,Utah,Arizona St.,-7.134979717343867,155.31452014251096,-3.7,4.2,2.7,6.4,71.2,101.4,20260228,5.5,114.3,108.8,66.9,12.0,117.3,105.3,69.3,,,,,,936,31,936,7.575999999999993,114.698,107.122,67.0759,Arizona St.,31,12.026999999999987,117.21,105.183,69.3316,Utah,68.53651102646532,7.811116953277071,6.99660897151156,113.18861433378264,106.192005362271,936,Utah,Utah,70.65732038899023,12.914199025757345,11.411709897530569,114.94420214291672,103.5324922453861,Arizona St.,75.13976547360875,84.26441716276854,159.4041826363773,-9.12465168915979,65.11474719101123,75.55009437683984,83.1570417301524,158.70713610699224,-7.606947353312563,65.31572287134831,76.41778553500335,84.18137380837737,160.59915934338073,-7.763588273374026,68.01413227444553,-5.5725587080746095,68.01413227444553,-4.507568602356599,68.01413227444553,Utah,Arizona St.,02/28/2026,Utah vs Arizona St.,2026-02-28 14:30:19-06:00,-6.5,-6.5,-6.5,73.20575054664809,70.21935450872672,-2.9863960379213665,0.9274412919253905,5.127441291925391,Arizona St.,Utah,0
TCUKansas St.2-28,2026-02-28,B12 at B12,57 TCU at 106 Kansas St.,"TCU -0.6, 78-77 (52%)",76.08715877086574,1,H,TCU 6,02/28/2026,111.84900083069704,101.76081983189675,0.7478225828405564,0.5231793079938256,77.83352590343762,Kansas St.,113.77050182174276,104.34751611287965,0.7299263909989584,0.4768206920061744,77.20807974365304,72.92032533389194,,0,,,,,,,,,,,,,,,,,0.7117830558802277,0.8036906485316515,739675,,,,57,106,,,,TCU,Kansas St.,0.6254461597845733,155.04160564709065,-5.2,3.8,-9.8,-4.6,71.2,101.4,20260228,15.200000000000003,113.8,98.6,68.0,7.200000000000003,113.4,106.2,72.5,,,,,,1013,359,1013,12.867000000000004,113.322,100.455,67.8468,Kansas St.,359,6.588000000000008,112.31,105.722,72.5096,TCU,69.30627913544251,14.049630000281555,13.460912463728688,111.59294860129225,98.13203613756346,1013,TCU 6,TCU 6,73.79503297475077,4.924296178251347,7.694239714677468,111.46239309681584,103.76815338213834,Kansas St.,80.2323622827006,78.50455391123593,158.73691619393654,1.7278083714646755,69.24157303370785,79.36707234610684,79.04471262681449,158.41178497292134,0.32235971929235063,69.0947237258427,79.75105503034104,79.67037275469123,159.42142778503228,0.08068227564980646,71.83229149097276,4.352820545379984,71.83229149097276,-5.601769419632028,71.83229149097276,TCU 6,Kansas St.,02/28/2026,TCU vs Kansas St.,2026-02-28 17:30:38-06:00,,,3.5,36.944134018176364,33.923409062752356,-3.020724955424008,0.8528205453799842,4.652820545379984,Kansas St.,TCU,0
Youngstown St.Green Bay2-28,2026-02-28,Horz at Horz,179 Youngstown St. at 182 Green Bay,"Green Bay -3.4, 73-69 (63%)",47.0608857714562,1,H,Youngstown St.,02/28/2026,106.5381864560648,110.3753231964405,0.3996542979186914,0.3674574452167509,69.38478416919783,Green Bay,114.57006697109512,113.22082539018332,0.5340059812009327,0.6325425547832491,72.74041602205126,62.89682784083545,,0,,,,,,,,,,,,,,,,,0.8534692988033892,0.9480172771783584,739675,,,,179,182,,,,Youngstown St.,Green Bay,-3.355631852853435,142.1252001912491,0.2,-7.7,3.9,3.7,71.2,101.4,20260228,-2.6999999999999886,106.9,109.6,67.3,-3.700000000000003,112.5,116.2,63.1,,,,,,1009,287,1009,-1.0180000000000007,107.941,108.959,67.2442,Green Bay,287,-1.612000000000009,113.1,114.712,63.1029,Youngstown St.,68.70412731599016,-0.2909508878608681,-0.3133785069905299,106.10677083436103,106.42014934135148,1009,Youngstown St.,Youngstown St.,64.67052258618924,1.4504579733619496,-2.1312156593681886,110.57360065454188,112.70481631390999,Green Bay,71.03365112922828,74.57022636320225,145.6038774924305,-3.536575233973977,59.6436797752809,70.7514459195861,74.47110957773259,145.2225554973187,-3.7196636581464873,59.596966687921345,71.55016712178092,74.45990456947683,146.01007169125774,-2.9097374476959175,62.40353676057813,-2.8441297761861293,62.40353676057813,-1.6888893188882932,62.40353676057813,Youngstown St.,Green Bay,02/28/2026,Youngstown St. vs Green Bay,2026-02-28 13:00:00-06:00,-1.5,-1.5,-1.5,55.67984968164682,60.67542990418233,4.995580222535509,-1.3441297761861293,-9.044129776186129,Green Bay,Green Bay,1
Gardner WebbUSC Upstate2-28,2026-02-28,BSth at BSth,361 Gardner Webb at 297 USC Upstate,"USC Upstate -14.6, 82-68 (91%)",9.006319358442056,1,H,Gardner Webb,02/28/2026,95.28288602861416,125.78924688628048,0.0393840812874753,0.0948960344983377,67.60780515232717,USC Upstate,101.448500291962,110.0790429127922,0.2811134854340265,0.9051039655016624,82.25578233925046,70.4812189404485,,0,,,,,,,,,,,,,,,,,0.9446560684583148,0.996634369076131,739675,,,,361,297,,,,Gardner Webb,USC Upstate,-14.647977186923285,149.86358749157762,3.1,4.4,2.6,-0.4,71.2,101.4,20260228,-27.200000000000003,96.8,124.0,69.7,-11.299999999999997,100.3,111.6,68.0,,,,,,258,751,258,-27.637100000000004,96.5379,124.175,70.006,USC Upstate,751,-11.38199999999999,100.147,111.529,67.9225,Gardner Webb,71.34998717749255,-30.829309160972546,-26.59662262853965,94.55583363066245,121.15245625920198,258,Gardner Webb,Gardner Webb,69.35115938337358,-10.207772916972134,-9.69994669266256,99.54750541480404,109.24745210746654,USC Upstate,68.94727781196036,83.95030346022472,152.89758127218508,-15.003025648264355,66.56741573033707,68.93987044181944,84.21297311340349,153.15284355522294,-15.273102671584056,66.78346257022471,68.83085295258034,84.99007089180104,153.82092384438138,-16.159217939220696,69.49725186443746,-15.878049013960123,69.49725186443746,0.11758935015463123,69.49725186443746,Gardner Webb,USC Upstate,02/28/2026,Gardner Webb vs USC Upstate,2026-02-28 13:00:00-06:00,-12.5,-12.5,-12.5,88.30703586536275,93.47578870135597,5.168752835993217,-3.3780490139601227,1.0219509860398777,USC Upstate,USC Upstate,1
LamarIncarnate Word2-28,2026-02-28,Slnd at Slnd,224 Lamar at 284 Incarnate Word,"Incarnate Word -0.0, 71-70 (50%)",47.34534539538555,1,H,Lamar,02/28/2026,103.77859024490272,111.38304672581776,0.3072031432623527,0.4981363053374407,70.19641587890517,Incarnate Word,108.97679146773304,116.88635464908911,0.3087920227507039,0.5018636946625592,70.24193508030942,63.27606657498917,,0,,,,,,,,,,,,,,,,,0.9372670614812266,0.9647629100618064,739675,,,,224,284,,,,Lamar,Incarnate Word,-0.0455192014042467,140.43835095921457,8.5,-0.8,-3.2,-11.7,71.2,101.4,20260228,-4.1000000000000085,105.1,109.2,65.4,-9.0,108.5,117.5,65.7,,,,,,381,325,381,-4.8089999999999975,105.145,109.954,65.1076,Incarnate Word,325,-10.847999999999999,107.578,118.426,65.5668,Lamar,66.67425764196403,-2.9210094405657347,-4.443634121806244,103.22556728696486,107.66920140877102,381,Lamar,Lamar,66.96777316227873,-9.618794708247517,-8.818686342219392,106.6225352372876,115.44122157950692,Incarnate Word,71.45285425035644,72.50257909992135,143.9554333502778,-1.0497248495649103,60.34803370786517,71.57926626068782,71.91312068694764,143.49238694763545,-0.3338544262598191,59.95641836629214,71.64866784347718,72.99994027789289,144.64860812137007,-1.351272434415705,62.711047212505285,2.5544357544596465,62.711047212505285,3.7053449355980774,62.711047212505285,Lamar,Incarnate Word,02/28/2026,Lamar vs Incarnate Word,2026-02-28 16:00:00-06:00,1.5,1.5,1.5,44.32015031835318,40.38944049714317,-3.9307098212100087,1.0544357544596465,0.2544357544596465,Incarnate Word,Lamar,0
