,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
19,Tennessee,west,5,100.0,59.31,31.81,15.24,7.58,2.86,1.16,85.20689655172414
20,Iowa,east,7,100.0,53.46,30.4,14.67,5.27,2.14,0.85,116.64705882352942
21,BYU,east,6,100.0,63.98,32.51,15.13,5.25,2.1,0.84,118.04761904761905
22,St. John's,west,6,100.0,46.7,25.65,11.32,4.68,1.96,0.79,125.58227848101265
23,Wisconsin,west,7,100.0,50.48,22.16,12.83,5.85,1.85,0.57,174.4385964912281
24,Utah St.,south,8,100.0,49.32,23.18,11.97,4.5,1.9,0.54,184.18518518518516
25,Clemson,midwest,10,100.0,48.12,22.84,9.9,4.52,2.05,0.51,195.078431372549
26,Saint Louis,midwest,7,100.0,51.88,25.27,11.13,5.3,1.72,0.5,199.0
27,Ohio St.,west,11,100.0,53.3,23.65,10.37,3.83,1.55,0.49,203.08163265306123
28,North Carolina,midwest,5,100.0,61.55,31.27,13.16,4.62,1.49,0.49,203.08163265306123
29,Indiana,south,11,100.0,43.56,23.73,8.44,4.18,1.79,0.45,221.2222222222222
30,Saint Mary's,midwest,9,100.0,58.35,25.23,12.25,4.58,1.41,0.43,231.5581395348837
31,Villanova,south,9,100.0,50.68,16.03,6.13,2.07,0.98,0.43,231.5581395348837
32,Kentucky,midwest,6,100.0,54.47,24.19,9.27,3.75,1.33,0.42,237.0952380952381
33,Miami FL,midwest,8,100.0,41.65,16.77,8.66,3.25,1.2,0.36,276.77777777777777
34,SMU,east,10,100.0,46.54,19.87,8.43,3.5,1.19,0.32,311.5
35,Georgia,east,9,100.0,58.01,15.63,6.64,1.95,0.93,0.29,343.82758620689657
36,UCLA,west,8,100.0,53.26,18.81,7.97,3.06,0.89,0.24,415.6666666666667
37,Texas,west,10,100.0,49.52,18.57,8.16,3.07,0.73,0.23,433.78260869565213
38,N.C. State,south,7,100.0,61.87,20.44,7.78,2.36,0.86,0.19,525.3157894736842
39,Texas A&M,west,9,100.0,46.74,15.04,5.82,2.57,0.67,0.15,665.6666666666666
40,UCF,east,8,100.0,41.99,11.46,4.56,1.73,0.38,0.09,1110.111111111111
41,Utah Valley,west,13,100.0,33.84,12.98,4.42,0.99,0.36,0.09,1110.111111111111
42,Missouri,midwest,11,100.0,45.53,14.17,5.31,2.17,0.37,0.07,1427.5714285714284
43,TCU,south,10,100.0,38.13,7.82,1.85,0.38,0.2,0.07,1427.5714285714284
44,California,east,11,100.0,36.02,11.44,4.29,1.41,0.34,0.06,1665.6666666666667
45,Belmont,west,12,100.0,40.69,12.7,3.9,1.33,0.37,0.05,1999.0
46,Stephen F. Austin,midwest,12,100.0,38.45,12.93,3.29,0.81,0.18,0.05,1999.0
47,Austin Peay,south,14,100.0,26.78,5.71,0.5,0.18,0.09,0.04,2499.0
48,Robert Morris,west,16,100.0,19.74,7.69,1.12,0.47,0.11,0.02,4999.0
49,North Dakota St.,east,14,100.0,28.25,10.69,3.12,0.42,0.07,0.02,4999.0
50,High Point,east,13,100.0,35.19,12.62,2.32,0.48,0.06,0.01,9999.0
51,Hawaii,midwest,14,100.0,26.0,9.73,2.53,0.56,0.05,0.01,9999.0
52,UNC Wilmington,south,13,100.0,27.85,9.35,2.65,0.4,0.03,0.01,9999.0
53,UMBC,east,16,100.0,14.12,3.93,1.09,0.13,0.03,0.01,9999.0
54,South Florida,south,12,100.0,39.0,15.23,3.87,0.92,0.21,0.0,0.0
55,Yale,east,12,100.0,37.24,15.8,3.93,0.89,0.18,0.0,0.0
56,Navy,west,14,100.0,38.69,14.48,2.84,0.67,0.16,0.0,0.0
57,Liberty,midwest,13,100.0,38.72,15.5,4.95,1.11,0.07,0.0,0.0
58,Bethune Cookman,midwest,16,100.0,22.38,6.31,1.42,0.17,0.06,0.0,0.0
59,South Alabama,east,15,100.0,28.08,6.27,1.33,0.12,0.02,0.0,0.0
60,East Tennessee St.,west,15,100.0,19.9,4.19,1.13,0.18,0.01,0.0,0.0
61,Merrimack,midwest,15,100.0,26.49,7.65,1.9,0.14,0.01,0.0,0.0
62,Portland St.,south,15,100.0,17.84,5.96,1.74,0.31,0.0,0.0,0.0
63,Tennessee St.,south,16,100.0,15.44,3.58,0.56,0.0,0.0,0.0,0.0
