,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Duke,FinalFour,1,100.0,82.68,57.85,43.15,31.36,21.05,14.16,6.062146892655368
1,Arizona,FinalFour,9,100.0,79.23,58.99,47.23,31.58,20.75,12.16,7.223684210526316
2,Michigan,FinalFour,16,100.0,83.43,61.45,43.45,29.1,17.73,11.47,7.718395815170008
3,Houston,EliteEight,9,100.0,88.67,65.32,44.59,26.32,15.32,8.5,10.764705882352942
4,Florida,FinalFour,8,100.0,84.73,62.65,39.83,24.54,15.2,8.24,11.135922330097088
5,Illinois,SweetSixteen,3,100.0,73.25,56.17,38.08,25.49,15.09,7.97,11.547051442910917
6,Purdue,EliteEight,16,100.0,69.48,47.68,32.72,19.29,11.23,6.22,15.077170418006432
7,Iowa St.,EliteEight,12,100.0,77.94,55.44,31.2,16.35,8.53,4.29,22.310023310023308
8,Connecticut,EliteEight,13,100.0,69.7,49.08,27.78,14.25,7.23,3.12,31.051282051282048
9,Vanderbilt,SweetSixteen,2,100.0,65.65,45.85,24.97,13.27,6.71,2.82,34.460992907801426
10,Alabama,SweetSixteen,9,100.0,69.71,38.21,16.79,8.01,3.84,1.7,57.8235294117647
11,St. John's,midwest,5,100.0,62.41,37.27,20.33,8.83,4.52,1.65,59.60606060606061
12,Texas Tech,west,5,100.0,67.25,39.17,16.11,9.36,4.04,1.61,61.11180124223602
13,Arkansas,SweetSixteen,15,100.0,59.71,39.08,16.81,9.08,4.11,1.48,66.56756756756756
14,Michigan St.,SweetSixteen,4,100.0,70.9,44.59,20.23,8.49,3.49,1.46,67.4931506849315
15,Virginia,SweetSixteen,13,100.0,62.19,31.36,15.86,6.95,3.01,1.38,71.46376811594203
16,Wisconsin,east,5,100.0,62.71,39.5,18.49,9.32,3.61,1.34,73.62686567164178
17,Gonzaga,SweetSixteen,8,100.0,73.76,44.07,21.53,7.86,3.02,1.23,80.30081300813008
18,Louisville,south,6,100.0,56.64,25.42,15.41,7.32,3.18,1.17,84.47008547008548
19,Tennessee,west,6,100.0,53.84,30.47,14.79,6.28,2.55,1.08,91.5925925925926
