,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.23,63.29,48.77,33.83,23.64,16.17,5.184291898577612
1,Illinois,EliteEight,13,100.0,74.17,52.67,40.27,27.38,19.23,11.11,8.000900090009
2,Duke,FinalFour,1,100.0,80.64,59.15,42.22,28.03,16.16,9.86,9.141987829614605
3,Arizona,FinalFour,9,100.0,78.13,54.73,40.9,24.3,15.93,8.43,10.862396204033214
4,Florida,SweetSixteen,4,100.0,78.81,61.5,38.23,20.48,12.08,7.83,11.77139208173691
5,Houston,EliteEight,16,100.0,69.88,52.04,38.76,24.48,12.92,7.72,11.953367875647668
6,Purdue,EliteEight,9,100.0,76.27,48.92,28.0,15.14,8.03,4.38,21.831050228310502
7,Connecticut,FinalFour,8,100.0,82.48,51.18,33.85,20.52,9.96,4.21,22.752969121140143
8,Iowa St.,EliteEight,12,100.0,74.38,43.97,24.91,14.73,8.16,3.84,25.041666666666668
9,Texas Tech,SweetSixteen,9,100.0,70.45,39.66,20.11,9.68,4.03,1.97,49.76142131979696
10,Vanderbilt,midwest,5,100.0,66.77,37.86,21.02,11.68,4.91,1.94,50.54639175257732
11,Nebraska,SweetSixteen,3,100.0,68.55,40.67,22.08,12.6,5.04,1.81,54.248618784530386
12,Tennessee,SweetSixteen,13,100.0,64.53,42.02,19.66,7.96,3.54,1.74,56.4712643678161
13,Arkansas,east,5,100.0,67.07,36.65,15.17,8.23,3.55,1.73,56.80346820809248
14,Michigan St.,SweetSixteen,14,100.0,60.31,35.09,18.71,9.66,4.61,1.51,65.2251655629139
15,Kansas,SweetSixteen,15,100.0,65.43,39.91,15.82,7.18,3.65,1.45,67.96551724137932
16,Louisville,south,5,100.0,57.66,31.4,14.99,7.29,3.82,1.44,68.44444444444444
17,St. John's,west,6,100.0,61.54,37.76,16.76,8.5,3.05,1.27,77.74015748031496
18,Virginia,SweetSixteen,2,100.0,58.58,33.67,15.54,7.99,3.54,1.13,87.49557522123895
19,Gonzaga,SweetSixteen,8,100.0,64.51,34.59,17.04,7.46,2.85,1.05,94.23809523809524
20,Alabama,west,5,100.0,62.76,32.39,14.92,6.81,2.41,0.97,102.09278350515464
21,BYU,south,6,100.0,56.05,37.61,16.53,7.21,3.07,0.93,106.5268817204301
22,Saint Louis,midwest,7,100.0,51.51,27.16,14.39,6.06,2.54,0.84,118.04761904761905
23,Utah St.,south,8,100.0,59.46,26.26,14.02,5.54,2.53,0.73,135.986301369863
24,N.C. State,south,7,100.0,55.68,21.6,9.36,4.14,2.14,0.67,148.25373134328356
25,Ohio St.,midwest,11,100.0,45.75,24.46,13.86,5.74,2.0,0.61,162.9344262295082
26,North Carolina,midwest,6,100.0,54.25,25.6,12.11,4.98,1.65,0.59,168.4915254237288
27,Iowa,west,7,100.0,58.36,25.14,12.85,4.77,1.43,0.53,187.67924528301884
28,Indiana,south,10,100.0,44.32,19.14,9.59,3.28,1.59,0.48,207.33333333333334
29,SMU,east,8,100.0,54.08,16.42,7.34,2.9,1.15,0.42,237.0952380952381
30,Georgia,midwest,8,100.0,48.88,22.48,10.72,4.81,1.65,0.41,242.90243902439028
31,Wisconsin,east,7,100.0,53.01,23.8,10.21,3.27,1.08,0.36,276.77777777777777
32,Miami FL,midwest,9,100.0,51.12,21.26,7.66,3.15,0.81,0.3,332.33333333333337
