,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.26,65.85,54.3,39.2,29.6,20.42,3.897159647404505
1,Arizona,FinalFour,9,100.0,81.68,52.24,36.75,23.89,14.89,8.14,11.285012285012284
2,Purdue,EliteEight,12,100.0,78.89,58.58,36.38,23.64,13.4,7.16,12.966480446927374
3,Houston,EliteEight,9,100.0,74.6,46.03,32.55,17.64,10.89,6.29,14.89825119236884
4,Illinois,SweetSixteen,2,100.0,70.87,41.07,27.28,15.59,8.83,4.87,19.533880903490758
5,Vanderbilt,SweetSixteen,4,100.0,76.12,50.61,27.33,13.08,8.14,4.64,20.551724137931036
6,Virginia,SweetSixteen,3,100.0,69.45,44.5,28.69,18.64,9.11,4.36,21.93577981651376
7,Florida,SweetSixteen,14,100.0,70.53,47.22,28.34,16.01,8.8,4.32,22.14814814814815
8,Connecticut,EliteEight,13,100.0,75.72,44.65,23.82,11.67,7.01,3.72,25.881720430107524
9,Gonzaga,EliteEight,16,100.0,66.7,39.84,24.26,15.17,7.03,3.51,27.49002849002849
10,Alabama,SweetSixteen,9,100.0,70.15,43.01,28.13,14.27,6.31,3.02,32.11258278145696
11,Nebraska,FinalFour,8,100.0,72.17,46.83,25.17,12.28,5.87,2.81,34.587188612099645
12,Iowa St.,SweetSixteen,8,100.0,61.01,40.09,24.02,12.28,5.48,2.66,36.59398496240601
13,Louisville,south,6,100.0,59.89,33.12,21.3,10.99,5.75,2.44,39.98360655737705
14,Duke,FinalFour,1,100.0,66.73,36.1,20.85,11.72,5.31,2.43,40.15226337448559
15,Michigan St.,SweetSixteen,15,100.0,64.78,34.74,16.47,9.0,5.16,2.23,43.84304932735426
16,Kansas,south,5,100.0,53.49,33.68,16.63,8.69,4.62,2.05,47.78048780487806
17,Iowa,east,7,100.0,60.71,32.31,17.74,7.19,4.09,1.82,53.94505494505495
18,Tennessee,west,7,100.0,64.16,37.41,20.68,10.68,3.89,1.6,61.5
19,Texas Tech,west,5,100.0,64.94,35.52,18.37,10.34,3.81,1.44,68.44444444444444
20,BYU,SweetSixteen,13,100.0,67.11,39.46,14.62,6.14,3.08,1.15,85.95652173913044
21,St. John's,east,5,100.0,61.25,34.88,12.9,5.72,2.68,1.06,93.33962264150942
