,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,91.02,73.8,59.37,49.18,37.91,25.98,2.8491147036181674
1,Arizona,FinalFour,9,100.0,75.36,53.34,31.63,20.22,12.52,6.94,13.40922190201729
2,Vanderbilt,EliteEight,13,100.0,75.25,50.55,32.2,18.64,11.46,6.23,15.051364365971105
3,Purdue,EliteEight,12,100.0,67.98,48.86,29.77,18.74,11.15,6.07,15.474464579901154
4,Illinois,SweetSixteen,3,100.0,67.02,45.63,25.45,16.62,9.85,5.32,17.79699248120301
5,Iowa St.,FinalFour,8,100.0,77.38,49.16,34.36,20.66,10.71,5.25,18.047619047619047
6,Gonzaga,SweetSixteen,8,100.0,73.17,49.42,29.71,18.42,8.22,4.61,20.691973969631235
7,Alabama,SweetSixteen,15,100.0,72.44,50.41,31.1,18.07,10.09,4.53,21.075055187637968
8,Connecticut,EliteEight,9,100.0,74.78,49.17,31.38,13.16,7.71,4.07,23.57002457002457
9,Duke,FinalFour,1,100.0,71.09,41.85,26.19,15.68,6.39,2.98,32.557046979865774
10,Houston,SweetSixteen,2,100.0,75.07,41.55,24.22,12.64,6.09,2.68,36.31343283582089
11,BYU,SweetSixteen,4,100.0,66.44,39.23,21.49,7.64,4.06,1.92,51.083333333333336
12,Louisville,midwest,6,100.0,60.6,30.38,15.99,9.45,4.33,1.81,54.248618784530386
13,Florida,east,5,100.0,66.43,38.23,14.15,6.91,3.7,1.72,57.139534883720934
14,Michigan St.,SweetSixteen,9,100.0,64.93,39.45,21.6,10.36,3.69,1.55,63.516129032258064
15,Iowa,midwest,9,100.0,64.72,31.89,18.58,9.83,4.07,1.49,66.11409395973155
16,Indiana,south,11,100.0,58.66,33.94,17.69,8.4,4.11,1.48,66.56756756756756
17,Texas Tech,west,5,100.0,71.43,40.07,19.4,9.36,3.5,1.44,68.44444444444444
18,Virginia,SweetSixteen,13,100.0,65.31,34.92,11.86,5.62,2.76,1.43,68.93006993006993
19,Tennessee,west,7,100.0,52.81,33.08,16.85,8.6,3.21,1.37,71.992700729927
20,St. John's,west,8,100.0,62.39,33.35,16.49,8.06,2.96,1.22,80.9672131147541
21,Clemson,midwest,5,100.0,63.92,37.22,17.25,6.9,2.7,1.01,98.009900990099
22,Kansas,west,6,100.0,54.0,25.69,13.14,7.18,2.49,1.0,99.0
23,Nebraska,EliteEight,16,100.0,58.56,26.98,14.48,6.85,1.97,0.74,134.13513513513513
