,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,74.56,54.4,41.13,32.74,22.63,15.65,5.3897763578274756
1,Duke,FinalFour,1,100.0,88.69,57.94,43.84,27.75,14.9,8.57,10.668611435239207
2,Arizona,FinalFour,9,100.0,71.47,54.33,37.84,23.28,14.55,8.25,11.121212121212121
3,Houston,SweetSixteen,3,100.0,70.64,50.93,35.13,22.54,13.83,7.6,12.157894736842106
4,Illinois,EliteEight,12,100.0,68.43,46.13,29.18,19.62,11.31,6.51,14.360983102918587
5,Purdue,SweetSixteen,8,100.0,70.02,47.29,30.93,19.53,9.93,5.14,18.45525291828794
6,Iowa St.,EliteEight,9,100.0,77.23,51.24,31.56,13.74,7.4,4.06,23.630541871921185
7,Vanderbilt,SweetSixteen,2,100.0,70.17,36.18,22.06,11.8,6.45,3.46,27.901734104046245
8,Kansas,SweetSixteen,15,100.0,71.25,43.79,26.44,14.86,7.26,3.2,30.249999999999996
9,Connecticut,EliteEight,13,100.0,60.99,38.83,21.56,11.67,6.47,3.08,31.467532467532468
10,Alabama,midwest,5,100.0,64.69,39.53,24.15,13.19,6.3,2.99,32.44481605351171
11,Gonzaga,EliteEight,16,100.0,66.44,44.15,22.3,12.93,6.0,2.94,33.013605442176875
12,Florida,east,5,100.0,65.86,41.41,17.71,10.95,5.16,2.52,38.682539682539684
13,Louisville,south,6,100.0,52.56,31.71,19.31,10.27,5.32,2.49,39.16064257028113
14,Nebraska,FinalFour,8,100.0,69.55,40.16,22.22,10.81,5.75,2.4,40.666666666666664
15,Michigan St.,SweetSixteen,4,100.0,75.65,46.67,24.2,11.05,5.41,2.24,43.64285714285714
16,Iowa,east,8,100.0,57.71,25.14,15.67,8.1,4.4,2.06,47.543689320388346
17,Texas Tech,SweetSixteen,9,100.0,63.81,39.34,19.7,9.63,4.44,2.02,48.504950495049506
18,Virginia,SweetSixteen,13,100.0,63.95,32.65,14.35,7.39,4.09,1.9,51.63157894736842
19,Tennessee,midwest,6,100.0,48.91,19.71,10.79,6.09,2.85,1.24,79.64516129032259
20,Indiana,south,11,100.0,47.44,26.08,15.03,7.14,2.8,1.21,81.64462809917356
21,N.C. State,midwest,9,100.0,60.96,33.85,18.11,7.79,3.03,1.16,85.20689655172414
22,Saint Louis,west,7,100.0,55.57,31.07,14.56,6.47,2.51,1.05,94.23809523809524
23,Arkansas,south,5,100.0,57.04,26.19,12.66,6.16,2.41,0.87,113.94252873563218
24,BYU,SweetSixteen,14,100.0,62.98,30.46,15.08,5.37,2.21,0.85,116.64705882352942
25,Auburn,east,6,100.0,59.02,29.41,14.55,5.18,2.5,0.79,125.58227848101265
26,North Carolina,west,5,100.0,56.44,30.16,12.39,5.47,2.04,0.74,134.13513513513513
27,Clemson,south,7,100.0,53.27,30.1,11.25,3.94,1.64,0.71,139.84507042253523
28,St. John's,west,6,100.0,55.22,22.83,13.43,5.75,1.81,0.59,168.4915254237288
29,Georgia,east,7,100.0,55.04,22.55,12.0,4.06,1.65,0.56,177.57142857142856
30,SMU,south,8,100.0,48.31,18.55,6.54,2.44,0.9,0.33,302.030303030303
31,Villanova,east,9,100.0,42.29,15.29,5.98,2.68,0.72,0.29,343.82758620689657
32,Utah St.,south,9,100.0,51.69,23.04,8.69,3.6,1.3,0.26,383.6153846153846
33,Kentucky,midwest,7,100.0,51.38,21.18,8.49,3.52,1.29,0.23,433.78260869565213
34,Saint Mary's,east,10,100.0,44.96,20.73,9.89,2.19,1.02,0.23,433.78260869565213
35,UCLA,midwest,10,100.0,48.62,20.77,5.83,2.35,1.01,0.22,453.54545454545456
36,Ohio St.,west,11,100.0,44.78,17.62,6.95,3.26,0.91,0.22,453.54545454545456
37,Texas A&M,west,8,100.0,45.69,16.38,7.62,2.12,0.51,0.21,475.19047619047626
38,Tulsa,south,12,100.0,42.96,17.41,4.62,1.51,0.52,0.18,554.5555555555555
39,Wisconsin,west,9,100.0,54.31,22.02,8.35,2.6,0.74,0.16,624.0
40,UCF,midwest,8,100.0,39.04,18.13,5.57,1.33,0.47,0.14,713.2857142857142
41,Yale,midwest,12,100.0,35.31,18.97,9.08,3.02,0.6,0.13,768.2307692307693
42,TCU,midwest,11,100.0,51.09,20.94,6.79,2.58,0.59,0.12,832.3333333333334
43,Miami FL,south,10,100.0,46.73,22.31,8.0,1.99,0.54,0.1,999.0
44,California,east,11,100.0,40.98,16.26,5.69,0.84,0.28,0.05,1999.0
45,Virginia Tech,west,10,100.0,44.43,16.88,6.29,1.14,0.22,0.05,1999.0
46,Belmont,west,12,100.0,43.56,16.36,4.28,1.26,0.32,0.04,2499.0
47,High Point,midwest,13,100.0,37.02,11.04,3.89,1.02,0.22,0.04,2499.0
48,Bethune Cookman,west,16,100.0,11.31,3.66,1.37,0.28,0.03,0.03,3332.3333333333335
49,Oakland,west,15,100.0,33.56,7.9,1.83,0.49,0.09,0.02,4999.0
50,UNC Wilmington,midwest,14,100.0,29.36,8.42,1.02,0.35,0.08,0.02,4999.0
51,Hawaii,east,13,100.0,36.05,11.57,1.19,0.34,0.06,0.02,4999.0
52,Austin Peay,south,15,100.0,39.01,8.76,1.31,0.18,0.04,0.02,4999.0
53,Utah Valley,west,14,100.0,29.98,12.26,3.71,0.85,0.12,0.01,9999.0
54,Stephen F. Austin,south,13,100.0,28.75,12.61,1.89,0.46,0.08,0.01,9999.0
55,Liberty,east,12,100.0,34.14,14.37,2.92,0.45,0.02,0.01,9999.0
56,Portland St.,east,14,100.0,24.35,7.66,1.55,0.16,0.01,0.01,9999.0
57,East Tennessee St.,midwest,15,100.0,31.57,11.92,2.77,0.4,0.1,0.0,0.0
