muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Tm_TeamID,Opp_TeamID,TeamID,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,Team_Opp,TeamID_Opp,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,TeamID_y,Team_Standardized_Tm,Tm_y,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Team_Standardized_Opp,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team,home_team,date,teams,commence_time,DraftKings,BetMGM spreads,FanDuel,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
Kansas St.Mississippi St.11-20,2025-11-20,B12 vs. SEC,78 Kansas St. vs. 47 Mississippi St.,"Mississippi St. -3.9, 82-78 (64%)",70.4823854306915,0,N,Kansas St.,11/20/2025,112.53607094078004,102.6915911829198,0.7413028156162691,0.3642058588425181,77.77565427462062,Mississippi St.,115.94349770821714,100.79725344782132,0.8333984150384321,0.6357941411574819,81.63652453410202,73.47224683954201,Kansas St.,0,,,,,,,,,,,,,,,,,0.6427495348026521,0.7585000471117277,739575,,,,78,47,,,,Kansas St.,Mississippi St.,-3.860870259481402,159.41217880872264,7.7,7.2,-3.0,-10.7,71.2,101.4,20251120,12.700000000000003,116.0,103.3,73.7,16.700000000000003,116.8,100.1,72.0,,,,,,359,488,359,9.844000000000008,112.536,102.692,72.4222,Mississippi St.,488,15.146,115.943,100.797,71.5523,Kansas St.,75.01031844543817,12.237463928190735,12.869270427509925,116.42393908105792,103.55466865354802,359,Kansas St.,Kansas St.,73.18550122704922,-2.6688070579866388,4.328984123015525,110.09143484264042,105.76245071962492,Mississippi St.,85.34421780466722,88.67990107040754,174.02411887507475,-3.3356832657403146,74.52808988764045,81.41725278658093,85.45913817678974,166.87639096337068,-4.0418853902088046,72.78054748679776,93.62717224528315,86.68647185364236,180.31364409892552,6.940700391640789,77.10207517738718,11.493044261907528,77.10207517738718,5.936859788658808,77.10207517738718,Kansas St.,Mississippi St.,11/20/2025,Kansas St. vs Mississippi St.,,,,,,13.685129541534868,,,,Kansas St.,Kansas St.,1
TroyUSC11-20,2025-11-20,SB at B10,118 Troy at 22 USC,"USC -16.7, 87-71 (91%)",51.34678274612595,0,H,Troy,11/20/2025,108.02168006763162,106.5485662210467,0.5393949338950922,0.0884796191591073,70.76105787539942,USC,120.31701577954776,96.89100508051862,0.9234553876921718,0.9115203808408928,87.4726759153256,72.81577830736806,Troy,0,,,,,,,,,,,,,,,,,0.3561898723389848,0.91202771390358,739575,,,,118,22,,,,Troy,USC,-16.71161803992618,158.233733790725,17.6,15.0,18.6,1.0,71.2,101.4,20251120,3.9000000000000057,110.0,106.1,70.7,22.599999999999994,119.5,96.9,73.7,,,,,,865,768,865,4.263000000000005,109.444,105.181,70.3077,USC,768,20.605800000000002,118.773,98.1672,73.0457,Troy,70.2614965808833,15.69883193587941,12.041378860599032,119.34147666250311,107.30009780190407,865,Troy,Troy,74.78204635821072,20.99939958361862,18.05805282406863,117.75594848008463,99.69789565601599,USC,74.78926154672611,94.08668177194801,168.8759433186741,-19.2974202252219,73.18244382022472,74.3005089781487,91.37145259684367,165.67196157499237,-17.07094361869497,72.13026912766853,84.1837022635969,94.54872469251893,178.73242695611583,-10.365022428922032,73.79632717006852,-6.357068661926974,73.79632717006852,10.719359299415473,73.79632717006852,Troy,USC,11/20/2025,Troy vs USC,2025-11-20 21:00:00-06:00,-18.5,-18.5,-18.5,96.09573050315723,72.75550360744035,-23.34022689571688,12.142931338073026,27.142931338073026,USC,Troy,0
NortheasternPrinceton11-20,2025-11-20,CAA at Ivy,216 Northeastern at 232 Princeton,"Princeton -2.9, 74-71 (61%)",46.38559048583133,0,H,Northeastern,11/20/2025,102.77165838125023,109.50498971470968,0.3252395551707958,0.386957559724289,71.09378928931419,Princeton,103.85417948202324,106.31835397731292,0.4329864952467098,0.613042440275711,73.99594849701361,69.72205007997705,,0,,,,,,,,,,,,,,,,,0.8973375264115803,0.961813969699934,739575,,,,216,232,,,,Northeastern,Princeton,-2.9021592076994267,145.08973778632782,19.2,15.5,-0.1,-19.3,71.2,101.4,20251120,-2.8000000000000114,104.6,107.4,69.9,-7.200000000000003,101.7,108.9,71.0,,,,,,581,655,581,-3.9749999999999943,104.125,108.1,70.3419,Princeton,655,-5.197999999999993,102.521,107.719,69.9081,Northeastern,69.11385750598662,10.88187470389983,4.508560134405488,103.83542695655672,99.32686682215123,581,Northeastern,Northeastern,71.15362051876642,-15.812570364131574,-9.324613416106438,98.37166521902311,107.69627863512956,Princeton,76.12564230729434,77.20025237914044,153.32589468643476,-1.0746100718460951,69.70365168539325,74.2719458809299,77.61364549637504,151.88559137730493,-3.341699615445137,69.06556993525281,74.05327460283247,68.43162566477126,142.48490026760373,5.621648938061213,69.06883693214982,16.55129333791333,69.06883693214982,11.514880217980291,69.06883693214982,Northeastern,Princeton,11/20/2025,Northeastern vs Princeton,2025-11-20 18:00:00-06:00,-2.5,-3.5,-2.5,59.409638599828355,5.747676855689054,-53.661961744139305,19.05129333791333,34.55129333791333,Northeastern,Northeastern,1
Tennessee St.Tennessee11-20,2025-11-20,OVC at SEC,258 Tennessee St. at 14 Tennessee,"Tennessee -28.4, 92-64 (98%)",40.50026351669983,0,H,Tennessee St.,11/20/2025,101.97777060125858,111.73813457467205,0.2590068741407185,0.0229108335094477,63.67454761847528,Tennessee,118.66251486471172,93.81658035056132,0.9371346177204004,0.9770891664905522,92.1125943093231,73.13336241766052,Tennessee St.,0,,,,,,,,,,,,,,,,,0.3092725374614927,0.972014720844964,739575,,,,258,14,,,,Tennessee St.,Tennessee,-28.43804669084782,155.7871419277984,5.2,4.4,0.0,-5.2,71.2,101.4,20251120,-6.299999999999997,103.7,110.0,73.0,24.599999999999994,118.0,93.4,69.3,,,,,,825,830,825,-6.983000000000004,103.321,110.304,76.1418,Tennessee,830,22.087699999999998,117.14,95.0523,67.7429,Tennessee St.,74.13863879099783,-0.2573797020865003,-2.8259397609621595,108.25828903524406,111.08422879620623,825,Tennessee St.,Tennessee St.,70.18463355846711,12.965266094743889,16.610051905682553,116.02678129593518,99.41672939025261,Tennessee,65.98080480862552,93.51660857865168,159.49741338727722,-27.535803770026163,71.05196629213484,68.21408152541716,94.91642374379943,163.1305052692166,-26.70234221838227,72.44475201151687,75.41246844944475,95.51140968382425,170.923878133269,-20.09894123437951,73.08136511333902,-11.839587631537967,73.08136511333902,1.8071559965226527,73.08136511333902,Tennessee St.,Tennessee,11/20/2025,Tennessee St. vs Tennessee,2025-11-20 18:00:00-06:00,-32.5,-32.5,-31.5,99.86501019683699,87.02512838034255,-12.83988181649444,19.660412368462033,24.060412368462032,Tennessee St.,Tennessee St.,1
BucknellSt. John's11-20,2025-11-20,Pat at BE,287 Bucknell at 11 St. John's,"St. John's -31.0, 94-63 (98%)",39.688889849992464,0,H,Bucknell,11/20/2025,99.28013430737208,110.86162662347742,0.2194491725569334,0.0168911878451337,62.795575203768685,St. John's,122.01893090947438,95.69140716873623,0.942407669179834,0.9831088121548665,93.80703300718102,72.87403307346912,Bucknell,0,,,,,,,,,,,,,,,,,0.2897209511667202,0.9773665926808728,739575,,,,287,11,,,,Bucknell,St. John's,-31.011457803412334,156.6026082109497,-7.1,-6.8,-5.0,2.2,71.2,101.4,20251120,-9.199999999999989,100.9,110.1,69.6,23.0,119.4,96.4,74.8,,,,,,93,783,93,-8.850999999999999,100.588,109.439,70.0864,St. John's,783,23.501199999999997,120.453,96.9518,73.3349,Bucknell,69.46328917295506,-5.250225791646486,-3.976687046911303,104.17770384898802,108.15439089589934,93,Bucknell,Bucknell,76.21767457884116,23.36647333501213,19.23051432196134,118.18608313563536,98.95556881367406,St. John's,68.18909379107517,97.4676386651865,165.65673245626166,-29.278544874111333,73.1191011235955,67.49667635450032,96.49218824923328,163.9888646037336,-28.995511894732957,72.18790920449437,73.49570156380216,96.37835178030537,169.87405334410752,-22.882650216503208,74.35857260337399,-23.54960279283557,74.35857260337399,-7.406708699876887,74.35857260337399,Bucknell,St. John's,11/20/2025,Bucknell vs St. John's,2025-11-20 18:00:00-06:00,-28.5,,-29.5,99.75192575442907,98.75457657465097,-0.997349179778098,5.950397207164428,-0.8496027928355714,Bucknell,Bucknell,1
LindenwoodIndiana11-20,2025-11-20,OVC at B10,292 Lindenwood at 26 Indiana,"Indiana -28.6, 93-64 (98%)",37.05525528775296,0,H,Lindenwood,11/20/2025,99.73623241690238,111.8060213223003,0.2118652686439022,0.0240681353574299,64.42431472925188,Indiana,120.81840621158972,98.15699299553036,0.915968133484468,0.97593186464257,93.015843497726,72.41296628409638,Lindenwood,0,,,,,,,,,,,,,,,,,0.3797812887883555,0.9783375431296202,739575,,,,292,26,,,,Lindenwood,Indiana,-28.59152876847412,157.44015822697787,-9.5,-10.4,-1.8,7.6,71.2,101.4,20251120,-14.300000000000011,97.1,111.4,73.3,21.400000000000006,120.0,98.6,69.3,,,,,,389,327,389,-9.320999999999998,101.05,110.371,73.1455,Indiana,327,19.818200000000004,119.268,99.4498,69.8232,Lindenwood,73.63206924977216,-15.646684895029008,-10.11919070653969,100.26954956260792,110.38874026914766,389,Lindenwood,Lindenwood,69.50371624294847,28.098903887410025,24.745826920514794,124.18852278033651,99.44269585982175,Indiana,65.48913216123387,96.70782312202246,162.19695528325633,-31.218690960788592,71.3439606741573,69.11359357649492,95.74679315402491,164.86038673051985,-26.633199577529993,71.73107971348314,68.71520812454867,99.91696447020253,168.63217259475118,-31.201756345653862,71.87784336400696,-33.58127080837395,71.87784336400696,-8.827461699220422,71.87784336400696,Lindenwood,Indiana,11/20/2025,Lindenwood vs Indiana,2025-11-20 17:00:00-06:00,-34.5,-34.5,-34.5,99.94913793248357,99.93085973287987,-0.018278199603699363,0.9187291916260492,-9.481270808373951,Lindenwood,Lindenwood,1
NebraskaNew Mexico11-20,2025-11-20,B10 vs. MWC,40 Nebraska vs. 92 New Mexico,"Nebraska -5.9, 79-73 (71%)",63.65595929875287,0,N,Nebraska,11/20/2025,118.05950398576432,101.33212878986252,0.8528373348673778,0.7099080574047045,78.59566925977127,New Mexico,107.91740763487658,100.12321766747522,0.7030977026532403,0.2900919425952954,72.71123726972654,71.24968664394798,,0,,,,,,,,,,,,,,,,,0.7916882335451684,0.6083053242939299,739575,,,,40,92,,,,Nebraska,New Mexico,5.884431990044732,151.3069065294978,1.2,1.5,1.0,-0.2,71.2,101.4,20251120,17.200000000000003,119.5,102.3,71.4,7.099999999999994,108.0,100.9,70.0,,,,,,530,540,530,16.72800000000001,118.06,101.332,70.7938,New Mexico,540,7.793999999999997,107.917,100.123,70.9838,Nebraska,71.60651463848606,19.236982243767724,16.65373343334979,117.08320138468201,100.42946795133223,530,Nebraska,Nebraska,68.87460414632342,9.351855786295832,8.370757331661846,107.65922918666871,99.28847185500683,New Mexico,83.47133792633468,76.48525031580346,159.95658824213814,6.986087610531229,70.19662921348315,82.2759969992073,76.11548150979607,158.39147850900338,6.160515489411225,70.57883343314607,79.41217992826553,73.8594604205055,153.27164034877103,5.552719507760031,69.26784199471405,6.847213775539316,69.26784199471405,0.8312141039365741,69.26784199471405,Nebraska,New Mexico,11/20/2025,Nebraska vs New Mexico,,,,,,25.716330133006103,,,,Nebraska,Nebraska,1
MemphisPurdue11-20,2025-11-20,Amer vs. B10,77 Memphis vs. 7 Purdue,"Purdue -10.6, 84-73 (83%)",62.2840444843284,0,N,Memphis,11/20/2025,111.9072737320698,102.07604011906302,0.7422038474596365,0.1738479132952368,73.0893928354676,Purdue,125.53343230826434,99.9919081822594,0.9318875915523152,0.8261520867047631,83.69786877092038,69.99246307289711,Memphis,0,,,,,,,,,,,,,,,,,0.3967971821158449,0.7576373735295787,739575,,,,77,7,,,,Memphis,Purdue,-10.608475935452773,156.78726160638797,-8.3,-7.2,-7.3,1.0,71.2,101.4,20251120,11.399999999999991,112.3,100.9,73.8,28.700000000000017,128.3,99.6,67.6,,,,,,452,661,452,9.831000000000003,111.907,102.076,73.187,Purdue,661,25.5411,125.533,99.9919,67.4511,Memphis,73.16133203378168,-0.07746088879227875,5.7535532401725185,108.85073054096551,103.097177300793,452,Memphis,Memphis,67.04602716884824,16.307907055518992,19.29753765998057,121.12596566762586,101.82842800764524,Purdue,77.29015955056178,89.454652247191,166.7448117977528,-12.164492696629225,70.06853932584268,76.51156889797866,87.61663796290185,164.1282068608805,-11.105069064923185,69.33347831039325,75.30730250176435,84.84392109690853,160.15122359867289,-9.536618595144176,68.89293055120862,-11.288360158434358,68.89293055120862,-5.718113235750316,68.89293055120862,Memphis,Purdue,11/20/2025,Memphis vs Purdue,,,,,,85.88309733006116,,,,Memphis,Memphis,1
South DakotaMissouri11-20,2025-11-20,Sum at SEC,277 South Dakota at 34 Missouri,"Missouri -29.5, 102-72 (97%)",40.164212799711336,0,H,South Dakota,11/20/2025,102.99911414521269,114.63213273533384,0.2260782961389296,0.0295060869422571,72.39527588448806,Missouri,121.87465963613607,100.10740292811674,0.9057334989661084,0.9704939130577428,101.9229724785948,76.92781443607537,South Dakota,0,,,,,,,,,,,,,,,,,0.4099165457453227,0.9765039139930776,739575,,,,277,34,,,,South Dakota,Missouri,-29.527696594106743,174.31824836308286,6.0,7.3,3.1,-2.9,71.2,101.4,20251120,-8.700000000000003,104.8,113.5,74.2,18.900000000000006,121.2,102.3,71.3,,,,,,753,497,753,-8.805000000000007,104.356,113.161,75.8891,Missouri,497,18.885000000000005,120.311,101.426,71.495,South Dakota,72.29815813514699,0.6050425851377754,-2.617437336564566,107.41318435160005,110.03062168816463,753,South Dakota,South Dakota,72.41052786690022,7.074424950454144,10.651117750940557,119.12793117864281,108.4768134277023,Missouri,76.37763961328945,103.645363221809,180.02300283509845,-27.26772360851956,74.30421348314607,77.33172119438183,105.19985651179104,182.53157770617287,-27.868135317409212,76.20352815308989,82.14087766314819,97.72688919763385,179.86776686078204,-15.586011534485664,73.52735666250871,-6.894582964943325,73.52735666250871,2.3508166472137333,73.52735666250871,South Dakota,Missouri,11/20/2025,South Dakota vs Missouri,2025-11-20 19:00:47-06:00,-28.5,-28.5,-28.5,99.66790572617867,74.42895918249444,-25.238946543684236,21.605417035056675,28.905417035056676,South Dakota,South Dakota,1
Northern KentuckyCentral Michigan11-20,2025-11-20,Horz at MAC,303 Northern Kentucky at 290 Central Michigan,"Central Michigan -4.6, 73-68 (68%)",33.72686637490773,0,H,Northern Kentucky,11/20/2025,98.34699795266594,111.56378305788944,0.1899882996016176,0.3209397156660311,68.47898762037974,Central Michigan,103.11051006953578,109.5877545118614,0.3316726523035586,0.6790602843339688,73.09040412380888,68.0854465204359,,0,,,,,,,,,,,,,,,,,0.9307932282013458,0.9810466958166568,739575,,,,303,290,,,,Northern Kentucky,Central Michigan,-4.61141650342914,141.56939174418864,-13.2,-12.7,0.0,13.2,71.2,101.4,20251120,-10.099999999999994,100.4,110.5,70.2,-8.299999999999997,102.8,111.1,69.3,,,,,,591,132,591,-10.4897,99.6423,110.132,69.3844,Central Michigan,132,-9.244,101.787,111.031,69.2092,Northern Kentucky,69.83573881475867,-18.133829570756053,-10.804685648489395,99.88095878469889,110.68564443318827,591,Northern Kentucky,Northern Kentucky,68.73702947515497,-2.426643256071686,-2.168607799625614,107.4304471649928,109.59905496461842,Central Michigan,73.07250568674036,78.70162521569661,151.77413090243698,-5.629119528956252,68.32668539325843,71.54009992866371,76.66364572383192,148.20374565249563,-5.123545795168212,67.4443654,70.76098751313609,81.29149950242707,152.05248701556314,-10.530511989290986,67.4199611984451,-12.283471753055245,67.4199611984451,-10.91178588004594,67.4199611984451,Northern Kentucky,Central Michigan,11/20/2025,Northern Kentucky vs Central Michigan,2025-11-20 18:00:00-06:00,-5.5,-5.5,-5.5,69.97944856925476,87.89702269918568,17.917574129930927,-6.783471753055245,-19.483471753055245,Central Michigan,Central Michigan,1
