,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.11,63.39,51.74,37.92,28.3,18.3,4.46448087431694
1,Houston,FinalFour,8,100.0,79.9,56.59,41.66,26.28,15.92,9.04,10.061946902654869
2,Duke,FinalFour,1,100.0,78.32,54.13,36.11,24.7,13.39,7.73,11.936610608020697
3,Arizona,FinalFour,9,100.0,81.79,53.39,32.94,20.9,12.74,6.89,13.513788098693759
4,Illinois,EliteEight,13,100.0,70.4,48.63,32.61,21.19,12.13,6.87,13.556040756914118
5,Florida,SweetSixteen,3,100.0,78.33,53.05,32.84,19.65,11.22,6.05,15.528925619834713
6,Purdue,EliteEight,9,100.0,78.34,52.14,33.11,16.57,9.27,4.99,19.04008016032064
7,Connecticut,EliteEight,12,100.0,77.6,47.4,28.44,16.19,8.51,4.32,22.14814814814815
8,Iowa St.,SweetSixteen,4,100.0,69.33,47.01,25.51,13.62,8.27,4.23,22.640661938534276
9,Kansas,SweetSixteen,2,100.0,67.33,42.17,24.42,12.26,6.35,3.27,29.581039755351682
10,Louisville,south,5,100.0,69.22,42.61,22.93,12.08,5.65,2.55,38.21568627450981
11,Vanderbilt,SweetSixteen,15,100.0,66.64,38.77,21.15,12.06,5.97,2.52,38.682539682539684
12,Gonzaga,SweetSixteen,8,100.0,76.06,45.13,24.7,12.6,5.3,2.4,40.666666666666664
13,Michigan St.,SweetSixteen,9,100.0,59.08,34.43,19.04,12.15,5.12,2.23,43.84304932735426
14,Texas Tech,west,5,100.0,70.69,38.87,18.38,10.81,4.64,2.02,48.504950495049506
15,Tennessee,midwest,5,100.0,61.61,34.0,15.28,7.58,3.68,1.59,61.893081761006286
16,Nebraska,EliteEight,16,100.0,67.17,34.41,20.57,9.32,3.76,1.54,63.93506493506493
17,Alabama,SweetSixteen,14,100.0,62.06,36.3,16.79,7.14,3.39,1.42,69.42253521126761
18,Virginia,SweetSixteen,13,100.0,56.37,34.07,11.44,5.73,2.94,1.35,73.07407407407408
19,Indiana,east,9,100.0,54.41,19.19,10.57,4.96,2.44,1.04,95.15384615384615
20,Saint Louis,west,7,100.0,55.0,34.48,17.39,7.46,2.42,0.95,104.26315789473685
21,Clemson,east,7,100.0,58.52,28.05,12.08,5.11,2.37,0.79,125.58227848101265
22,St. John's,west,6,100.0,48.71,25.07,12.16,4.51,1.81,0.65,152.84615384615384
23,Arkansas,east,5,100.0,54.55,29.7,9.75,4.24,1.6,0.65,152.84615384615384
24,Iowa,east,8,100.0,45.59,14.11,7.95,3.33,1.46,0.62,160.29032258064515
25,Utah St.,south,7,100.0,53.55,26.36,11.22,4.31,1.84,0.53,187.67924528301884
26,BYU,south,6,100.0,53.94,27.57,14.63,5.48,1.87,0.51,195.078431372549
27,Auburn,west,8,100.0,45.45,21.41,10.06,4.41,1.33,0.48,207.33333333333334
28,SMU,south,9,100.0,49.92,26.24,10.47,4.24,1.58,0.46,216.3913043478261
29,N.C. State,midwest,7,100.0,46.41,20.91,10.07,3.34,1.51,0.45,221.2222222222222
30,Texas A&M,west,9,100.0,54.55,20.4,8.04,3.75,1.14,0.4,248.99999999999997
31,North Carolina,midwest,6,100.0,62.12,27.03,11.49,4.98,1.42,0.39,255.4102564102564
32,Saint Mary's,east,11,100.0,46.34,21.01,10.69,3.12,1.13,0.38,262.15789473684214
33,Wisconsin,midwest,8,100.0,57.39,20.58,11.46,4.78,1.69,0.37,269.27027027027026
34,Georgia,midwest,10,100.0,53.59,25.28,9.58,2.98,1.23,0.35,284.7142857142857
35,UCLA,west,10,100.0,45.0,21.92,11.17,4.29,1.02,0.32,311.5
36,Villanova,south,8,100.0,50.08,14.94,7.18,2.7,0.8,0.25,399.0
37,Kentucky,east,6,100.0,53.66,23.16,8.69,2.15,0.79,0.23,433.78260869565213
38,Texas,midwest,9,100.0,42.61,17.7,7.59,3.02,0.67,0.19,525.3157894736842
39,Virginia Tech,west,11,100.0,51.29,18.34,6.89,2.03,0.36,0.13,768.2307692307693
40,Missouri,midwest,11,100.0,37.88,11.6,4.41,1.47,0.42,0.12,832.3333333333334
41,UCF,south,10,100.0,46.45,14.82,5.6,1.37,0.23,0.11,908.0909090909091
42,TCU,south,11,100.0,46.06,18.77,6.33,1.85,0.41,0.05,1999.0
43,Miami FL,east,10,100.0,41.48,13.85,6.0,0.81,0.24,0.05,1999.0
44,High Point,west,13,100.0,40.92,17.44,5.66,1.95,0.22,0.05,1999.0
45,Yale,south,12,100.0,30.78,10.24,2.63,0.66,0.18,0.05,1999.0
46,Liberty,midwest,12,100.0,38.39,16.37,3.49,0.97,0.3,0.04,2499.0
47,Tulsa,east,12,100.0,45.45,20.46,4.73,1.5,0.31,0.03,3332.3333333333335
48,Navy,midwest,15,100.0,22.4,6.41,0.71,0.3,0.05,0.02,4999.0
49,Troy,west,14,100.0,23.94,11.46,4.11,0.72,0.14,0.01,9999.0
50,Hawaii,midwest,13,100.0,37.94,13.33,3.08,0.73,0.13,0.01,9999.0
51,Cal Baptist,south,14,100.0,32.67,11.49,2.4,0.25,0.02,0.01,9999.0
52,Stephen F. Austin,east,13,100.0,43.63,15.77,3.36,0.58,0.16,0.0,0.0
53,Belmont,west,12,100.0,29.31,9.26,2.22,0.84,0.06,0.0,0.0
54,North Dakota St.,south,15,100.0,29.6,10.19,2.79,0.32,0.05,0.0,0.0
55,Austin Peay,midwest,14,100.0,21.67,8.32,2.46,0.54,0.03,0.0,0.0
56,Wright St.,east,15,100.0,21.66,5.96,2.51,0.19,0.01,0.0,0.0
57,Merrimack,south,16,100.0,18.21,5.43,0.98,0.19,0.01,0.0,0.0
58,East Tennessee St.,west,15,100.0,32.83,9.19,3.01,0.28,0.0,0.0,0.0
59,Bethune Cookman,west,16,100.0,21.68,4.06,0.49,0.18,0.0,0.0,0.0
60,UNC Wilmington,south,13,100.0,33.36,8.38,1.72,0.14,0.0,0.0,0.0
61,Portland St.,east,14,100.0,30.67,8.82,1.41,0.14,0.0,0.0,0.0
62,Tennessee Martin,midwest,16,100.0,20.1,5.13,0.65,0.05,0.0,0.0,0.0
