,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,81.49,67.51,49.44,36.35,23.75,16.77,4.963029218843173
1,Duke,FinalFour,1,100.0,89.81,68.58,51.21,36.88,22.41,14.21,6.0372976776917655
2,Florida,EliteEight,12,100.0,81.82,57.41,38.84,24.52,14.54,7.61,12.140604467805518
3,Illinois,EliteEight,13,100.0,71.79,50.08,32.09,23.03,14.23,7.39,12.531799729364005
4,Houston,EliteEight,9,100.0,77.63,54.59,36.25,18.73,12.07,7.12,13.044943820224718
5,Arizona,FinalFour,9,100.0,76.96,53.86,36.98,19.83,12.48,6.71,13.90312965722802
6,Purdue,SweetSixteen,2,100.0,63.36,43.96,27.27,15.81,9.08,4.47,21.371364653243848
7,Iowa St.,SweetSixteen,4,100.0,68.41,45.78,25.32,11.21,6.13,3.26,29.67484662576687
8,Connecticut,FinalFour,8,100.0,68.58,42.3,28.08,13.47,6.29,2.98,32.557046979865774
9,Alabama,SweetSixteen,3,100.0,72.96,44.98,25.26,13.75,6.7,2.9,33.48275862068965
10,Vanderbilt,east,5,100.0,68.43,41.76,19.57,10.35,5.19,2.43,40.15226337448559
11,Gonzaga,SweetSixteen,14,100.0,60.64,35.63,21.1,11.07,5.4,2.29,42.66812227074235
12,Texas Tech,SweetSixteen,8,100.0,65.03,37.8,23.43,10.75,4.58,2.29,42.66812227074235
13,Tennessee,midwest,5,100.0,74.37,40.76,22.21,10.59,5.13,2.01,48.75124378109453
14,Kansas,SweetSixteen,15,100.0,67.95,37.15,17.83,9.12,4.68,1.87,52.475935828877
15,Michigan St.,SweetSixteen,9,100.0,71.02,39.24,17.76,9.86,4.05,1.83,53.6448087431694
16,Louisville,south,6,100.0,57.1,30.69,16.23,8.6,3.97,1.51,65.2251655629139
17,Virginia,SweetSixteen,13,100.0,69.09,37.18,15.08,6.35,3.18,1.19,83.03361344537815
18,Arkansas,south,5,100.0,52.82,30.52,14.59,6.54,2.89,1.09,90.74311926605503
19,Nebraska,EliteEight,16,100.0,62.58,31.93,15.92,6.86,2.6,1.06,93.33962264150942
20,North Carolina,west,6,100.0,59.11,34.04,18.51,7.18,2.6,0.79,125.58227848101265
21,Clemson,midwest,9,100.0,57.69,30.16,14.51,7.39,2.41,0.73,135.986301369863
22,St. John's,west,5,100.0,51.97,26.0,10.04,4.8,1.49,0.73,135.986301369863
23,Iowa,west,7,100.0,55.74,33.72,17.22,6.34,2.3,0.7,141.85714285714286
24,N.C. State,south,7,100.0,52.73,21.76,8.31,4.34,1.84,0.68,146.05882352941174
25,Utah St.,south,9,100.0,58.93,26.67,14.52,4.37,1.99,0.6,165.66666666666669
26,Ohio St.,midwest,11,100.0,45.17,21.81,8.64,3.97,1.38,0.54,184.18518518518516
27,Saint Mary's,midwest,7,100.0,51.14,17.7,8.71,4.29,1.61,0.51,195.078431372549
28,BYU,east,6,100.0,56.1,21.29,9.03,3.19,1.02,0.47,211.76595744680853
29,Texas A&M,west,10,100.0,44.26,22.98,11.74,4.12,1.33,0.38,262.15789473684214
30,Indiana,east,11,100.0,43.9,19.51,8.13,2.59,1.07,0.35,284.7142857142857
31,UCLA,west,9,100.0,46.02,13.62,7.28,3.94,1.16,0.32,311.5
