,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,87.92,75.66,64.67,52.97,40.04,29.66,2.3715441672285906
1,Duke,FinalFour,1,100.0,80.87,60.9,43.71,26.79,13.13,7.54,12.26259946949602
2,Connecticut,EliteEight,12,100.0,78.08,56.74,40.64,25.29,15.89,7.22,12.850415512465375
3,Iowa St.,FinalFour,8,100.0,77.09,54.46,37.62,23.31,13.99,6.94,13.40922190201729
4,Gonzaga,EliteEight,16,100.0,72.81,46.34,29.32,19.99,10.51,6.71,13.90312965722802
5,Arizona,FinalFour,9,100.0,81.56,54.36,37.77,21.4,11.76,5.74,16.421602787456447
6,Vanderbilt,EliteEight,13,100.0,71.34,52.12,32.99,21.31,12.55,5.5,17.181818181818183
7,Louisville,SweetSixteen,2,100.0,61.73,38.47,22.87,13.9,8.03,3.45,27.98550724637681
8,Alabama,SweetSixteen,8,100.0,69.91,43.91,25.53,13.46,6.36,3.38,28.58579881656805
9,Michigan St.,EliteEight,9,100.0,69.99,42.2,25.73,12.03,5.96,3.1,31.258064516129032
10,Illinois,SweetSixteen,14,100.0,62.11,39.07,22.08,12.41,6.09,2.81,34.587188612099645
11,BYU,SweetSixteen,3,100.0,74.96,45.41,23.77,12.26,6.03,2.36,41.37288135593221
12,Purdue,SweetSixteen,4,100.0,72.84,45.34,22.7,7.78,3.97,1.82,53.94505494505495
13,Arkansas,SweetSixteen,15,100.0,68.14,42.82,20.67,10.79,4.37,1.53,64.359477124183
14,Virginia,midwest,5,100.0,68.26,38.63,18.25,9.71,4.21,1.31,75.33587786259541
15,Houston,SweetSixteen,13,100.0,56.46,33.55,12.06,6.4,2.86,1.16,85.20689655172414
16,Florida,east,7,100.0,56.58,33.24,19.35,5.89,2.52,1.02,97.03921568627452
17,Tennessee,west,7,100.0,52.68,25.05,12.01,6.67,2.19,0.96,103.16666666666667
18,Kansas,south,6,100.0,55.18,27.38,13.62,6.54,2.82,0.91,108.89010989010988
19,St. John's,west,11,100.0,53.96,27.12,13.74,6.95,2.39,0.87,113.94252873563218
20,LSU,south,9,100.0,56.27,26.9,14.29,5.51,2.51,0.73,135.986301369863
21,Georgia,south,7,100.0,50.57,22.26,9.81,4.92,2.23,0.63,157.73015873015873
22,North Carolina,SweetSixteen,9,100.0,52.71,32.51,14.52,6.49,1.9,0.6,165.66666666666669
23,Miami FL,east,9,100.0,48.37,12.18,5.58,2.57,0.95,0.55,180.8181818181818
24,Clemson,east,5,100.0,53.89,27.73,5.43,2.16,0.89,0.3,332.33333333333337
25,Seton Hall,midwest,6,100.0,51.16,21.99,9.33,3.03,1.02,0.26,383.6153846153846
26,UCLA,west,10,100.0,47.32,23.01,8.61,3.61,0.95,0.25,399.0
27,Ohio St.,west,8,100.0,49.78,17.32,7.46,2.3,0.62,0.25,399.0
28,USC,south,5,100.0,51.95,23.4,8.77,3.11,0.92,0.23,433.78260869565213
29,Texas Tech,midwest,9,100.0,65.28,23.84,9.0,3.14,1.34,0.21,475.19047619047626
30,Auburn,west,6,100.0,46.04,20.24,7.03,3.16,0.52,0.2,498.99999999999994
31,Saint Mary's,east,6,100.0,47.54,26.28,10.96,2.48,0.56,0.18,554.5555555555555
32,Wisconsin,east,11,100.0,52.46,20.77,8.68,1.78,0.4,0.16,624.0
33,Oklahoma St.,midwest,7,100.0,47.17,18.56,6.35,2.03,0.7,0.15,665.6666666666666
34,Utah Valley,east,13,100.0,43.54,21.72,4.94,1.9,0.54,0.15,665.6666666666666
35,Colorado,midwest,11,100.0,48.84,24.7,10.79,3.28,0.8,0.13,768.2307692307693
36,Saint Louis,south,11,100.0,44.82,17.63,7.88,3.24,0.93,0.12,832.3333333333334
37,SMU,south,8,100.0,43.73,12.85,7.26,2.64,0.72,0.12,832.3333333333334
38,Yale,midwest,8,100.0,34.72,14.31,6.28,2.69,0.91,0.11,908.0909090909091
39,Akron,east,12,100.0,46.11,17.0,4.3,1.44,0.42,0.08,1249.0
40,Nebraska,west,5,100.0,51.99,23.68,10.82,2.92,0.58,0.07,1427.5714285714284
41,Butler,east,10,100.0,43.42,16.26,8.64,1.67,0.58,0.07,1427.5714285714284
