,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,85.62,70.37,56.2,45.61,36.03,27.22,2.6737692872887586
1,Purdue,EliteEight,9,100.0,78.6,57.67,41.77,26.25,17.82,9.28,9.775862068965518
2,Vanderbilt,FinalFour,9,100.0,71.64,47.65,35.74,22.14,11.2,6.47,14.45595054095827
3,Iowa St.,FinalFour,1,100.0,73.5,49.55,35.73,24.38,13.17,6.09,15.420361247947454
4,Arizona,FinalFour,16,100.0,80.02,55.4,36.84,20.36,12.95,6.01,15.638935108153078
5,Connecticut,EliteEight,13,100.0,73.57,55.71,37.63,22.76,10.32,5.85,16.094017094017097
6,Alabama,SweetSixteen,13,100.0,64.18,42.03,24.56,14.09,8.27,4.08,23.50980392156863
7,Gonzaga,SweetSixteen,3,100.0,64.78,42.94,29.82,12.14,7.11,4.0,24.0
8,Illinois,SweetSixteen,14,100.0,62.5,41.43,17.11,10.93,6.36,3.11,31.154340836012864
9,Houston,SweetSixteen,2,100.0,66.79,44.66,24.46,12.97,5.4,2.69,36.17472118959108
10,Duke,EliteEight,16,100.0,77.77,44.77,24.02,12.58,5.86,2.43,40.15226337448559
11,Louisville,east,6,100.0,60.88,36.58,19.48,9.41,5.41,2.17,45.08294930875576
12,Michigan St.,SweetSixteen,8,100.0,63.75,35.12,19.58,9.99,4.23,1.93,50.81347150259067
13,BYU,SweetSixteen,4,100.0,66.34,36.84,18.09,7.77,4.01,1.69,58.171597633136095
14,Kansas,east,5,100.0,64.96,36.31,16.85,8.53,3.92,1.57,62.69426751592357
15,Tennessee,west,6,100.0,57.91,35.51,20.07,8.84,3.98,1.46,67.4931506849315
16,Florida,west,7,100.0,56.48,34.31,17.53,9.56,3.88,1.42,69.42253521126761
17,Arkansas,south,5,100.0,66.53,40.83,19.03,9.7,3.07,1.22,80.9672131147541
18,Indiana,south,9,100.0,54.78,28.26,17.32,8.56,2.98,1.14,86.71929824561404
19,North Carolina,SweetSixteen,9,100.0,61.39,35.24,17.1,8.26,3.15,1.03,96.08737864077669
20,Texas Tech,west,5,100.0,58.32,36.05,16.42,7.59,3.4,1.02,97.03921568627452
21,Nebraska,EliteEight,12,100.0,65.44,34.78,17.0,5.31,2.24,1.0,99.0
22,Iowa,east,8,100.0,59.37,25.25,12.09,4.95,2.53,0.9,110.1111111111111
23,Virginia,midwest,5,100.0,51.23,24.24,8.38,4.56,2.05,0.86,115.27906976744187
