,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,84.57,68.15,50.94,40.87,31.58,22.67,3.4111160123511244
1,Iowa St.,FinalFour,1,100.0,83.37,56.35,40.71,28.81,15.84,8.05,11.422360248447204
2,Purdue,EliteEight,9,100.0,78.46,50.47,35.86,21.29,13.94,7.73,11.936610608020697
3,Vanderbilt,FinalFour,9,100.0,84.54,54.99,33.82,22.39,11.15,6.99,13.30615164520744
4,Alabama,SweetSixteen,13,100.0,69.34,52.23,31.15,20.43,12.35,6.05,15.528925619834713
5,Arizona,FinalFour,16,100.0,80.38,52.08,29.08,17.21,10.54,5.16,18.37984496124031
6,Illinois,SweetSixteen,14,100.0,73.17,46.68,22.45,14.02,8.33,4.86,19.576131687242796
7,Connecticut,EliteEight,13,100.0,69.8,48.68,32.24,17.87,8.08,4.5,21.22222222222222
8,Gonzaga,SweetSixteen,3,100.0,75.98,47.88,31.55,13.84,7.31,3.82,25.178010471204193
9,Louisville,south,5,100.0,63.97,39.78,22.16,12.82,5.47,3.0,32.333333333333336
10,Houston,SweetSixteen,2,100.0,68.58,42.8,22.97,11.64,4.84,2.34,41.73504273504274
11,Duke,EliteEight,16,100.0,68.86,43.59,25.57,12.64,6.1,2.3,42.47826086956522
12,Indiana,south,9,100.0,51.3,22.82,12.36,6.81,3.77,1.99,49.25125628140704
13,Tennessee,west,6,100.0,55.33,33.83,21.96,10.63,5.2,1.89,51.91005291005291
14,Michigan St.,SweetSixteen,8,100.0,62.5,32.88,18.95,8.54,3.77,1.67,58.880239520958085
15,Kansas,SweetSixteen,15,100.0,60.92,34.02,17.26,8.82,3.51,1.5,65.66666666666667
16,Florida,east,7,100.0,53.73,27.98,15.32,7.97,4.21,1.45,67.96551724137932
17,Iowa,east,9,100.0,58.94,29.73,14.49,7.71,3.54,1.42,69.42253521126761
18,BYU,SweetSixteen,4,100.0,63.53,37.82,17.24,6.76,3.78,1.4,70.42857142857143
19,Texas Tech,west,5,100.0,57.62,36.87,18.55,9.43,4.05,1.37,71.992700729927
20,Virginia,midwest,5,100.0,66.1,35.03,11.49,6.64,2.58,1.18,83.7457627118644
21,Nebraska,EliteEight,12,100.0,61.81,34.37,15.7,4.86,2.28,0.95,104.26315789473685
22,St. John's,west,9,100.0,46.18,20.97,11.81,5.62,2.53,0.92,107.69565217391303
23,Clemson,midwest,6,100.0,61.66,30.02,19.03,5.49,2.11,0.79,125.58227848101265
24,North Carolina,SweetSixteen,9,100.0,53.34,28.26,10.18,5.32,2.17,0.69,143.92753623188406
25,Arkansas,east,5,100.0,56.45,24.95,10.13,4.87,1.62,0.63,157.73015873015873
26,Saint Mary's,west,8,100.0,53.82,19.23,9.44,5.15,1.85,0.52,191.30769230769232
27,Utah St.,south,7,100.0,49.66,22.51,13.26,5.18,1.27,0.48,207.33333333333334
28,Saint Louis,midwest,7,100.0,58.3,32.55,11.79,3.84,1.12,0.48,207.33333333333334
29,Georgia,midwest,8,100.0,61.07,17.33,6.88,2.89,1.31,0.42,237.0952380952381
30,Villanova,south,6,100.0,57.38,29.44,12.27,4.96,1.34,0.36,276.77777777777777
31,SMU,east,6,100.0,52.08,24.08,9.2,3.19,1.34,0.34,293.1176470588235
32,Ohio St.,west,11,100.0,44.67,22.35,12.68,4.41,1.36,0.25,399.0
33,Baylor,east,11,100.0,47.92,23.85,10.15,3.73,1.1,0.23,433.78260869565213
34,Creighton,midwest,10,100.0,41.7,18.36,7.52,2.05,0.72,0.2,498.99999999999994
35,UCF,south,8,100.0,48.7,19.08,7.27,2.78,0.75,0.19,525.3157894736842
36,Texas A&M,midwest,9,100.0,38.93,9.61,5.06,2.35,0.62,0.19,525.3157894736842
37,Oklahoma St.,west,10,100.0,54.75,26.84,8.9,2.69,0.74,0.16,624.0
38,TCU,east,10,100.0,46.27,16.67,7.4,1.72,0.59,0.15,665.6666666666666
39,Seton Hall,west,7,100.0,45.25,22.68,8.26,2.31,0.68,0.12,832.3333333333334
40,USC,south,10,100.0,50.34,19.48,7.1,1.89,0.5,0.12,832.3333333333334
41,Miami FL,east,8,100.0,41.06,14.88,6.42,2.36,0.98,0.11,908.0909090909091
42,Tulsa,east,12,100.0,43.55,11.54,4.79,1.28,0.6,0.09,1110.111111111111
43,Stanford,south,11,100.0,42.62,15.19,7.04,2.03,0.3,0.06,1665.6666666666667
44,Missouri,midwest,11,100.0,38.34,14.47,6.5,1.3,0.44,0.05,1999.0
45,Belmont,west,12,100.0,42.38,20.16,4.37,1.3,0.31,0.04,2499.0
46,High Point,east,13,100.0,30.66,11.28,3.71,0.73,0.19,0.04,2499.0
47,UC Irvine,midwest,14,100.0,24.02,7.63,3.09,0.77,0.15,0.02,4999.0
48,LIU,south,16,100.0,15.46,3.11,0.96,0.24,0.03,0.02,4999.0
49,Northern Colorado,east,14,100.0,36.47,14.25,2.88,0.64,0.19,0.01,9999.0
50,Quinnipiac,west,14,100.0,37.5,10.94,2.41,0.74,0.11,0.01,9999.0
51,Liberty,midwest,13,100.0,26.83,11.56,1.67,0.49,0.09,0.01,9999.0
52,Yale,south,12,100.0,36.03,13.11,2.9,0.67,0.08,0.01,9999.0
53,Hofstra,west,13,100.0,46.66,14.71,4.5,1.87,0.21,0.0,0.0
54,Utah Valley,south,13,100.0,39.08,13.09,3.27,0.76,0.11,0.0,0.0
55,St. Thomas,south,14,100.0,31.42,12.57,2.88,0.85,0.08,0.0,0.0
56,Tennessee Martin,west,15,100.0,31.14,6.89,1.27,0.42,0.07,0.0,0.0
57,Oakland,midwest,15,100.0,38.19,14.72,4.82,0.25,0.05,0.0,0.0
58,Arkansas St.,south,15,100.0,30.2,9.33,2.24,0.29,0.02,0.0,0.0
59,Grambling St.,west,16,100.0,16.63,3.45,0.44,0.12,0.02,0.0,0.0
60,Howard,east,16,100.0,19.62,3.31,0.23,0.02,0.02,0.0,0.0
61,McNeese St.,midwest,12,100.0,33.9,6.73,0.93,0.34,0.01,0.0,0.0
62,Furman,east,15,100.0,21.54,4.88,1.95,0.09,0.0,0.0,0.0
63,Austin Peay,midwest,16,100.0,15.43,4.91,0.58,0.0,0.0,0.0,0.0
