,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,85.59,63.69,52.29,41.27,30.61,21.92,3.5620437956204376
1,Duke,FinalFour,1,100.0,83.61,59.01,39.65,24.25,12.63,7.46,12.404825737265416
2,Gonzaga,EliteEight,16,100.0,78.79,58.39,37.83,24.49,12.53,6.58,14.19756838905775
3,Vanderbilt,EliteEight,13,100.0,69.43,48.87,32.85,19.21,11.38,6.42,14.57632398753894
4,Iowa St.,FinalFour,8,100.0,74.39,47.27,30.05,21.23,12.36,6.22,15.077170418006432
5,Arizona,FinalFour,9,100.0,81.54,56.2,35.24,21.62,12.43,5.95,15.80672268907563
6,Illinois,SweetSixteen,14,100.0,65.42,42.92,26.28,16.73,10.27,5.42,17.45018450184502
7,Connecticut,EliteEight,9,100.0,79.36,56.67,35.26,17.18,9.96,5.41,17.484288354898336
8,Louisville,south,5,100.0,68.27,43.19,24.22,13.67,7.34,3.73,25.80965147453083
9,Purdue,EliteEight,12,100.0,67.87,36.14,25.16,13.5,6.98,3.5,27.571428571428573
10,Alabama,SweetSixteen,13,100.0,62.52,40.29,16.12,10.06,5.26,2.78,34.97122302158274
11,Houston,SweetSixteen,2,100.0,67.22,41.56,20.85,11.36,6.07,2.77,35.101083032490976
12,Michigan St.,SweetSixteen,8,100.0,69.84,42.47,24.39,13.03,4.9,2.42,40.32231404958678
13,Iowa,south,7,100.0,56.28,30.48,17.15,9.63,5.13,2.07,47.30917874396136
14,Florida,midwest,7,100.0,54.56,32.05,19.8,10.51,4.56,2.03,48.26108374384237
15,BYU,SweetSixteen,4,100.0,71.65,44.08,22.99,9.16,4.24,1.66,59.24096385542169
16,Tennessee,midwest,5,100.0,59.39,31.18,14.91,8.69,3.84,1.46,67.4931506849315
17,Kansas,SweetSixteen,15,100.0,62.42,31.55,16.73,7.61,4.06,1.45,67.96551724137932
18,Virginia,east,5,100.0,69.56,35.16,11.56,5.25,2.33,1.0,99.0
19,Arkansas,west,6,100.0,57.52,28.87,14.56,6.88,2.4,0.82,120.95121951219514
20,Nebraska,SweetSixteen,3,100.0,59.44,29.98,14.24,5.03,2.16,0.82,120.95121951219514
21,St. John's,west,9,100.0,50.49,21.49,14.13,6.16,1.96,0.75,132.33333333333334
22,Georgia,east,9,100.0,58.86,16.16,7.69,3.64,1.59,0.64,155.25
23,North Carolina,SweetSixteen,9,100.0,63.3,33.95,15.88,6.84,1.79,0.61,162.9344262295082
24,Kentucky,west,7,100.0,49.82,20.35,8.81,3.91,1.32,0.61,162.9344262295082
25,Texas Tech,west,5,100.0,54.01,30.52,12.52,4.5,1.48,0.48,207.33333333333334
26,Utah St.,midwest,6,100.0,52.47,27.6,11.35,4.03,1.31,0.47,211.76595744680853
27,Miami FL,south,11,100.0,45.16,21.81,9.17,3.87,1.64,0.46,216.3913043478261
28,Clemson,east,8,100.0,41.14,14.83,7.83,3.23,1.45,0.44,226.27272727272728
29,Baylor,midwest,10,100.0,45.44,22.54,11.16,3.72,1.76,0.39,255.4102564102564
30,UCLA,midwest,9,100.0,41.75,19.55,7.5,3.5,1.23,0.36,276.77777777777777
31,Saint Louis,east,11,100.0,55.9,27.24,13.72,3.22,1.21,0.31,321.5806451612903
32,Saint Mary's,midwest,8,100.0,58.25,26.3,12.07,5.16,1.57,0.3,332.33333333333337
33,Villanova,south,6,100.0,54.84,22.44,8.31,3.55,1.29,0.27,369.3703703703704
34,Ohio St.,midwest,11,100.0,47.53,25.84,12.0,3.76,1.05,0.26,383.6153846153846
35,Seton Hall,west,8,100.0,49.51,15.72,6.52,2.65,0.98,0.25,399.0
36,SMU,south,8,100.0,58.95,24.24,8.82,1.79,0.59,0.15,665.6666666666666
37,UCF,east,7,100.0,48.47,17.66,7.33,1.62,0.54,0.15,665.6666666666666
38,USC,east,6,100.0,44.1,19.53,9.14,2.46,0.73,0.14,713.2857142857142
39,Yale,midwest,12,100.0,40.61,15.31,5.45,2.04,0.44,0.14,713.2857142857142
40,Utah Valley,south,13,100.0,37.58,13.99,4.8,1.68,0.7,0.13,768.2307692307693
41,LSU,south,9,100.0,41.05,16.76,6.62,1.91,0.48,0.13,768.2307692307693
42,Butler,south,10,100.0,43.72,13.72,6.12,2.07,0.59,0.12,832.3333333333334
43,California,east,10,100.0,51.53,18.94,7.51,1.79,0.5,0.12,832.3333333333334
44,Oklahoma St.,west,11,100.0,42.48,16.72,5.74,1.61,0.43,0.1,999.0
45,Belmont,west,12,100.0,45.99,23.07,7.38,1.89,0.36,0.1,999.0
46,St. Thomas,south,14,100.0,32.78,14.19,2.98,1.06,0.26,0.07,1427.5714285714284
47,High Point,west,14,100.0,30.16,11.94,2.33,0.73,0.14,0.04,2499.0
48,Auburn,west,10,100.0,50.18,12.83,4.66,1.59,0.33,0.02,4999.0
49,Lipscomb,south,15,100.0,30.57,6.93,2.57,0.48,0.12,0.02,4999.0
50,Robert Morris,west,15,100.0,21.21,8.43,1.68,0.77,0.11,0.02,4999.0
51,Furman,midwest,15,100.0,32.13,9.27,2.99,0.62,0.13,0.01,9999.0
52,UC San Diego,midwest,13,100.0,34.58,10.59,2.22,0.68,0.11,0.01,9999.0
53,Liberty,west,13,100.0,36.7,12.46,3.02,0.63,0.06,0.01,9999.0
54,Quinnipiac,midwest,14,100.0,40.56,16.58,3.3,0.43,0.05,0.01,9999.0
55,Grambling St.,midwest,16,100.0,25.61,6.88,1.52,0.37,0.04,0.01,9999.0
56,LIU,east,16,100.0,14.41,5.32,1.26,0.32,0.04,0.01,9999.0
57,Miami OH,south,12,100.0,31.73,11.27,3.07,0.49,0.06,0.0,0.0
58,William & Mary,east,13,100.0,37.48,15.14,2.29,0.31,0.06,0.0,0.0
59,Arkansas St.,east,14,100.0,28.35,9.15,2.03,0.12,0.03,0.0,0.0
60,McNeese St.,east,12,100.0,30.44,9.41,0.96,0.19,0.02,0.0,0.0
61,Northern Colorado,east,15,100.0,20.64,6.73,2.02,0.18,0.01,0.0,0.0
62,Tennessee Martin,west,16,100.0,16.39,3.78,0.9,0.07,0.0,0.0,0.0
63,Howard,south,16,100.0,18.46,2.8,0.5,0.0,0.0,0.0,0.0
