,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Duke,FinalFour,1,100.0,75.9,50.06,37.51,24.64,17.47,11.95,7.368200836820084
1,Arizona,EliteEight,9,100.0,72.66,57.01,38.6,25.01,13.34,7.68,12.020833333333332
2,Gonzaga,EliteEight,16,100.0,72.68,49.2,32.04,18.0,11.04,7.1,13.084507042253522
3,Illinois,SweetSixteen,2,100.0,67.88,46.48,26.64,16.63,10.43,5.91,15.920473773265652
4,Connecticut,SweetSixteen,3,100.0,60.4,34.86,22.8,15.19,9.63,5.1,18.607843137254903
5,Florida,SweetSixteen,8,100.0,66.38,37.5,21.97,13.07,7.9,4.81,19.79002079002079
6,Louisville,EliteEight,13,100.0,71.19,42.0,25.84,15.54,8.54,4.7,20.27659574468085
7,Kentucky,midwest,11,100.0,56.72,34.85,24.41,14.11,7.64,4.11,23.330900243309
8,Purdue,FinalFour,8,100.0,68.61,45.87,29.39,15.98,7.31,3.56,27.089887640449437
9,Michigan,FinalFour,9,100.0,67.65,39.45,23.61,12.98,7.08,3.43,28.154518950437314
10,Vanderbilt,SweetSixteen,13,100.0,59.32,35.42,21.39,10.92,5.62,2.79,34.842293906810035
11,Houston,FinalFour,16,100.0,70.19,40.12,18.96,10.28,5.14,2.69,36.17472118959108
12,Alabama,south,7,100.0,50.22,27.68,16.62,9.05,5.35,2.52,38.682539682539684
13,Michigan St.,SweetSixteen,4,100.0,72.69,45.69,24.9,12.18,4.85,2.47,39.48582995951417
14,Tennessee,west,6,100.0,51.24,27.09,13.02,7.36,3.82,2.21,44.248868778280546
15,Iowa St.,EliteEight,12,100.0,61.97,36.14,16.09,9.0,4.72,2.15,45.51162790697674
16,BYU,SweetSixteen,14,100.0,71.46,42.74,20.23,10.26,4.84,1.98,49.505050505050505
17,Indiana,south,5,100.0,55.05,34.59,18.88,9.2,4.57,1.76,55.81818181818181
18,Iowa,west,8,100.0,52.43,27.88,14.84,5.77,3.36,1.68,58.52380952380952
19,Kansas,south,8,100.0,51.37,29.23,15.82,6.81,3.53,1.56,63.1025641025641
20,St. John's,west,11,100.0,48.76,28.24,11.83,6.04,2.99,1.51,65.2251655629139
21,Virginia,midwest,7,100.0,62.89,37.83,16.06,7.55,3.27,1.26,78.36507936507937
22,Georgia,south,6,100.0,61.42,31.3,13.56,6.89,3.01,1.26,78.36507936507937
23,Nebraska,east,5,100.0,58.6,30.51,15.98,7.63,2.81,1.24,79.64516129032259
24,Clemson,midwest,6,100.0,43.28,21.5,11.64,6.14,2.87,1.19,83.03361344537815
25,George Washington,east,9,100.0,54.82,29.36,15.36,7.15,2.83,1.12,88.28571428571428
26,Auburn,west,5,100.0,50.8,29.16,13.1,5.66,2.32,1.09,90.74311926605503
27,Liberty,midwest,12,100.0,53.33,29.14,14.28,6.99,2.98,1.03,96.08737864077669
28,Saint Mary's,west,9,100.0,47.57,16.27,8.93,4.12,2.22,1.03,96.08737864077669
29,UCLA,west,7,100.0,55.15,26.55,12.0,4.27,2.0,0.9,110.1111111111111
30,North Carolina,SweetSixteen,9,100.0,60.13,32.59,11.97,5.03,1.94,0.83,119.48192771084338
31,Utah St.,east,8,100.0,45.18,24.94,12.11,5.53,1.97,0.78,127.2051282051282
32,Northwestern,south,10,100.0,49.78,23.24,9.37,4.96,2.26,0.77,128.87012987012986
33,N.C. State,midwest,9,100.0,52.87,27.89,14.72,5.53,2.13,0.68,146.05882352941174
34,Butler,south,9,100.0,48.63,25.23,13.76,5.53,2.06,0.64,155.25
35,USC,SweetSixteen,15,100.0,59.35,25.3,10.89,4.82,1.94,0.56,177.57142857142856
36,Arkansas,east,10,100.0,46.78,19.19,7.36,3.3,1.03,0.5,199.0
37,Akron,east,13,100.0,40.68,15.65,7.93,3.3,1.18,0.48,207.33333333333334
38,Yale,east,12,100.0,41.4,18.42,7.02,2.91,1.11,0.42,237.0952380952381
39,SMU,midwest,8,100.0,47.13,20.04,9.18,3.43,1.4,0.39,255.4102564102564
40,Baylor,east,6,100.0,41.9,19.35,8.3,3.3,1.12,0.3,332.33333333333337
41,South Florida,south,12,100.0,44.95,23.1,10.13,3.22,1.34,0.29,343.82758620689657
42,Oklahoma St.,east,7,100.0,53.22,16.39,7.82,3.01,1.06,0.28,356.1428571428571
43,Northern Iowa,east,11,100.0,58.1,26.92,9.18,3.95,0.75,0.27,369.3703703703704
44,Missouri,west,10,100.0,44.85,13.11,4.61,1.78,0.67,0.22,453.54545454545456
45,High Point,west,12,100.0,49.2,21.88,7.06,1.42,0.57,0.15,665.6666666666666
46,South Dakota St.,midwest,14,100.0,39.6,8.79,3.82,1.81,0.67,0.14,713.2857142857142
47,UC San Diego,west,13,100.0,39.87,16.37,4.88,1.87,0.48,0.13,768.2307692307693
48,Ohio St.,midwest,5,100.0,46.67,20.39,8.65,2.46,0.84,0.11,908.0909090909091
49,Cal Baptist,south,13,100.0,40.65,17.01,5.93,1.98,0.47,0.09,1110.111111111111
50,Georgetown,south,11,100.0,38.58,9.71,2.33,0.79,0.37,0.03,3332.3333333333335
51,Navy,west,15,100.0,27.32,11.14,3.38,0.5,0.14,0.03,3332.3333333333335
52,Oakland,midwest,16,100.0,31.39,6.2,2.0,0.4,0.12,0.03,3332.3333333333335
53,UNC Wilmington,south,14,100.0,32.12,12.51,4.14,1.35,0.36,0.02,4999.0
54,Maryland,midwest,10,100.0,37.11,15.18,3.45,0.57,0.12,0.02,4999.0
55,LIU,south,16,100.0,32.35,6.09,0.98,0.09,0.04,0.02,4999.0
56,Iona,east,14,100.0,27.31,8.04,2.61,0.93,0.14,0.01,9999.0
57,Norfolk St.,west,16,100.0,24.1,5.79,1.71,0.41,0.07,0.01,9999.0
58,Northern Colorado,east,15,100.0,27.34,7.41,1.23,0.44,0.05,0.01,9999.0
59,McNeese St.,midwest,13,100.0,28.54,7.73,1.55,0.29,0.06,0.0,0.0
60,Florida Gulf Coast,midwest,15,100.0,38.03,10.85,1.73,0.29,0.05,0.0,0.0
61,Southern,east,16,100.0,29.81,5.58,1.25,0.16,0.01,0.0,0.0
62,East Tennessee St.,south,15,100.0,28.81,7.08,1.5,0.16,0.0,0.0,0.0
63,Marshall,west,14,100.0,33.62,7.17,1.15,0.06,0.0,0.0,0.0
