,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,85.62,73.98,61.8,51.63,40.54,30.26,2.3046926635822866
1,Purdue,EliteEight,9,100.0,77.94,50.48,36.05,23.69,14.86,7.78,11.853470437017995
2,Iowa St.,FinalFour,1,100.0,73.15,49.72,38.46,24.54,13.51,6.35,14.748031496062994
3,Vanderbilt,FinalFour,9,100.0,78.44,57.48,38.76,23.6,10.87,6.26,14.97444089456869
4,Connecticut,EliteEight,13,100.0,77.26,59.1,39.06,22.81,10.13,6.03,15.583747927031508
5,Arizona,FinalFour,16,100.0,77.64,50.86,34.01,19.23,12.1,5.61,16.825311942959
6,Gonzaga,SweetSixteen,3,100.0,66.39,47.51,32.78,13.9,8.51,4.78,19.920502092050206
7,Louisville,south,5,100.0,65.3,44.37,25.47,15.04,6.91,3.69,26.100271002710027
8,Alabama,SweetSixteen,4,100.0,75.12,43.8,21.54,11.73,7.51,3.52,27.40909090909091
9,Duke,EliteEight,16,100.0,78.36,52.67,30.64,16.83,8.46,3.32,29.12048192771085
10,Illinois,SweetSixteen,14,100.0,67.89,43.77,13.76,9.3,4.84,2.62,37.167938931297705
11,Houston,SweetSixteen,13,100.0,75.13,44.15,23.82,11.95,5.92,2.33,41.918454935622314
12,Michigan St.,SweetSixteen,8,100.0,70.56,37.12,21.24,11.64,5.06,1.76,55.81818181818181
13,BYU,SweetSixteen,2,100.0,66.36,35.16,18.65,10.46,3.24,1.41,69.92198581560284
14,Tennessee,west,6,100.0,58.41,36.16,20.41,10.4,4.2,1.32,74.75757575757576
15,Iowa,east,7,100.0,58.6,28.48,15.84,8.07,4.13,1.23,80.30081300813008
16,Indiana,east,9,100.0,51.07,25.11,15.3,6.56,3.5,1.22,80.9672131147541
17,Virginia,east,6,100.0,51.54,26.72,12.82,5.95,2.94,0.97,102.09278350515464
18,Kansas,midwest,5,100.0,63.2,30.7,10.04,5.3,2.16,0.9,110.1111111111111
19,North Carolina,SweetSixteen,9,100.0,69.71,36.23,17.62,8.45,3.22,0.79,125.58227848101265
20,Arkansas,east,5,100.0,62.63,33.59,13.61,4.39,2.08,0.74,134.13513513513513
21,Texas Tech,west,5,100.0,57.86,33.19,13.85,6.84,2.53,0.65,152.84615384615384
22,St. John's,west,11,100.0,41.59,20.28,11.05,4.79,1.88,0.59,168.4915254237288
23,Georgia,midwest,7,100.0,56.38,29.54,14.56,3.32,1.31,0.56,177.57142857142856
24,Nebraska,EliteEight,12,100.0,61.3,33.76,15.87,4.26,1.54,0.49,203.08163265306123
25,Clemson,south,7,100.0,59.56,26.13,12.33,5.3,1.34,0.47,211.76595744680853
26,Villanova,SweetSixteen,15,100.0,61.82,25.82,10.24,4.39,1.32,0.47,211.76595744680853
27,Auburn,west,9,100.0,48.58,20.6,10.37,5.09,1.8,0.46,216.3913043478261
28,Florida,midwest,8,100.0,54.37,14.34,5.74,2.71,1.24,0.46,216.3913043478261
29,SMU,south,6,100.0,63.14,34.83,17.11,6.91,1.18,0.44,226.27272727272728
30,Saint Mary's,west,8,100.0,51.42,22.34,10.16,3.9,1.15,0.35,284.7142857142857
31,Kentucky,midwest,9,100.0,45.63,10.1,5.06,2.01,0.8,0.29,343.82758620689657
32,Saint Louis,east,10,100.0,41.4,15.32,5.68,2.64,1.29,0.26,383.6153846153846
33,Miami FL,midwest,11,100.0,50.72,20.18,10.15,2.33,0.68,0.22,453.54545454545456
34,Utah St.,south,8,100.0,58.85,19.62,9.55,3.86,0.78,0.2,498.99999999999994
35,LSU,east,8,100.0,48.93,18.13,8.05,2.86,1.09,0.19,525.3157894736842
36,UCLA,midwest,10,100.0,43.62,18.2,7.83,1.82,0.59,0.16,624.0
37,TCU,east,11,100.0,48.46,22.12,5.52,1.67,0.6,0.15,665.6666666666666
38,USC,south,9,100.0,41.15,15.96,5.52,1.91,0.4,0.1,999.0
39,Seton Hall,west,7,100.0,45.63,19.18,5.9,2.19,0.5,0.09,1110.111111111111
40,UC San Diego,west,13,100.0,30.29,12.81,3.72,1.1,0.43,0.07,1427.5714285714284
41,California,south,11,100.0,36.86,17.17,4.83,1.22,0.22,0.07,1427.5714285714284
42,Illinois St.,west,12,100.0,42.14,17.77,4.22,1.36,0.22,0.05,1999.0
43,UCF,midwest,6,100.0,49.28,20.23,9.62,1.23,0.29,0.04,2499.0
44,Virginia Tech,west,10,100.0,54.37,20.48,7.33,2.51,0.53,0.03,3332.3333333333335
45,Tulsa,south,12,100.0,34.7,18.37,5.99,1.51,0.28,0.03,3332.3333333333335
46,Oakland,midwest,15,100.0,38.7,18.5,4.74,0.63,0.19,0.03,3332.3333333333335
47,St. Thomas,south,14,100.0,33.64,12.84,3.41,0.97,0.16,0.03,3332.3333333333335
48,Yale,midwest,12,100.0,36.8,11.49,1.48,0.46,0.15,0.03,3332.3333333333335
49,Hofstra,south,13,100.0,38.18,11.44,3.41,0.5,0.14,0.03,3332.3333333333335
50,High Point,midwest,14,100.0,33.61,12.08,4.45,0.79,0.06,0.03,3332.3333333333335
51,Liberty,east,13,100.0,24.87,10.28,1.89,0.36,0.18,0.01,9999.0
52,McNeese St.,east,12,100.0,37.37,11.98,2.7,0.47,0.11,0.01,9999.0
53,Utah Valley,midwest,13,100.0,32.11,14.04,1.82,0.31,0.07,0.01,9999.0
54,Northern Colorado,east,15,100.0,22.06,5.72,1.35,0.14,0.06,0.01,9999.0
55,Vermont,south,16,100.0,21.56,6.94,1.06,0.12,0.04,0.01,9999.0
56,Howard,east,16,100.0,22.36,5.9,0.62,0.11,0.03,0.01,9999.0
57,Oklahoma,south,10,100.0,40.44,9.04,3.49,1.2,0.02,0.01,9999.0
58,Quinnipiac,east,14,100.0,24.88,7.36,1.2,0.18,0.05,0.0,0.0
59,Tennessee Martin,west,15,100.0,21.64,7.67,1.71,0.16,0.02,0.0,0.0
60,Grambling St.,west,16,100.0,26.85,7.34,1.6,0.12,0.02,0.0,0.0
61,Troy,west,14,100.0,29.44,6.44,1.72,0.08,0.02,0.0,0.0
62,Lipscomb,south,15,100.0,22.74,5.73,1.12,0.2,0.0,0.0,0.0
63,LIU,midwest,16,100.0,14.38,1.58,0.3,0.0,0.0,0.0,0.0
