,commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-11-13 17:00:00-06:00,1.0,1.5,-1.5,Louisiana Tech,Massachusetts,11/13/2024,True,Louisiana Tech vs Massachusetts,Louisiana TechMassachusetts11-13,2024-11-13,CUSA vs. A10,104 Louisiana Tech vs. 120 Massachusetts,"Louisiana Tech -1.7, 75-73 (57%)",64.04417949354767,0,N,Louisiana Tech,11/13/2024,108.02575995296024,101.2490015618976,0.6780989513770413,0.5663166700665095,74.69775719864681,Massachusetts,105.93494029597036,101.62012909422388,0.6173251579384545,0.4336833299334904,72.9844711090694,71.18208881712057,,0,,,,,,,,,,,,,,,,,0.8480018343454727,0.8103330274491202,739203,,,,104,120,,,,1.7132860895774087,147.68222830771623,3.3,3.4,0.0,-3.3,71.2,101.4,20241113,8.0,110.0,102.0,68.8,5.3999999999999915,107.1,101.7,73.4,,,,,,Louisiana Tech,6.777000000000001,108.026,101.249,69.5879,4.314999999999998,105.935,101.62,72.4389,Louisiana Tech,70.3642737787771,20.022856393212344,14.542102633602838,120.0122222557509,105.47011962214812,75.26763618566035,16.735046274792992,11.784246013739867,112.9607973258206,101.17655131208075,78.24925071471313,76.41105431819692,154.66030503291006,1.83819639651621,70.92584269662922,76.64699183376524,74.88896739516731,151.53595922893254,1.7580244385979285,70.79874900716293,89.07337083148762,87.3976440905537,176.47101492204132,1.675726740933925,74.38416515799432,2.4456101085663136,74.38416515799432,2.454677450213808,74.38416515799432,Louisiana Tech Bulldogs,Massachusetts Minutemen,11/13/2024,55.67984968164682,40.79136087538466,-14.88848880626216,3.9456101085663136,Louisiana Tech,Louisiana Tech,1
1,2024-11-13 19:00:00-06:00,-1.0,-1.5,-1.5,North Texas,Minnesota,11/13/2024,True,North Texas vs Minnesota,North TexasMinnesota11-13,2024-11-13,Amer at B10,78 North Texas at 71 Minnesota,"Minnesota -3.9, 69-65 (66%)",60.514412702159404,0,H,North Texas,11/13/2024,106.2951853815988,98.71496587938582,0.7007369063909163,0.3395976850568885,65.14521713850256,Minnesota,112.5742952168188,98.67151237612742,0.8199334961417817,0.6604023149431115,69.02388405214366,64.97516570343085,,0,,,,,,,,,,,,,,,,,0.5944546809073411,0.8383153039370366,739203,,,,78,71,,,,-3.878666913641098,134.16910119064622,0.0,0.0,0.0,0.0,71.2,101.4,20241113,10.900000000000006,109.4,98.5,66.3,11.700000000000003,109.7,98.0,68.6,,,,,,North Texas,10.246899999999997,107.695,97.4481,66.8107,11.158899999999988,111.13,99.9711,68.871,North Texas,69.53094044544378,15.089523059879005,13.942102633602829,115.07888892241759,101.13678628881478,68.9415722523452,6.146240957865215,9.220919779343049,108.09520958876934,98.87428980942633,65.66242580009852,69.99039806619942,135.65282386629792,-4.3279722661009,63.87893258426965,66.70959493296006,70.96513978161151,137.67473471457157,-4.2555448486514535,64.62527696207864,73.44702437409356,74.63333451543942,148.080358889533,-1.1863101413458566,67.32545441703753,3.9358335465670393,67.32545441703753,-1.8851127236770537,67.32545441703753,North Texas Mean Green,Minnesota Golden Gophers,11/13/2024,55.67984968164682,35.38892521497505,-20.29092446667177,5.435833546567039,Minnesota,North Texas,0
2,2024-11-13 19:00:00-06:00,-9.0,-9.5,-9.5,California,Vanderbilt,11/13/2024,True,California vs Vanderbilt,CaliforniaVanderbilt11-13,2024-11-13,ACC at SEC,105 California at 81 Vanderbilt,"Vanderbilt -7.0, 86-79 (73%)",59.21930510790573,0,H,California,11/13/2024,108.71158539210096,104.71739646910974,0.6059884657346343,0.2729767144214383,78.95984160473908,Vanderbilt,116.42441952337757,102.98970356810354,0.8037742681514648,0.7270232855785617,85.98041724871511,73.77460099211959,,0,,,,,,,,,,,,,,,,,0.6196955190004729,0.8875618390861317,739203,,,,105,81,,,,-7.020575643976031,164.9402588534542,0.0,0.0,0.0,0.0,71.2,101.4,20241113,2.700000000000003,106.0,103.3,72.8,7.700000000000003,110.9,103.2,72.3,,,,,,California,6.7690000000000055,110.143,103.374,72.4037,10.584000000000003,114.93,104.346,72.1575,California,73.0289325766308,12.816751540808689,10.119815525540766,112.10472377393829,101.98490824839753,72.87203906491268,17.354231559481008,13.338862116222078,111.27260312170294,97.93374100548088,77.53380906291443,85.87356753808315,163.40737660099757,-8.339758475168722,73.9247191011236,80.85573444207972,88.39850651847485,169.25424096055457,-7.542772076395124,73.37738739817415,78.67704018512472,86.00783064433148,164.6848708294562,-7.330790459206753,74.74392173585834,-5.800033986476549,74.74392173585834,-2.092829808604023,74.74392173585834,California Golden Bears,Vanderbilt Commodores,11/13/2024,81.7204231217584,70.9657419614036,-10.754681160354806,3.6999660135234507,California,California,1
3,2024-11-13 18:00:00-06:00,2.0,1.5,1.5,St. Bonaventure,Florida Gulf Coast,11/13/2024,True,St. Bonaventure vs Florida Gulf Coast,St. BonaventureFlorida Gulf Coast11-13,2024-11-13,A10 at ASun,141 St. Bonaventure at 199 Florida Gulf Coast,"Florida Gulf Coast -0.3, 70-69 (51%)",56.6748212244072,0,H,St. Bonaventure,11/13/2024,104.15470861501647,104.67514580187132,0.4856739786745276,0.4890068450118635,69.4763069040122,Florida Gulf Coast,104.84657543287402,104.96826863690826,0.496665032791096,0.5109931549881366,69.74251540887593,66.47678705465356,,0,,,,,,,,,,,,,,,,,0.8712042806800966,0.927833433083006,739203,,,,141,199,,,,-0.2662085048637266,139.21882231288814,-1.4,-1.5,0.0,1.4,71.2,101.4,20241113,4.400000000000006,107.5,103.1,68.6,-4.800000000000011,101.1,105.9,67.6,,,,,,St. Bonaventure,2.1950000000000074,105.527,103.332,68.4228,-2.8499999999999943,103.501,106.351,68.8025,St. Bonaventure,68.58764420389292,8.011697527530437,5.3018497572358925,117.70404711367873,112.40219735644288,67.27390593749865,9.319116289886136,6.90215917591971,102.42404956840423,95.52189039248452,71.09042609286516,68.83964053646964,139.93006662933482,2.2507855563955133,65.1314606741573,71.14528318953359,71.7038382806578,142.8491214701914,-0.5585550911242194,66.1188159691011,69.85905646039777,75.65318827158612,145.51224473198388,-5.79413181118835,64.8056000652713,-2.819076106606161,64.8056000652713,-2.7345371003542027,64.8056000652713,St Bonaventure Bonnies,Florida Gulf Coast Eagles,11/13/2024,44.32015031835318,60.583638947354665,16.263488629001486,-4.319076106606161,St. Bonaventure,Florida Gulf Coast,0
4,2024-11-13 19:00:00-06:00,-13.0,-12.5,-12.5,Troy,Arkansas,11/13/2024,True,Troy vs Arkansas,TroyArkansas11-13,2024-11-13,SB at SEC,108 Troy at 37 Arkansas,"Arkansas -11.1, 81-70 (84%)",54.394405991917466,0,H,Troy,11/13/2024,104.34809493958149,100.99783766124696,0.5927348215228577,0.155621359315394,70.33042903754269,Arkansas,114.6743091177304,95.81354254858408,0.8876000492944387,0.844378640684606,81.47231417176467,73.58716684184579,Troy,0,,,,,,,,,,,,,,,,,0.458061540850071,0.8929536708307088,739203,,,,108,37,,,,-11.14188513422198,151.80274320930735,0.0,0.0,0.0,0.0,71.2,101.4,20241113,4.799999999999997,103.6,98.8,72.8,17.900000000000006,111.7,93.8,72.2,,,,,,Troy,6.020299999999992,105.722,99.7017,72.6388,16.127499999999998,113.203,97.0755,71.7412,Troy,74.2643683857077,19.607926086186982,15.773890103042017,107.77379137805906,91.99990127501701,71.12464981758593,8.631449213586189,9.72388144253928,104.32955407435945,94.60567263182018,68.7807729273482,82.61076729605392,151.3915402234021,-13.829994368705727,73.82247191011236,72.01918218432965,83.76368189748011,155.78286408180975,-11.74449971315046,73.19093649662922,72.52151251026899,72.20267813848814,144.72419064875714,0.31883437178085217,74.18577521569746,5.7724883605201995,74.18577521569746,-2.077201706039517,74.18577521569746,Troy Trojans,Arkansas Razorbacks,11/13/2024,88.30703586536275,29.12417256436295,-59.1828633009998,18.2724883605202,Arkansas,Troy,0
5,2024-11-13 19:00:00-06:00,-5.0,-4.5,-4.5,Hofstra,Seton Hall,11/13/2024,True,Hofstra vs Seton Hall,HofstraSeton Hall11-13,2024-11-13,CAA vs. BE,156 Hofstra vs. 97 Seton Hall,"Seton Hall -4.8, 70-65 (69%)",51.00600871888639,0,N,Hofstra,11/13/2024,105.0088444602591,104.44737247131484,0.5154087064937342,0.3054631481279103,65.10787822757453,Seton Hall,103.63977210855636,95.97928854529404,0.7074580850960409,0.6945368518720897,69.92848272506936,67.57722829178239,,0,,,,,,,,,,,,,,,,,0.7882074649742749,0.89431265013457,739203,,,,156,97,,,,-4.820604497494827,135.0363609526439,9.8,9.8,9.8,0.0,71.2,101.4,20241113,0.0,104.9,104.9,70.7,6.0,102.7,96.7,68.6,,,,,,Hofstra,0.5619999999999976,105.009,104.447,69.0854,7.660700000000006,103.64,95.9793,69.2707,Hofstra,73.75427151373599,13.788457479853058,9.28384197622071,116.47240251327345,107.18856053705277,68.19586114557586,-2.474472374319163,3.8310042041217898,97.89048656118459,94.0594823570628,68.14398751274294,72.37215633462978,140.51614384737272,-4.22816882188684,68.11825842696628,66.80700539677652,71.75320076955215,138.56020616632867,-4.946195372775634,67.2133991261236,76.32254878580002,73.09979731823161,149.42234610403165,3.222751467568415,70.64236037982921,11.488517515903183,70.64236037982921,6.922951317223266,70.64236037982921,Hofstra Pride,Seton Hall Pirates,11/13/2024,66.58824291023754,13.694579853562395,-52.893663056675145,15.988517515903183,Hofstra,Hofstra,1
6,2024-11-13 18:00:00-06:00,-7.0,-7.5,-7.5,Wright St.,Toledo,11/13/2024,True,Wright St. vs Toledo,Wright St.Toledo11-13,2024-11-13,Horz at MAC,192 Wright St. at 171 Toledo,"Toledo -5.7, 86-80 (69%)",48.63011765860339,0,H,Wright St.,11/13/2024,105.178571073864,110.5031227032058,0.3617173107814568,0.3125656544573874,80.20146834597391,Toledo,108.65017743093024,106.58924330927242,0.554836911597309,0.6874343455426126,85.89080336829075,74.8362319495064,,0,,,,,,,,,,,,,,,,,0.8426495046773154,0.9554033068390836,739203,,,,192,171,,,,-5.68933502231684,166.09227171426465,0.0,0.0,0.0,0.0,71.2,101.4,20241113,-1.5,105.7,107.2,72.2,0.5,109.4,108.9,72.7,,,,,,Wright St.,-2.521000000000001,106.564,109.085,73.2981,-0.7369999999999948,107.256,107.993,72.3027,Wright St.,72.9313801685822,6.619070047986218,4.306359600125177,109.04655192658933,104.74019232646417,72.90143585329034,15.688832082690967,12.314591287955684,117.15034467346987,104.83575338551421,81.35989074912897,87.66811671408539,169.02800746321435,-6.308225964956421,73.72106741573033,82.12761927544675,88.30632805705933,170.43394733250608,-6.178708781612585,74.43329402907304,81.84794012201978,92.91063185621714,174.75857197823692,-11.062691734197358,74.6741900709526,-9.096864096095828,74.6741900709526,-2.0908773219866816,74.6741900709526,Wright St Raiders,Toledo Rockets,11/13/2024,76.24747379730235,80.6855809216126,4.43810712431025,-1.5968640960958282,Wright St.,Toledo,0
7,2024-11-13 22:00:00-06:00,-17.5,-17.5,-16.5,UT Arlington,USC,11/13/2024,True,UT Arlington vs USC,UT ArlingtonUSC11-13,2024-11-13,WAC at B10,144 UT Arlington at 52 USC,"USC -13.7, 87-74 (88%)",48.13042231501,0,H,UT Arlington,11/13/2024,105.57913515425396,106.67335404448431,0.4703916163884962,0.1233332394816681,73.66329678244064,USC,116.36482505444827,99.1365887884121,0.86326355530208,0.8766667605183319,87.36083005632084,73.62228945507033,UT Arlington,0,,,,,,,,,,,,,,,,,0.5139074400992533,0.9318288582966252,739203,,,,144,52,,,,-13.697533273880197,161.02412683876148,0.0,0.0,0.0,0.0,71.2,101.4,20241113,-2.700000000000003,106.2,108.9,72.3,13.599999999999994,111.8,98.2,71.7,,,,,,UT Arlington,1.6659999999999968,106.97,105.304,72.4009,14.429000000000002,114.871,100.442,72.0112,UT Arlington,70.36427377877712,-5.977143606787717,-0.4578973663972068,112.97888892241758,113.4367862888148,70.44475993429513,14.082675049104093,12.348077973670543,113.54264404638978,101.19456607271927,72.79965794372855,89.88456016740842,162.68421811113697,-17.084902223679876,72.80772471910112,75.43228121380577,89.81673102274829,165.24901223655405,-14.38444980894252,73.22578216404493,76.3117259756753,90.92258658930201,167.2343125649773,-14.610860613626713,69.6178985154069,-15.993525961815863,69.6178985154069,-1.949301158431382,69.6178985154069,Texas Arlington Mavericks,Southern California Trojans,11/13/2024,94.19584331306726,93.61447801520116,-0.5813652978660997,0.5064740381841375,USC,UT Arlington,0
8,2024-11-13 18:00:00-06:00,-4.5,-4.5,-4.5,Milwaukee,Longwood,11/13/2024,True,Milwaukee vs Longwood,MilwaukeeLongwood11-13,2024-11-13,Horz at BSth,182 Milwaukee at 169 Longwood,"Longwood -4.7, 79-74 (67%)",47.89190168827643,0,H,Milwaukee,11/13/2024,106.9061480688124,111.24079414151872,0.3876794324133363,0.3300586680278998,74.42857904220953,Longwood,105.13955658708626,102.87104163106083,0.5623838747494537,0.6699413319721002,79.15423032555823,70.79688456536819,,0,,,,,,,,,,,,,,,,,0.8385483157816461,0.9504349009018428,739203,,,,182,169,,,,-4.7256512833486966,153.58280936776777,0.0,0.0,0.0,0.0,71.2,101.4,20241113,-3.0,106.0,109.0,71.8,-1.5999999999999943,103.4,105.0,70.2,,,,,,Milwaukee,-1.4990000000000094,108.314,109.813,71.8186,-0.43599999999999284,103.79,104.226,69.8092,Milwaukee,70.74736270648032,-12.615074878965851,-5.212241651725539,105.70254313267614,110.9147847844017,72.08534421765431,9.857965505134079,7.914327848199857,108.71282612381121,100.79849827561138,75.5427172037165,80.90335920761798,156.4460764113345,-5.360642003901475,70.79157303370786,76.21599828431722,81.37983886793278,157.59583715225,-5.163840583615553,70.41571644831461,73.16992520261539,87.57606345761245,160.74598866022785,-14.40613825499706,71.62707855600945,-18.074692772852288,71.62707855600945,-2.00555819956827,71.62707855600945,Milwaukee Panthers,Longwood Lancers,11/13/2024,66.58824291023754,95.74108054545988,29.15283763522234,-13.574692772852288,Longwood,Longwood,1
9,2024-11-13 18:00:00-06:00,-3.0,-3.5,-2.5,Richmond,Charlotte,11/13/2024,True,Richmond vs Charlotte,RichmondCharlotte11-13,2024-11-13,A10 at Amer,154 Richmond at 140 Charlotte,"Charlotte -4.9, 73-68 (69%)",47.12129926761236,0,H,Richmond,11/13/2024,102.6676581032243,104.76969961780338,0.4419934317548075,0.3112044716528266,67.91691850310035,Charlotte,109.49810492761864,104.2809015852635,0.6367807106402351,0.6887955283471734,72.77493760962498,66.36051967583576,,0,,,,,,,,,,,,,,,,,0.7919780794005707,0.9387526410703568,739203,,,,154,140,,,,-4.858019106524637,140.69185611272533,0.0,0.0,0.0,0.0,71.2,101.4,20241113,-0.8999999999999915,104.2,105.1,70.3,0.9000000000000057,109.5,108.6,66.9,,,,,,Richmond,0.5949999999999989,104.02,103.425,69.7206,2.439000000000007,108.093,105.654,67.4037,Richmond,71.46842895220273,-13.354224243230119,-4.242849208054282,106.26421500957689,110.5070642176312,68.71109832851043,3.1892916191553002,5.9848864343075885,122.52796119216156,116.543074757854,71.6662810285283,77.08257947286657,148.74886050139486,-5.416298444338267,66.05435393258426,69.547820954795,74.82141447910618,144.36923543390117,-5.273593524311181,66.00317986264045,81.89370459330615,94.69440856671442,176.58811316002055,-12.800703973408261,68.97014394830005,-13.243099973666482,68.97014394830005,-1.9311640305523952,68.97014394830005,Richmond Spiders,Charlotte 49ers,11/13/2024,59.409638599828355,89.63901760831514,30.229379008486788,-10.743099973666482,Charlotte,Charlotte,1
10,2024-11-13 18:00:00-06:00,-3.5,-4.5,-3.5,Harvard,Northeastern,11/13/2024,True,Harvard vs Northeastern,HarvardNortheastern11-13,2024-11-13,Ivy at CAA,208 Harvard at 243 Northeastern,"Northeastern -2.1, 72-70 (58%)",46.97621566973713,0,H,Harvard,11/13/2024,99.65009056313338,106.19578155481062,0.3248385726125267,0.4162881739766809,69.93669815590705,Northeastern,102.99431289799564,106.58036685824004,0.4028524694458869,0.5837118260233192,72.02292022841941,68.88433249829265,,0,,,,,,,,,,,,,,,,,0.9082041942309984,0.9618810415644008,739203,,,,208,243,,,,-2.0862220725123564,141.95961838432646,-5.3,-6.4,-5.3,0.0,71.2,101.4,20241113,-6.0,100.9,106.9,70.7,-2.4000000000000057,104.5,106.9,69.7,,,,,,Harvard,-3.8700000000000045,100.963,104.833,70.6071,-6.310999999999993,101.673,107.984,69.0888,Harvard,72.1208270355398,-4.7999007338846855,-1.3225470547325093,105.96897725562839,107.29152431036091,71.97727405321453,0.9546285195113109,0.3326905207828137,110.32272775757095,109.99003723678817,71.57427285560978,78.39784932333286,149.97212217894264,-6.823576467723086,69.21053370786517,71.61657749904657,74.048733953863,145.66531145290958,-2.432156454816436,68.51348048426966,81.47494319164053,87.50733571192289,168.98227890356344,-6.032392520282357,72.90815354608893,-6.197700085626579,72.90815354608893,-5.851462587301995,72.90815354608893,Harvard Crimson,Northeastern Huskies,11/13/2024,63.055865981823636,72.24908691202938,9.193220930205747,-2.697700085626579,Northeastern,Northeastern,1
