,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,90.63,75.43,55.11,45.16,33.93,24.34,3.108463434675431
1,Vanderbilt,FinalFour,9,100.0,76.5,51.81,35.63,23.55,12.85,7.52,12.297872340425533
2,Iowa St.,FinalFour,1,100.0,71.35,49.7,33.39,21.17,12.09,6.16,15.233766233766234
3,Connecticut,EliteEight,13,100.0,80.58,57.23,38.03,21.74,10.76,6.13,15.313213703099512
4,Alabama,SweetSixteen,13,100.0,77.47,52.63,30.84,18.2,11.43,5.69,16.57469244288225
5,Purdue,EliteEight,9,100.0,78.0,55.64,32.49,18.06,10.79,5.57,16.953321364452425
6,Arizona,FinalFour,16,100.0,76.9,46.44,26.66,16.16,9.24,4.8,19.833333333333336
7,Illinois,SweetSixteen,14,100.0,69.19,44.34,23.23,14.69,8.55,4.68,20.367521367521366
8,Louisville,east,6,100.0,67.74,45.46,26.71,14.25,8.35,3.45,27.98550724637681
9,Duke,EliteEight,16,100.0,70.84,45.14,27.49,15.09,7.08,3.3,29.303030303030305
10,Gonzaga,SweetSixteen,3,100.0,61.49,36.03,24.07,10.86,6.1,3.3,29.303030303030305
11,Houston,SweetSixteen,2,100.0,60.27,37.17,21.01,12.25,4.87,2.44,39.98360655737705
12,Kansas,east,5,100.0,70.11,36.24,19.05,9.56,4.95,1.8,54.55555555555556
13,Michigan St.,SweetSixteen,8,100.0,73.0,38.0,22.14,10.85,4.7,1.77,55.49717514124294
14,Tennessee,west,6,100.0,66.69,39.46,17.77,9.39,4.3,1.72,57.139534883720934
15,Texas Tech,west,5,100.0,61.64,35.77,19.33,10.66,4.85,1.69,58.171597633136095
16,Florida,west,7,100.0,50.22,29.28,17.65,9.57,4.4,1.58,62.291139240506325
17,Iowa,east,8,100.0,64.2,34.74,15.77,7.59,3.9,1.55,63.516129032258064
18,BYU,SweetSixteen,4,100.0,71.19,34.01,17.86,7.62,3.53,1.45,67.96551724137932
19,Indiana,south,9,100.0,58.47,27.24,17.35,9.69,3.15,1.4,70.42857142857143
20,Arkansas,south,5,100.0,52.91,34.09,16.77,7.76,2.71,1.23,80.30081300813008
21,Clemson,midwest,6,100.0,59.29,30.23,17.14,5.12,2.21,0.92,107.69565217391303
22,Nebraska,EliteEight,12,100.0,61.31,34.42,14.77,4.67,2.02,0.85,116.64705882352942
