,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,78.85,65.59,51.64,40.86,31.43,22.1,3.524886877828054
1,Arizona,FinalFour,9,100.0,76.61,55.71,36.18,22.76,13.97,7.8,11.820512820512821
2,Vanderbilt,EliteEight,13,100.0,78.11,48.85,31.09,18.42,11.45,6.62,14.105740181268882
3,Iowa St.,FinalFour,8,100.0,74.51,48.76,29.99,17.9,9.71,5.48,17.24817518248175
4,Purdue,EliteEight,12,100.0,71.76,47.34,27.46,16.6,9.68,5.46,17.315018315018317
5,Illinois,SweetSixteen,14,100.0,75.42,52.8,32.02,18.7,10.33,5.32,17.79699248120301
6,Connecticut,EliteEight,9,100.0,78.43,47.8,30.52,14.64,9.31,4.89,19.449897750511248
7,Gonzaga,SweetSixteen,3,100.0,68.62,39.57,26.52,15.11,8.2,4.05,23.69135802469136
8,Duke,FinalFour,1,100.0,74.97,48.22,32.37,18.4,7.53,3.77,25.525198938992045
9,Alabama,SweetSixteen,15,100.0,65.3,41.8,25.46,12.44,6.53,3.42,28.239766081871345
10,Houston,SweetSixteen,2,100.0,74.16,42.62,22.82,13.11,6.36,3.02,32.11258278145696
11,Louisville,midwest,6,100.0,60.79,34.73,19.02,9.2,4.87,2.32,42.10344827586208
12,BYU,SweetSixteen,4,100.0,72.36,42.0,21.27,10.12,5.06,2.16,45.2962962962963
13,Florida,east,5,100.0,66.94,38.95,13.45,7.19,4.45,2.05,47.78048780487806
14,Indiana,south,11,100.0,60.06,34.56,18.31,8.72,4.03,1.87,52.475935828877
15,Tennessee,west,7,100.0,54.31,32.68,17.86,10.09,4.0,1.54,63.93506493506493
16,Michigan St.,SweetSixteen,8,100.0,59.31,31.4,17.84,9.54,3.68,1.52,64.78947368421053
17,Texas Tech,west,5,100.0,64.08,39.35,19.67,10.22,3.83,1.51,65.2251655629139
18,Virginia,SweetSixteen,13,100.0,57.2,31.66,11.5,5.44,3.07,1.49,66.11409395973155
19,Kansas,west,6,100.0,66.14,39.49,20.19,9.68,3.61,1.35,73.07407407407408
20,Iowa,east,9,100.0,56.95,18.16,11.82,5.17,3.16,1.33,74.18796992481202
21,St. John's,west,8,100.0,57.65,29.17,14.73,8.24,3.39,1.31,75.33587786259541
22,Clemson,midwest,5,100.0,68.82,30.87,14.88,7.31,2.77,1.21,81.64462809917356
23,Nebraska,EliteEight,16,100.0,72.86,33.23,15.64,7.46,2.94,1.01,98.009900990099
24,North Carolina,SweetSixteen,9,100.0,65.12,34.38,16.2,7.38,2.6,0.83,119.48192771084338
25,Utah St.,east,6,100.0,48.68,27.62,13.15,4.6,2.08,0.74,134.13513513513513
26,Auburn,west,10,100.0,45.69,27.81,14.96,7.16,1.95,0.65,152.84615384615384
27,Arkansas,south,5,100.0,56.5,31.38,15.46,6.83,2.24,0.61,162.9344262295082
28,Saint Louis,midwest,7,100.0,62.45,26.99,11.06,3.99,1.56,0.48,207.33333333333334
29,Georgia,east,7,100.0,57.12,24.9,11.76,3.84,1.6,0.45,221.2222222222222
30,N.C. State,south,10,100.0,54.53,25.06,10.89,4.56,1.45,0.45,221.2222222222222
31,TCU,east,11,100.0,51.32,23.53,10.38,2.09,0.9,0.28,356.1428571428571
32,Texas A&M,west,9,100.0,42.35,17.21,8.96,3.88,1.24,0.26,383.6153846153846
33,Miami FL,east,8,100.0,43.05,11.73,5.16,1.67,1.02,0.26,383.6153846153846
34,SMU,south,7,100.0,45.47,17.96,7.09,2.54,0.82,0.25,399.0
35,Villanova,south,6,100.0,39.94,16.75,6.77,3.18,0.91,0.22,453.54545454545456
36,Saint Mary's,east,10,100.0,42.88,20.91,9.92,2.38,0.81,0.22,453.54545454545456
37,High Point,west,14,100.0,40.69,15.41,6.48,2.84,0.75,0.22,453.54545454545456
38,Ohio St.,midwest,10,100.0,37.55,14.35,6.22,2.11,0.55,0.22,453.54545454545456
39,Wisconsin,midwest,9,100.0,53.44,24.01,8.3,2.87,0.94,0.21,475.19047619047626
40,Seton Hall,midwest,8,100.0,46.56,19.83,7.54,2.26,0.56,0.19,525.3157894736842
41,Tulsa,south,12,100.0,43.5,14.0,4.84,1.88,0.79,0.16,624.0
42,USC,south,9,100.0,55.3,21.73,8.22,2.66,0.53,0.14,713.2857142857142
43,Oklahoma St.,midwest,11,100.0,39.21,15.2,5.17,1.72,0.51,0.14,713.2857142857142
44,UCF,south,8,100.0,44.7,14.57,5.16,1.1,0.52,0.13,768.2307692307693
45,Virginia Tech,west,11,100.0,33.86,13.7,6.61,2.23,0.52,0.1,999.0
46,Utah Valley,east,13,100.0,42.8,16.88,2.58,0.74,0.23,0.05,1999.0
47,Murray St.,east,12,100.0,33.06,12.51,3.44,1.09,0.24,0.04,2499.0
48,Yale,west,13,100.0,34.88,12.11,2.64,1.23,0.32,0.03,3332.3333333333335
49,Hofstra,west,12,100.0,35.92,14.16,4.38,1.44,0.26,0.03,3332.3333333333335
50,Liberty,midwest,13,100.0,24.58,9.66,2.94,0.74,0.17,0.03,3332.3333333333335
51,Navy,midwest,16,100.0,25.49,7.4,3.06,0.67,0.06,0.01,9999.0
52,Furman,south,15,100.0,21.89,8.13,1.93,0.67,0.21,0.0,0.0
53,St. Thomas,south,14,100.0,25.84,6.07,1.1,0.41,0.1,0.0,0.0
54,Oakland,midwest,15,100.0,28.24,11.32,1.86,0.34,0.07,0.0,0.0
55,Quinnipiac,midwest,14,100.0,31.38,10.5,2.69,0.39,0.06,0.0,0.0
56,Hawaii,south,13,100.0,34.7,12.82,3.9,0.64,0.05,0.0,0.0
57,Grambling St.,west,16,100.0,25.03,5.4,1.05,0.07,0.02,0.0,0.0
58,Tennessee Martin,west,15,100.0,27.14,6.28,0.42,0.14,0.0,0.0,0.0
59,Arkansas St.,east,14,100.0,27.64,6.85,1.43,0.11,0.0,0.0,0.0
60,McNeese St.,midwest,12,100.0,31.18,6.67,1.27,0.09,0.0,0.0,0.0
61,Portland St.,south,16,100.0,23.39,7.99,0.78,0.08,0.0,0.0,0.0
62,Howard,east,16,100.0,21.15,4.52,0.41,0.04,0.0,0.0,0.0
63,Austin Peay,east,15,100.0,21.57,6.39,1.57,0.02,0.0,0.0,0.0
