,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,81.34,57.71,43.18,30.54,21.22,14.57,5.863417982155114
1,Duke,FinalFour,1,100.0,87.39,64.71,46.86,31.04,18.16,11.25,7.888888888888889
2,Louisville,SweetSixteen,2,100.0,75.5,50.63,30.45,20.54,11.36,6.17,15.20745542949757
3,Vanderbilt,EliteEight,9,100.0,71.98,50.48,32.72,17.99,9.72,5.46,17.315018315018317
4,Purdue,FinalFour,8,100.0,76.09,39.89,26.42,16.82,10.37,5.3,17.867924528301888
5,Houston,SweetSixteen,14,100.0,66.27,41.11,25.49,16.16,10.02,5.19,18.267822736030826
6,Arizona,FinalFour,9,100.0,80.22,53.13,35.06,19.31,10.23,5.12,18.53125
7,Connecticut,EliteEight,12,100.0,70.4,44.92,28.54,15.31,8.37,4.47,21.371364653243848
8,Iowa St.,EliteEight,16,100.0,71.57,50.24,28.38,14.73,7.04,3.86,24.906735751295336
9,Illinois,east,8,100.0,63.04,29.23,19.83,11.52,7.04,3.49,27.653295128939828
10,Florida,midwest,9,100.0,61.98,35.92,20.34,11.5,6.79,3.25,29.76923076923077
11,Alabama,SweetSixteen,9,100.0,69.84,43.45,22.74,13.62,6.45,3.25,29.76923076923077
12,Gonzaga,SweetSixteen,8,100.0,74.01,42.97,27.09,13.57,6.26,2.93,33.1296928327645
13,Tennessee,SweetSixteen,3,100.0,69.05,41.66,23.56,11.88,5.94,2.9,33.48275862068965
14,BYU,SweetSixteen,4,100.0,66.54,40.59,21.0,11.1,5.45,2.59,37.61003861003861
15,St. John's,south,10,100.0,53.69,31.21,17.38,9.66,4.99,2.48,39.32258064516129
16,Michigan St.,EliteEight,13,100.0,67.23,35.73,20.52,10.82,5.63,2.46,39.650406504065046
17,Kansas,SweetSixteen,15,100.0,62.91,35.01,20.27,11.15,5.11,1.98,49.505050505050505
18,Iowa,east,6,100.0,65.66,34.97,17.98,6.74,3.23,1.46,67.4931506849315
19,North Carolina,west,5,100.0,60.23,31.57,12.22,7.42,2.83,1.3,75.92307692307692
20,Indiana,midwest,5,100.0,56.93,29.96,12.49,6.43,3.36,1.28,77.125
21,USC,SweetSixteen,13,100.0,60.16,34.41,13.31,5.82,2.3,0.92,107.69565217391303
22,Missouri,south,12,100.0,48.74,23.23,10.63,5.33,2.39,0.9,110.1111111111111
23,Saint Mary's,midwest,7,100.0,56.99,28.88,13.51,5.41,2.44,0.81,122.45679012345678
24,Virginia,south,7,100.0,46.31,28.21,12.71,5.28,1.76,0.62,160.29032258064515
25,Auburn,west,6,100.0,50.55,23.84,11.92,4.65,1.53,0.56,177.57142857142856
26,Santa Clara,south,9,100.0,53.09,25.49,11.16,4.7,1.61,0.54,184.18518518518516
27,N.C. State,east,12,100.0,52.16,28.77,9.56,4.42,1.6,0.54,184.18518518518516
28,Nebraska,midwest,6,100.0,54.93,26.84,11.96,4.29,1.88,0.47,211.76595744680853
29,Clemson,east,7,100.0,57.57,25.16,11.55,4.51,1.39,0.46,216.3913043478261
30,LSU,midwest,10,100.0,43.01,18.57,9.84,3.87,1.43,0.39,255.4102564102564
31,SMU,south,6,100.0,54.49,24.26,10.55,4.56,1.43,0.32,311.5
32,Baylor,west,11,100.0,49.45,25.2,10.63,3.68,1.02,0.31,321.5806451612903
33,Oklahoma St.,west,7,100.0,48.78,17.63,7.0,1.89,0.77,0.29,343.82758620689657
34,Texas Tech,west,8,100.0,54.51,17.58,7.6,2.52,0.88,0.27,369.3703703703704
35,Utah St.,south,5,100.0,51.26,25.43,10.16,3.19,0.94,0.24,415.6666666666667
36,Saint Louis,midwest,11,100.0,45.07,20.2,7.63,2.65,0.78,0.21,475.19047619047626
37,Akron,midwest,12,100.0,43.07,18.93,6.9,2.56,0.78,0.16,624.0
38,Colorado,midwest,8,100.0,38.02,19.24,5.64,1.81,0.61,0.15,665.6666666666666
39,Yale,south,8,100.0,46.91,15.89,5.26,1.86,0.53,0.13,768.2307692307693
40,Seton Hall,west,9,100.0,45.49,15.84,6.0,1.77,0.34,0.13,768.2307692307693
41,George Mason,west,10,100.0,51.22,20.11,8.88,3.1,0.51,0.12,832.3333333333334
42,Kansas St.,south,11,100.0,45.51,15.68,6.09,1.51,0.46,0.12,832.3333333333334
43,UCF,east,10,100.0,42.43,13.77,4.77,1.55,0.57,0.11,908.0909090909091
44,McNeese St.,east,11,100.0,34.34,14.16,5.73,1.83,0.36,0.11,908.0909090909091
45,Butler,east,5,100.0,47.84,22.7,6.49,1.88,0.51,0.1,999.0
46,New Mexico St.,midwest,13,100.0,33.73,10.0,1.81,0.64,0.41,0.07,1427.5714285714284
47,UC San Diego,west,13,100.0,30.16,11.09,1.6,0.42,0.26,0.05,1999.0
48,Belmont,south,13,100.0,37.09,16.33,6.56,1.44,0.25,0.05,1999.0
49,Southern,east,16,100.0,18.66,4.31,1.0,0.19,0.08,0.04,2499.0
50,High Point,east,13,100.0,39.84,14.12,2.99,0.66,0.08,0.03,3332.3333333333335
51,UNC Wilmington,east,14,100.0,33.46,10.28,2.9,0.42,0.11,0.02,4999.0
52,Siena,west,15,100.0,28.43,12.02,4.47,0.65,0.13,0.0,0.0
53,Tulsa,east,9,100.0,36.96,8.75,3.64,0.69,0.12,0.0,0.0
54,Cal Baptist,west,12,100.0,39.77,13.89,2.35,0.7,0.04,0.0,0.0
55,St. Thomas,south,14,100.0,24.5,9.43,0.86,0.16,0.04,0.0,0.0
