muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Tm_TeamID,Opp_TeamID,TeamID,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,Team_Opp,TeamID_Opp,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,TeamID_y,Team_Standardized_Tm,Tm_y,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Team_Standardized_Opp,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team,home_team,date,teams,commence_time,DraftKings,BetMGM spreads,FanDuel,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
North TexasWichita St.1-11,2026-01-11,Amer at Amer,161 North Texas at 108 Wichita St.,"Wichita St. -6.8, 65-58 (78%)",42.05390207151175,1,H,North Texas,01/11/2026,97.7545712352918,100.16713046443056,0.4303626923615127,0.2176346075827701,57.98604141515478,Wichita St.,114.32502081280076,104.81158794969936,0.7308880442674159,0.7823653924172298,64.81500460426247,61.50710514045565,,0,,,,,,,,,,,,,,,,,0.7107801475194776,0.941416198817986,739627,,,,161,108,,,,North Texas,Wichita St.,-6.828963189107689,122.80104601941724,4.7,8.7,4.5,-0.3,71.2,101.4,20260111,2.9000000000000057,102.4,99.5,64.0,7.5,113.5,106.0,64.8,,,,,,579,985,579,0.16040000000000987,99.0421,98.8817,64.3291,Wichita St.,985,6.666000000000011,112.858,106.192,65.1046,North Texas,65.28550400585763,-0.33645701533735833,0.5696755562748007,99.10201520483815,98.53233964856331,579,North Texas,North Texas,65.99953327163081,9.98224660921318,7.331357286966255,112.23353033569897,104.90217304873269,Wichita St.,60.61731322859916,66.70092911460674,127.3182423432059,-6.083615886007578,58.24719101123595,59.315291915772725,66.56185025374606,125.87714216951878,-7.246558337973333,58.82191466095505,60.31988117373143,67.8604923317144,128.18037350544583,-7.5406111579829656,60.51703362064308,-8.02077312330281,60.51703362064308,1.1747566566439218,60.51703362064308,North Texas,Wichita St.,01/11/2026,North Texas vs Wichita St.,2026-01-11 14:00:00-06:00,-6.5,-6.5,-6.5,73.20575054664809,77.753156156066,4.547405609417908,-1.52077312330281,7.179226876697189,North Texas,Wichita St.,0
NiagaraManhattan1-11,2026-01-11,MAAC at MAAC,358 Niagara at 310 Manhattan,"Manhattan -10.6, 76-66 (85%)",9.32343648633642,1,H,Niagara,01/11/2026,95.17661185493408,121.60046560052383,0.0563817880965289,0.1510802730143793,65.68113293098162,Manhattan,106.77826635232744,117.40866105999288,0.2513505783988189,0.8489197269856207,76.31824285902297,63.87657161845309,,0,,,,,,,,,,,,,,,,,0.9521080439236868,0.9951025494524958,739627,,,,358,310,,,,Niagara,Manhattan,-10.637109928041355,141.9993757900046,-3.4,-3.2,-2.5,0.9,71.2,101.4,20260111,-21.200000000000003,97.8,119.0,62.5,-13.600000000000009,104.8,118.4,69.4,,,,,,548,427,548,-23.609800000000007,96.4302,120.04,62.6521,Manhattan,427,-13.546999999999997,105.408,118.955,69.4224,Niagara,63.74600866040864,-28.573374922537305,-23.04414291510881,95.89374051546923,118.93788343057801,548,Niagara,Niagara,69.923190118437,-16.534988013669565,-12.900885802824927,104.89121559451098,117.79210139733591,Manhattan,67.63413284927863,77.03812306179775,144.67225591107638,-9.403990212519119,60.91994382022472,67.18416224768646,78.37774734959521,145.56190959728167,-11.193585101908752,61.087909368539314,67.79794677246575,79.19386099788305,146.9918077703488,-11.3959142254173,62.60286914119782,-8.89390812733344,62.60286914119782,-3.8673548440666394,62.60286914119782,Niagara,Manhattan,01/11/2026,Niagara vs Manhattan,2026-01-11 13:00:00-06:00,-5.5,-5.5,-5.5,69.97944856925476,80.15132717062517,10.171878601370409,-3.3939081273334395,-6.59390812733344,Manhattan,Manhattan,1
IU IndyMilwaukee1-11,2026-01-11,Horz at Horz,332 IU Indy at 235 Milwaukee,"Milwaukee -12.7, 95-82 (84%)",29.060355452865146,1,H,IUPUI,01/11/2026,102.86575755741204,121.8560150320835,0.1247414328256319,0.1610263441564133,81.9444767369645,Milwaukee,109.70205303374348,112.57863913665436,0.4261284011485604,0.8389736558435866,94.60484535107824,76.9051996990393,,0,,,,,,,,,,,,,,,,,0.8998873741007766,0.9883971274449084,739627,,,,332,235,,,,IU Indy,Milwaukee,-12.660368614113736,176.54932208804274,10.6,13.4,6.1,-4.5,71.2,101.4,20260111,-17.60000000000001,103.1,120.7,75.9,-5.799999999999997,108.3,114.1,67.9,,,,,,309,479,309,-16.070999999999998,104.221,120.292,76.5717,Milwaukee,479,-5.76700000000001,108.294,114.061,68.3883,IU Indy,76.55709660198347,-16.92950204909863,-13.448690612417378,104.57900038123546,118.02769099365281,309,IUPUI,IUPUI,68.91492427936839,-6.1235726565821285,-5.05508089718575,107.30260070064357,112.35768159782928,Milwaukee,81.63788429362221,95.9412203432267,177.5791046368489,-14.303336049604496,72.38216292134832,83.8259317204253,97.15143047301518,180.97736219344048,-13.32549875258988,73.54787066165731,83.47989128765909,95.15921668027977,178.63910796793886,-11.679325392620683,74.10009150806155,-9.842853238044327,74.10009150806155,5.763208717131008,74.10009150806155,IUPUI,Milwaukee,01/11/2026,IU Indy vs Milwaukee,,,,,,82.57273316119264,,,,IU Indy,IU Indy,1
Northern KentuckyGreen Bay1-11,2026-01-11,Horz at Horz,163 Northern Kentucky at 211 Green Bay,"Green Bay -1.5, 73-71 (56%)",52.469804954372606,1,H,Northern Kentucky,01/11/2026,107.1840481004932,110.00882046409998,0.4257650817508538,0.4388744803591675,71.43267620024747,Green Bay,110.5031725450514,111.01767461277362,0.4866482593980146,0.5611255196408325,72.97546892725225,65.23880219474161,,0,,,,,,,,,,,,,,,,,0.8756349951550247,0.942443365163404,739627,,,,163,211,,,,Northern Kentucky,Green Bay,-1.5427927270047803,144.40814512749972,-0.3,4.0,5.9,6.2,71.2,101.4,20260111,-0.7999999999999972,108.0,108.8,69.9,-6.599999999999994,107.5,114.1,63.4,,,,,,591,287,591,-0.000999999999990564,108.596,108.597,69.7912,Green Bay,287,-3.3950000000000102,109.085,112.48,63.6501,Northern Kentucky,70.17656152746518,0.9829690830478148,0.10637677709575827,107.42912298050224,107.32274620340647,591,Northern Kentucky,Northern Kentucky,64.6601231636991,-0.057354377269777934,-3.19663760941407,107.93553386957157,111.13217147898561,Green Bay,73.53798315491295,73.81791165033707,147.35589480525002,-0.2799284954241159,62.24241573033708,73.06758842011806,74.94464061417911,148.01222903429715,-1.8770521940610507,62.39068622359551,72.95017272422163,74.85878860526601,147.80896132948766,-1.9086158810443834,63.73068976925289,-1.1297126053596998,63.73068976925289,-2.083611171315951,63.73068976925289,Northern Kentucky,Green Bay,01/11/2026,Northern Kentucky vs Green Bay,2026-01-11 13:00:00-06:00,3.5,3.5,3.5,36.944134018176364,54.284020015310254,17.33988599713389,-4.6297126053597,-0.6297126053596998,Green Bay,Green Bay,1
NorthwesternRutgers1-11,2026-01-11,B10 at B10,57 Northwestern at 186 Rutgers,"Northwestern -6.4, 76-69 (73%)",51.02127475521237,1,H,Northwestern,01/11/2026,118.2744307103584,107.25337063489653,0.7548884663904513,0.7326979541160197,75.81238249337213,Rutgers,108.59844396268062,107.50382585914308,0.5290927000437449,0.2673020458839803,69.44802677110073,64.79726833717478,,0,,,,,,,,,,,,,,,,,0.8559197822008412,0.7976544994127139,739627,,,,57,186,,,,Northwestern,Rutgers,6.364355722271398,145.26040926447286,-5.6,1.3,-1.6,4.0,71.2,101.4,20260111,13.899999999999991,118.8,104.9,67.0,0.09999999999999432,108.0,107.9,65.3,,,,,,596,686,596,13.954999999999998,119.832,105.877,67.3315,Rutgers,686,-1.7150000000000034,107.205,108.92,65.5289,Northwestern,68.02529015286349,15.109310533022846,14.464517409413915,117.83242907944133,103.36791167002735,596,Northwestern,Northwestern,66.41039862258056,-5.3607824607833,-1.5221576544623632,106.43017094834218,107.95232860280451,Rutgers,75.51995987673551,70.59032623719101,146.11028611392652,4.929633639544505,61.448033707865164,77.54744423240221,71.32237509966453,148.86981933206675,6.225069132737687,61.9685271116573,77.38186928485987,70.7807163002267,148.16258558508656,6.601152984633174,63.44925049815124,11.124946414946209,63.44925049815124,-5.351055990012078,63.44925049815124,Northwestern,Rutgers,01/11/2026,Northwestern vs Rutgers,2026-01-11 16:00:49-06:00,4.5,4.5,4.5,33.41175708976246,14.468180731826784,-18.943576357935676,6.6249464149462085,7.924946414946208,Northwestern,Northwestern,1
IllinoisIowa1-11,2026-01-11,B10 at B10,8 Illinois at 18 Iowa,"Iowa -0.5, 71-70 (52%)",92.90415970630563,1,H,Illinois,01/11/2026,125.59586476044412,98.40409396826549,0.9429911077109228,0.479696712693763,69.87580078401446,Iowa,123.082831146345,95.7561382738991,0.9472054185236316,0.520303287306237,70.37128454511155,63.14168589818937,Illinois,0,,,,,,,,,,,,,,,,,0.271149445438755,0.4232870708389782,739627,,,,8,18,,,,Illinois,Iowa,-0.49548376109709125,140.247085329126,-4.5,3.0,7.5,12.0,71.2,101.4,20260111,29.5,126.6,97.1,66.6,23.39999999999999,120.8,97.4,64.0,,,,,,318,335,318,30.1087,127.25,97.1413,67.0383,Iowa,335,24.485600000000005,121.503,97.0174,64.1338,Illinois,67.88402725642042,31.63717345513836,29.87446603356862,126.01473123494563,96.14026520137692,318,Illinois,Illinois,65.04518271075773,27.535959884884214,24.916508751792634,121.85267024350082,96.93616149170818,Iowa,70.77546753726692,71.20300598939325,141.97847352666017,-0.4275384521263277,59.86516853932583,71.47485280891685,72.27013057681485,143.7449833857317,-0.7952777678979999,60.385125344662924,72.63162390392236,73.6683707141377,146.29999461806005,-1.0367468102153339,62.01585612410006,0.2932045822882827,62.01585612410006,-4.696460784278088,62.01585612410006,Illinois,Iowa,01/11/2026,Illinois vs Iowa,2026-01-11 11:00:14-06:00,1.5,1.5,1.5,44.32015031835318,48.88612852620051,4.56597820784733,-1.2067954177117173,1.7932045822882827,Iowa,Iowa,1
MemphisFlorida Atlantic1-11,2026-01-11,Amer at Amer,74 Memphis at 103 Florida Atlantic,"Florida Atlantic -1.6, 75-73 (56%)",71.4109586716908,1,H,Memphis,01/11/2026,107.7314762420905,99.74476815001096,0.7080253148947713,0.4397503041691573,73.27509591097707,Florida Atlantic,114.59272364932237,103.88643952884628,0.7554674447358984,0.5602496958308427,74.83453933076564,71.15186067148896,,0,,,,,,,,,,,,,,,,,0.6835902421146437,0.8335144931863908,739627,,,,74,103,,,,Memphis,Florida Atlantic,-1.5594434197885647,148.1096352417427,-9.7,-9.7,-2.1,7.6,71.2,101.4,20260111,10.599999999999994,109.8,99.2,69.0,7.099999999999994,113.1,106.0,69.7,,,,,,452,235,452,10.685300000000012,109.15,98.4647,69.0762,Florida Atlantic,235,7.867000000000004,113.122,105.255,70.1377,Memphis,69.67368026288567,9.77757143500841,10.594004570194132,108.65868572790987,98.06468115771573,452,Memphis,Memphis,70.90040565344898,12.14094193108968,8.77489465055297,113.1008647456626,104.32597009510962,Florida Atlantic,75.37476228132637,76.84473323244943,152.2194955137758,-1.4699709511230594,67.54634831460675,74.95184283270302,76.85383730297387,151.80568013567688,-1.90199447027085,68.04558697668539,75.4067515070721,78.02862943300913,153.43538094008125,-2.621877925937028,69.3805083427991,-3.795273161727465,69.3805083427991,-8.725986534273844,69.3805083427991,Memphis,Florida Atlantic,01/11/2026,Memphis vs Florida Atlantic,2026-01-11 12:00:00-06:00,-2.5,-1.5,-1.5,59.409638599828355,64.11201760905942,4.702379009231066,-2.295273161727465,-11.995273161727464,Memphis,Florida Atlantic,0
UABEast Carolina1-11,2026-01-11,Amer at Amer,110 UAB at 295 East Carolina,"UAB -8.7, 78-70 (79%)",39.7807597112084,1,H,UAB,01/11/2026,110.04566923919715,106.57532411262294,0.5910963993265594,0.7938198731456362,78.33630388249796,East Carolina,99.04912615301356,107.85623062937644,0.272969829287181,0.2061801268543638,69.67102382972254,71.7259355037986,,0,,,,,,,,,,,,,,,,,0.9467438633012144,0.8936003063173288,739627,,,,110,295,,,,UAB,East Carolina,8.665280052775415,148.0073277122205,4.2,1.2,3.4,-0.8,71.2,101.4,20260111,6.0,112.2,106.2,69.4,-10.0,99.2,109.2,69.3,,,,,,871,206,871,6.287000000000006,111.495,105.208,70.1242,East Carolina,206,-11.498999999999995,97.778,109.277,69.647,UAB,70.59951292409437,8.696710913669488,7.01632911753003,110.24219606720023,103.22586694967018,871,UAB,UAB,70.11884477054302,-19.09959141267924,-11.694840839271839,96.92652706505218,108.62136790432396,East Carolina,79.34947937155852,72.15839343521799,151.5078728067765,7.191085936340528,67.54803370786517,80.12911954713853,71.5514121994153,151.6805317465538,8.577707347723234,68.59466513202247,79.82436309527009,70.53840081730597,150.36276391257604,9.285962277964117,69.52747594944549,17.48055813152078,69.52747594944549,0.9480766620466454,69.52747594944549,UAB,East Carolina,01/11/2026,UAB vs East Carolina,2026-01-11 13:00:00-06:00,8.5,8.5,8.5,20.910695659274502,4.797482918892548,-16.113212740381954,8.98055813152078,10.18055813152078,East Carolina,UAB,0
Cleveland St.Detroit Mercy1-11,2026-01-11,Horz at Horz,320 Cleveland St. at 244 Detroit Mercy,"Detroit Mercy -9.8, 87-77 (80%)",27.78265731371553,1,H,Cleveland St.,01/11/2026,103.98078702792762,121.54999964789071,0.1424150092891164,0.2003048193787057,76.93821992400157,Detroit,109.62401179885428,113.61257829197967,0.3986760643819072,0.7996951806212943,86.78072447805371,70.77729446637483,,0,,,,,,,,,,,,,,,,,0.9096437957372584,0.9865060825786952,739627,,,,320,244,,,,Cleveland St.,Detroit Mercy,-9.842504554052141,163.71894440205529,-1.5,-2.8,6.0,7.5,71.2,101.4,20260111,-15.300000000000011,105.1,120.4,68.8,-9.600000000000009,105.8,115.4,69.2,,,,,,150,194,150,-14.64,105.35,119.99,68.95,Detroit Mercy,194,-6.891999999999996,108.217,115.109,69.8962,Cleveland St.,69.77266916971409,-16.803815167168676,-14.359374645099827,105.18710464300658,119.54647928810631,150,Cleveland St.,Cleveland St.,70.12636982367393,-5.116577319376128,-6.3385564016896065,107.35982975715353,113.6983861588431,Detroit,77.75690016292864,86.37034386941123,164.1272440323399,-8.613443706482585,66.86741573033707,78.69869631983914,89.12229074489395,167.8209870647331,-10.423594425054802,67.68740154494381,78.79875895410609,89.43412472148252,168.2328836755886,-10.635365767376427,68.72056182275593,-9.744817805414861,68.72056182275593,-3.084866020223501,68.72056182275593,Cleveland St.,Detroit,01/11/2026,Cleveland St. vs Detroit Mercy,2026-01-11 12:00:00-06:00,-6.5,-6.5,-6.5,73.20575054664809,82.33164151883052,9.125890972182432,-3.2448178054148613,-6.044817805414861,Detroit Mercy,Detroit Mercy,1
MaristRider1-11,2026-01-11,MAAC at MAAC,136 Marist at 350 Rider,"Marist -9.6, 67-57 (86%)",23.537931225061403,1,H,Marist,01/11/2026,99.8481307417612,99.92032753440036,0.4979219482940212,0.8552967344422985,66.79352500994132,Rider,96.17794987122488,112.32810284036864,0.1436775409488536,0.1447032655577015,57.23153120468744,64.71982588596155,,0,,,,,,,,,,,,,,,,,0.9754786560655756,0.9244823692002426,739627,,,,136,350,,,,Marist,Rider,9.561993805253877,124.02505621462876,2.3,3.1,5.0,2.7,71.2,101.4,20260111,2.200000000000003,101.7,99.5,66.9,-19.299999999999997,94.8,114.1,65.6,,,,,,429,682,429,2.5249999999999915,101.163,98.638,66.9826,Rider,682,-18.8643,94.9437,113.808,65.7914,Marist,67.72065055941843,7.542765801240497,2.571084908213851,100.59705944215702,98.0259745339431,429,Marist,Marist,66.53304107097838,-22.6728227890071,-18.966458018482882,93.95577771915475,112.92223573763759,Rider,68.57604521858332,58.95482256080899,127.53086777939231,9.621222657774325,61.63820224719101,68.3221464030312,58.77592879731164,127.09807520034283,9.546217605719555,61.89436839382022,68.92219995180596,59.09913408860647,128.02133404041243,9.823065863199496,63.28175316043767,17.483109013586038,63.28175316043767,-0.3846264957091563,63.28175316043767,Marist,Rider,01/11/2026,Marist vs Rider,2026-01-11 13:00:00-06:00,10.5,10.5,10.5,15.865525393145708,4.7950592346866605,-11.070466158459048,6.983109013586038,10.083109013586038,Rider,Marist,0
