,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,90.41,76.2,61.37,46.91,34.19,23.77,3.2069835927639883
1,Duke,FinalFour,1,100.0,70.72,44.91,33.86,21.75,11.79,6.5,14.384615384615385
2,Vanderbilt,EliteEight,13,100.0,71.55,51.41,33.71,20.78,12.01,6.35,14.748031496062994
3,Gonzaga,EliteEight,16,100.0,78.05,53.39,37.09,22.9,11.33,6.34,14.772870662460567
4,Houston,SweetSixteen,15,100.0,72.89,53.13,33.37,18.87,10.9,5.31,17.832391713747647
5,Iowa St.,FinalFour,8,100.0,77.94,52.88,33.54,18.74,10.09,5.18,18.305019305019304
6,Alabama,SweetSixteen,3,100.0,72.73,54.95,29.15,17.87,9.92,4.9,19.40816326530612
7,Arizona,FinalFour,9,100.0,77.62,54.93,33.39,18.33,9.42,4.87,19.533880903490758
8,Illinois,SweetSixteen,14,100.0,66.96,41.04,25.92,15.94,8.6,3.8,25.315789473684212
9,St. John's,midwest,10,100.0,62.32,37.97,25.16,14.1,7.83,3.61,26.70083102493075
10,Connecticut,EliteEight,9,100.0,71.48,40.66,26.14,11.12,6.06,3.54,27.248587570621467
11,Purdue,EliteEight,12,100.0,69.26,33.5,20.87,11.72,6.83,3.05,31.786885245901644
12,BYU,SweetSixteen,4,100.0,68.76,44.3,25.74,11.98,5.83,2.69,36.17472118959108
13,Louisville,SweetSixteen,2,100.0,70.71,39.62,22.58,11.52,5.76,2.32,42.10344827586208
14,Michigan St.,SweetSixteen,8,100.0,65.8,40.71,20.6,10.75,4.47,2.14,45.72897196261682
15,Florida,west,9,100.0,60.56,34.38,21.25,9.84,4.13,1.83,53.6448087431694
16,Tennessee,west,7,100.0,56.83,26.69,14.43,7.9,3.41,1.39,70.94244604316548
17,Virginia,midwest,5,100.0,68.36,34.58,16.4,7.08,2.85,1.3,75.92307692307692
18,Kansas,east,5,100.0,65.87,43.48,13.61,6.71,2.65,1.23,80.30081300813008
