,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,90.63,72.53,54.94,39.78,29.05,18.85,4.305039787798409
1,Duke,FinalFour,1,100.0,79.98,54.56,39.27,27.46,15.47,8.7,10.49425287356322
2,Illinois,SweetSixteen,3,100.0,75.21,54.52,36.85,25.53,14.96,8.55,10.695906432748538
3,Houston,FinalFour,8,100.0,85.44,57.66,39.8,23.42,14.03,7.83,11.77139208173691
4,Arizona,FinalFour,9,100.0,82.72,58.58,36.13,23.39,13.83,7.8,11.820512820512821
5,Purdue,EliteEight,12,100.0,72.35,45.55,27.1,16.92,10.37,5.48,17.24817518248175
6,Iowa St.,EliteEight,9,100.0,77.02,57.12,30.35,16.37,9.57,5.03,18.880715705765407
7,Florida,SweetSixteen,4,100.0,74.21,47.1,30.15,13.7,8.03,4.42,21.624434389140273
8,Louisville,south,5,100.0,68.33,45.66,23.54,15.35,8.15,3.81,25.246719160104988
9,Connecticut,EliteEight,13,100.0,76.41,48.57,28.09,14.04,6.69,3.58,26.932960893854748
10,Vanderbilt,SweetSixteen,15,100.0,69.12,34.67,21.25,13.26,6.59,3.25,29.76923076923077
11,Texas Tech,SweetSixteen,9,100.0,62.39,41.93,19.59,11.77,4.76,2.22,44.04504504504504
12,Gonzaga,SweetSixteen,8,100.0,71.22,44.44,28.3,14.12,5.24,2.17,45.08294930875576
13,Kansas,SweetSixteen,2,100.0,67.73,36.9,23.0,9.8,4.5,1.83,53.6448087431694
14,Nebraska,EliteEight,16,100.0,70.24,37.34,19.31,8.88,3.8,1.44,68.44444444444444
15,Arkansas,east,5,100.0,59.87,31.75,13.29,6.42,3.4,1.42,69.42253521126761
16,Michigan St.,SweetSixteen,14,100.0,64.92,39.96,20.01,8.52,3.68,1.31,75.33587786259541
17,Alabama,midwest,5,100.0,61.99,33.48,16.07,6.65,3.11,1.13,87.49557522123895
18,Tennessee,west,5,100.0,57.02,25.36,12.86,7.21,2.57,1.08,91.5925925925926
19,Virginia,SweetSixteen,13,100.0,60.98,34.87,13.4,6.21,3.04,1.0,99.0
20,St. John's,west,6,100.0,48.96,28.04,15.99,7.56,2.45,0.96,103.16666666666667
21,BYU,south,6,100.0,51.59,27.99,14.46,5.72,1.94,0.91,108.89010989010988
22,Utah St.,south,7,100.0,68.85,35.38,16.98,5.95,2.22,0.81,122.45679012345678
23,Saint Louis,west,7,100.0,56.25,33.45,16.01,7.48,2.31,0.76,130.57894736842104
24,Iowa,west,8,100.0,52.51,23.99,11.6,4.62,1.57,0.6,165.66666666666669
25,Wisconsin,midwest,7,100.0,46.1,22.04,10.24,3.53,1.36,0.49,203.08163265306123
26,Clemson,east,7,100.0,53.11,19.33,10.27,3.45,1.5,0.48,207.33333333333334
27,Indiana,midwest,9,100.0,50.92,20.31,9.14,2.51,1.21,0.47,211.76595744680853
28,N.C. State,south,8,100.0,52.17,20.52,9.91,4.58,1.66,0.46,216.3913043478261
29,Auburn,west,10,100.0,43.75,20.11,10.35,4.06,1.41,0.46,216.3913043478261
30,North Carolina,midwest,6,100.0,49.04,20.8,10.77,4.22,1.75,0.45,221.2222222222222
31,SMU,east,9,100.0,53.26,13.16,7.04,3.83,1.47,0.35,284.7142857142857
32,Saint Mary's,midwest,10,100.0,53.9,26.18,7.34,2.84,0.88,0.25,399.0
33,Georgia,south,11,100.0,48.41,24.76,8.78,2.44,0.91,0.23,433.78260869565213
