,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.69,65.0,50.35,36.58,25.98,17.42,4.74052812858783
1,Arizona,FinalFour,9,100.0,75.58,55.02,37.12,26.0,16.64,10.09,8.910802775024777
2,Duke,FinalFour,1,100.0,79.74,53.55,34.66,21.91,12.84,7.42,12.477088948787062
3,Illinois,EliteEight,12,100.0,75.39,43.69,30.79,19.83,11.63,6.39,14.64945226917058
4,Houston,SweetSixteen,3,100.0,69.7,49.62,31.3,20.22,10.89,6.32,14.822784810126583
5,Purdue,SweetSixteen,8,100.0,74.19,47.63,30.11,16.82,9.09,4.93,19.28397565922921
6,Iowa St.,EliteEight,9,100.0,70.88,42.92,26.77,14.89,8.53,4.27,22.419203747072604
7,Florida,SweetSixteen,14,100.0,64.75,42.95,25.51,13.93,7.84,3.58,26.932960893854748
8,Gonzaga,EliteEight,16,100.0,70.5,41.67,25.59,15.86,7.38,3.38,28.58579881656805
9,Vanderbilt,SweetSixteen,2,100.0,62.72,34.28,21.11,10.68,6.32,3.25,29.76923076923077
10,Connecticut,EliteEight,13,100.0,68.83,42.06,23.43,12.71,6.16,2.91,33.36426116838488
11,Louisville,south,6,100.0,66.09,42.0,25.43,12.49,6.08,2.91,33.36426116838488
12,Alabama,midwest,5,100.0,60.13,33.06,19.61,9.32,4.45,2.14,45.72897196261682
13,Kansas,south,5,100.0,65.46,41.2,20.69,10.82,4.75,2.1,46.61904761904762
14,Texas Tech,SweetSixteen,9,100.0,66.09,38.03,19.86,9.68,4.36,1.95,50.282051282051285
15,Michigan St.,SweetSixteen,4,100.0,70.5,43.92,23.81,10.81,4.32,1.92,51.083333333333336
16,Nebraska,FinalFour,8,100.0,73.06,39.79,21.04,9.31,3.99,1.79,54.865921787709496
17,Virginia,SweetSixteen,15,100.0,62.22,35.14,17.69,8.29,3.86,1.57,62.69426751592357
18,Saint Louis,west,7,100.0,59.53,34.14,17.08,8.61,3.66,1.49,66.11409395973155
19,Tennessee,west,5,100.0,66.91,35.48,17.63,9.02,3.52,1.48,66.56756756756756
20,Arkansas,east,5,100.0,58.15,31.05,13.48,6.27,2.88,1.31,75.33587786259541
21,BYU,SweetSixteen,13,100.0,54.68,34.42,13.4,6.42,2.94,1.11,89.09009009009009
22,N.C. State,midwest,8,100.0,51.98,27.73,13.13,5.56,2.52,1.04,95.15384615384615
23,Clemson,south,7,100.0,51.12,25.24,11.98,5.04,2.52,0.95,104.26315789473685
24,Auburn,midwest,6,100.0,44.7,18.68,9.18,4.65,1.98,0.85,116.64705882352942
25,Indiana,east,10,100.0,53.88,28.41,15.16,5.75,2.51,0.84,118.04761904761905
26,St. John's,west,6,100.0,52.48,22.83,10.13,4.33,1.97,0.77,128.87012987012986
27,Iowa,east,7,100.0,46.12,24.93,12.27,3.89,1.84,0.72,137.88888888888889
28,Georgia,midwest,9,100.0,48.02,27.59,11.51,4.94,1.97,0.69,143.92753623188406
29,North Carolina,east,6,100.0,42.82,19.51,9.08,3.7,1.42,0.56,177.57142857142856
30,Utah St.,south,9,100.0,56.11,23.17,10.78,4.02,1.81,0.49,203.08163265306123
31,Villanova,east,8,100.0,53.58,20.43,8.66,4.1,1.31,0.37,269.27027027027026
