,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,88.95,73.07,60.07,46.49,37.07,27.83,2.593244699964068
1,Vanderbilt,FinalFour,8,100.0,80.82,60.72,40.23,26.12,14.91,7.34,12.623978201634877
2,Purdue,EliteEight,9,100.0,80.35,55.35,37.75,18.2,11.77,6.77,13.771048744460858
3,Connecticut,EliteEight,13,100.0,73.16,47.99,30.42,19.44,11.82,6.08,15.447368421052632
4,Gonzaga,EliteEight,16,100.0,78.48,54.5,37.08,22.28,9.74,5.38,17.58736059479554
5,Illinois,SweetSixteen,15,100.0,63.05,43.79,29.59,18.51,11.27,5.31,17.832391713747647
6,Iowa St.,FinalFour,1,100.0,74.66,45.74,32.96,20.62,9.11,4.95,19.2020202020202
7,Arizona,FinalFour,9,100.0,74.97,51.08,30.34,16.77,9.73,4.57,20.88183807439825
8,Alabama,SweetSixteen,14,100.0,68.92,43.11,23.68,13.53,7.79,3.7,26.027027027027025
9,Louisville,SweetSixteen,2,100.0,72.19,49.72,31.1,17.64,9.15,3.44,28.069767441860467
10,Duke,EliteEight,12,100.0,74.75,48.5,29.51,16.22,8.18,3.3,29.303030303030305
11,Houston,SweetSixteen,13,100.0,60.79,40.13,16.27,8.59,4.32,2.25,43.44444444444444
12,BYU,SweetSixteen,4,100.0,64.2,46.04,25.51,8.82,4.34,1.93,50.81347150259067
13,St. John's,west,8,100.0,64.52,37.24,24.12,13.04,4.32,1.89,51.91005291005291
14,Tennessee,midwest,5,100.0,68.68,34.91,16.21,9.99,4.28,1.59,61.893081761006286
15,Florida,west,6,100.0,66.64,31.43,15.21,7.06,2.76,1.22,80.9672131147541
16,Kansas,east,5,100.0,51.01,24.98,7.6,4.33,2.22,1.09,90.74311926605503
17,N.C. State,south,10,100.0,58.17,24.8,11.26,5.65,2.99,1.02,97.03921568627452
18,Michigan St.,SweetSixteen,8,100.0,67.39,37.26,19.08,8.99,2.62,1.0,99.0
19,UCLA,midwest,11,100.0,56.71,33.16,17.87,6.31,3.02,0.89,111.35955056179775
20,Arkansas,south,5,100.0,57.4,27.33,14.19,5.58,2.56,0.87,113.94252873563218
21,Iowa,east,8,100.0,57.45,17.69,8.4,3.33,1.79,0.77,128.87012987012986
22,Nebraska,SweetSixteen,3,100.0,63.14,31.91,17.8,7.3,2.28,0.68,146.05882352941174
23,Virginia,west,7,100.0,49.72,23.34,10.9,5.26,1.41,0.65,152.84615384615384
24,Saint Mary's,midwest,7,100.0,56.57,27.64,12.79,4.26,1.46,0.48,207.33333333333334
25,Clemson,south,8,100.0,56.81,22.08,9.38,4.34,1.7,0.44,226.27272727272728
26,North Carolina,SweetSixteen,9,100.0,63.94,32.44,14.48,6.73,1.54,0.4,248.99999999999997
27,Texas Tech,west,5,100.0,58.23,36.47,12.46,4.85,1.03,0.4,248.99999999999997
28,USC,east,6,100.0,54.09,23.66,8.1,2.17,0.99,0.36,276.77777777777777
29,Ohio St.,east,10,100.0,56.21,23.67,11.56,2.79,1.05,0.35,284.7142857142857
30,Boise St.,west,10,100.0,50.28,17.81,8.44,3.72,0.77,0.35,284.7142857142857
31,Auburn,midwest,8,100.0,51.01,17.49,7.79,3.96,1.41,0.34,293.1176470588235
32,Villanova,south,6,100.0,53.96,21.15,8.14,2.43,1.0,0.32,311.5
33,Kentucky,midwest,9,100.0,48.99,17.32,7.3,3.83,1.28,0.3,332.33333333333337
34,LSU,south,9,100.0,43.19,18.42,7.17,2.62,1.06,0.21,475.19047619047626
35,SMU,south,7,100.0,41.83,17.52,7.23,2.44,0.9,0.19,525.3157894736842
36,Saint Louis,east,11,100.0,45.91,19.95,8.02,2.36,0.83,0.18,554.5555555555555
37,Baylor,west,9,100.0,35.48,10.23,5.42,2.03,0.48,0.18,554.5555555555555
38,Utah St.,midwest,6,100.0,43.29,24.97,10.27,2.88,0.77,0.17,587.235294117647
39,Illinois St.,west,12,100.0,41.77,21.65,6.31,2.12,0.36,0.12,832.3333333333334
40,Miami FL,south,11,100.0,46.04,17.21,6.05,1.76,0.66,0.11,908.0909090909091
41,Georgia,east,9,100.0,42.55,6.8,2.22,0.52,0.29,0.1,999.0
42,Seton Hall,midwest,10,100.0,43.43,16.74,6.98,2.67,0.45,0.09,1110.111111111111
43,UC San Diego,midwest,13,100.0,31.08,10.98,2.54,0.9,0.24,0.06,1665.6666666666667
44,UCF,east,7,100.0,43.79,15.13,5.71,0.77,0.28,0.05,1999.0
45,Liberty,south,13,100.0,36.95,15.77,4.77,0.9,0.26,0.04,2499.0
46,Virginia Tech,west,11,100.0,33.36,14.57,4.36,1.39,0.32,0.03,3332.3333333333335
47,High Point,west,14,100.0,32.61,16.74,4.2,1.18,0.24,0.03,3332.3333333333335
48,Miami OH,south,12,100.0,42.6,13.11,3.23,0.45,0.12,0.03,3332.3333333333335
49,McNeese St.,east,12,100.0,48.99,16.28,2.71,0.7,0.08,0.03,3332.3333333333335
