,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,81.76,65.04,49.27,34.18,22.51,14.35,5.968641114982579
1,Arizona,FinalFour,9,100.0,85.27,64.95,50.6,36.7,22.43,13.3,6.518796992481203
2,Duke,FinalFour,1,100.0,86.64,61.15,41.48,28.51,16.75,9.92,9.080645161290322
3,Illinois,SweetSixteen,3,100.0,70.34,49.15,33.28,22.2,14.34,8.46,10.820330969267138
4,Florida,FinalFour,8,100.0,84.64,59.03,39.53,24.9,14.37,8.24,11.135922330097088
5,Houston,EliteEight,9,100.0,80.87,54.42,38.68,23.41,13.85,7.59,12.175230566534914
6,Purdue,EliteEight,16,100.0,83.02,56.18,37.33,20.93,12.03,6.49,14.408320493066256
7,Iowa St.,EliteEight,12,100.0,77.64,54.75,34.6,19.69,10.45,5.1,18.607843137254903
8,Vanderbilt,SweetSixteen,2,100.0,67.62,41.34,26.96,12.62,5.77,2.46,39.650406504065046
9,Alabama,SweetSixteen,9,100.0,70.32,43.08,21.37,10.64,4.95,2.28,42.85964912280702
10,Connecticut,EliteEight,13,100.0,64.88,39.11,20.57,10.1,4.72,1.91,51.35602094240838
11,Tennessee,west,6,100.0,64.59,40.27,22.2,10.36,3.9,1.78,55.17977528089887
12,Arkansas,SweetSixteen,15,100.0,62.33,37.39,15.74,8.99,3.99,1.68,58.52380952380952
13,Michigan St.,SweetSixteen,4,100.0,66.08,41.31,19.07,9.59,4.09,1.64,59.97560975609756
14,St. John's,midwest,5,100.0,58.94,33.34,17.74,7.6,3.25,1.54,63.93506493506493
15,Texas Tech,west,5,100.0,65.74,37.45,15.98,8.19,3.42,1.25,79.0
16,Louisville,south,6,100.0,53.43,31.58,19.78,8.36,3.48,1.24,79.64516129032259
17,Virginia,SweetSixteen,13,100.0,65.55,35.5,15.22,7.09,2.65,1.14,86.71929824561404
18,Kansas,south,5,100.0,63.83,34.47,11.8,6.98,3.42,1.13,87.49557522123895
19,Wisconsin,east,5,100.0,57.84,35.87,13.42,5.81,2.3,1.06,93.33962264150942
20,Nebraska,SweetSixteen,14,100.0,56.99,34.97,16.8,7.49,3.23,0.92,107.69565217391303
21,Gonzaga,SweetSixteen,8,100.0,68.45,38.63,17.63,6.48,2.16,0.88,112.63636363636364
22,North Carolina,midwest,6,100.0,54.74,22.94,10.67,4.64,1.77,0.57,174.4385964912281
23,Miami FL,south,7,100.0,57.22,30.72,13.55,4.24,1.62,0.5,199.0
24,Ohio St.,west,8,100.0,55.5,21.65,9.91,4.08,1.82,0.46,216.3913043478261
25,Utah St.,south,9,100.0,52.16,18.99,9.13,4.4,1.51,0.44,226.27272727272728
26,Iowa,west,9,100.0,44.5,14.81,7.45,2.76,1.07,0.36,276.77777777777777
27,Georgia,midwest,8,100.0,55.96,23.49,10.59,3.42,1.1,0.35,284.7142857142857
28,BYU,east,6,100.0,50.57,24.99,9.54,2.64,1.09,0.27,369.3703703703704
29,Villanova,south,8,100.0,47.84,13.45,6.52,2.87,0.88,0.25,399.0
30,Saint Louis,east,10,100.0,40.83,18.31,8.22,3.05,0.77,0.25,399.0
31,Texas,east,11,100.0,49.43,24.98,9.97,3.09,1.38,0.24,415.6666666666667
32,Kentucky,east,7,100.0,59.17,21.92,10.64,3.23,0.92,0.24,415.6666666666667
33,UCLA,west,7,100.0,45.23,18.96,9.04,3.25,0.76,0.24,415.6666666666667
34,Texas A&M,west,10,100.0,54.77,19.83,6.81,1.92,0.72,0.24,415.6666666666667
35,Saint Mary's,midwest,7,100.0,52.06,21.85,7.46,2.51,0.77,0.19,525.3157894736842
36,Clemson,east,8,100.0,46.64,14.27,8.29,3.23,1.13,0.17,587.235294117647
37,TCU,midwest,9,100.0,44.04,14.11,6.04,1.9,0.73,0.15,665.6666666666666
