,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas
0,2024-01-10 18:00:00-06:00,2.0,1.5,2.0,2.5,2.0,1.5,Tennessee,Mississippi St.,01/10/2024,True,Tennessee vs Mississippi St.,TennesseeMississippi St.1-10,2024-01-10 00:00:00,SEC at SEC,6 Tennessee at 32 Mississippi St.,"Tennessee -1.4, 70-69 (56%)",85.98482026326778,1,H,Tennessee,01/10/2024,113.50062902425972,91.5683463994594,0.921962235877395,0.5574374047322316,70.11626236894148,Mississippi St.,111.98835488353876,92.17961129726648,0.9036576938590928,0.4425625952677684,68.723275850525,70.2698496311814,Tennessee,0,,,,,,,,,,,,,,,,,0.4157525754431856,0.5068106229804688,738895,,,,6,32,,,,1.3929865184164782,138.83953821946648,0.8,7.4,6.0,5.2,71.2,101.4,20240110,26.299999999999997,116.0,89.7,70.5,17.5,110.7,93.2,68.8,,,,,,Tennessee,24.602800000000002,114.996,90.3932,70.3196,17.157300000000006,110.551,93.3937,68.9208,Tennessee,70.42181419379463,25.21803164053608,23.534467949528622,112.07794024249912,88.54347229297043,69.19358783499416,17.497655251201955,16.925308213448204,108.7811039384103,91.85579572496212,70.61343495678211,68.59233393795506,139.20576889473716,2.0211010188270535,68.12359550561797,70.09110363089941,68.97363260326553,139.06473623416494,1.1174710276338828,68.06858269213483,67.5516008180733,66.84070650042625,134.39230731849955,0.7108943176470461,68.4373312628928,2.9581056229993123,68.4373312628928,-1.4760563606780863,68.4373312628928,Tennessee Volunteers,Mississippi State Bulldogs,01/10/2024,40.590361400171645,38.907744282035935,-1.6826171181357097
1,2024-01-10 19:30:00-06:00,5.0,4.5,4.5,4.5,5.0,4.5,Connecticut,Xavier,01/10/2024,True,Connecticut vs Xavier,ConnecticutXavier1-10,2024-01-10 00:00:00,BE at BE,8 Connecticut at 47 Xavier,"Connecticut -1.6, 73-71 (56%)",82.3786059881369,1,H,Connecticut,01/10/2024,119.5345457806444,98.21090455847263,0.9054765872906372,0.5626862592397109,72.68155914856501,Xavier,111.65705069246182,93.77170987418036,0.8815867241777046,0.437313740760289,71.10576736064831,67.98958212535501,Connecticut,0,,,,,,,,,,,,,,,,,0.472718697317194,0.5589598452622648,738895,,,,8,47,,,,1.5757917879166996,143.78732650921333,-4.1,-4.7,-4.8,-0.7,71.2,101.4,20240110,25.700000000000003,122.3,96.6,65.8,15.5,110.6,95.1,71.0,,,,,,Connecticut,24.15849999999999,121.109,96.9505,66.0854,15.217200000000005,110.224,95.0068,70.9568,Connecticut,66.21535738998327,22.404769525252085,23.01896222022629,120.95184006401736,97.93287784379112,71.27265127935257,16.906257015848265,14.401865340060647,107.80195202820414,93.4000866881435,73.16899629001996,71.08442537723595,144.2534216672559,2.0845709127840166,65.61516853932584,72.6551718722859,71.36474634604656,144.01991821833246,1.2904255262393463,65.85967009438203,71.79220333563617,70.95691821002829,142.74912154566448,0.8352851256078822,66.28292242407274,1.4238619920432143,66.28292242407274,-4.522483796994472,66.28292242407274,Connecticut Huskies,Xavier Musketeers,01/10/2024,33.41175708976246,44.6066418925804,11.194884802817938
2,2024-01-10 20:00:00-06:00,2.5,2.5,2.5,2.5,2.5,2.0,Florida,Mississippi,01/10/2024,True,Florida vs Mississippi,FloridaMississippi1-10,2024-01-10 00:00:00,SEC at SEC,33 Florida at 66 Mississippi,"Florida -0.6, 80-79 (52%)",81.6030320817818,1,H,Florida,01/10/2024,113.41471592752023,98.5265457047886,0.8345659478506953,0.5211806887814985,79.53900255771366,Mississippi,115.81094706863328,101.35260352469292,0.8225274110567876,0.4788193112185015,78.95482803791081,72.55364397190944,,0,,,,,,,,,,,,,,,,,0.5901881422440566,0.7064524890135843,738895,,,,33,66,,,,0.5841745198028434,158.49383059562447,-6.3,0.0,1.2,7.5,71.2,101.4,20240110,16.5,114.7,98.2,74.6,9.399999999999991,112.3,102.9,67.3,,,,,,Florida,17.646900000000002,114.909,97.2621,74.4508,11.637,114.325,102.688,67.2121,Florida,74.29026995573652,15.288424276368708,16.114021548779434,114.5877225691078,98.47370102032836,68.20122975395168,10.769820200418268,10.697388831498888,112.12114363402344,101.42375480252456,79.79369302146546,78.85025408121233,158.64394710267777,0.9434389402531309,70.51376404494381,79.5108608470274,79.24276982115711,158.7536306681845,0.2680910258702909,70.28082323988765,79.29353793981817,79.66909485550298,158.96263279532116,-0.3755569156848111,71.16134508053764,0.9633742152184936,71.16134508053764,-6.562356920637015,71.16134508053764,Florida Gators,Mississippi Rebels,01/10/2024,40.590361400171645,46.344836501071725,5.7544751009000805
3,2024-01-10 20:00:00-06:00,-4.0,-3.5,-4.0,-4.5,-4.0,-4.5,Oklahoma,TCU,01/10/2024,True,Oklahoma vs TCU,OklahomaTCU1-10,2024-01-10 00:00:00,B12 at B12,24 Oklahoma at 40 TCU,"TCU -2.1, 76-74 (58%)",81.33406538100509,1,H,Oklahoma,01/10/2024,110.99783637094464,95.32673882580096,0.8519911622350846,0.4185165554920433,74.10981962992926,TCU,115.21229161653896,96.1566882483571,0.8888620888748099,0.5814834445079566,76.25973582050092,72.80566168075221,Oklahoma,0,,,,,,,,,,,,,,,,,0.4549075058892753,0.6783613518482969,738895,,,,24,40,,,,-2.149916190571659,150.3695554504302,-11.7,-6.2,-4.8,6.9,71.2,101.4,20240110,20.60000000000001,114.2,93.6,68.7,17.5,114.4,96.9,72.8,,,,,,Oklahoma,18.3566,112.46,94.1034,68.8339,16.3108,113.734,97.4232,72.9492,Oklahoma,69.25754890029017,21.400275082512383,18.354061162613046,112.28672882469274,93.93266766207965,72.63702214831916,12.486807649195269,13.711275827050619,113.27673154400233,99.56545571695175,74.527041019033,76.26898221864269,150.79602323767568,-1.741941199609684,70.24382022471909,74.08311943709228,76.53789255564313,150.62101199273542,-2.454773118550847,70.52497103764044,75.73526438844857,76.23255503306007,151.96781942150864,-0.4972906446114962,70.6553667613578,3.9842902406029737,70.6553667613578,-10.265800858224708,70.6553667613578,Oklahoma Sooners,texas christian horned frogs,01/10/2024,66.58824291023754,35.217455692970034,-31.370787217267505
4,2024-01-10 19:30:00-06:00,-1.5,,-1.5,-1.5,-1.5,-1.5,Wisconsin,Ohio St.,01/10/2024,True,Wisconsin vs Ohio St.,WisconsinOhio St.1-10,2024-01-10 00:00:00,B10 at B10,16 Wisconsin at 25 Ohio St.,"Ohio St. -1.7, 72-70 (57%)",80.9788565394232,1,H,Wisconsin,01/10/2024,118.54385734203018,99.0319578245946,0.8877702135638222,0.4335730513500894,70.2665997834166,Ohio St.,118.63621347720417,96.83214058109,0.9117709336183248,0.5664269486499105,71.91889282622213,64.18503150918221,Wisconsin,0,,,,,,,,,,,,,,,,,0.3924218286730192,0.6054894051739672,738895,,,,16,25,,,,-1.652293042805539,142.18549260963874,11.5,10.0,4.0,-7.6,71.2,101.4,20240110,23.30000000000001,119.4,96.1,65.9,16.900000000000006,116.0,99.1,67.2,,,,,,Wisconsin,22.343900000000005,120.105,97.7611,65.9473,19.006500000000003,117.114,98.1075,67.1266,Wisconsin,66.06185145699831,29.824932715629757,23.96674421521313,119.98135598839576,96.01461177318257,67.43738497115521,18.626299393770445,17.772197912785597,114.17390721720693,96.40170930442139,70.5616211565932,70.30626485824719,140.8678860148404,0.25535629834601536,62.19775280898877,70.24102619161522,72.18127104680325,142.42229723841848,-1.940244855188027,62.17441050814606,69.38823552657718,69.55263974674071,138.94087527331789,-0.16440422016353295,62.57076557040541,4.830660870910492,62.57076557040541,5.53776303604316,62.57076557040541,Wisconsin Badgers,Ohio St Buckeyes,01/10/2024,55.67984968164682,32.27355219913185,-23.406297482514972
5,2024-01-10 19:00:00-06:00,3.5,3.5,3.5,4.5,3.5,3.5,North Carolina,North Carolina St.,01/10/2024,True,North Carolina vs North Carolina St.,North CarolinaNorth Carolina St.1-10,2024-01-10 00:00:00,ACC at ACC,12 North Carolina at 68 North Carolina St.,"North Carolina -4.0, 79-75 (65%)",75.75642984010011,1,H,North Carolina,01/10/2024,116.80442365614395,97.0809690050766,0.8934988422573994,0.6461649413889429,79.3010386852069,North Carolina St.,112.88115351466304,98.8642051681894,0.8212391167986383,0.3538350586110571,75.25511904329893,72.005208684096,,0,,,,,,,,,,,,,,,,,0.5923149557940864,0.5913541995077328,738895,,,,12,68,,,,4.045919641907972,154.55615772850584,2.2,-0.2,-1.0,-3.1,71.2,101.4,20240110,24.5,118.6,94.1,71.7,11.899999999999991,111.3,99.4,69.4,,,,,,North Carolina,22.507900000000006,118.343,95.8351,71.6758,11.26700000000001,111.433,100.166,69.2865,North Carolina,71.62509937649644,21.05155800821669,19.10411613935591,114.86453525500747,95.76041911565157,69.29300793211907,13.880771676153344,12.297605079252218,110.26173019599477,97.96412511674258,78.99244942672637,74.2200726713309,153.21252209805726,4.77237675539547,69.8873595505618,79.27202627613552,75.52966474451473,154.80169102065025,3.742361531620787,69.749512875,75.204453010748,74.63172058156617,149.83617359231417,0.5727324291818263,69.70672161846045,2.7058293157181197,69.70672161846045,-0.44793539312024677,69.70672161846045,North Carolina Tar Heels,NC State Wolfpack,01/10/2024,33.41175708976246,39.83199832747797,6.4202412377155085
6,2024-01-10 18:00:00-06:00,7.0,7.5,7.0,6.5,7.0,6.5,Kansas,UCF,01/10/2024,True,Kansas vs UCF,KansasUCF1-10,2024-01-10 00:00:00,B12 at B12,18 Kansas at 75 UCF,"Kansas -3.1, 72-69 (62%)",74.95267702374855,1,H,Kansas,01/10/2024,111.90995890773937,94.82425085374736,0.8704787466490942,0.6234572773343667,72.23564539661943,UCF,104.40275369651684,92.4284049779116,0.8023345371844518,0.3765427226656332,69.13671438253995,73.22523433538181,,0,,,,,,,,,,,,,,,,,0.6218385355659453,0.6436764939471599,738895,,,,18,75,,,,3.098931014079483,141.37235977915938,-4.7,3.1,0.1,4.7,71.2,101.4,20240110,22.0,114.7,92.7,70.3,9.0,104.4,95.4,71.8,,,,,,Kansas,19.776600000000002,113.384,93.6074,70.406,9.417200000000008,103.063,93.6458,71.7313,Kansas,70.62737356171952,14.602550011056127,18.612727298248334,112.39034519062682,93.77761789237849,72.09797104097673,14.295414070877237,11.603007282651443,100.99817221617825,89.39516493352683,74.3750795271819,69.56935284411911,143.944432371301,4.805726683062787,70.89241573033708,72.20949911158912,69.38878721787337,141.5982863294625,2.820711893715753,70.93137510955057,68.89298713587056,68.68577009871032,137.57875723458088,0.20721703716023399,71.51812266507163,-2.072191515773909,71.51812266507163,-5.340401255646256,71.51812266507163,Kansas Jayhawks,Central Florida Knights,01/10/2024,26.794249453351902,57.82237882620965,31.028129372857748
7,2024-01-10 18:00:00-06:00,2.0,1.5,2.0,1.5,2.0,1.5,Clemson,Virginia Tech,01/10/2024,True,Clemson vs Virginia Tech,ClemsonVirginia Tech1-10,2024-01-10 00:00:00,ACC at ACC,21 Clemson at 69 Virginia Tech,"Clemson -2.3, 72-70 (59%)",74.44585189352881,1,H,Clemson,01/10/2024,116.9821401102523,99.42845031667972,0.866424057085713,0.5916358880594252,72.47772966269477,Virginia Tech,109.84335107332156,96.419635591119,0.817421118669441,0.4083641119405747,70.1784831619073,67.37564571198453,,0,,,,,,,,,,,,,,,,,0.5985282941961232,0.6517751595331782,738895,,,,21,69,,,,2.2992465007874756,142.65621282460205,5.3,3.4,2.6,-2.7,71.2,101.4,20240110,18.5,116.6,98.1,67.8,11.5,110.4,98.9,68.6,,,,,,Clemson,20.370499999999993,118.523,98.1525,67.7885,10.744399999999999,108.434,97.6896,68.5496,Clemson,68.18677573690577,22.144345188340715,19.077620499829102,116.53003956577946,97.45241906595041,68.80546306244794,10.925739299398904,11.511648140783803,108.3836213711624,96.87197323037863,72.22449814985858,71.73809696127638,143.96259511113496,0.4864011885821924,65.32415730337077,72.45156938734877,70.43455171903673,142.8861211063855,2.017017668312036,65.26509212921347,71.31731731826717,70.57279540075132,141.89011271901848,0.7445219175158542,65.89357695664455,5.242245688104688,65.89357695664455,1.6482619339935098,65.89357695664455,Clemson Tigers,Virginia Tech Hokies,01/10/2024,44.32015031835318,30.879758903073405,-13.440391415279773
8,2024-01-10 19:00:00-06:00,-2.0,-1.5,-2.0,-1.5,-2.0,-2.0,Indiana St.,Drake,01/10/2024,True,Indiana St. vs Drake,Indiana St.Drake1-10,2024-01-10 00:00:00,MVC at MVC,35 Indiana St. at 94 Drake,"Indiana St. -2.8, 81-78 (60%)",73.18485361345174,1,H,Indiana St.,01/10/2024,115.12671092180096,100.5815757538262,0.8253810480849617,0.6004651675152043,80.97675445827298,Drake,112.99283935027248,102.27718184312214,0.75874939398298,0.3995348324847957,78.15825834779078,72.10890880369847,,0,,,,,,,,,,,,,,,,,0.6797174340733088,0.7197691084669399,738895,,,,35,94,,,,2.818496110482201,159.13501280606374,3.3,15.4,2.4,-0.9,71.2,101.4,20240110,13.899999999999991,114.6,100.7,73.3,9.0,111.2,102.2,68.4,,,,,,Indiana St.,17.352199999999996,116.643,99.2908,73.0584,7.919000000000011,111.543,103.624,68.0732,Indiana St.,73.09492158004834,27.099468705787483,19.49989504693757,117.66532611570452,98.16543106876698,68.38693587160441,8.954522633716904,9.207412008090365,109.46583678986698,100.25842478177664,79.07359264022358,79.9562275925663,159.02982023278986,-0.8826349523427126,70.41741573033708,80.94708949351175,78.4432566258379,159.39034611934966,2.50383286767385,69.84998700674157,79.4082473641198,76.498952860746,155.9072002248658,2.9092945033738005,70.20699037408312,10.418850900518066,70.20699037408312,0.3362914838918556,70.20699037408312,Indiana St Sycamores,Drake Bulldogs,01/10/2024,55.67984968164682,16.05325475292576,-39.62659492872106
9,2024-01-10 20:00:00-06:00,-4.0,-4.5,-4.0,-3.5,-4.0,-4.0,Boston College,Syracuse,01/10/2024,True,Boston College vs Syracuse,Boston CollegeSyracuse1-10,2024-01-10 00:00:00,ACC at ACC,67 Boston College at 79 Syracuse,"Syracuse -2.9, 80-77 (60%)",70.98206643112947,1,H,Boston College,01/10/2024,114.14881076755628,105.23078791144908,0.71818794510317,0.3950082485730333,76.85166219610254,Syracuse,107.9970288900788,95.93648939210676,0.7960519425041893,0.6049917514269667,79.7540381178762,73.58367248608356,,0,,,,,,,,,,,,,,,,,0.6310001222756287,0.8265060710768376,738895,,,,67,79,,,,-2.902375921773668,156.60570031397873,2.2,4.1,6.8,4.6,71.2,101.4,20240110,9.5,114.0,104.5,69.7,9.700000000000003,107.8,98.1,72.8,,,,,,Boston College,11.772000000000006,115.652,103.88,69.7871,9.410899999999998,106.611,97.2001,72.7217,Boston College,69.84297983604472,11.286944597852345,9.978503259441675,112.26582751641128,102.2873242569696,72.67288881900204,6.2823543234710755,6.799755277821231,106.63950129185342,99.8397460140322,76.41416949825062,81.4061414233483,157.82031092159892,-4.991971925097687,71.26629213483145,76.82364603953823,80.04442582399906,156.8680718635373,-3.220779784460831,71.2786032313202,76.60940953291905,78.84843342591331,155.45784295883237,-2.2390238929942683,71.28779646647021,1.3962571029418456,71.28779646647021,-0.541502101959324,71.28779646647021,Boston College Eagles,Syracuse Orange,01/10/2024,63.055865981823636,44.71058377531705,-18.34528220650659
