,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,84.57,69.25,54.62,39.84,30.22,21.85,3.5766590389016018
1,Arizona,FinalFour,9,100.0,81.57,52.74,33.35,20.45,13.76,6.6,14.151515151515152
2,Illinois,SweetSixteen,8,100.0,71.55,48.25,31.78,20.71,10.57,6.39,14.64945226917058
3,Purdue,EliteEight,9,100.0,80.69,57.2,39.34,19.13,10.49,6.27,14.948963317384372
4,Connecticut,FinalFour,8,100.0,74.98,50.43,34.05,22.18,11.67,5.83,16.152658662092623
5,Vanderbilt,SweetSixteen,2,100.0,71.83,47.91,29.25,17.41,11.04,5.66,16.6678445229682
6,Alabama,SweetSixteen,15,100.0,72.22,48.9,28.93,17.3,9.64,4.28,22.36448598130841
7,Iowa St.,EliteEight,13,100.0,78.04,48.22,29.95,16.66,9.76,4.21,22.752969121140143
8,Houston,SweetSixteen,4,100.0,69.61,44.77,25.76,11.71,6.6,3.93,24.445292620865136
9,Duke,FinalFour,1,100.0,69.36,42.31,27.48,15.8,6.88,3.75,25.666666666666668
10,Gonzaga,EliteEight,16,100.0,74.47,44.69,18.61,11.43,5.14,2.85,34.08771929824562
11,Virginia,SweetSixteen,14,100.0,63.49,38.3,21.12,11.29,5.85,2.46,39.650406504065046
12,Florida,east,5,100.0,68.11,35.36,14.92,8.44,4.28,2.35,41.5531914893617
13,Kansas,SweetSixteen,13,100.0,69.68,42.21,14.79,7.89,4.02,2.28,42.85964912280702
14,BYU,SweetSixteen,3,100.0,65.7,36.79,21.21,11.04,4.76,1.96,50.02040816326531
15,Michigan St.,SweetSixteen,9,100.0,70.37,40.55,21.26,10.99,4.17,1.93,50.81347150259067
16,Louisville,south,7,100.0,60.6,31.37,15.22,6.84,4.32,1.69,58.171597633136095
17,N.C. State,midwest,10,100.0,50.85,31.48,18.49,10.03,3.88,1.42,69.42253521126761
18,Nebraska,EliteEight,12,100.0,66.97,34.99,17.48,9.18,3.94,1.3,75.92307692307692
19,Texas Tech,west,5,100.0,61.57,33.9,17.08,8.27,2.78,1.24,79.64516129032259
