,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,93.57,73.13,56.24,40.51,27.57,18.25,4.47945205479452
1,Arizona,FinalFour,9,100.0,88.28,64.56,47.97,33.76,21.41,12.74,6.849293563579278
2,Duke,FinalFour,1,100.0,76.69,51.53,36.7,25.25,15.47,9.1,9.98901098901099
3,Florida,FinalFour,8,100.0,74.78,54.16,38.0,24.1,14.6,7.91,11.642225031605562
4,Illinois,SweetSixteen,3,100.0,82.69,58.02,37.37,23.23,13.79,7.43,12.458950201884253
5,Houston,EliteEight,9,100.0,74.11,50.04,36.17,20.09,11.96,6.78,13.749262536873156
6,Purdue,EliteEight,16,100.0,74.17,51.89,34.26,20.82,11.23,6.05,15.528925619834713
7,Iowa St.,EliteEight,12,100.0,78.22,51.18,29.55,15.17,8.74,3.94,24.38071065989848
8,Connecticut,EliteEight,13,100.0,75.2,53.02,32.89,17.28,8.85,3.93,24.445292620865136
9,St. John's,midwest,5,100.0,70.71,43.26,26.51,13.63,6.62,2.79,34.842293906810035
10,Tennessee,west,6,100.0,62.26,39.92,21.24,10.95,4.42,2.01,48.75124378109453
11,Vanderbilt,SweetSixteen,2,100.0,70.5,42.94,22.62,9.75,4.01,1.85,53.054054054054056
12,Alabama,SweetSixteen,9,100.0,62.33,36.02,16.04,8.6,4.02,1.8,54.55555555555556
13,Michigan St.,SweetSixteen,4,100.0,73.01,39.95,19.32,7.82,3.59,1.78,55.17977528089887
14,Arkansas,SweetSixteen,15,100.0,69.68,40.49,18.57,10.57,4.27,1.52,64.78947368421053
15,Texas Tech,west,5,100.0,66.11,38.03,16.41,8.3,3.19,1.47,67.02721088435375
16,Gonzaga,SweetSixteen,8,100.0,68.31,33.03,16.94,7.19,2.25,1.03,96.08737864077669
17,Louisville,south,6,100.0,59.28,33.22,16.99,7.09,2.96,1.01,98.009900990099
18,Nebraska,SweetSixteen,14,100.0,59.91,34.21,14.88,7.11,2.64,0.99,100.01010101010101
19,Wisconsin,east,5,100.0,57.6,31.89,11.04,5.36,2.48,0.95,104.26315789473685
20,Ohio St.,west,8,100.0,54.42,23.51,13.29,5.55,1.89,0.71,139.84507042253523
21,Kansas,south,5,100.0,62.21,30.69,13.55,6.92,2.81,0.7,141.85714285714286
22,Virginia,SweetSixteen,13,100.0,64.97,36.44,15.04,6.35,2.19,0.6,165.66666666666669
23,UCLA,west,7,100.0,62.03,24.6,12.0,4.53,1.36,0.51,195.078431372549
24,Iowa,west,9,100.0,45.58,20.67,11.28,4.27,1.58,0.5,199.0
25,Clemson,east,8,100.0,55.63,12.63,6.94,3.08,1.14,0.41,242.90243902439028
26,Saint Mary's,midwest,7,100.0,59.54,27.1,10.28,3.82,1.23,0.33,302.030303030303
27,North Carolina,midwest,6,100.0,59.97,22.38,10.23,3.87,1.34,0.32,311.5
28,Kentucky,east,7,100.0,45.83,20.09,10.13,2.63,1.09,0.32,311.5
29,Miami FL,south,7,100.0,57.11,28.35,13.34,3.98,1.24,0.27,369.3703703703704
30,Villanova,south,8,100.0,53.86,17.91,7.97,3.81,1.13,0.27,369.3703703703704
31,BYU,east,6,100.0,38.91,20.25,7.53,2.42,0.55,0.25,399.0
32,Texas,east,11,100.0,61.09,31.87,12.57,3.39,0.85,0.24,415.6666666666667
33,Saint Louis,east,10,100.0,54.17,23.4,11.25,4.33,1.11,0.23,433.78260869565213
34,Georgia,midwest,8,100.0,53.08,22.12,7.86,2.24,0.7,0.16,624.0
35,Texas A&M,west,10,100.0,37.97,14.83,6.37,1.81,0.58,0.14,713.2857142857142
36,SMU,south,11,100.0,40.72,16.72,7.46,2.36,0.75,0.11,908.0909090909091
37,Utah St.,south,9,100.0,46.14,14.57,6.64,2.14,0.61,0.1,999.0
38,N.C. State,east,9,100.0,44.37,12.19,4.5,1.64,0.52,0.07,1427.5714285714284
39,McNeese St.,midwest,12,100.0,29.29,12.31,4.75,1.41,0.48,0.06,1665.6666666666667
40,VCU,midwest,10,100.0,40.46,15.86,5.78,1.58,0.39,0.06,1665.6666666666667
41,TCU,midwest,9,100.0,46.92,15.62,5.35,1.47,0.29,0.05,1999.0
42,UCF,midwest,11,100.0,40.03,12.95,4.48,1.4,0.26,0.05,1999.0
43,Queens,midwest,16,100.0,25.22,8.1,1.43,0.2,0.12,0.05,1999.0
44,Missouri,west,11,100.0,37.74,17.16,6.31,1.19,0.32,0.03,3332.3333333333335
45,Miami OH,south,10,100.0,42.89,12.9,3.51,0.77,0.24,0.02,4999.0
46,Akron,east,12,100.0,42.4,16.5,2.91,0.86,0.19,0.02,4999.0
47,Northern Iowa,south,12,100.0,37.79,17.01,3.54,0.84,0.15,0.02,4999.0
48,High Point,west,12,100.0,33.89,15.67,3.31,0.65,0.06,0.02,4999.0
49,Hofstra,east,13,100.0,35.03,15.17,3.2,0.86,0.2,0.01,9999.0
50,North Dakota St.,midwest,13,100.0,40.09,10.22,1.22,0.41,0.1,0.01,9999.0
51,Idaho,west,15,100.0,25.83,8.68,1.3,0.32,0.1,0.01,9999.0
52,Siena,south,15,100.0,24.8,5.73,1.45,0.21,0.08,0.01,9999.0
53,Kennesaw St.,south,14,100.0,29.5,7.12,1.74,0.27,0.02,0.01,9999.0
54,Wright St.,midwest,14,100.0,17.31,6.65,1.61,0.26,0.08,0.0,0.0
55,Penn,east,14,100.0,26.99,7.93,2.11,0.46,0.06,0.0,0.0
56,Cal Baptist,south,13,100.0,30.32,11.81,1.09,0.16,0.05,0.0,0.0
57,UMBC,midwest,15,100.0,21.78,5.86,0.7,0.1,0.04,0.0,0.0
58,Hawaii,west,13,100.0,37.67,10.28,2.22,0.43,0.02,0.0,0.0
59,Tennessee St.,east,15,100.0,25.89,6.47,0.92,0.08,0.01,0.0,0.0
60,Troy,west,14,100.0,31.69,9.89,1.58,0.14,0.0,0.0,0.0
61,Prairie View A&M,east,16,100.0,6.43,2.05,0.13,0.12,0.0,0.0,0.0
62,Furman,south,16,100.0,11.72,2.96,0.67,0.09,0.0,0.0,0.0
63,Lehigh,west,16,100.0,23.31,4.29,0.75,0.0,0.0,0.0,0.0
