,commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2025-02-02 13:00:00-06:00,-6.0,-5.5,-5.5,West Virginia,Cincinnati,02/02/2025,True,West Virginia vs Cincinnati,West VirginiaCincinnati2-2,2025-02-02,B12 at B12,36 West Virginia at 56 Cincinnati,"Cincinnati -1.1, 60-58 (55%)",74.41000541519897,1,H,West Virginia,02/02/2025,109.88940061282727,95.21368909796858,0.8386926683755388,0.4484954833971997,58.48680233556584,Cincinnati,108.04343372522106,91.94625667435145,0.86474634879407,0.5515045166028003,59.54780955310173,61.6037171936409,West Virginia,0,,,,,,,,,,,,,,,,,0.5107544731410091,0.7001521902499583,739284,,,,36,56,,,,-1.061007217535888,118.03461188866757,1.8,-2.8,-4.1,-5.9,71.2,101.4,20250202,14.900000000000006,110.4,95.5,63.8,14.399999999999991,108.3,93.9,64.8,,,,,,West Virginia,17.345200000000006,111.337,93.9918,63.8955,13.49969999999999,106.657,93.1573,64.6541,West Virginia,65.87638876925388,18.662045814536416,16.490311224926238,108.71719702381527,92.22688579888901,66.05683092768815,10.917705315305136,14.915262792000604,107.55471713735032,92.63945434534975,57.71201415576814,60.8955383408764,118.60755249664453,-3.1835241851082614,58.06516853932583,57.69771744725187,58.979846169234776,116.67756361648665,-1.2821287219829074,58.021152339185385,59.01706869826849,61.47414348421342,120.49121218248192,-2.4570747859449327,61.11777352608508,2.7687720344070357,61.11777352608508,-0.525612852324322,61.11777352608508,West Virginia Mountaineers,Cincinnati Bearcats,02/02/2025,69.97944856925476,39.60084088086977,-30.37860768838499,8.268772034407036,5.468772034407036,West Virginia,West Virginia,1
1,2025-02-02 18:30:00-06:00,-7.0,-6.5,-6.5,Nebraska,Oregon,02/02/2025,True,Nebraska vs Oregon,NebraskaOregon2-2,2025-02-02,B10 at B10,44 Nebraska at 39 Oregon,"Oregon -4.3, 73-69 (67%)",72.94540228522865,1,H,Nebraska,02/02/2025,110.13966039034923,97.0520398177037,0.8107316921620437,0.3345884020476337,69.0886728151476,Oregon,117.27637506257014,97.34374157701409,0.894944808518391,0.6654115979523663,73.34496123343868,68.57944720376818,Nebraska,0,,,,,,,,,,,,,,,,,0.4393088890334708,0.7391940908588012,739284,,,,44,39,,,,-4.256288418291078,142.43363404858627,7.5,17.4,-7.5,-14.9,71.2,101.4,20250202,15.200000000000003,111.9,96.7,67.4,18.19999999999999,116.6,98.4,68.0,,,,,,Nebraska,15.7834,111.59,95.8066,67.5323,17.1451,115.771,98.6259,68.0992,Nebraska,68.84938325053245,15.805559459841,15.259192017766233,109.54963300297278,94.29044098520653,69.2046943235523,15.50005970634098,17.332316814537023,114.0870550006969,96.75473818615988,67.95632355482641,73.59559064642697,141.5519142012534,-5.6392670916005585,64.37078651685394,68.15625031849612,72.64516679165557,140.8014171101517,-4.488916473159449,64.59123039550562,68.00716318028549,72.99575531606018,141.00291849634567,-4.988592135774695,66.91995115475001,-1.9626142172787269,66.91995115475001,3.2881787199397934,66.91995115475001,Nebraska Cornhuskers,Oregon Ducks,02/02/2025,73.20575054664809,57.41366117165967,-15.792089374988421,4.537385782721273,21.93738578272127,Nebraska,Nebraska,1
2,2025-02-02 12:00:00-06:00,-6.5,,-6.5,Ohio St.,Illinois,02/02/2025,True,Ohio St. vs Illinois,Ohio St.Illinois2-2,2025-02-02,B10 at B10,35 Ohio St. at 7 Illinois,"Illinois -10.8, 80-70 (84%)",72.46593748373593,1,H,Ohio St.,02/02/2025,113.28502790223268,97.7341131244691,0.8452796292149114,0.1597297694005253,69.51698453509562,Illinois,121.27626048181024,90.563026157981,0.9663751963930578,0.8402702305994747,80.31366723169289,72.11180751887854,Ohio St.,0,,,,,,,,,,,,,,,,,0.1884704876994309,0.6896551323947332,739284,,,,35,7,,,,-10.796682696597273,149.8306517667885,7.4,10.3,4.6,-2.8,71.2,101.4,20250202,22.0,117.1,95.1,67.0,24.799999999999997,118.1,93.3,72.4,,,,,,Ohio St.,18.2971,114.777,96.4799,66.9483,27.964100000000002,119.72,91.7559,72.2314,Ohio St.,68.32601537594152,22.907661041090012,17.879960306060603,113.10485750650719,95.2248972004466,73.94800015059506,39.69587849845231,30.241508048674202,120.96426669254873,90.72275864387447,71.3654139064798,77.58928411189886,148.95469801837868,-6.223870205419061,68.12921348314606,68.57887174500885,79.54760348127995,148.1264752262888,-10.968731736271096,67.91811006488763,69.81454524827853,82.88541163386941,152.69995688214794,-13.070866385590875,70.96309263075399,-14.52236060753161,70.96309263075399,3.246419561671729,70.96309263075399,Ohio St Buckeyes,Illinois Fighting Illini,02/02/2025,73.20575054664809,91.66801321596948,18.46226266932139,-8.02236060753161,2.277639392468391,Ohio St.,Illinois,0
3,2025-02-02 15:00:00-06:00,-3.0,-2.5,-2.5,North Dakota St.,St. Thomas,02/02/2025,True,North Dakota St. vs St. Thomas,North Dakota St.St. Thomas2-2,2025-02-02,Sum at Sum,85 North Dakota St. at 109 St. Thomas,"St. Thomas -1.1, 79-78 (54%)",67.68391634862783,1,H,North Dakota St.,02/02/2025,117.03404561442328,110.04448227016502,0.6699972104940982,0.4605344981040301,78.2159919724276,St. Thomas,116.6101977617807,108.14801216445302,0.70398845755413,0.5394655018959699,79.29934531855186,65.76634352857495,,0,,,,,,,,,,,,,,,,,0.737292864439777,0.8567289296473721,739284,,,,85,109,,,,-1.0833533461242553,157.51533729097946,-6.5,0.5,-3.9,2.6,71.2,101.4,20250202,4.6000000000000085,116.2,111.6,64.7,3.5999999999999943,114.3,110.7,68.0,,,,,,North Dakota St.,9.943999999999988,118.576,108.632,64.894,5.542000000000002,115.114,109.572,67.9608,North Dakota St.,65.84871016754224,13.401807246204967,8.420974058635426,117.42288306304737,109.00190900441193,69.32002068904683,11.655007375844516,7.0070831856455325,115.11104969582392,108.10396651017841,76.20839646817886,79.92480396498878,156.13320043316764,-3.7164074968099214,61.792134831460686,77.16054615196495,78.54289571267802,155.70344186464297,-1.3823495607130667,61.94168757303371,78.02543632418183,81.56710261667862,159.59253894086044,-3.5416662924967994,64.1100274039477,-0.9001019218208768,64.1100274039477,-5.950564523579629,64.1100274039477,North Dakota State Bison,St Thomas Mn Tommies,02/02/2025,59.409638599828355,53.41570854846278,-5.993930051365574,1.5998980781791232,2.099898078179123,St. Thomas,North Dakota St.,0
4,2025-02-02 15:00:00-06:00,-2.0,-1.5,-1.5,Bradley,Northern Iowa,02/02/2025,True,Bradley vs Northern Iowa,BradleyNorthern Iowa2-2,2025-02-02,MVC at MVC,87 Bradley at 128 Northern Iowa,"Bradley -0.2, 69-68 (51%)",66.3255099078761,1,H,Bradley,02/02/2025,108.59327426318302,102.16743326104418,0.6685113488767628,0.5072336286018297,67.86310197452592,Northern Iowa,111.52943701748116,105.19421215149222,0.6620679301246338,0.4927663713981702,67.69255811330754,63.22339774030657,,0,,,,,,,,,,,,,,,,,0.7730801002104674,0.8575508980378953,739284,,,,87,128,,,,0.17054386121837695,135.55566008783347,5.9,-3.7,-2.4,-8.2,71.2,101.4,20250202,8.399999999999991,110.6,102.2,65.6,4.599999999999994,110.8,106.2,64.4,,,,,,Bradley,9.168000000000006,110.024,100.856,65.7617,3.5180000000000007,110.098,106.58,64.471,Bradley,67.19302827305893,6.308432135575348,6.8690408058921,108.99590551902875,102.12686471313667,65.91363474325674,5.590686538274643,4.5611055308444115,108.9741944026261,104.4130888717817,66.81980927632748,68.12998985765392,134.9497991339814,-1.310180581326449,59.33483146067415,66.94782392668982,67.04657064940159,133.9943945760914,-0.09874672271176621,59.546665178370795,67.87353742147455,70.19741235664846,138.070949778123,-2.3238749351739045,62.20416745623215,-1.3988734833995977,62.20416745623215,1.9584360081920167,62.20416745623215,Bradley Braves,Northern Iowa Panthers,02/02/2025,55.67984968164682,55.29926936533375,-0.3805803163130719,0.10112651660040228,-3.598873483399598,Bradley,Bradley,1
5,2025-02-02 15:00:00-06:00,-6.5,-6.5,-6.5,Colorado,TCU,02/02/2025,True,Colorado vs TCU,ColoradoTCU2-2,2025-02-02,B12 at B12,102 Colorado at 72 TCU,"TCU -6.6, 70-63 (76%)",54.70789377467182,1,H,Colorado,02/02/2025,106.36300619357246,102.62653269561076,0.6013888305380243,0.2397729851433261,62.86958588262133,TCU,108.26061247341208,94.48478432937485,0.8270953618209486,0.7602270148566739,69.50535343181294,66.57742871477743,,0,,,,,,,,,,,,,,,,,0.5825205299119866,0.889466215338154,739284,,,,102,72,,,,-6.6357675491916055,132.37493931443427,-8.4,0.8,-6.6,1.8,71.2,101.4,20250202,6.3999999999999915,108.3,101.9,67.6,9.400000000000006,106.4,97.0,66.0,,,,,,Colorado,6.4539999999999935,107.764,101.31,67.6584,11.1417,106.871,95.7293,65.988,Colorado,68.79228959915783,3.97546529613686,6.310819577678212,104.7365992005531,98.4257796228749,67.21888825900616,10.159998375438544,11.318445321332277,103.91829804281565,92.5998527214834,63.114145053707844,68.89130391964044,132.00544897334828,-5.777158865932591,62.6629213483146,62.02134165468678,68.84253259375073,130.86387424843753,-6.821190939063953,62.70565307865168,60.39148863691565,67.35811727912721,127.74960591604287,-6.96662864221156,64.94580375908683,-5.963602689305617,64.94580375908683,-7.230286440891618,64.94580375908683,Colorado Buffaloes,texas christian horned frogs,02/02/2025,73.20575054664809,71.49696691183215,-1.7087836348159442,0.5363973106943831,1.3363973106943832,Colorado,Colorado,1
6,,,,,,,,,Purdue Fort Wayne vs Milwaukee,Purdue Fort WayneMilwaukee2-2,2025-02-02,Horz at Horz,157 Purdue Fort Wayne at 135 Milwaukee,"Milwaukee -5.8, 81-75 (70%)",51.46483658213636,1,H,Purdue Fort Wayne,02/02/2025,111.08636842341303,113.39545578349876,0.4411260627418508,0.2978562752127128,75.15688585987165,Milwaukee,108.42510819112292,102.72601994768542,0.6504308981831814,0.7021437247872873,80.97539228095799,70.09167582153344,,0,,,,,,,,,,,,,,,,,0.7820026180766356,0.93895457354985,739284,,,,157,135,,,,-5.81850642108634,156.13227814082964,9.7,-6.6,0.0,-9.7,71.2,101.4,20250202,,,,,3.3999999999999915,108.1,104.7,68.8,,,,,,Purdue Fort Wayne,0.6099999999999994,112.55,111.94,68.369,2.9550000000000125,107.034,104.079,68.749,,,,,,,69.22557575105999,0.503472508306329,0.022070950551990542,103.87388938504048,103.85181843448851,,,,,,74.14299145953395,80.2030036160025,154.34599507553645,-6.060012156468559,66.01545478932583,,,,,,,,,,,Milwaukee Panthers,02/02/2025,,,,,,,,0
7,2025-02-02 13:00:00-06:00,-3.0,-2.5,-2.5,Robert Morris,Wright St.,02/02/2025,True,Robert Morris vs Wright St.,Robert MorrisWright St.2-2,2025-02-02,Horz at Horz,187 Robert Morris at 175 Wright St.,"Wright St. -4.5, 78-73 (67%)",49.1987848744804,1,H,Robert Morris,02/02/2025,103.28047442960036,107.778358461271,0.3798398038680254,0.3347139400787879,73.03547433529401,Wright St.,110.85548543735456,108.97537881796669,0.5490201852224246,0.665286059921212,77.53110885858082,69.05993110322972,,0,,,,,,,,,,,,,,,,,0.8457430947112633,0.9519734794211908,739284,,,,187,175,,,,-4.49563452328681,150.56658319387483,9.1,19.9,9.4,0.4,71.2,101.4,20250202,-1.7999999999999972,104.5,106.3,68.6,-1.7000000000000028,109.8,111.5,67.5,,,,,,Robert Morris,-1.7539999999999907,104.641,106.395,68.7523,-0.9779999999999944,109.433,110.411,67.3594,Robert Morris,69.56785334677018,2.718377004451065,-1.462046378947878,102.06630360962392,103.52834998857182,68.92411984876492,1.4140954512188881,1.0486862922868556,105.17949159484814,104.13080530256131,72.65323013272263,76.9699943244101,149.62322445713272,-4.316764191687469,65.03511235955055,72.05025917113814,76.79146037987434,148.8417195510125,-4.7412012087362,65.04373141320224,68.624205056177,74.35807745513559,142.98228251131258,-5.733872398958582,67.34414412491698,-1.0462404813848423,67.34414412491698,4.08294077000545,67.34414412491698,Robert Morris Colonials,Wright St Raiders,02/02/2025,59.409638599828355,53.9685706117337,-5.441067988094652,1.4537595186151577,21.353759518615156,Wright St.,Robert Morris,0
8,2025-02-02 14:00:00-06:00,10.5,10.5,10.5,Memphis,Rice,02/02/2025,True,Memphis vs Rice,MemphisRice2-2,2025-02-02,Amer at Amer,46 Memphis at 201 Rice,"Memphis -8.7, 74-66 (81%)",49.16494929457646,1,H,Memphis,02/02/2025,110.0769771258196,97.5323533356806,0.8008238262316516,0.8056189396143318,74.45607965264905,Rice,105.33521760173907,105.61347837573852,0.4924157973391739,0.1943810603856681,65.79708061139168,68.15900198586154,,0,,,,,,,,,,,,,,,,,0.873099695971008,0.7512152798742221,739284,,,,46,201,,,,8.658999041257374,140.25316026404073,1.6,0.6,-1.3,-2.9,71.2,101.4,20250202,17.5,113.5,96.0,70.2,-2.5,104.6,107.1,64.9,,,,,,Memphis,15.246300000000005,111.527,96.2807,70.2094,-3.0219999999999914,103.983,107.005,65.1009,Memphis,71.2092987525844,21.765536278167545,17.41325763378083,111.6657879130683,94.25253027928751,66.46233380161736,-4.100649371467614,-3.1752092110944883,101.12970319807407,104.30491240916858,74.5766760467703,65.15424068925843,139.73091673602875,9.422435357511873,63.98848314606742,73.45176345707509,65.16911116722498,138.6208746243001,8.282652289850105,64.1951562985955,74.22890856868949,64.24539569051913,138.47430425920862,9.983512878170359,66.47101381282808,15.167939037440732,66.47101381282808,-0.7585672096319911,66.47101381282808,Memphis Tigers,Rice Owls,02/02/2025,15.865525393145708,7.4289967384427165,-8.436528654702991,4.667939037440732,5.2679390374407316,Rice,Memphis,0
9,2025-02-02 13:00:00-06:00,-8.0,-7.5,-7.5,South Florida,Florida Atlantic,02/02/2025,True,South Florida vs Florida Atlantic,South FloridaFlorida Atlantic2-2,2025-02-02,Amer at Amer,173 South Florida at 120 Florida Atlantic,"Florida Atlantic -7.5, 81-73 (75%)",48.07677489311416,1,H,South Florida,02/02/2025,103.86580128525084,107.5250760406845,0.4017495701643675,0.2464985925689323,73.45471540467483,Florida Atlantic,113.87460008962717,106.97115589872656,0.6724295258518823,0.7535014074310676,80.95003465903778,70.35894423404348,,0,,,,,,,,,,,,,,,,,0.7647885959320275,0.9475856086036948,739284,,,,173,120,,,,-7.495319254362954,154.4047500637126,2.1,-6.3,-0.7,-2.8,71.2,101.4,20250202,-1.5999999999999943,105.5,107.1,67.7,4.700000000000003,113.2,108.5,69.4,,,,,,South Florida,-0.9110000000000014,105.234,106.145,67.791,4.033000000000001,112.413,108.38,69.5996,South Florida,68.63744792917156,-3.7111468155907015,-0.5316102784569131,104.81821810658387,105.34982838504081,70.84678782675005,-2.680263144382156,1.7878207143498521,108.235457917355,106.44763720300517,72.421283631834,81.12262553880674,153.54390917064075,-8.701341906972743,65.98848314606742,72.46359738938217,80.17755803893856,152.64115542832073,-7.713960649556384,66.26722589325841,73.06173330970358,78.96645542000185,152.02818872970545,-5.904722110298266,68.29694817988232,-2.555264704480308,68.29694817988232,-0.4446131326510283,68.29694817988232,South Florida Bulls,Florida Atlantic Owls,02/02/2025,76.24747379730235,59.613617190310684,-16.633856606991664,4.944735295519692,-1.355264704480308,Florida Atlantic,South Florida,0
