,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.88,62.54,49.88,37.42,26.33,18.19,4.497526113249037
1,Purdue,FinalFour,8,100.0,87.98,65.09,40.36,26.53,16.43,8.82,10.337868480725623
2,Duke,FinalFour,1,100.0,80.24,60.78,43.94,27.26,14.08,8.22,11.1654501216545
3,Houston,SweetSixteen,14,100.0,69.17,47.85,30.8,20.06,12.24,6.1,15.393442622950822
4,Connecticut,EliteEight,9,100.0,67.43,43.11,26.77,14.18,8.97,5.16,18.37984496124031
5,Vanderbilt,EliteEight,13,100.0,77.42,51.77,32.02,20.0,10.42,5.05,18.801980198019802
6,Michigan St.,EliteEight,16,100.0,76.51,49.51,29.12,16.45,7.53,4.2,22.809523809523807
7,Arizona,FinalFour,9,100.0,69.21,42.13,29.8,17.4,8.34,3.86,24.906735751295336
8,Alabama,SweetSixteen,4,100.0,65.02,39.44,25.69,12.82,7.42,3.85,24.974025974025974
9,Iowa St.,EliteEight,12,100.0,63.01,35.96,23.02,12.66,6.73,3.41,28.325513196480937
10,BYU,SweetSixteen,2,100.0,69.76,41.31,21.05,11.28,5.77,2.88,33.72222222222223
11,St. John's,west,11,100.0,58.03,35.92,20.53,11.51,4.56,2.55,38.21568627450981
12,Florida,midwest,10,100.0,53.46,29.91,19.8,9.65,5.46,2.43,40.15226337448559
13,Louisville,SweetSixteen,13,100.0,64.64,36.97,12.84,7.65,4.03,2.2,44.454545454545446
14,Tennessee,SweetSixteen,9,100.0,62.16,39.47,18.47,10.14,4.75,2.17,45.08294930875576
15,Arkansas,south,9,100.0,59.75,33.09,21.77,12.3,5.52,2.16,45.2962962962963
16,Illinois,east,8,100.0,53.87,19.72,13.45,7.16,4.2,2.13,45.94835680751174
17,Gonzaga,SweetSixteen,8,100.0,58.67,30.4,17.33,8.64,3.48,1.72,57.139534883720934
18,Kansas,south,6,100.0,58.51,28.75,15.08,8.42,4.09,1.7,57.8235294117647
19,Virginia,midwest,5,100.0,63.43,28.64,13.81,7.12,3.7,1.43,68.93006993006993
20,Indiana,south,10,100.0,57.7,27.2,15.15,7.42,3.41,1.32,74.75757575757576
21,North Carolina,SweetSixteen,3,100.0,54.98,31.75,17.04,6.92,3.0,1.22,80.9672131147541
22,Auburn,west,5,100.0,65.83,33.1,13.62,6.74,2.1,1.03,96.08737864077669
23,Georgia,midwest,7,100.0,46.54,23.17,12.32,4.82,2.67,0.97,102.09278350515464
24,Saint Mary's,west,7,100.0,50.64,24.01,10.91,4.75,1.74,0.62,160.29032258064515
25,USC,SweetSixteen,15,100.0,64.62,32.94,14.59,5.8,1.9,0.56,177.57142857142856
26,LSU,east,9,100.0,46.13,15.14,7.29,3.91,1.46,0.56,177.57142857142856
27,Miami FL,east,10,100.0,57.79,31.25,14.33,4.14,1.51,0.55,180.8181818181818
28,Santa Clara,south,8,100.0,40.25,18.49,8.66,3.19,1.44,0.55,180.8181818181818
29,Baylor,midwest,11,100.0,48.03,25.69,10.64,3.24,1.42,0.52,191.30769230769232
30,Clemson,east,5,100.0,47.38,25.81,8.72,3.33,1.47,0.51,195.078431372549
31,Nebraska,midwest,6,100.0,51.97,27.25,11.1,3.25,1.29,0.44,226.27272727272728
32,Oklahoma,east,11,100.0,49.15,24.04,11.94,3.14,1.33,0.37,269.27027027027026
33,SMU,south,7,100.0,42.3,14.91,6.21,3.29,1.33,0.33,302.030303030303
34,Utah St.,south,5,100.0,53.66,29.23,11.6,3.94,1.25,0.32,311.5
35,Texas Tech,west,9,100.0,59.61,21.93,10.71,3.85,1.05,0.29,343.82758620689657
36,TCU,south,11,100.0,41.49,21.16,7.76,2.67,0.9,0.27,369.3703703703704
37,Akron,south,12,100.0,46.34,27.32,10.01,3.28,0.95,0.25,399.0
38,Saint Louis,west,10,100.0,49.36,19.63,9.24,3.47,0.75,0.25,399.0
39,Oklahoma St.,west,6,100.0,41.97,19.22,7.95,2.9,0.62,0.19,525.3157894736842
40,Butler,east,6,100.0,50.85,26.67,11.28,2.58,0.87,0.16,624.0
41,UCF,east,7,100.0,42.21,14.96,5.73,1.35,0.44,0.12,832.3333333333334
42,George Mason,east,12,100.0,52.62,24.36,4.63,1.06,0.34,0.07,1427.5714285714284
43,Yale,midwest,9,100.0,52.16,15.39,4.29,1.03,0.24,0.07,1427.5714285714284
44,Colorado,midwest,8,100.0,47.84,16.36,4.4,1.25,0.4,0.06,1665.6666666666667
45,McNeese St.,midwest,12,100.0,36.57,10.71,2.76,0.89,0.22,0.03,3332.3333333333335
46,UC San Diego,midwest,13,100.0,30.83,12.8,3.08,1.06,0.31,0.02,4999.0
47,High Point,midwest,14,100.0,45.02,15.31,2.96,0.89,0.26,0.02,4999.0
48,Cal Baptist,west,13,100.0,37.84,16.04,2.49,0.79,0.23,0.02,4999.0
49,Southern,west,16,100.0,19.76,7.34,2.39,0.49,0.15,0.02,4999.0
50,New Mexico St.,west,14,100.0,41.33,14.46,3.53,0.63,0.08,0.02,4999.0
51,Seton Hall,west,8,100.0,40.39,9.95,5.07,1.16,0.15,0.01,9999.0
52,East Tennessee St.,midwest,15,100.0,36.99,10.96,3.12,0.56,0.1,0.01,9999.0
53,Northern Iowa,east,13,100.0,35.36,12.86,1.64,0.46,0.1,0.01,9999.0
54,LIU,midwest,16,100.0,12.02,3.16,0.5,0.07,0.01,0.01,9999.0
55,Northern Colorado,east,14,100.0,34.98,9.85,2.14,0.33,0.09,0.0,0.0
56,William & Mary,west,12,100.0,34.17,11.39,3.31,0.85,0.07,0.0,0.0
57,Vermont,south,16,100.0,30.79,6.29,1.69,0.19,0.07,0.0,0.0
58,Oakland,west,15,100.0,23.49,6.85,1.39,0.37,0.06,0.0,0.0
59,Colgate,south,15,100.0,22.58,6.12,1.19,0.19,0.06,0.0,0.0
60,South Alabama,south,13,100.0,35.38,10.51,1.88,0.27,0.05,0.0,0.0
61,Siena,east,15,100.0,32.57,10.68,2.12,0.38,0.03,0.0,0.0
62,Lipscomb,south,14,100.0,30.24,8.78,1.54,0.36,0.02,0.0,0.0
63,SIU Edwardsville,east,16,100.0,17.12,2.6,1.55,0.09,0.01,0.0,0.0
