,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,90.37,78.15,60.29,47.42,34.58,25.11,2.982477100756671
1,Connecticut,EliteEight,12,100.0,79.94,59.24,43.72,28.22,16.65,8.14,11.285012285012284
2,Duke,FinalFour,1,100.0,83.39,59.26,37.81,22.21,11.73,7.14,13.005602240896359
3,Arizona,FinalFour,9,100.0,72.91,48.07,32.11,20.99,12.35,6.17,15.20745542949757
4,Gonzaga,EliteEight,16,100.0,74.99,45.42,31.64,18.46,8.91,5.38,17.58736059479554
5,Vanderbilt,EliteEight,13,100.0,72.44,49.97,31.58,16.65,10.2,4.8,19.833333333333336
6,Iowa St.,FinalFour,8,100.0,73.8,49.46,30.09,17.4,9.51,4.24,22.58490566037736
7,Louisville,south,5,100.0,65.18,39.45,22.53,13.75,7.75,3.74,25.737967914438503
8,Alabama,SweetSixteen,14,100.0,70.83,50.64,27.63,16.97,8.37,3.69,26.100271002710027
9,Illinois,SweetSixteen,9,100.0,68.75,41.77,22.34,12.86,5.45,2.67,36.453183520599254
10,Michigan St.,EliteEight,9,100.0,73.3,45.22,25.84,10.15,5.53,2.65,36.735849056603776
11,Houston,SweetSixteen,13,100.0,61.83,41.56,16.56,9.25,4.83,2.6,37.46153846153846
12,BYU,SweetSixteen,4,100.0,81.18,49.71,25.9,9.65,4.91,2.4,40.666666666666664
13,Purdue,SweetSixteen,2,100.0,73.52,39.78,20.9,10.86,5.37,2.37,41.19409282700421
14,Kansas,SweetSixteen,15,100.0,70.66,38.88,16.59,9.48,4.58,1.82,53.94505494505495
15,Tennessee,west,5,100.0,55.85,31.57,15.49,9.12,3.61,1.8,54.55555555555556
16,Florida,south,8,100.0,56.61,29.56,16.38,7.46,3.92,1.55,63.516129032258064
17,Iowa,east,7,100.0,53.25,30.37,17.75,5.71,3.22,1.42,69.42253521126761
18,North Carolina,SweetSixteen,8,100.0,64.06,35.62,18.01,8.06,2.81,1.18,83.7457627118644
19,Nebraska,SweetSixteen,3,100.0,54.49,30.8,15.44,6.53,3.08,1.17,84.47008547008548
20,Georgia,south,11,100.0,59.22,33.57,15.54,7.14,3.14,0.99,100.01010101010101
21,St. John's,west,7,100.0,43.55,21.25,11.24,5.72,2.05,0.96,103.16666666666667
22,Saint Louis,west,10,100.0,56.45,28.04,15.09,7.27,2.19,0.94,105.38297872340426
23,Arkansas,east,5,100.0,62.67,29.92,9.6,5.1,2.14,0.93,106.5268817204301
24,Virginia,midwest,5,100.0,53.82,21.41,9.33,4.75,2.21,0.78,127.2051282051282
25,Clemson,south,7,100.0,57.78,29.66,15.54,5.61,2.23,0.73,135.986301369863
26,Texas Tech,west,6,100.0,52.02,28.35,12.84,4.58,1.55,0.56,177.57142857142856
27,Boise St.,west,8,100.0,54.0,20.76,10.3,3.95,1.35,0.53,187.67924528301884
28,Miami FL,midwest,10,100.0,48.75,17.39,10.0,4.44,1.43,0.47,211.76595744680853
29,UCLA,midwest,8,100.0,50.27,25.15,12.25,5.05,1.83,0.44,226.27272727272728
30,Saint Mary's,east,8,100.0,48.17,13.11,4.97,2.53,1.0,0.33,302.030303030303
