,commence_time,DraftKings,BetMGM spreads,FanDuel,BetOnline.ag spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-02-10 21:00:00-06:00,-1.5,,-1.5,-1.5,Arizona,Colorado,02/10/2024,True,Arizona vs Colorado,ArizonaColorado2-10,2024-02-10,P12 at P12,6 Arizona at 31 Colorado,"Arizona -2.3, 81-79 (58%)",89.31878803346096,1,H,Arizona,02/10/2024,119.83734626391106,96.31804349089744,0.9250146370824696,0.5800644351736145,81.45912002055688,Colorado,117.43706231335116,97.07783665565287,0.8993007094957615,0.4199355648263855,79.2027520653679,74.15607106184072,Arizona,0,,,,,,,,,,,,,,,,,0.4277174858807578,0.4960098216943244,738926,,,,6,31,,,,2.2563679551889777,160.66187208592478,-6.0,-3.2,-3.8,2.2,71.2,101.4,20240210,27.0,121.5,94.5,72.4,18.19999999999999,116.6,98.4,69.2,,,,,,Arizona,26.334000000000003,121.416,95.082,72.5749,17.57350000000001,115.93,98.3565,69.2734,Arizona,74.13418322089602,29.25232541675888,26.306951775658508,117.25395866782509,90.94700689216656,70.57474233941645,18.919870732838717,17.904207860673626,114.43465156905565,96.53044370838202,80.65883004218443,78.61998940301123,159.27881944519567,2.038840639173202,70.36629213483147,80.84772771105776,78.9232671696518,159.77099488070957,1.9244605414059635,70.6110965963483,79.74353907942256,77.54820185504991,157.29174093447247,2.1953372243726506,73.483158417947,5.0395072912049415,73.483158417947,-6.450057713293717,73.483158417947,Arizona Wildcats,Colorado Buffaloes,02/10/2024,55.67984968164682,31.563037994255303,-24.116811687391518,6.5395072912049415,Arizona,Arizona,1
1,2024-02-10 14:30:00-06:00,1.5,1.5,2.5,1.5,Auburn,Florida,02/10/2024,True,Auburn vs Florida,AuburnFlorida2-10,2024-02-10,SEC at SEC,3 Auburn at 27 Florida,"Auburn -3.5, 83-79 (62%)",88.58575421013126,1,H,Auburn,02/10/2024,119.09328858764722,93.67972573819004,0.9404919403081996,0.6230528388982883,83.00483535568772,Florida,120.93108308139146,99.37429014330804,0.9053182276920666,0.3769471611017116,79.45580249602037,74.27819401895142,Auburn,0,,,,,,,,,,,,,,,,,0.4110912180175946,0.4344456025965448,738926,,,,3,27,,,,3.5490328596673493,162.4606378517081,-4.5,1.2,-1.8,2.7,71.2,101.4,20240210,27.799999999999997,119.7,91.9,70.1,17.0,118.5,101.5,71.6,,,,,,Auburn,28.1845,120.662,92.4775,70.1941,18.695999999999998,119.379,100.683,71.741,Auburn,71.31672765755046,29.764572586819245,25.800736909841813,117.0182074251478,91.21747051530599,72.76591492977172,16.507910286729963,17.18367998065339,116.79619006076393,99.61251008011061,82.11587296438356,77.84359121887078,159.95946418325434,4.272281745512771,70.49382022471909,82.38166865636282,79.17535417253464,161.55702282889746,3.20631448382818,70.72745685533708,81.4559115061073,78.73794291566767,160.19385442177497,2.717968590439625,72.88520980054795,7.149199108442559,72.88520980054795,-5.329803851874885,72.88520980054795,Auburn Tigers,Florida Gators,02/10/2024,40.590361400171645,24.79749442855258,-15.792866971619066,4.649199108442559,Auburn,Auburn,1
2,2024-02-10 15:00:00-06:00,-5.0,-5.5,-5.5,-5.0,Gonzaga,Kentucky,02/10/2024,True,Gonzaga vs Kentucky,GonzagaKentucky2-10,2024-02-10,WCC at SEC,21 Gonzaga at 24 Kentucky,"Kentucky -3.9, 87-83 (63%)",83.24834101937414,0,H,Gonzaga,02/10/2024,115.602440936731,99.09166615348155,0.8547415884278224,0.371331165694835,83.38830550691407,Kentucky,124.72693440459014,102.12847579154212,0.9087772096840868,0.628668834305165,87.2948600795498,74.80154442856171,Gonzaga,0,,,,,,,,,,,,,,,,,0.4011954898463483,0.6735467587020134,738926,,,,21,24,,,,-3.9065545726357414,170.68316558646387,-2.5,0.9,0.7,3.2,71.2,101.4,20240210,19.299999999999997,117.0,97.7,70.2,18.799999999999997,121.6,102.8,72.7,,,,,,Gonzaga,19.305000000000007,117.125,97.82,69.9032,19.652,123.126,103.474,72.5471,Gonzaga,70.98758545743034,19.765884417598162,20.07056110637595,116.05524700525211,95.98468589887618,73.98333236933,11.928178737956996,15.188183584265463,116.8224154434175,101.63423185915205,82.65828316833708,86.34906175485841,169.0073449231955,-3.6907785865213327,71.67893258426966,82.7625449714305,86.98662969245449,169.749174663885,-4.224084721023985,71.22576461685394,83.41746045772419,83.86917759840712,167.28663805613132,-0.45171714068293056,73.76261417125401,3.388646230268307,73.76261417125401,-3.9496929384139747,73.76261417125401,Gonzaga Bulldogs,Kentucky Wildcats,02/10/2024,69.97944856925476,37.345054203195204,-32.63439436605955,8.888646230268307,Gonzaga,Gonzaga,1
3,2024-02-10 13:00:00-06:00,-3.0,-3.5,-3.5,-3.0,Illinois,Michigan St.,02/10/2024,True,Illinois vs Michigan St.,IllinoisMichigan St.2-10,2024-02-10,B10 at B10,13 Illinois at 15 Michigan St.,"Michigan St. -3.0, 75-72 (62%)",83.01761231130948,1,H,Illinois,02/10/2024,119.95809708531736,99.45160860087732,0.8962206909200121,0.3838074077001197,72.31642785495248,Michigan St.,118.83477276891216,94.5468909267112,0.9327260692753436,0.6161925922998803,75.35559403700829,67.52730480975399,Illinois,0,,,,,,,,,,,,,,,,,0.3249687608402658,0.5843448858762584,738926,,,,13,15,,,,-3.0391661820558085,147.67202189196075,0.6,1.7,-7.2,-7.8,71.2,101.4,20240210,23.400000000000006,121.0,97.6,69.8,20.80000000000001,116.4,95.6,65.3,,,,,,Illinois,23.362700000000004,121.538,98.1753,69.9895,21.51780000000001,117.31,95.7922,65.4113,Illinois,71.03042921229545,26.62213220066181,22.8417543834549,117.8725582481839,95.03080386472897,66.90921954149879,22.02955339625705,20.558932804265602,113.28166451872659,92.72273171446098,70.99826693539023,73.74445378980673,144.74272072519696,-2.746186854416493,64.01601123595505,71.77344393510312,75.08979257307048,146.8632365081736,-3.3163486379673657,64.29921603019663,69.94637495124263,72.86389601815814,142.8102709694008,-2.917521066915512,66.74986772882534,0.7418948799021052,66.74986772882534,-1.3283223678036222,66.74986772882534,Illinois Fighting Illini,Michigan St Spartans,02/10/2024,63.055865981823636,47.18355093446833,-15.872315047355308,4.241894879902105,Illinois,Illinois,1
4,2024-02-10 11:30:00-06:00,1.5,1.5,1.5,1.5,Creighton,Xavier,02/10/2024,True,Creighton vs Xavier,CreightonXavier2-10,2024-02-10,BE at BE,20 Creighton at 43 Xavier,"Xavier -1.3, 76-74 (55%)",82.43129422619936,1,H,Creighton,02/10/2024,116.50627891285065,99.66221326039658,0.85763977425786,0.4514607560960638,74.25527141691072,Xavier,115.49564601493134,97.13849182464436,0.8798059546961365,0.5485392439039363,75.52361018105262,69.48736968809658,Creighton,0,,,,,,,,,,,,,,,,,0.4769450960728056,0.6683500580546173,738926,,,,20,43,,,,-1.2683387641419017,149.77888159796333,0.2,-4.6,-4.6,-4.8,71.2,101.4,20240210,20.200000000000003,118.0,97.8,66.9,16.60000000000001,113.9,97.3,70.5,,,,,,Creighton,19.657799999999995,118.041,98.3832,66.781,15.595100000000002,114.013,98.4179,70.5438,Creighton,68.15716206630022,19.37073288883489,20.314655614403584,116.65574785773545,96.34109224333183,71.7983226882178,16.81733517264374,14.872427476081638,110.31542368192015,95.44299620583857,72.91988307123013,74.82311334750844,147.74299641873858,-1.9032302762783075,66.24227528089888,73.69781694678113,75.25667860964604,148.95449555642716,-1.5588616628649135,66.16552679494383,73.36887933290681,74.06816100349948,147.4370403364063,-0.6992816705926685,68.72991454423287,-0.5176979344800401,68.72991454423287,-1.6965292106098389,68.72991454423287,Creighton Bluejays,Xavier Musketeers,02/10/2024,44.32015031835318,51.96617092749087,7.646020609137693,-2.01769793448004,Xavier,Xavier,1
5,2024-02-10 15:00:00-06:00,3.0,3.5,3.5,3.0,North Carolina,Miami FL,02/10/2024,True,North Carolina vs Miami FL,North CarolinaMiami FL2-10,2024-02-10,ACC at ACC,12 North Carolina at 64 Miami FL,"North Carolina -3.6, 79-75 (63%)",79.22544441535823,1,H,North Carolina,02/10/2024,114.87792296302304,94.94267232861256,0.8995164035907749,0.6311366383317238,78.87143137320523,Miami FL,115.31287783359036,99.85871677086648,0.8395342427037611,0.3688633616682761,75.27251541779893,72.81425955643718,North Carolina,0,,,,,,,,,,,,,,,,,0.5605863697159835,0.5755893033110302,738926,,,,12,64,,,,3.598915955406298,154.14394679100417,-0.8,1.0,-4.1,-3.3,71.2,101.4,20240210,24.60000000000001,117.7,93.1,71.2,10.900000000000006,113.9,103.0,69.3,,,,,,North Carolina,22.666700000000006,116.391,93.7243,71.054,12.658999999999992,113.833,101.174,69.4759,North Carolina,72.0947007009656,23.055043178904207,20.290916865635342,114.10526124054066,93.81434437490536,70.52363991118186,14.240910348124196,14.71524198115851,111.50147009656601,96.78622811540755,80.54949037501774,74.5151525118,155.06464288681775,6.034337863217743,69.3,78.27929657152737,75.0068731978981,153.28616976942547,3.272423373629266,69.3334353735955,75.61242705347519,75.74358645422514,151.3560135077003,-0.1311594007499508,71.40984145701304,3.921820981504723,71.40984145701304,-2.496773696703002,71.40984145701304,North Carolina Tar Heels,Miami Hurricanes,02/10/2024,36.944134018176364,35.438565746248464,-1.505568271927899,0.42182098150472314,North Carolina,North Carolina,1
6,2024-02-10 11:00:00-06:00,6.0,6.5,6.5,6.0,Alabama,LSU,02/10/2024,True,Alabama vs LSU,AlabamaLSU2-10,2024-02-10,SEC at SEC,8 Alabama at 76 LSU,"Alabama -7.3, 88-81 (73%)",75.26786666017922,1,H,Alabama,02/10/2024,124.71699849962172,100.91791927383936,0.9194580315500204,0.7307809012470038,88.16926075630279,LSU,112.68788671417354,99.45606930796268,0.8078993229171463,0.2692190987529962,80.8361796065761,75.27998583544138,,0,,,,,,,,,,,,,,,,,0.6134626742344258,0.5153825369210223,738926,,,,8,76,,,,7.333081149726695,169.0054403628789,-0.2,-3.3,1.8,2.0,71.2,101.4,20240210,25.5,125.6,100.1,72.3,10.0,110.6,100.6,70.5,,,,,,Alabama,26.7372,126.36,99.6228,72.2232,10.475999999999999,111.242,100.766,70.6657,Alabama,73.32102759435155,30.674779864714758,26.225155504051266,124.28561711354348,98.06046160949221,71.42166059780459,7.738963784013,8.718662651504038,107.59801723433041,98.8793545828264,86.72631940123647,80.3664121175646,167.09273151880106,6.359907283671873,71.58918539325842,87.50742608902304,80.5509906216434,168.05841671066645,6.956435467379649,71.68122168876404,86.66043483082052,78.68911296045958,165.3495477912801,7.9713218703609385,73.54929139783765,14.4142075369857,73.54929139783765,-2.2456069649587818,73.54929139783765,Alabama Crimson Tide,Louisiana State Tigers,02/10/2024,26.794249453351902,8.491011536598702,-18.3032379167532,7.9142075369857,LSU,Alabama,0
7,2024-02-10 19:00:00-06:00,2.0,,1.5,2.0,Virginia,Florida St.,02/10/2024,True,Virginia vs Florida St.,VirginiaFlorida St.2-10,2024-02-10,ACC at ACC,41 Virginia at 77 Florida St.,"Florida St. -0.0, 62-61 (50%)",74.82101506792496,1,H,Virginia,02/10/2024,106.01126117852051,93.6397800152846,0.8064389725921401,0.498281712560977,61.33647438511321,Florida St.,109.18695707595263,96.3872484414912,0.8075095830552814,0.501718287439023,61.37314416250072,63.5720909324028,,0,,,,,,,,,,,,,,,,,0.6140575262889935,0.7445056605064639,738926,,,,41,77,,,,-0.03666977738750887,122.70961854761393,6.5,15.5,10.3,3.7,71.2,101.4,20240210,14.800000000000011,107.4,92.6,60.4,10.200000000000003,107.9,97.7,71.4,,,,,,Virginia,14.969899999999996,107.408,92.4381,60.4898,10.129199999999997,107.786,97.6568,71.2509,Virginia,62.09866233067126,17.96484775318127,17.636011495194776,108.18459875423653,90.54858725904174,72.30555469892379,12.673997056137072,10.772546848832606,106.13763613337181,95.3650892845392,60.93542952088741,61.36567888032809,122.3011084012155,-0.43024935944067977,60.56966292134832,60.87619555145562,61.15667001287559,122.03286556433122,-0.28047446141996346,60.53304341039326,62.37989608393045,61.45581159887411,123.83570768280455,0.9240844850563406,63.06289643090376,1.3002981937492564,63.06289643090376,2.272786787369782,63.06289643090376,Virginia Cavaliers,Florida State Seminoles,02/10/2024,44.32015031835318,45.072180226415625,0.7520299080624469,-0.19970180625074363,Florida St.,Florida St.,1
8,2024-02-10 17:00:00-06:00,-8.0,-7.5,-7.5,-8.0,Baylor,Kansas,02/10/2024,True,Baylor vs Kansas,BaylorKansas2-10,2024-02-10,B12 at B12,18 Baylor at 9 Kansas,"Kansas -6.9, 79-73 (74%)",74.52838235239093,1,H,Baylor,02/10/2024,120.5113102744502,102.72902739944412,0.8624704679837739,0.2590554015840315,72.5258890938634,Kansas,121.3467841700417,94.40767110434332,0.9471923513430563,0.7409445984159685,79.46564570794997,67.51141946809992,Baylor,0,,,,,,,,,,,,,,,,,0.2712010836033635,0.6593936614214411,738926,,,,18,9,,,,-6.939756614086576,151.99153480181337,-20.6,-6.3,-4.1,16.5,71.2,101.4,20240210,21.299999999999997,122.1,100.8,66.3,22.19999999999999,117.6,95.4,69.0,,,,,,Baylor,20.688000000000002,122.099,101.411,66.4216,24.138900000000007,119.79,95.6511,68.9087,Baylor,67.6821797319512,27.26162148696272,23.55455851378091,119.82714699717536,96.27258848339446,70.17118461530627,21.557550347799403,22.955787422250484,116.65347677728175,93.69768935503127,71.75671341612315,77.23042670346067,148.9871401195838,-5.473713287337517,64.25140449438202,71.98157529783718,79.18574029635295,151.16731559419014,-7.204164998515765,64.28407454943819,71.80474208776084,75.96113452077113,147.76587660853198,-4.156392433010282,66.70419563394786,1.481235191591054,66.70419563394786,-15.724580261964327,66.70419563394786,Baylor Bears,Kansas Jayhawks,02/10/2024,76.24747379730235,44.39073143637683,-31.856742360925516,8.981235191591054,Baylor,Baylor,1
9,2024-02-10 11:00:00-06:00,3.5,3.5,4.5,3.5,Clemson,Syracuse,02/10/2024,True,Clemson vs Syracuse,ClemsonSyracuse2-10,2024-02-10,ACC at ACC,33 Clemson at 92 Syracuse,"Clemson -2.2, 77-74 (58%)",74.33571479607193,1,H,Clemson,02/10/2024,117.6852205376285,102.73615492173644,0.8266784682758112,0.5835328713095065,76.50523572045921,Syracuse,109.03418789411974,98.01710387261448,0.7729377214075964,0.4164671286904935,74.293935867441,70.2403450774087,,0,,,,,,,,,,,,,,,,,0.6622494511209056,0.7179444545866562,738926,,,,33,92,,,,2.211299853018218,150.79917158790022,-0.5,12.3,-2.6,-2.2,71.2,101.4,20240210,17.30000000000001,118.4,101.1,66.8,8.799999999999997,108.2,99.4,71.3,,,,,,Clemson,17.816999999999993,119.235,101.418,66.85,8.326900000000009,107.635,99.3081,71.2347,Clemson,68.28613087259868,19.17887505810087,17.606460151942535,116.43847102787532,98.83201087593278,72.52093517418363,5.607342194331178,6.784003695365091,106.45442948319231,99.67042578782724,75.48140237503088,74.19973770370112,149.681140078732,1.2816646713297644,66.8938202247191,75.93068562538114,74.03200808785509,149.96269371323623,1.898677537526055,66.88257998595506,77.39173637313094,74.2019351807738,151.59367155390476,3.1898011923571374,69.55300660544309,7.250571133725657,69.55300660544309,-2.1789565909353144,69.55300660544309,Clemson Tigers,Syracuse Orange,02/10/2024,33.41175708976246,24.493029175935778,-8.918727913826682,2.750571133725657,Syracuse,Clemson,0
