,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,9,100.0,77.44,54.72,42.53,29.42,21.35,15.12,5.613756613756614
1,Duke,FinalFour,1,100.0,73.31,52.18,37.09,26.45,17.74,10.37,8.643201542912248
2,Illinois,SweetSixteen,2,100.0,74.64,49.12,32.21,18.67,9.83,5.81,16.21170395869191
3,Houston,EliteEight,12,100.0,77.19,47.53,29.83,17.61,9.54,5.23,18.12045889101338
4,Purdue,FinalFour,8,100.0,60.91,37.08,23.89,15.66,8.59,5.17,18.342359767891683
5,Iowa St.,FinalFour,16,100.0,70.28,46.19,28.78,16.04,8.71,4.64,20.551724137931036
6,Louisville,EliteEight,13,100.0,75.63,48.86,27.35,14.44,7.92,4.21,22.752969121140143
7,Arizona,EliteEight,9,100.0,70.18,39.18,22.18,12.47,7.3,3.78,25.455026455026456
8,Connecticut,SweetSixteen,4,100.0,70.33,38.37,24.68,14.48,7.07,3.56,27.089887640449437
9,Gonzaga,EliteEight,16,100.0,65.66,40.25,25.32,12.73,7.17,3.51,27.49002849002849
10,BYU,midwest,5,100.0,62.87,35.72,20.89,12.05,5.52,2.88,33.72222222222223
11,Alabama,SweetSixteen,14,100.0,62.56,39.69,20.42,11.12,5.19,2.83,34.3356890459364
12,Florida,west,5,100.0,60.42,33.65,19.12,11.56,6.23,2.65,36.735849056603776
13,Vanderbilt,east,5,100.0,65.82,35.92,19.11,10.97,5.78,2.62,37.167938931297705
14,St. John's,south,8,100.0,63.74,24.61,15.41,8.27,4.64,2.55,38.21568627450981
15,Kansas,SweetSixteen,13,100.0,65.68,41.33,21.84,11.94,5.78,2.43,40.15226337448559
16,Michigan St.,SweetSixteen,8,100.0,69.09,40.25,21.45,9.53,5.0,2.12,46.16981132075471
17,Tennessee,SweetSixteen,3,100.0,65.92,35.61,15.59,7.9,3.55,1.93,50.81347150259067
18,Kentucky,east,11,100.0,51.79,27.0,16.33,9.17,4.54,1.79,54.865921787709496
19,North Carolina,SweetSixteen,9,100.0,66.4,37.46,16.98,8.85,3.93,1.53,64.359477124183
20,Iowa,SweetSixteen,15,100.0,65.21,40.1,16.5,7.28,3.2,1.44,68.44444444444444
21,Indiana,south,6,100.0,61.92,33.52,18.01,6.95,3.12,1.23,80.30081300813008
22,Ohio St.,midwest,6,100.0,45.35,25.18,13.57,6.17,2.79,1.22,80.9672131147541
23,Saint Mary's,midwest,9,100.0,49.62,28.24,13.92,6.89,2.48,1.02,97.03921568627452
24,USC,south,5,100.0,55.84,27.76,10.75,4.65,2.02,1.02,97.03921568627452
25,Arkansas,west,11,100.0,48.16,23.61,12.67,5.77,2.9,0.89,111.35955056179775
26,Auburn,west,6,100.0,51.84,26.61,12.7,6.29,2.48,0.84,118.04761904761905
27,UCLA,midwest,11,100.0,54.65,28.16,13.95,5.89,2.01,0.79,125.58227848101265
28,Texas,east,9,100.0,53.85,24.15,10.55,4.95,1.99,0.69,143.92753623188406
29,Georgia,midwest,7,100.0,49.1,21.75,10.62,4.61,1.83,0.64,155.25
30,Baylor,west,7,100.0,52.74,25.77,11.74,4.45,1.94,0.61,162.9344262295082
31,Virginia,west,8,100.0,56.53,22.82,9.53,3.93,1.73,0.56,177.57142857142856
32,Missouri,west,9,100.0,43.47,18.77,9.8,4.51,1.74,0.55,180.8181818181818
33,Clemson,east,7,100.0,51.55,26.62,11.31,4.6,1.72,0.53,187.67924528301884
34,Nebraska,east,6,100.0,48.21,24.25,12.38,4.12,1.6,0.53,187.67924528301884
35,Texas Tech,midwest,10,100.0,50.9,22.51,12.17,5.21,1.55,0.52,191.30769230769232
36,N.C. State,east,8,100.0,46.15,22.27,10.27,4.78,1.73,0.51,195.078431372549
37,Villanova,south,10,100.0,52.65,20.88,8.37,2.71,1.1,0.29,343.82758620689657
38,Oklahoma St.,midwest,8,100.0,50.38,25.08,9.06,2.78,1.0,0.29,343.82758620689657
39,SMU,south,9,100.0,36.26,16.11,7.45,2.85,0.94,0.15,665.6666666666666
