,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,88.59,72.37,59.74,44.44,34.24,24.49,3.0832993058391183
1,Arizona,FinalFour,9,100.0,83.21,59.98,40.2,23.85,14.39,7.96,11.56281407035176
2,Houston,EliteEight,9,100.0,76.38,48.25,34.58,18.9,12.35,7.48,12.36898395721925
3,Illinois,SweetSixteen,2,100.0,77.19,49.38,32.22,19.97,12.4,6.27,14.948963317384372
4,Purdue,EliteEight,16,100.0,76.07,49.16,30.92,19.84,9.68,5.55,17.01801801801802
5,Virginia,SweetSixteen,3,100.0,69.75,44.89,29.01,17.87,9.82,4.65,20.50537634408602
6,Florida,SweetSixteen,14,100.0,74.03,44.88,29.5,18.49,10.47,4.43,21.57336343115124
7,Gonzaga,SweetSixteen,8,100.0,77.98,50.19,28.59,17.65,7.31,3.96,24.252525252525253
8,Connecticut,EliteEight,13,100.0,70.19,43.03,22.69,13.21,7.54,3.55,27.169014084507044
9,Duke,FinalFour,1,100.0,73.59,44.3,28.24,15.63,6.43,3.5,27.571428571428573
10,Iowa St.,EliteEight,12,100.0,72.57,48.19,27.82,14.73,6.82,2.89,33.602076124567475
11,Alabama,midwest,5,100.0,61.2,31.17,19.51,10.38,5.42,2.39,40.84100418410041
12,Nebraska,FinalFour,8,100.0,68.32,38.53,21.36,10.68,5.41,2.39,40.84100418410041
13,Texas Tech,SweetSixteen,9,100.0,62.87,40.79,21.49,10.12,4.04,1.91,51.35602094240838
14,Michigan St.,SweetSixteen,4,100.0,77.97,44.08,20.92,7.9,4.02,1.71,57.4795321637427
15,Kansas,south,5,100.0,56.23,33.83,17.25,8.4,4.18,1.61,61.11180124223602
16,Vanderbilt,SweetSixteen,15,100.0,59.3,33.16,16.53,7.31,3.69,1.55,63.516129032258064
17,Louisville,south,6,100.0,57.19,27.36,16.45,7.39,3.56,1.55,63.516129032258064
18,Tennessee,west,7,100.0,52.88,29.9,16.15,7.69,2.8,1.2,82.33333333333333
19,BYU,SweetSixteen,13,100.0,55.0,36.09,11.91,5.86,2.53,1.05,94.23809523809524
20,Arkansas,east,5,100.0,48.46,24.83,8.94,3.99,2.34,1.05,94.23809523809524
21,St. John's,west,5,100.0,57.88,29.5,13.26,6.31,2.1,0.79,125.58227848101265
22,Saint Louis,east,8,100.0,57.81,14.49,8.82,4.32,1.63,0.61,162.9344262295082
23,North Carolina,midwest,7,100.0,52.88,26.19,11.74,5.56,1.88,0.59,168.4915254237288
24,Iowa,east,7,100.0,60.37,26.88,13.61,4.06,1.38,0.58,171.41379310344828
25,Texas A&M,west,9,100.0,58.66,29.18,16.98,7.07,1.73,0.55,180.8181818181818
26,Georgia,midwest,6,100.0,48.42,22.94,11.39,4.7,1.76,0.52,191.30769230769232
27,Utah St.,south,10,100.0,53.29,27.29,14.26,5.91,2.25,0.5,199.0
28,N.C. State,south,9,100.0,57.55,22.51,9.14,3.65,1.51,0.46,216.3913043478261
29,Villanova,south,7,100.0,46.71,21.43,6.56,2.63,1.12,0.44,226.27272727272728
30,Clemson,east,6,100.0,55.83,32.6,13.94,3.79,1.61,0.42,237.0952380952381
31,Auburn,west,8,100.0,41.34,22.21,10.43,4.23,1.48,0.42,237.0952380952381
32,Saint Mary's,midwest,9,100.0,42.61,22.77,8.92,4.18,1.66,0.41,242.90243902439028
33,SMU,south,8,100.0,42.45,12.82,5.99,2.55,1.2,0.34,293.1176470588235
34,Wisconsin,midwest,8,100.0,57.39,28.65,11.38,4.54,1.59,0.32,311.5
35,Ohio St.,midwest,10,100.0,47.12,17.8,6.27,2.53,0.8,0.29,343.82758620689657
36,UCLA,west,10,100.0,47.12,15.96,7.4,2.48,0.78,0.27,369.3703703703704
37,Kentucky,west,6,100.0,48.44,22.55,6.85,2.96,0.97,0.26,383.6153846153846
38,New Mexico,west,11,100.0,51.56,18.68,8.44,3.3,0.71,0.16,624.0
39,Miami FL,east,10,100.0,39.63,17.18,6.82,1.76,0.48,0.13,768.2307692307693
40,Seton Hall,east,11,100.0,44.17,17.96,6.95,1.79,0.39,0.12,832.3333333333334
41,Virginia Tech,midwest,11,100.0,51.58,19.53,7.54,1.76,0.28,0.09,1110.111111111111
42,Stephen F. Austin,south,13,100.0,40.7,13.25,3.82,0.97,0.26,0.09,1110.111111111111
43,Butler,south,11,100.0,42.81,17.04,4.84,1.43,0.63,0.08,1249.0
44,Hawaii,east,13,100.0,45.0,22.51,3.53,1.24,0.24,0.08,1249.0
45,Yale,midwest,12,100.0,38.8,12.13,4.65,1.5,0.21,0.08,1249.0
46,Utah Valley,midwest,14,100.0,30.25,12.64,3.84,0.97,0.17,0.07,1427.5714285714284
47,Tulsa,south,12,100.0,43.77,19.76,6.29,1.99,0.43,0.05,1999.0
48,Wright St.,midwest,15,100.0,27.43,7.82,2.39,0.84,0.17,0.04,2499.0
49,Austin Peay,south,15,100.0,29.81,8.25,1.37,0.4,0.14,0.04,2499.0
50,Belmont,west,12,100.0,42.12,14.24,4.25,1.23,0.19,0.03,3332.3333333333335
51,Liberty,east,12,100.0,51.54,16.57,3.24,0.42,0.08,0.02,4999.0
52,Troy,west,13,100.0,37.13,15.47,4.18,0.81,0.13,0.01,9999.0
53,UCF,east,9,100.0,42.19,10.66,3.22,0.93,0.18,0.0,0.0
54,High Point,midwest,13,100.0,25.97,11.82,2.91,0.94,0.15,0.0,0.0
55,Quinnipiac,east,15,100.0,23.62,7.69,2.04,0.33,0.07,0.0,0.0
56,Montana St.,midwest,16,100.0,31.68,10.05,1.77,0.33,0.06,0.0,0.0
57,UNC Wilmington,east,14,100.0,22.03,5.36,1.14,0.18,0.05,0.0,0.0
58,Mercer,west,14,100.0,22.02,8.58,1.32,0.23,0.04,0.0,0.0
59,North Dakota St.,south,14,100.0,22.81,6.22,1.61,0.28,0.03,0.0,0.0
60,Bethune Cookman,west,16,100.0,26.41,4.31,1.17,0.45,0.01,0.0,0.0
61,Navy,east,16,100.0,11.41,2.48,0.6,0.09,0.01,0.0,0.0
62,Vermont,south,16,100.0,16.79,4.69,0.78,0.06,0.0,0.0,0.0
63,Tennessee Martin,west,15,100.0,23.93,4.98,0.33,0.0,0.0,0.0,0.0
