,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,9,100.0,80.34,59.88,47.46,32.43,22.28,14.96,5.684491978609625
1,Houston,EliteEight,16,100.0,72.41,47.48,29.53,17.34,11.21,6.17,15.20745542949757
2,Duke,FinalFour,1,100.0,67.99,43.99,30.52,18.51,10.63,6.06,15.501650165016502
3,Purdue,FinalFour,8,100.0,75.32,49.52,32.52,19.21,9.78,5.69,16.57469244288225
4,Vanderbilt,EliteEight,9,100.0,74.03,49.13,30.61,18.5,10.33,5.23,18.12045889101338
5,Connecticut,FinalFour,16,100.0,72.87,43.97,27.16,16.28,9.44,5.02,18.920318725099605
6,Louisville,SweetSixteen,2,100.0,67.46,40.65,24.53,12.77,8.12,4.53,21.075055187637968
7,Iowa St.,EliteEight,12,100.0,74.42,52.38,31.44,17.44,8.4,4.1,23.39024390243903
8,Gonzaga,SweetSixteen,3,100.0,68.3,42.03,27.19,14.69,7.16,3.87,24.839793281653744
9,Arizona,EliteEight,13,100.0,77.96,45.54,24.64,12.09,6.58,3.5,27.571428571428573
10,Tennessee,SweetSixteen,4,100.0,68.43,39.44,20.9,10.39,5.81,3.06,31.6797385620915
11,BYU,SweetSixteen,9,100.0,63.77,37.66,22.02,12.24,6.33,3.04,31.89473684210526
12,Illinois,south,6,100.0,61.31,33.03,18.61,9.46,5.52,3.01,32.222591362126245
13,St. John's,east,8,100.0,60.48,31.92,18.2,10.45,5.96,2.99,32.44481605351171
14,Michigan St.,SweetSixteen,8,100.0,68.92,41.93,21.42,11.23,5.94,2.83,34.3356890459364
15,Alabama,SweetSixteen,13,100.0,64.63,37.44,21.76,10.43,5.52,2.79,34.842293906810035
16,Florida,midwest,5,100.0,67.18,38.39,19.95,11.14,5.74,2.64,36.878787878787875
17,Kansas,SweetSixteen,14,100.0,68.08,35.81,15.48,8.78,3.84,1.82,53.94505494505495
18,North Carolina,west,5,100.0,62.23,33.91,14.3,7.39,3.05,1.51,65.2251655629139
19,Indiana,SweetSixteen,15,100.0,49.97,29.61,14.4,7.51,3.46,1.5,65.66666666666667
20,Iowa,east,5,100.0,59.75,32.98,15.98,8.16,3.6,1.49,66.11409395973155
21,Georgia,midwest,8,100.0,54.46,25.33,12.88,7.45,2.69,1.06,93.33962264150942
22,Kentucky,east,11,100.0,55.41,28.72,14.48,7.11,2.72,1.05,94.23809523809524
23,Auburn,west,6,100.0,54.49,26.54,11.83,5.99,2.72,1.02,97.03921568627452
24,Missouri,west,10,100.0,54.44,25.12,12.56,5.95,2.18,0.87,113.94252873563218
25,Saint Mary's,west,8,100.0,49.95,24.65,11.12,5.17,2.16,0.87,113.94252873563218
26,Virginia,west,7,100.0,45.56,21.25,9.37,4.88,1.86,0.82,120.95121951219514
27,Ohio St.,east,7,100.0,47.87,20.2,10.43,3.92,1.8,0.79,125.58227848101265
28,USC,south,5,100.0,54.48,26.78,9.11,4.91,2.07,0.78,127.2051282051282
29,Baylor,south,7,100.0,49.19,25.46,12.14,4.74,2.26,0.69,143.92753623188406
30,Clemson,midwest,6,100.0,50.91,26.48,10.51,4.27,2.03,0.69,143.92753623188406
31,Texas A&M,west,11,100.0,45.51,22.02,9.51,3.25,1.51,0.61,162.9344262295082
32,Nebraska,east,6,100.0,44.59,23.33,10.99,3.8,1.49,0.52,191.30769230769232
33,LSU,west,9,100.0,50.05,24.28,12.55,4.65,2.04,0.5,199.0
34,Texas,midwest,9,100.0,45.54,20.86,9.74,3.46,1.15,0.49,203.08163265306123
35,N.C. State,east,10,100.0,52.13,24.99,10.52,4.33,1.54,0.44,226.27272727272728
36,Wisconsin,midwest,11,100.0,49.09,21.89,10.56,3.61,1.03,0.38,262.15789473684214
37,Miami FL,midwest,10,100.0,59.02,26.0,10.79,4.13,1.28,0.37,269.27027027027026
38,SMU,south,8,100.0,57.68,21.26,10.23,4.07,1.13,0.35,284.7142857142857
39,Oklahoma St.,midwest,7,100.0,40.98,16.63,6.29,2.65,0.96,0.34,293.1176470588235
40,TCU,south,10,100.0,50.81,24.07,9.86,2.96,0.96,0.33,302.030303030303
41,Santa Clara,south,9,100.0,42.32,15.16,6.69,2.73,0.9,0.28,356.1428571428571
42,Utah St.,east,9,100.0,39.52,16.47,6.58,2.73,0.86,0.23,433.78260869565213
43,Akron,south,12,100.0,45.52,23.34,7.13,2.51,0.83,0.19,525.3157894736842
44,George Mason,south,11,100.0,38.69,16.42,6.67,1.92,0.65,0.17,587.235294117647
45,High Point,midwest,12,100.0,32.82,16.61,6.14,2.09,0.53,0.09,1110.111111111111
46,New Mexico St.,west,14,100.0,31.08,9.51,3.61,0.93,0.31,0.06,1665.6666666666667
47,McNeese St.,east,12,100.0,40.25,16.91,4.54,1.21,0.19,0.05,1999.0
48,Belmont,west,12,100.0,37.77,15.34,3.85,0.92,0.23,0.03,3332.3333333333335
49,UNC Wilmington,south,13,100.0,50.03,20.27,4.51,1.04,0.19,0.03,3332.3333333333335
50,East Tennessee St.,east,15,100.0,25.97,5.68,1.29,0.58,0.12,0.03,3332.3333333333335
51,Siena,midwest,14,100.0,31.7,9.6,2.38,0.22,0.09,0.02,4999.0
52,UC San Diego,west,13,100.0,36.23,13.09,3.26,0.99,0.08,0.02,4999.0
53,Cal Baptist,midwest,13,100.0,31.92,9.19,2.22,0.58,0.28,0.01,9999.0
54,Tulsa,east,13,100.0,35.37,12.67,4.5,1.6,0.25,0.01,9999.0
55,South Alabama,south,14,100.0,32.54,9.9,2.52,0.39,0.09,0.0,0.0
56,Southern,east,16,100.0,27.13,7.64,1.28,0.4,0.06,0.0,0.0
57,Northern Colorado,east,14,100.0,31.57,8.51,0.78,0.11,0.06,0.0,0.0
58,Robert Morris,west,15,100.0,27.59,6.15,2.17,0.44,0.0,0.0,0.0
59,LIU,south,16,100.0,19.66,3.7,0.47,0.25,0.0,0.0,0.0
60,St. Thomas,south,15,100.0,22.04,4.93,1.03,0.22,0.0,0.0,0.0
61,Austin Peay,midwest,15,100.0,25.58,4.99,0.84,0.16,0.0,0.0,0.0
62,Norfolk St.,west,16,100.0,32.01,7.08,2.38,0.12,0.0,0.0,0.0
63,Tennessee St.,midwest,16,100.0,24.68,4.29,1.07,0.12,0.0,0.0,0.0
