,commence_time,DraftKings,BetMGM spreads,Caesars spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-01-15 17:00:00-06:00,-2.5,-2.5,-3.0,-2.5,-3.0,-2.0,Iowa,Minnesota,01/15/2024,True,Iowa vs Minnesota,IowaMinnesota1-15,2024-01-15,B10 at B10,58 Iowa at 93 Minnesota,"Minnesota -0.3, 81-80 (51%)",78.49267345158724,1,H,Iowa,01/15/2024,114.58302941641354,103.75157406064784,0.7580382772203161,0.4888990311263634,80.43381508980542,Minnesota,110.5452585420632,99.70968345790396,0.7660904089214321,0.5111009688736365,80.7450382698136,74.016933864406,,0,,,,,,,,,,,,,,,,,0.6708304220110959,0.7948808561474275,738900,,,,58,93,,,,-0.3112231800081844,161.17885335961904,7.5,15.8,7.6,0.1,71.2,101.4,20240115,14.800000000000011,117.4,102.6,74.5,9.100000000000009,109.7,100.6,68.0,,,,,,Iowa,13.671999999999997,116.092,102.42,74.4931,8.104,109.127,101.023,67.9277,Iowa,74.85170724709498,15.113664178697974,13.910115782188369,114.47709130454457,100.56697552235623,68.67393198754083,11.908012982457132,8.772548548980211,107.9766046983557,99.20405614937549,80.56884620638566,81.20394626865168,161.77279247503733,-0.6351000622660194,71.15168539325843,79.91372837492045,80.54487401564393,160.45860239056438,-0.6311456407234743,71.06945152907302,78.60995021233252,79.49441945020942,158.10436966254196,-0.8844692378768997,72.19608219997636,0.01974397951211415,72.19608219997636,3.315388486787299,72.19608219997636,Iowa Hawkeyes,Minnesota Golden Gophers,01/15/2024,59.409638599828355,49.92498377553346,-9.484654824294893,2.519743979512114,Iowa,Iowa,1
1,2024-01-15 11:00:00-06:00,-1.5,,-1.5,-1.5,-1.5,-1.5,Ohio St.,Michigan,01/15/2024,True,Ohio St. vs Michigan,Ohio St.Michigan1-15,2024-01-15,B10 at B10,28 Ohio St. at 73 Michigan,"Ohio St. -1.6, 75-73 (56%)",75.08033766829183,1,H,Ohio St.,01/15/2024,115.88281343047888,99.99301674710276,0.8450128540156051,0.5600774522743449,74.6909688220554,Michigan,116.96851638472238,103.07157554751166,0.8106951263003485,0.4399225477256551,73.1389632572994,65.74461816453773,,0,,,,,,,,,,,,,,,,,0.6091583081940181,0.6900912468235773,738900,,,,28,73,,,,1.5520055647560014,147.8299320793548,-6.8,1.2,-8.1,-1.3,71.2,101.4,20240115,16.0,115.9,99.9,66.3,10.599999999999994,114.6,104.0,67.9,,,,,,Ohio St.,18.699200000000005,117.409,98.7098,66.2299,11.037999999999997,115.467,104.429,67.8637,Ohio St.,67.16794817173009,18.101631426366456,17.682562369950563,114.33617475591761,96.65361238596704,67.81239854200149,9.723513048596994,11.864613178216125,115.7284199281284,103.8638067499123,73.06947032613483,73.39920734637809,146.4686776725129,-0.32973702024325746,63.22710674157304,74.20787972358306,72.9571313164119,147.16501103999497,1.2507484071711588,63.126489671769654,72.83748860346743,72.55832737719676,145.3958159806642,0.2791612262706735,63.972186385812655,3.319239339448913,63.972186385812655,-6.0571424957542845,63.972186385812655,Ohio St Buckeyes,Michigan Wolverines,01/15/2024,55.67984968164682,37.595646010386105,-18.084203671260717,4.819239339448913,Ohio St.,Ohio St.,1
2,2024-01-15 13:30:00-06:00,-5.5,-6.5,-6.0,-5.5,-5.5,-6.0,Villanova,Marquette,01/15/2024,True,Villanova vs Marquette,VillanovaMarquette1-15,2024-01-15,BE at BE,30 Villanova at 15 Marquette,"Marquette -5.6, 71-66 (72%)",71.28647897642716,1,H,Villanova,01/15/2024,111.01994081774632,96.13434126509723,0.8396433947777207,0.279791513981446,65.57154533842932,Marquette,114.83485930535302,91.58933327473106,0.9309306141578412,0.720208486018554,71.19046460333419,67.79842261231472,Villanova,0,,,,,,,,,,,,,,,,,0.3311996289240856,0.6986712429522138,738900,,,,30,15,,,,-5.618919264904875,136.7620099417635,1.2,5.9,-5.1,-6.3,71.2,101.4,20240115,18.799999999999997,114.1,95.3,65.8,20.400000000000006,113.7,93.3,70.8,,,,,,Villanova,17.581400000000002,112.482,94.9006,65.609,20.565300000000008,113.361,92.7957,70.6461,Villanova,65.90732310340437,13.020947871539498,14.293210362811568,109.9529302156772,95.65971985286563,70.85997778923391,16.942667086939696,18.854423828695193,111.6825594255408,92.82813559684564,66.78244585659019,71.89033013593483,138.67277599252503,-5.1078842793446455,65.43033707865168,65.14759281919399,71.01370930342443,136.16130212261842,-5.866116484230446,65.09859515308989,64.18846667316572,71.05703941151263,135.24550608467837,-6.868572738346913,65.59257656257158,-4.6841035218382245,65.59257656257158,-0.9447954728072858,65.59257656257158,Villanova Wildcats,Marquette Golden Eagles,01/15/2024,69.97944856925476,67.22393345245077,-2.7555151168039913,0.8158964781617755,Villanova,Villanova,1
3,2024-01-15 13:00:00-06:00,2.5,2.5,3.0,,2.5,2.5,George Mason,George Washington,01/15/2024,True,George Mason vs George Washington,George MasonGeorge Washington1-15,2024-01-15,A10 at A10,89 George Mason at 172 George Washington,"George Mason -2.7, 74-71 (61%)",58.984474761078296,1,H,George Mason,01/15/2024,107.5439590383225,101.5968499992722,0.6579568104687903,0.6064991692426288,73.67156477085659,George Washington,107.41467799474113,105.36482279787847,0.5551699780952436,0.3935008307573712,70.95158582725307,68.35468604336398,,0,,,,,,,,,,,,,,,,,0.84247061124824,0.8632267902391358,738900,,,,89,172,,,,2.7199789436035218,144.62315059810965,-2.8,-4.2,-1.2,1.6,71.2,101.4,20240115,7.900000000000006,108.5,100.6,64.9,-1.0999999999999943,106.5,107.6,72.0,,,,,,George Mason,8.666999999999987,108.96,100.293,64.8283,-0.7169999999999987,106.036,106.753,72.0835,George Mason,66.13969516241868,13.143326705592155,9.456500892264748,108.88496130381715,99.4284604115524,72.68710677724145,0.7395011652091272,0.0244065265248003,104.02820046418378,104.00379393765897,73.4607036561904,71.29888579617977,144.75958945237016,2.161817860010629,65.62921348314607,73.19536201671939,70.77541406831102,143.97077608503042,2.419947948408364,65.6327354360955,73.31157267534063,70.81729490998624,144.12886758532687,2.494277765354383,67.52111073714784,6.353375924003231,67.52111073714784,-3.7849633834815535,67.52111073714784,George Mason Patriots,George Washington Revolutionaries,01/15/2024,,27.256178462358307,,,George Mason,George Mason,1
4,2024-01-15 15:00:00-06:00,-1.0,-1.5,-1.5,-1.5,-1.0,-1.5,Merrimack,Central Connecticut,01/15/2024,True,Merrimack vs Central Connecticut,MerrimackCentral Connecticut1-15,2024-01-15,NEC at NEC,178 Merrimack at 251 Central Connecticut,"Central Connecticut -0.1, 65-64 (50%)",54.10187677198672,1,H,Merrimack,01/15/2024,95.5584288625837,99.25175101484372,0.3926708121515302,0.4966328787387961,63.58680746770411,Central Connecticut,101.69351197495315,105.50032103594164,0.3958874322867883,0.5033671212612039,63.66132334854025,66.31233167052743,,0,,,,,,,,,,,,,,,,,0.9105964539628528,0.9494372790437228,738900,,,,178,251,,,,-0.07451588083613814,127.24813081624436,-0.5,3.4,2.2,2.6,71.2,101.4,20240115,-4.800000000000011,96.1,100.9,66.9,-6.1000000000000085,101.1,107.2,68.0,,,,,,Merrimack,-1.1610000000000014,96.817,97.978,66.8888,-6.501999999999995,100.388,106.89,67.7756,Merrimack,68.25349932256272,5.8198561454297755,0.20044063683732777,97.28098076319807,97.08054012636072,68.78174634232847,-3.989383917022005,-6.633314044443376,99.44772058105775,106.08103462550113,63.108678301424646,66.08993331448315,129.1986116159078,-2.981255013058501,63.8932584269663,63.17588803338785,63.50312668913012,126.67901472251796,-0.3272386557422706,63.67174934382023,65.2378573852099,64.5480458853231,129.78590327053303,0.689811499886801,65.93532131152804,4.604667968239482,65.93532131152804,-2.1542388178902314,65.93532131152804,Merrimack Warriors,Central Conn St Blue Devils,01/15/2024,55.67984968164682,33.04975103796593,-22.63009864368089,6.104667968239482,Central Connecticut,Merrimack,0
5,2024-01-15 13:00:00-06:00,-7.5,-8.5,-7.5,-7.5,-7.5,-8.0,Penn,Cornell,01/15/2024,True,Penn vs Cornell,PennCornell1-15,2024-01-15,Ivy at Ivy,153 Penn at 122 Cornell,"Cornell -7.1, 85-78 (73%)",50.78442726236644,1,H,Penn,01/15/2024,108.3185385393005,109.89338068848092,0.4585963788959363,0.2691209811132639,77.8873657144673,Cornell,115.89804678932856,107.7989681143946,0.6970083897883156,0.730879018886736,84.956628854169,70.12932841984056,,0,,,,,,,,,,,,,,,,,0.7436861642095138,0.934780312747846,738900,,,,153,122,,,,-7.069263139701704,162.84399456863628,7.2,10.3,4.7,-2.5,71.2,101.4,20240115,-0.4000000000000057,108.8,109.2,65.6,5.299999999999997,113.7,108.4,72.8,,,,,,Penn,1.2620000000000005,109.745,108.483,65.7104,5.192000000000007,114.411,109.219,72.9621,Penn,66.46479427211675,1.2735642006478307,0.9399740459544668,110.28107668327729,109.3411026373228,73.72727240964589,5.425925364595106,4.8299006998282525,112.58426850085688,107.75436780102862,75.84540548470963,84.44545559255728,160.29086107726692,-8.60005010784765,67.07415730337077,77.38383633067286,84.74593310203956,162.1297694327124,-7.362096771366694,67.33664011011237,78.41363629804016,85.90905719882225,164.32269349686243,-7.4954209007820936,68.82398866504808,-4.8494442425742506,68.82398866504808,3.00705771275328,68.82398866504808,Pennsylvania Quakers,Cornell Big Red,01/15/2024,76.24747379730235,67.79062111310805,-8.456852684194303,2.6505557574257494,Cornell,Penn,0
6,2024-01-15 18:00:00-06:00,-9.0,-9.5,-9.5,-8.5,-8.0,-8.5,Notre Dame,Boston College,01/15/2024,True,Notre Dame vs Boston College,Notre DameBoston College1-15,2024-01-15,ACC at ACC,146 Notre Dame at 80 Boston College,"Boston College -8.6, 71-63 (81%)",46.10033397392829,1,H,Notre Dame,01/15/2024,97.0198663774464,97.79668830938128,0.477088078715185,0.1855604625655216,62.60355099653311,Boston College,116.68945052947518,103.42761603589652,0.8001780436674132,0.8144395374344784,71.1963164387824,65.59214617183608,,0,,,,,,,,,,,,,,,,,0.6250177445835374,0.9301026676004914,738900,,,,146,80,,,,-8.592765442249295,133.79986743531552,5.5,5.8,7.6,2.1,71.2,101.4,20240115,0.29999999999999716,98.5,98.2,65.1,8.899999999999991,113.6,104.7,69.0,,,,,,Notre Dame,1.7561000000000035,98.2977,96.5416,64.9803,10.401999999999987,115.192,104.79,69.0084,Notre Dame,65.55126410244868,3.0610672624180078,1.7995347431561666,95.51280168386452,93.71326694070835,69.67686362310998,9.373123738011381,8.611877177971401,111.25392706592679,102.64204988795537,62.38050305708921,71.36378232026965,133.74428537735886,-8.983279263180442,63.08848314606741,62.19890627801141,71.01963606288628,133.21854234089767,-8.820729784874871,62.98014795674157,60.296547693993524,67.81785568069058,128.11440337468412,-7.52130798669706,64.14896754478626,-5.956959823281494,64.14896754478626,1.644907825783406,64.14896754478626,Notre Dame Fighting Irish,Boston College Eagles,01/15/2024,79.08930434072549,71.47548333041406,-7.613821010311426,2.543040176718506,Boston College,Notre Dame,0
7,2024-01-15 18:30:00-06:00,4.5,4.5,4.5,4.5,4.5,4.0,Southern,Bethune Cookman,01/15/2024,True,Southern vs Bethune Cookman,SouthernBethune Cookman1-15,2024-01-15,SWAC at SWAC,205 Southern at 322 Bethune Cookman,"Southern -4.0, 74-70 (65%)",42.40779805122997,1,H,Southern,01/15/2024,97.58268016301469,103.19254945792048,0.3446113175536477,0.6536122756048373,74.11033236889543,Bethune Cookman,97.13825042572276,108.55374436426216,0.2179305883454495,0.3463877243951627,70.12935262939045,73.55484261836745,,0,,,,,,,,,,,,,,,,,0.9599239717442266,0.9584876966831408,738900,,,,205,322,,,,3.980979739504974,144.2396849982859,2.9,4.0,4.1,1.2,71.2,101.4,20240115,-3.0999999999999943,100.0,103.1,70.0,-16.5,94.7,111.2,72.5,,,,,,Southern,-3.0,98.868,101.868,69.9656,-14.092299999999994,95.8917,109.984,71.8718,Southern,70.70341295759084,4.1873055449734204,-1.3460460866843382,99.96059443800101,101.30664052468533,72.47785778216435,-14.175090921017414,-13.719377462701596,94.9171790364058,108.63655649910741,75.99354689404514,70.56716207654492,146.56070897059004,5.426384817500221,71.27808988764043,73.6315978738031,69.95517438851184,143.58677226231492,3.6764234852912665,70.62575295056178,74.93529636916485,70.17564682591299,145.11094319507782,4.759649543251854,71.972358273229,11.301261965844972,71.972358273229,0.018568868434485353,71.972358273229,Southern Jaguars,Bethune Cookman Wildcats,01/15/2024,33.41175708976246,14.089417060887055,-19.322340028875406,6.801261965844972,Southern,Southern,1
8,2024-01-15 11:00:00-06:00,-2.0,-2.5,-2.0,-2.5,-2.0,-2.0,Fairfield,Canisius,01/15/2024,True,Fairfield vs Canisius,FairfieldCanisius1-15,2024-01-15,MAAC at MAAC,227 Fairfield at 165 Canisius,"Canisius -7.3, 79-71 (75%)",41.38776513056646,1,H,Fairfield,01/15/2024,102.28218970749371,109.88195017320636,0.3048692255561428,0.245736287629709,71.24440684445675,Canisius,107.44417785065578,104.7024185669656,0.5737740375427202,0.754263712370291,78.54224124404521,69.94297552090808,,0,,,,,,,,,,,,,,,,,0.832164082930891,0.9651346004139733,738900,,,,227,165,,,,-7.297834399588467,149.78664808850198,13.7,2.6,7.3,-6.3,71.2,101.4,20240115,-4.099999999999994,103.9,108.0,69.8,-3.0,103.7,106.7,68.5,,,,,,Fairfield,-4.842999999999989,103.629,108.472,69.9579,-0.016000000000005343,106.065,106.081,68.3501,Fairfield,70.62083784651836,-3.1048954046381807,-5.47186247451753,101.82762909405018,107.29949156856772,69.21897003553529,3.304514954959348,0.1382954778868291,105.07087528962114,104.9325798117343,71.37758376117547,76.26169739426966,147.63928115544513,-4.884113633094188,67.15308988764045,70.78328470772246,78.34722596010383,149.1305106678263,-7.563941252381369,67.15771714592695,70.33473606097934,78.48668278097477,148.8214188419541,-8.151946719995436,68.65592217391223,-6.324724318165053,68.65592217391223,7.405227765678163,68.65592217391223,Fairfield Stags,Canisius Golden Griffins,01/15/2024,59.409638599828355,72.65309704697508,13.243458447146722,-3.824724318165053,Canisius,Canisius,1
9,2024-01-15 18:00:00-06:00,-1.5,-1.5,-1.5,-1.5,-2.0,-1.5,Texas A&M Corpus Chris,Southeastern Louisiana,01/15/2024,True,Texas A&M Corpus Chris vs Southeastern Louisiana,Texas A&M Corpus ChrisSoutheastern Louisiana1-15,2024-01-15,Slnd at Slnd,273 Texas A&M Corpus Chris at 297 Southeastern Louisiana,"Southeastern Louisiana -2.2, 67-65 (59%)",39.58127975946668,1,H,Texas A&M Corpus Chris,01/15/2024,96.33138164694635,107.51495224275445,0.2204387172323662,0.4066717114655613,64.66855498369974,Southeastern Louisiana,99.78870334780837,107.77477980601483,0.2920662252048252,0.5933282885344386,66.8280007899468,65.48748066008723,,0,,,,,,,,,,,,,,,,,0.9417874593866686,0.9772386540281076,738900,,,,273,297,,,,-2.1594458062470636,131.49655577364655,2.2,4.9,4.9,2.8,71.2,101.4,20240115,-7.1000000000000085,99.1,106.2,69.5,-7.200000000000003,101.0,108.2,64.3,,,,,,Texas A&M Corpus Chris,-8.534800000000004,97.6002,106.135,69.4607,-10.685900000000004,98.5081,109.194,64.4542,Texas A&M Corpus Chris,69.13650021587434,-8.991561275807447,-8.490613640158848,98.31325355190725,106.8038671920661,65.59172916485974,-13.178415502976417,-11.13249957379258,97.09081964166033,108.2233192154529,64.52567762161182,68.26524125587079,132.79091887748262,-3.739563634258971,62.76474719101123,64.25038616369334,66.66208702107808,130.91247318477141,-2.4117008573847443,62.87968890365168,64.97185568575834,66.96988885801899,131.94174454377733,-1.998033172260648,63.69076681974573,1.0809812869543123,63.69076681974573,-0.5144940143699017,63.69076681974573,Texas AM CC Islanders,Southeastern Louisiana Lions,01/15/2024,55.67984968164682,45.90010895057921,-9.779740731067612,2.5809812869543123,Southeastern Louisiana,Texas A&M Corpus Chris,0
