,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.14,70.12,54.83,42.8,33.31,24.63,3.0600893219650835
1,Purdue,EliteEight,9,100.0,84.15,61.85,42.45,21.13,12.81,7.06,13.164305949008499
2,Vanderbilt,FinalFour,8,100.0,76.77,49.82,30.07,20.52,12.32,6.17,15.20745542949757
3,Arizona,FinalFour,9,100.0,72.26,47.47,30.89,18.46,11.64,5.81,16.21170395869191
4,Gonzaga,EliteEight,16,100.0,71.37,46.12,32.4,21.99,9.77,5.72,16.482517482517483
5,Connecticut,EliteEight,13,100.0,59.51,37.44,28.34,17.27,10.17,5.44,17.38235294117647
6,Iowa St.,FinalFour,1,100.0,77.18,48.49,33.94,19.51,8.45,4.93,19.28397565922921
7,Alabama,SweetSixteen,14,100.0,60.08,40.08,26.02,17.0,9.1,4.62,20.645021645021643
8,Illinois,SweetSixteen,15,100.0,70.74,47.11,28.75,16.1,9.28,4.2,22.809523809523807
9,Duke,EliteEight,12,100.0,73.85,49.96,29.98,16.79,8.06,3.68,26.173913043478258
10,Houston,SweetSixteen,13,100.0,62.36,38.8,18.05,10.99,6.69,3.39,28.49852507374631
11,Louisville,SweetSixteen,2,100.0,65.01,42.59,26.25,14.32,7.3,3.28,29.48780487804878
12,Tennessee,midwest,5,100.0,59.4,32.81,18.11,10.46,5.07,2.27,43.05286343612335
13,Iowa,midwest,6,100.0,51.26,32.0,16.1,7.48,4.24,1.56,63.1025641025641
14,Florida,west,6,100.0,61.35,37.44,19.58,10.41,3.84,1.49,66.11409395973155
15,Kansas,east,5,100.0,58.36,33.79,11.58,5.7,3.18,1.44,68.44444444444444
16,Michigan St.,SweetSixteen,8,100.0,61.7,34.06,15.56,7.91,2.7,1.18,83.7457627118644
17,BYU,SweetSixteen,4,100.0,63.82,41.52,18.87,6.31,2.5,1.17,84.47008547008548
18,St. John's,west,8,100.0,52.21,24.42,13.33,6.75,2.92,1.13,87.49557522123895
19,North Carolina,SweetSixteen,9,100.0,57.38,34.09,17.16,7.64,2.27,0.9,110.1111111111111
20,Arkansas,south,5,100.0,60.5,29.91,15.5,6.95,2.77,0.89,111.35955056179775
21,N.C. State,south,10,100.0,55.04,26.64,13.14,5.58,2.46,0.78,127.2051282051282
22,Texas Tech,west,5,100.0,59.85,31.04,14.93,6.51,2.0,0.73,135.986301369863
23,Nebraska,SweetSixteen,3,100.0,58.64,31.06,15.5,5.39,2.03,0.67,148.25373134328356
24,Virginia,west,7,100.0,41.96,21.87,12.09,5.6,1.66,0.67,148.25373134328356
25,UCLA,midwest,11,100.0,48.74,25.2,12.75,5.03,2.13,0.64,155.25
26,Kentucky,midwest,9,100.0,54.96,23.62,9.51,4.2,1.78,0.62,160.29032258064515
27,Utah St.,south,7,100.0,44.96,21.79,10.23,5.4,2.17,0.6,165.66666666666669
28,Saint Mary's,midwest,7,100.0,55.45,25.55,14.04,5.15,1.95,0.48,207.33333333333334
29,Clemson,south,8,100.0,50.69,18.86,7.7,3.27,1.47,0.41,242.90243902439028
30,Georgia,east,9,100.0,60.0,16.58,6.47,3.08,1.15,0.38,262.15789473684214
31,Ohio St.,east,10,100.0,50.82,18.08,8.65,2.67,1.24,0.37,269.27027027027026
32,Villanova,south,6,100.0,52.71,23.29,9.65,4.02,1.02,0.37,269.27027027027026
33,LSU,south,9,100.0,49.31,22.27,8.65,3.44,1.06,0.31,321.5806451612903
34,Auburn,midwest,8,100.0,45.04,21.77,8.11,3.83,1.45,0.3,332.33333333333337
35,USC,east,6,100.0,65.35,32.49,14.0,2.7,1.02,0.25,399.0
36,Boise St.,west,10,100.0,58.04,22.89,9.25,3.65,0.76,0.23,433.78260869565213
37,Saint Louis,south,11,100.0,47.29,22.58,6.65,2.2,0.9,0.19,525.3157894736842
38,Baylor,west,9,100.0,47.79,19.85,10.71,3.89,0.8,0.14,713.2857142857142
39,Virginia Tech,west,11,100.0,38.65,14.87,4.72,1.99,0.57,0.13,768.2307692307693
40,SMU,east,7,100.0,49.18,16.34,7.97,1.64,0.6,0.11,908.0909090909091
41,Illinois St.,west,12,100.0,40.15,18.69,5.17,1.11,0.36,0.1,999.0
42,High Point,west,14,100.0,38.3,13.63,3.97,1.35,0.31,0.08,1249.0
43,Miami OH,south,12,100.0,39.5,12.19,3.42,0.87,0.25,0.08,1249.0
44,Seton Hall,midwest,10,100.0,44.55,17.2,7.58,1.74,0.56,0.07,1427.5714285714284
45,UCF,east,8,100.0,40.0,9.24,3.6,1.0,0.27,0.05,1999.0
46,Utah Valley,east,13,100.0,37.64,12.73,2.57,0.78,0.26,0.04,2499.0
47,Yale,midwest,12,100.0,40.6,13.25,3.26,0.79,0.16,0.04,2499.0
48,Oklahoma St.,east,11,100.0,34.65,13.92,4.5,0.51,0.14,0.04,2499.0
49,McNeese St.,east,12,100.0,41.64,14.68,2.78,0.5,0.13,0.04,2499.0
50,William & Mary,west,13,100.0,42.62,16.18,3.41,1.03,0.17,0.03,3332.3333333333335
51,Liberty,south,13,100.0,29.26,10.79,2.74,0.52,0.18,0.02,4999.0
52,St. Thomas,south,15,100.0,40.49,14.13,3.47,0.68,0.09,0.02,4999.0
