,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.94,68.44,51.02,37.22,27.32,18.74,4.3361792956243335
1,Arizona,FinalFour,9,100.0,80.36,57.0,38.19,23.19,14.51,8.8,10.363636363636363
2,Houston,SweetSixteen,3,100.0,76.47,53.98,36.29,22.52,13.16,7.23,12.831258644536652
3,Duke,FinalFour,1,100.0,73.43,49.62,31.55,18.44,9.26,5.09,18.646365422396855
4,Gonzaga,EliteEight,16,100.0,73.84,53.05,29.76,18.01,9.37,4.76,20.008403361344538
5,Louisville,south,6,100.0,67.23,41.61,27.07,15.47,8.45,4.09,23.449877750611247
6,Illinois,SweetSixteen,2,100.0,66.68,36.52,21.88,12.83,7.41,3.92,24.510204081632654
7,Michigan St.,SweetSixteen,8,100.0,70.76,41.91,26.15,15.77,7.53,3.72,25.881720430107524
8,Purdue,EliteEight,12,100.0,65.22,38.79,20.25,12.4,7.01,3.72,25.881720430107524
9,Connecticut,EliteEight,13,100.0,74.18,48.43,27.7,13.71,7.84,3.61,26.70083102493075
10,Iowa St.,EliteEight,9,100.0,67.14,37.61,25.18,12.42,7.28,3.58,26.932960893854748
11,Vanderbilt,SweetSixteen,15,100.0,71.85,44.49,22.65,11.51,6.85,3.43,28.154518950437314
12,Florida,SweetSixteen,14,100.0,65.44,41.22,25.33,12.49,6.45,3.11,31.154340836012864
13,Virginia,SweetSixteen,4,100.0,74.95,47.35,25.71,11.45,5.71,2.88,33.72222222222223
14,Alabama,midwest,5,100.0,61.74,32.61,21.17,11.38,5.75,2.69,36.17472118959108
15,Kansas,east,5,100.0,61.57,41.12,16.95,9.8,5.44,2.48,39.32258064516129
16,Texas Tech,SweetSixteen,9,100.0,62.36,38.77,20.54,11.74,4.82,2.3,42.47826086956522
17,Iowa,east,7,100.0,50.24,29.24,16.17,6.7,3.51,1.54,63.93506493506493
18,Arkansas,south,5,100.0,63.85,33.22,15.37,6.72,3.12,1.35,73.07407407407408
19,Nebraska,FinalFour,8,100.0,65.74,36.23,20.45,9.11,3.56,1.32,74.75757575757576
20,BYU,SweetSixteen,13,100.0,57.74,28.24,11.34,5.02,2.74,1.08,91.5925925925926
21,Tennessee,west,6,100.0,56.06,30.89,16.31,7.58,2.61,1.02,97.03921568627452
