,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,84.53,66.91,50.58,38.51,25.86,18.02,4.549389567147614
1,Duke,FinalFour,1,100.0,86.45,67.56,51.3,37.26,23.0,15.61,5.406149903907751
2,Arizona,FinalFour,9,100.0,73.88,55.63,38.99,24.5,15.32,7.76,11.88659793814433
3,Florida,FinalFour,8,100.0,69.21,49.18,33.47,23.57,14.14,7.22,12.850415512465375
4,Houston,EliteEight,16,100.0,85.57,57.6,40.64,22.05,12.29,7.02,13.245014245014247
5,Illinois,EliteEight,13,100.0,79.17,51.19,35.4,22.46,13.69,6.78,13.749262536873156
6,Purdue,SweetSixteen,4,100.0,73.75,50.13,31.45,16.86,8.22,4.11,23.330900243309
7,Iowa St.,SweetSixteen,2,100.0,70.37,44.54,21.24,11.37,6.45,2.84,34.2112676056338
8,Louisville,south,5,100.0,60.56,42.33,22.21,11.61,6.44,2.69,36.17472118959108
9,Connecticut,EliteEight,12,100.0,74.36,47.1,27.88,13.81,6.43,2.48,39.32258064516129
10,Alabama,SweetSixteen,14,100.0,63.06,32.57,18.9,11.67,5.67,2.43,40.15226337448559
11,Michigan St.,EliteEight,9,100.0,66.14,40.83,23.6,9.52,4.24,2.15,45.51162790697674
12,Vanderbilt,midwest,5,100.0,71.78,43.85,20.29,10.88,4.98,1.76,55.81818181818181
13,Gonzaga,SweetSixteen,8,100.0,64.89,35.83,17.69,7.35,3.24,1.7,57.8235294117647
14,Nebraska,SweetSixteen,3,100.0,59.82,35.62,19.0,9.43,4.15,1.53,64.359477124183
15,Virginia,SweetSixteen,13,100.0,55.77,35.37,13.28,6.33,2.7,1.45,67.96551724137932
16,Texas Tech,SweetSixteen,9,100.0,61.97,37.96,14.26,6.23,2.57,1.35,73.07407407407408
17,Wisconsin,south,6,100.0,54.15,27.88,13.09,6.07,2.93,1.19,83.03361344537815
18,Arkansas,east,5,100.0,64.6,35.0,14.89,7.27,2.59,1.07,92.45794392523365
19,St. John's,west,6,100.0,58.95,34.06,14.65,5.57,2.07,0.96,103.16666666666667
20,Tennessee,west,5,100.0,69.25,39.86,14.62,6.15,2.11,0.87,113.94252873563218
21,Kansas,SweetSixteen,15,100.0,58.49,25.47,13.18,4.84,2.4,0.83,119.48192771084338
