muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Tm_TeamID,Opp_TeamID,TeamID,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,Team_Opp,TeamID_Opp,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,TeamID_y,Team_Standardized_Tm,Tm_y,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Team_Standardized_Opp,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team,home_team,date,teams,commence_time,DraftKings,BetMGM spreads,FanDuel,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
MilwaukeeIndiana11-12,2025-11-12,Horz at B10,186 Milwaukee at 27 Indiana,"Indiana -22.7, 92-69 (95%)",42.67780418802322,0,H,Milwaukee,11/12/2025,104.75868958290506,110.25497762459187,0.3570787870757512,0.0500551687268923,69.20211938212823,Indiana,119.45142174309112,97.33013930178431,0.9133476462583048,0.9499448312731076,91.9033472468582,73.10661023090587,Milwaukee,0,,,,,,,,,,,,,,,,,0.3877206416648979,0.9562539131765432,739567,,,,186,27,,,,Milwaukee,Indiana,-22.701227864729972,161.10546662898645,6.4,6.4,6.4,0.0,71.2,101.4,20251112,-3.5,106.8,110.3,73.9,22.200000000000003,119.5,97.3,71.1,,,,,,479,327,479,-2.701999999999998,106.138,108.84,73.3064,Indiana,327,19.30590000000001,117.918,98.6121,71.339,Milwaukee,69.0,0.0,0.0,100.0,100.0,479,Milwaukee,Milwaukee,69.0,0.0,0.0,100.0,100.0,Indiana,73.52482734285977,98.63145008897611,172.15627743183586,-25.106622746116344,73.79620786516854,73.70651851864741,95.58626864136988,169.2927871600173,-21.87975012272247,73.44951221348313,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,2.3473334831460733,66.86797752808988,Milwaukee,Indiana,11/12/2025,Milwaukee vs Indiana,2025-11-12 18:00:00-06:00,-22.5,-23.5,-23.5,98.73925774343178,57.07620459381626,-41.66305314961552,21.62769662921349,28.027696629213487,Indiana,Milwaukee,0
Cal PolyColorado St.11-12,2025-11-12,BW at MWC,236 Cal Poly at 80 Colorado St.,"Colorado St. -17.2, 87-70 (91%)",37.24813176049402,0,H,Cal Poly,11/12/2025,102.62336845836724,110.84691254815064,0.2918386759910238,0.0936768528419209,69.86976867458762,Colorado St.,113.40574952100825,100.55499419083796,0.7994842502688332,0.906323147158079,87.08739829773005,72.70630978589286,,0,,,,,,,,,,,,,,,,,0.6260328306546538,0.9671698343251688,739567,,,,236,80,,,,Cal Poly,Colorado St.,-17.21762962314243,156.95716697231768,0.0,0.0,0.0,0.0,71.2,101.4,20251112,-6.0,102.0,108.0,76.9,13.900000000000006,117.4,103.5,69.7,,,,,,108,160,108,-5.449000000000012,103.975,109.424,76.9176,Colorado St.,160,10.070999999999998,111.95,101.879,67.6174,Cal Poly,69.0,0.0,0.0,100.0,100.0,108,Cal Poly,Cal Poly,69.0,0.0,0.0,100.0,100.0,Colorado St.,76.19658732630525,96.78519550334835,172.98178282965358,-20.5886081770431,75.27991573033708,74.18800216905919,90.73583452194154,164.92383669100073,-16.547832352882352,73.04730514382021,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-1.8723033707865113,66.86797752808988,Cal Poly,Colorado St.,11/12/2025,Cal Poly vs Colorado St.,2025-11-12 20:00:00-06:00,-18.5,,-17.5,95.22096477271853,57.07620459381626,-38.144760178902274,15.627696629213489,15.627696629213489,Colorado St.,Cal Poly,0
Saint Peter'sVCU11-12,2025-11-12,MAAC at A10,292 Saint Peter's at 56 VCU,"VCU -22.8, 86-63 (96%)",32.744990530162504,0,H,Saint Peter's,11/12/2025,99.0080775636604,111.08487054038036,0.2102249005582959,0.0440266733757632,63.30358556341586,VCU,112.5528566938584,96.62809657802782,0.8525023899887488,0.9559733266242368,86.11448602705998,71.7859228128943,Saint Peter's,0,,,,,,,,,,,,,,,,,0.535924192024772,0.978545353289416,739567,,,,292,56,,,,Saint Peter's,VCU,-22.810900463644124,149.41807159047585,0.0,0.0,0.0,0.0,71.2,101.4,20251112,-10.700000000000003,99.6,110.3,68.8,14.0,110.8,96.8,75.7,,,,,,715,940,715,-9.347000000000008,100.312,109.659,67.8454,VCU,940,13.2072,111.108,97.9008,75.6888,Saint Peter's,69.0,0.0,0.0,100.0,100.0,715,Saint Peter's,Saint Peter's,69.0,0.0,0.0,100.0,100.0,VCU,67.61684375152245,90.6478591922157,158.26470294373814,-23.031015440693253,73.14831460674156,67.90895358104551,89.10449225162566,157.01344583267115,-21.19553867058015,72.12270943146069,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-1.8723033707865113,66.86797752808988,Saint Peter's,VCU,11/12/2025,Saint Peter's vs VCU,2025-11-12 18:00:00-06:00,-21.5,-21.5,-21.5,97.97013292561027,57.07620459381626,-40.893928331794015,19.62769662921349,19.62769662921349,VCU,Saint Peter's,0
AmericanGeorge Washington11-12,2025-11-12,Pat at A10,288 American at 59 George Washington,"George Washington -22.4, 87-64 (95%)",31.750413303167235,0,H,American,11/12/2025,99.45155705613634,111.40689047187595,0.2132470475635836,0.0477244876430254,64.28829550024129,George Washington,116.05644359864108,100.21307524078829,0.8439539552545963,0.9522755123569744,86.65816911335587,69.90409928721252,American,0,,,,,,,,,,,,,,,,,0.552397423601631,0.9781618887986732,739567,,,,288,59,,,,American,George Washington,-22.369873613114578,150.94646461359716,0.0,0.0,0.0,0.0,71.2,101.4,20251112,-9.599999999999994,100.2,109.8,70.4,10.799999999999997,113.1,102.3,73.4,,,,,,21,264,21,-9.216000000000008,100.761,109.977,70.4722,George Washington,264,13.033999999999992,114.567,101.533,70.9573,American,69.0,0.0,0.0,100.0,100.0,21,American,American,69.0,0.0,0.0,100.0,100.0,George Washington,71.32601417532686,91.38851606443144,162.7145302397583,-20.06250188910458,72.57528089887641,68.88909509147801,89.72930052734391,158.61839561882192,-20.840205435865897,70.23198085758428,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-1.8723033707865113,66.86797752808988,American,George Washington,11/12/2025,American vs George Washington,2025-11-12 18:00:00-06:00,-18.5,-18.5,-18.5,96.09573050315723,57.07620459381626,-39.01952590934097,16.62769662921349,16.62769662921349,George Washington,American,0
PresbyterianSouth Carolina11-12,2025-11-12,BSth at SEC,262 Presbyterian at 110 South Carolina,"South Carolina -13.2, 75-62 (88%)",29.22103511602989,0,H,Presbyterian,11/12/2025,100.8151425856164,111.0548001703014,0.247413507787799,0.1211654104062017,62.11949509656096,South Carolina,109.63754396803957,101.65817308161598,0.7045344926900857,0.8788345895937982,75.27338850186949,64.96484893430619,,0,,,,,,,,,,,,,,,,,0.7367847509090462,0.97363529086638,739567,,,,262,110,,,,Presbyterian,South Carolina,-13.15389340530853,137.39288359843044,-8.7,-8.7,-8.7,0.0,71.2,101.4,20251112,-10.0,99.6,109.6,66.9,7.200000000000003,110.4,103.2,69.7,,,,,,653,745,653,-7.486999999999995,102.143,109.63,66.9813,South Carolina,745,5.233999999999995,108.231,102.997,69.3805,Presbyterian,69.0,0.0,0.0,100.0,100.0,653,Presbyterian,Presbyterian,69.0,0.0,0.0,100.0,100.0,South Carolina,64.5407210186237,80.35196183741124,144.89268285603492,-15.811240818787539,65.49058988764045,65.83548861999661,78.52899584968488,144.36448446968149,-12.693507229688265,65.26960793047752,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-7.6083722191011205,66.86797752808988,Presbyterian,South Carolina,11/12/2025,Presbyterian vs South Carolina,2025-11-12 18:00:00-06:00,-15.5,-15.5,-15.5,93.00536172447475,57.07620459381626,-35.929157130658496,13.627696629213489,4.927696629213489,South Carolina,Presbyterian,0
North TexasOregon St.11-12,2025-11-12,Amer at WCC,91 North Texas at 113 Oregon St.,"Oregon St. -1.5, 67-66 (56%)",60.205371730772,0,H,North Texas,11/12/2025,105.77144610854872,100.68984721624638,0.6378881208290346,0.4377327944307442,65.91828902789457,Oregon St.,110.408797186463,102.84088770694903,0.693509507124042,0.5622672055692558,67.36914381147582,64.25513365159256,,0,,,,,,,,,,,,,,,,,0.7468213489720036,0.8732876996814831,739567,,,,91,113,,,,North Texas,Oregon St.,-1.4508547835812493,133.2874328393704,0.0,0.0,0.0,0.0,71.2,101.4,20251112,10.099999999999994,108.1,98.0,68.1,1.0999999999999943,108.5,107.4,68.4,,,,,,579,625,579,7.767300000000006,107.165,99.3977,67.7939,Oregon St.,625,4.797000000000011,108.992,104.195,67.7999,North Texas,69.0,0.0,0.0,100.0,100.0,579,North Texas,North Texas,69.0,0.0,0.0,100.0,100.0,Oregon St.,72.82308453370653,70.5370006607865,143.36008519449302,2.286083872920031,65.42191011235954,69.11230860994115,70.91671177023744,140.0290203801786,-1.8044031602962889,64.55645562654493,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-1.8723033707865113,66.86797752808988,North Texas,Oregon St.,11/12/2025,North Texas vs Oregon St.,2025-11-12 20:30:00-06:00,-2.5,-2.5,-2.5,59.409638599828355,57.07620459381626,-2.333434006012098,0.6276966292134887,0.6276966292134887,North Texas,North Texas,1
Middle TennesseeEvansville11-12,2025-11-12,CUSA at MVC,142 Middle Tennessee at 225 Evansville,"Evansville -0.0, 72-71 (50%)",56.78838779369128,0,H,Middle Tennessee,11/12/2025,102.82811257506376,104.9824486978339,0.4406694531192807,0.4992694854674652,71.2475559030065,Evansville,102.86024583927048,104.98857501452451,0.4413898065604232,0.5007305145325347,71.26566165083568,69.97650199088147,,0,,,,,,,,,,,,,,,,,0.8941482767833713,0.9390606601625462,739567,,,,142,225,,,,Middle Tennessee,Evansville,-0.01810574782918195,142.5132175538422,0.0,0.0,0.0,0.0,71.2,101.4,20251112,-0.9000000000000057,104.8,105.7,72.2,-7.6000000000000085,99.6,107.2,70.5,,,,,,477,224,477,0.546999999999997,104.182,103.635,71.6345,Evansville,224,-4.830999999999989,101.54,106.371,69.8783,Middle Tennessee,69.0,0.0,0.0,100.0,100.0,477,Middle Tennessee,Middle Tennessee,69.0,0.0,0.0,100.0,100.0,Evansville,77.00488272979935,76.31652758147192,153.32141031127128,0.6883551483274317,71.49016853932585,74.69927359272849,75.01811321772104,149.7173868104495,-0.3188396249925489,70.30473428862359,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-1.8723033707865113,66.86797752808988,Middle Tennessee,Evansville,11/12/2025,Middle Tennessee vs Evansville,2025-11-12 19:00:00-06:00,-1.5,-1.5,-1.5,55.67984968164682,57.07620459381626,1.3963549121694356,-0.3723033707865113,-0.3723033707865113,Middle Tennessee,Evansville,0
Mississippi Valley St.Hawaii11-12,2025-11-12,SWAC at BW,365 Mississippi Valley St. at 103 Hawaii,"Hawaii -31.6, 88-56 (99%)",10.59384954746616,0,H,Mississippi Valley St.,11/12/2025,87.49092009114283,119.59049572510176,0.0267477987961386,0.0103940532820848,56.40048324221563,Hawaii,110.19937812255309,101.35704147904369,0.7234984388497944,0.9896059467179152,88.04618329028582,69.47070229743166,,0,,,,,,,,,,,,,,,,,0.718377347050995,0.9977413947490028,739567,,,,365,103,,,,Mississippi Valley St.,Hawaii,-31.645700048070196,144.44666653250147,0.0,0.0,0.0,0.0,71.2,101.4,20251112,-35.2,84.8,120.0,72.0,7.200000000000003,106.5,99.3,72.3,,,,,,491,294,491,-29.4127,88.6433,118.056,69.9909,Hawaii,294,6.0930000000000035,108.785,102.692,71.0023,Mississippi Valley St.,69.0,0.0,0.0,100.0,100.0,491,Mississippi Valley St.,Mississippi Valley St.,69.0,0.0,0.0,100.0,100.0,Hawaii,59.02714469676003,94.74572184269663,153.77286653945666,-35.71857714593659,73.11235955056179,60.91614393440782,90.89270679512744,151.80885072953527,-29.976562860719618,69.79655729030898,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-1.8723033707865113,66.86797752808988,Mississippi Valley St.,Hawaii,11/12/2025,Mississippi Valley St. vs Hawaii,2025-11-12 23:00:00-06:00,-41.5,-41.5,-41.5,99.99613112866469,57.07620459381626,-42.91992653484843,39.62769662921349,39.62769662921349,Mississippi Valley St.,Mississippi Valley St.,1
Eastern KentuckyVanderbilt11-12,2025-11-12,ASun at SEC,141 Eastern Kentucky at 16 Vanderbilt,"Vanderbilt -22.7, 94-72 (95%)",47.6240184535514,0,H,Eastern Kentucky,11/12/2025,107.08638537938836,109.22724978323888,0.4433346568464807,0.0506353289050118,71.54125917816891,Vanderbilt,123.86425202508124,97.91491699908256,0.9372330988501686,0.949364671094988,94.21359154059758,73.18551510354743,Eastern Kentucky,0,,,,,,,,,,,,,,,,,0.3089152921938559,0.938439323151,739567,,,,141,16,,,,Eastern Kentucky,Vanderbilt,-22.672332362428662,165.75485071876648,0.0,0.0,0.0,0.0,71.2,101.4,20251112,-4.799999999999997,106.0,110.8,72.7,24.200000000000003,122.3,98.1,73.7,,,,,,215,946,215,0.6710000000000065,108.497,107.826,71.2139,Vanderbilt,946,23.070400000000006,122.275,99.2046,73.5144,Eastern Kentucky,69.0,0.0,0.0,100.0,100.0,215,Eastern Kentucky,Eastern Kentucky,69.0,0.0,0.0,100.0,100.0,Vanderbilt,75.02614854923145,103.40131871427302,178.42746726350447,-28.375170165041567,75.25266853932584,75.87917648664602,98.30063308401276,174.1798095706588,-22.421456597366742,73.52875182808988,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-1.8723033707865113,66.86797752808988,Eastern Kentucky,Vanderbilt,11/12/2025,Eastern Kentucky vs Vanderbilt,2025-11-12 19:00:00-06:00,-28.5,-28.5,-28.5,99.66790572617867,57.07620459381626,-42.59170113236242,26.62769662921349,26.62769662921349,Eastern Kentucky,Eastern Kentucky,1
Saint Joseph'sVirginia Tech11-12,2025-11-12,A10 at ACC,105 Saint Joseph's at 72 Virginia Tech,"Virginia Tech -7.5, 79-72 (76%)",54.50983044081045,0,H,Saint Joseph's,11/12/2025,105.43312521892028,102.4139697824314,0.5827610156627018,0.2424412558992238,71.58323664254388,Virginia Tech,115.00285917345288,101.1728118293202,0.8135826687890386,0.7575587441007762,79.03842353994702,71.15519198679623,,0,,,,,,,,,,,,,,,,,0.6046430304404954,0.8968253131313021,739567,,,,105,72,,,,Saint Joseph's,Virginia Tech,-7.455186897403138,150.6216601824909,0.0,0.0,0.0,0.0,71.2,101.4,20251112,4.200000000000003,106.7,102.5,72.0,13.299999999999997,114.7,101.4,72.6,,,,,,706,958,706,5.722000000000008,106.822,101.1,72.0311,Virginia Tech,958,11.022000000000006,113.527,102.505,70.6641,Saint Joseph's,69.0,0.0,0.0,100.0,100.0,706,Saint Joseph's,Saint Joseph's,69.0,0.0,0.0,100.0,100.0,Virginia Tech,76.15656948862919,87.52142130674154,163.67799079537073,-11.364851818112356,73.41573033707863,75.05169675601928,83.2007339817248,158.25243073774408,-8.149037225705513,71.48894457176966,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-1.8723033707865113,66.86797752808988,Saint Joseph's,Virginia Tech,11/12/2025,Saint Joseph's vs Virginia Tech,2025-11-12 18:00:00-06:00,-12.5,,-12.5,88.30703586536275,57.07620459381626,-31.230831271546492,10.627696629213489,10.627696629213489,Saint Joseph's,Saint Joseph's,1
