,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,84.14,64.19,48.84,35.73,26.46,17.42,4.74052812858783
1,Arizona,FinalFour,9,100.0,81.89,57.66,40.73,27.06,17.59,10.7,8.345794392523365
2,Houston,SweetSixteen,3,100.0,76.19,51.55,35.27,24.67,14.03,7.96,11.56281407035176
3,Illinois,EliteEight,13,100.0,76.18,51.24,28.98,17.36,10.41,6.11,15.366612111292962
4,Purdue,SweetSixteen,8,100.0,71.92,49.21,30.49,18.42,9.57,5.18,18.305019305019304
5,Michigan St.,SweetSixteen,2,100.0,72.0,41.66,25.88,14.25,8.07,3.93,24.445292620865136
6,Iowa St.,EliteEight,12,100.0,76.09,48.51,27.57,16.37,8.42,3.89,24.70694087403599
7,Duke,FinalFour,1,100.0,69.65,47.25,28.51,15.57,7.16,3.52,27.40909090909091
8,Connecticut,EliteEight,9,100.0,65.35,41.33,23.38,10.74,6.75,3.5,27.571428571428573
9,Texas Tech,SweetSixteen,9,100.0,71.82,45.16,26.92,14.77,7.04,3.15,30.746031746031743
10,Alabama,midwest,5,100.0,65.8,42.36,26.41,14.45,6.8,3.13,30.94888178913738
11,Nebraska,FinalFour,8,100.0,64.26,44.41,26.54,13.28,5.83,2.99,32.44481605351171
12,Virginia,SweetSixteen,4,100.0,70.53,41.22,26.99,11.75,6.02,2.91,33.36426116838488
13,Gonzaga,EliteEight,16,100.0,66.55,41.4,25.43,14.95,6.24,2.86,33.96503496503497
14,Louisville,south,6,100.0,59.11,36.52,21.17,10.63,5.86,2.85,34.08771929824562
15,Florida,east,5,100.0,66.44,36.98,16.87,10.34,5.24,2.74,35.496350364963504
16,Vanderbilt,SweetSixteen,13,100.0,61.81,35.86,14.37,9.61,5.69,2.69,36.17472118959108
17,Kansas,SweetSixteen,15,100.0,61.06,38.0,18.51,8.07,3.94,1.74,56.4712643678161
18,Tennessee,midwest,6,100.0,61.0,27.75,13.64,6.73,3.12,1.5,65.66666666666667
19,Arkansas,south,5,100.0,60.86,30.47,13.89,6.48,2.92,1.24,79.64516129032259
20,BYU,SweetSixteen,14,100.0,56.0,30.13,16.33,7.57,2.89,1.09,90.74311926605503
21,Auburn,east,6,100.0,51.43,25.02,12.78,4.1,2.18,0.86,115.27906976744187
22,Saint Louis,west,7,100.0,53.64,28.96,12.54,6.73,2.38,0.8,124.0
23,North Carolina,west,5,100.0,67.84,35.74,17.79,6.91,2.13,0.72,137.88888888888889
24,Texas A&M,west,8,100.0,52.8,26.65,11.43,5.31,1.69,0.69,143.92753623188406
25,N.C. State,midwest,9,100.0,61.26,30.72,15.69,5.56,2.03,0.64,155.25
26,Ohio St.,east,11,100.0,48.57,26.39,14.27,5.67,2.6,0.59,168.4915254237288
27,Iowa,east,8,100.0,52.58,16.34,7.3,3.05,1.51,0.54,184.18518518518516
28,Clemson,south,7,100.0,48.09,22.69,8.36,3.18,1.26,0.46,216.3913043478261
29,St. John's,west,6,100.0,55.88,24.11,11.41,4.66,1.45,0.41,242.90243902439028
